geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00093729,8.6,23.9,57.9,9.6
E00093730,11,19.9,55.9,13.2
E00093731,9,16.9,62.1,11.9
E00093733,12.7,17,58.8,11.5
E00093734,10.8,12.4,64.1,12.7
E00093735,6.6,18.9,60.4,14.2
E00093736,10,13.8,62.5,13.8
E00093738,11.3,22.3,58,8.4
E00093739,15.6,20,57.8,6.7
E00093740,13.6,16.5,58.3,11.7
E00093741,12.4,18.1,58.2,11.3
E00093742,10.1,20.8,53,16.1
E00093743,15.1,19.3,51.3,14.3
E00093744,6.8,21.6,60.8,10.8
E00093745,9.2,17.6,63.9,9.2
E00093746,11.3,18.7,60.7,9.3
E00094001,10.3,27.2,55.1,7.4
E00094002,9.2,20.3,62.7,7.8
E00094004,11.1,14.1,57.8,17
E00094010,10.7,20.5,66.4,2.5
E00094024,12.9,17.2,62.9,6.9
E00094026,9,18,69,4
E00094032,9.6,21.5,62.2,6.7
E00094034,17.6,15.3,57.6,9.4
E00094223,9.8,18.9,50.8,20.5
E00094224,6,24,63,7
E00094225,15.7,19.4,50,14.8
E00094226,14.8,20.1,48.3,16.8
E00094227,16.4,15.6,47.5,20.5
E00094228,11.4,20.3,59.5,8.9
E00094229,15.1,19.5,42.8,22.6
E00094230,12.8,19.5,56.1,11.6
E00094231,16.7,16.7,48.8,17.9
E00094232,11,21,40,28
E00094233,18.2,21.8,49.7,10.3
E00094234,10.7,25.5,53.7,10.1
E00094235,21,18.5,39.5,21
E00094236,13.3,24.8,51.4,10.5
E00094237,18.7,13.8,52.8,14.6
E00094239,18.4,15.5,44.7,21.4
E00099207,12.8,24.2,37,26
E00099220,10.7,25.8,47.8,15.7
E00099221,12.9,23.8,31.7,31.7
E00099222,13.5,27.1,40.1,19.3
E00099223,13.1,20.6,40.6,25.6
E00099224,14.3,21,52.1,12.6
E00099225,15.7,16.4,40.3,27.6
E00099248,10.9,21.8,43,24.2
E00099321,16.7,21.3,50,12
E00099322,19.6,20.6,45.8,14
