geography_code,disability_3a-001,disability_3a-002
E00093729,12,88
E00093730,19.5,80.5
E00093731,16.6,83.4
E00093733,14.9,85.1
E00093734,13.2,86.8
E00093735,23.3,76.7
E00093736,13.4,86.6
E00093738,10.8,89.2
E00093739,14.3,85.7
E00093740,16.3,83.7
E00093741,15.7,84.3
E00093742,14.9,85.1
E00093743,16.4,83.6
E00093744,18.5,81.5
E00093745,31.1,68.9
E00093746,14.4,85.6
E00094001,20.1,79.9
E00094002,12.9,87.1
E00094004,13.1,86.9
E00094010,13,87
E00094024,25.8,74.2
E00094026,31.2,68.8
E00094032,17.4,82.6
E00094034,19,81
E00094223,13.4,86.6
E00094224,16.7,83.3
E00094225,19.1,80.9
E00094226,18.5,81.5
E00094227,14,86
E00094228,12.2,87.8
E00094229,14.5,85.5
E00094230,9.5,90.5
E00094231,14.7,85.3
E00094232,14.4,85.6
E00094233,14.6,85.4
E00094234,15.8,84.2
E00094235,25.3,74.7
E00094236,21.5,78.5
E00094237,16.7,83.3
E00094239,10.2,89.8
E00099207,18.3,81.7
E00099220,15.8,84.2
E00099221,14.1,85.9
E00099222,17.7,82.3
E00099223,19.7,80.3
E00099224,15.6,84.4
E00099225,16.3,83.7
E00099248,14.6,85.4
E00099321,25.2,74.8
E00099322,18.5,81.5
E00099323,16.1,83.9
E00099324,15.8,84.2
E00099325,15.3,84.7
E00099326,9.8,90.2
E00099327,15.9,84.1
E00099722,20.6,79.4
E00099723,33.7,66.3
E00099724,28.2,71.8
E00099725,26.8,73.2
E00099726,20.9,79.1
E00099727,16.9,83.1
E00099728,19.9,80.1
E00099731,16.2,83.8
E00099732,14.3,85.7
E00099743,13.8,86.2
E00099744,9,91
E00099745,11.8,88.2
E00099746,15.7,84.3
E00099747,14.9,85.1
E00099748,14.2,85.8
E00099749,20.2,79.8
E00099750,20.4,79.6
E00099751,17.6,82.4
E00099752,33.3,66.7
E00099753,19.4,80.6
E00099754,21.4,78.6
E00099755,19.7,80.3
E00099756,65,35
E00099757,20.7,79.3
E00099758,22.9,77.1
E00099759,14.1,85.9
E00099760,19.2,80.8
E00099761,13.7,86.3
E00099762,19.1,80.9
E00099763,22.6,77.4
E00099764,14.8,85.2
E00099765,27.3,72.7
E00099766,22.8,77.2
E00099767,15.5,84.5
E00099768,10.8,89.2
E00099769,15.4,84.6
E00099770,14,86
E00099771,17.5,82.5
E00099772,31.5,68.5
E00099773,12.8,87.2
E00099775,16.2,83.8
E00099776,23,77
E00099777,20.5,79.5
E00099778,21.7,78.3
E00099779,14.6,85.4
E00099780,23.7,76.3
E00099781,13.4,86.6
E00099782,19.5,80.5
E00099783,18.7,81.3
E00099785,45,55
E00099786,21.7,78.3
E00099787,35.3,64.7
E00099788,21.7,78.3
E00099789,19,81
E00099790,15.8,84.2
E00099791,36.5,63.5
E00099792,22.6,77.4
E00099793,22.5,77.5
E00099794,30.2,69.8
E00099795,14.4,85.6
E00099796,15.9,84.1
E00099797,12.1,87.9
E00099798,36.7,63.3
E00099799,20,80
E00099800,19.5,80.5
E00099801,16.5,83.5
E00099802,11.9,88.1
E00099803,14.8,85.2
E00099804,17.6,82.4
E00099805,17.4,82.6
E00099806,18.1,81.9
E00099807,12.1,87.9
E00099808,20.8,79.2
E00099809,20.6,79.4
E00099866,12.7,87.3
E00099883,18.4,81.6
E00099884,19.1,80.9
E00099885,16.9,83.1
E00099886,17.1,82.9
E00099889,20.1,79.9
E00099890,9.8,90.2
E00099971,14.1,85.9
E00099972,20.6,79.4
E00099973,13.2,86.8
E00099974,22.6,77.4
E00099975,25.4,74.6
E00099976,15.6,84.4
E00099977,17.9,82.1
E00099978,38.2,61.8
E00099979,22,78
E00099980,19.9,80.1
E00099981,23.6,76.4
E00099982,19.1,80.9
E00099983,25.4,74.6
E00099984,16.5,83.5
E00099985,15.8,84.2
E00099986,21.1,78.9
E00099987,18.3,81.7
E00099988,18.1,81.9
E00099989,14.7,85.3
E00099990,16.4,83.6
E00099997,14.8,85.2
E00099998,23.4,76.6
E00099999,20.4,79.6
E00100002,20.1,79.9
E00100003,16.7,83.3
E00100004,11,89
E00100005,16.2,83.8
E00100006,16.7,83.3
E00100007,19.8,80.2
E00100008,20.2,79.8
E00100014,13.9,86.1
E00100017,16.2,83.8
E00151830,12.1,87.9
E00151831,15.4,84.6
E00151832,14.6,85.4
E00151833,14.9,85.1
E00151834,12.8,87.2
E00151835,18.9,81.1
E00151866,16.2,83.8
E00151943,17.8,82.2
E00151945,17.2,82.8
E00151947,12.8,87.2
E00151948,13.2,86.8
E00180295,18.9,81.1
E00180303,12.2,87.8
E00180307,18.5,81.5
E00180316,17.3,82.7
E00180326,19.9,80.1
E00180331,18.7,81.3
E00180372,18.4,81.6
E00180386,23.5,76.5
