geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00093729,58.8,41.2
E00093730,39.6,60.4
E00093731,62.5,37.5
E00093733,55.8,44.2
E00093734,44.9,55.1
E00093735,32.6,67.4
E00093736,35.5,64.5
E00093738,48.8,51.2
E00093739,61,39
E00093740,56.3,43.8
E00093741,41.6,58.4
E00093742,61.4,38.6
E00093743,59.3,40.7
E00093744,43,57
E00093745,24.1,75.9
E00093746,52,48
E00094001,61.4,38.6
E00094002,62.8,37.2
E00094004,69.7,30.3
E00094010,66.4,33.6
E00094024,33.5,66.5
E00094026,29.1,70.9
E00094032,49.5,50.5
E00094034,64.3,35.7
E00094223,57.8,42.2
E00094224,50.8,49.2
E00094225,58.8,41.2
E00094226,60.5,39.5
E00094227,60.6,39.4
E00094228,72.8,27.2
E00094229,62.7,37.3
E00094230,56.2,43.8
E00094231,56,44
E00094232,59.9,40.1
E00094233,47.3,52.7
E00094234,56.3,43.7
E00094235,57.7,42.3
E00094236,68.2,31.8
E00094237,59.6,40.4
E00094239,62.8,37.2
E00099207,46,54
E00099220,61.7,38.3
E00099221,58.5,41.5
E00099222,56.4,43.6
E00099223,56.5,43.5
E00099224,58.1,41.9
E00099225,67.3,32.7
E00099248,60.1,39.9
E00099321,38.3,61.7
E00099322,52.8,47.2
E00099323,57,43
E00099324,54.5,45.5
E00099325,46.1,53.9
E00099326,66.5,33.5
E00099327,44.2,55.8
E00099722,29.2,70.8
E00099723,25.7,74.3
E00099724,13.5,86.5
E00099725,39.6,60.4
E00099726,34.3,65.7
E00099727,50.9,49.1
E00099728,42.4,57.6
E00099731,55.2,44.8
E00099732,64.8,35.2
E00099743,58.1,41.9
E00099744,53.2,46.8
E00099745,61,39
E00099746,50.7,49.3
E00099747,58.6,41.4
E00099748,48.7,51.3
E00099749,51.9,48.1
E00099750,34.4,65.6
E00099751,52,48
E00099752,18.1,81.9
E00099753,25.2,74.8
E00099754,29,71
E00099755,43.4,56.6
E00099756,7.1,92.9
E00099757,34,66
E00099758,28.4,71.6
E00099759,32.8,67.2
E00099760,26.4,73.6
E00099761,53.5,46.5
E00099762,23.9,76.1
E00099763,35.9,64.1
E00099764,52.6,47.4
E00099765,49.8,50.2
E00099766,50,50
E00099767,62.9,37.1
E00099768,49.2,50.8
E00099769,49.4,50.6
E00099770,50.4,49.6
E00099771,39,61
E00099772,47,53
E00099773,57.9,42.1
E00099775,45.4,54.6
E00099776,27.5,72.5
E00099777,56.1,43.9
E00099778,49.1,50.9
E00099779,52.8,47.2
E00099780,46.5,53.5
E00099781,57.3,42.7
E00099782,57.3,42.7
E00099783,56.1,43.9
E00099785,26.8,73.2
E00099786,55,45
E00099787,29.8,70.2
E00099788,49.6,50.4
E00099789,25.9,74.1
E00099790,41.6,58.4
E00099791,42.6,57.4
E00099792,64.1,35.9
E00099793,54.5,45.5
E00099794,44.6,55.4
E00099795,50,50
E00099796,57.4,42.6
E00099797,58.1,41.9
E00099798,26.6,73.4
E00099799,35.8,64.2
E00099800,49.8,50.2
E00099801,50.5,49.5
E00099802,41.7,58.3
E00099803,55.6,44.4
E00099804,45.1,54.9
E00099805,48.7,51.3
E00099806,46.7,53.3
E00099807,45.5,54.5
E00099808,38.9,61.1
E00099809,53.9,46.1
E00099866,58.2,41.8
E00099883,50.5,49.5
E00099884,41.7,58.3
E00099885,39.1,60.9
E00099886,50.7,49.3
E00099889,42.9,57.1
E00099890,41.7,58.3
E00099971,37.7,62.3
E00099972,46.2,53.8
E00099973,48.5,51.5
E00099974,37,63
E00099975,38.8,61.2
E00099976,45.4,54.6
E00099977,40.1,59.9
E00099978,34.9,65.1
E00099979,50.4,49.6
E00099980,33.3,66.7
E00099981,31.6,68.4
E00099982,30.1,69.9
E00099983,27.7,72.3
E00099984,49.3,50.7
E00099985,53,47
E00099986,55.1,44.9
E00099987,71.1,28.9
E00099988,70.7,29.3
E00099989,58.7,41.3
E00099990,65.4,34.6
E00099997,45.9,54.1
E00099998,44.9,55.1
E00099999,52.9,47.1
E00100002,31.9,68.1
E00100003,48.1,51.9
E00100004,47.3,52.7
E00100005,54.7,45.3
E00100006,34.2,65.8
E00100007,65.7,34.3
E00100008,47,53
E00100014,60.8,39.2
E00100017,33.5,66.5
E00151830,52.9,47.1
E00151831,58.1,41.9
E00151832,56.3,43.7
E00151833,61.1,38.9
E00151834,59,41
E00151835,49.4,50.6
E00151866,60.4,39.6
E00151943,53.6,46.4
E00151945,45.2,54.8
E00151947,63.4,36.6
E00151948,45,55
E00180295,48.2,51.8
E00180303,43,57
E00180307,57.8,42.2
E00180316,50.9,49.1
E00180326,45.9,54.1
E00180331,55.7,44.3
E00180372,44.6,55.4
E00180386,49.2,50.8
