geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00093729,4.7,43,40.1,12.2
E00093730,17.4,42.1,33.1,7.4
E00093731,2.7,48,43.3,6
E00093733,5.8,36.7,46,11.5
E00093734,6.6,54.1,32,7.4
E00093735,19.8,54.2,22.1,3.8
E00093736,13.5,60.3,22.7,3.5
E00093738,9.4,40.6,40.6,9.4
E00093739,10.2,38,43.1,8.8
E00093740,6.2,46.9,40,6.9
E00093741,8.6,59.9,25.7,5.9
E00093742,12.4,34.5,38.6,14.5
E00093743,3.7,37.4,43.9,15
E00093744,7.3,41.6,38,13.1
E00093745,19.8,54.3,19.8,6
E00093746,12.5,47.2,33.3,6.9
E00094001,11,35.4,36.2,17.3
E00094002,7.2,38.4,43.2,11.2
E00094004,4.5,26.3,48.9,20.3
E00094010,4.5,39.3,39.3,17
E00094024,23.2,45.5,24.1,7.1
E00094026,30.9,44.7,17.1,7.3
E00094032,22.2,40.7,30.6,6.5
E00094034,9.1,50.9,32.7,7.3
E00094223,5.7,32.2,42.5,19.5
E00094224,7.7,46.2,43.3,2.9
E00094225,17.3,42.4,33.1,7.2
E00094226,6.8,38.1,36.1,19
E00094227,5.3,30.7,39.5,24.6
E00094228,4.7,20.5,56.7,18.1
E00094229,7.9,23,44.6,24.5
E00094230,3.3,38,41.3,17.4
E00094231,6,38.8,39.6,15.7
E00094232,4.9,28,41.5,25.6
E00094233,8.4,43.1,36.5,12
E00094234,12.5,41.7,30.6,15.3
E00094235,6.1,23.3,35.6,35
E00094236,8.4,38.5,37.1,16.1
E00094237,8.7,42.6,33,15.7
E00094239,0,34.7,38.9,26.4
E00099207,8.9,36.3,34.7,20
E00099220,3.8,33.3,36.4,26.5
E00099221,10.4,28.6,35.1,26
E00099222,6.3,33.1,40.1,20.4
E00099223,10.3,32.4,39,18.4
E00099224,10.3,29.9,43.9,15.9
E00099225,5.6,33.3,42.6,18.5
E00099248,4.7,33.6,42.2,19.5
E00099321,19.1,46.6,27.5,6.9
E00099322,13.4,36.6,36.6,13.4
E00099323,10.8,49.2,25.8,14.2
E00099324,7.8,43,35.9,13.3
E00099325,10.3,41.9,33.3,14.5
E00099326,2.9,27.5,43.5,26.1
E00099327,13.6,48.3,33.1,5.1
E00099722,29.2,40.1,24.8,5.8
E00099723,42.7,42.7,10.5,4
E00099724,50,33.3,12.3,4.4
E00099725,26.7,40,22.5,10.8
E00099726,24.6,54.1,18.9,2.5
E00099727,12.9,50.8,28.2,8.1
E00099728,8.7,46.8,34.1,10.3
E00099731,4.7,39.8,40.6,14.8
E00099732,4.8,24.8,45.7,24.8
E00099743,8.7,38.4,34.1,18.8
E00099744,14.7,34.6,39,11.8
E00099745,8,38.5,37.5,16
E00099746,10.2,47.2,33.3,9.3
E00099747,8.5,39.5,38.4,13.6
E00099748,5.8,42.3,31.4,20.4
E00099749,3,26.8,43.5,26.8
E00099750,23.9,52.2,15,8.8
E00099751,18.7,46,25.9,9.4
E00099752,56.2,31.5,6.8,5.6
E00099753,36.3,43.7,16.3,3.7
E00099754,35.6,34.8,23,6.7
E00099755,21.5,49.3,20.1,9
E00099756,77.9,21.1,0,1.1
E00099757,28.1,43.2,23.3,5.5
E00099758,44.1,42,11.2,2.8
E00099759,27.5,49.7,21.5,1.3
E00099760,36.4,42.9,18.8,1.9
E00099761,11.2,50,31.3,7.5
E00099762,42.6,41.8,11.5,4.1
E00099763,33.6,41,21.3,4.1
E00099764,12.1,40.4,32.6,14.9
E00099765,18.5,47.6,29.8,4
E00099766,23.4,44.1,20.7,11.7
E00099767,3.3,33.3,45,18.3
E00099768,15.4,42,35.7,7
E00099769,8.5,48.9,36.9,5.7
E00099770,12.5,35.9,34.4,17.2
E00099771,19.4,50.4,20.2,10.1
E00099772,34.7,40.7,16.1,8.5
E00099773,6.9,37.9,31.9,23.3
E00099775,10.7,44.4,35.5,9.5
E00099776,29.4,50.3,15.7,4.6
E00099777,13.4,44.4,30.3,12
E00099778,15.6,45.3,35.2,3.9
E00099779,10.4,38.7,35.6,15.3
E00099780,18.3,46.8,27.8,7.1
E00099781,5.2,37.9,37.1,19.8
E00099782,9.2,51.3,28.6,10.9
E00099783,11.4,40.4,34.2,14
E00099785,40.2,40.2,15.2,4.5
E00099786,14.7,40.6,31.8,12.9
E00099787,41.6,46.5,8.9,3
E00099788,14.9,54,19.9,11.2
E00099789,25.8,45.8,25.8,2.6
E00099790,21,49.3,21.7,8
E00099791,35.1,45.6,14,5.3
E00099792,12.8,44.8,30.4,12
E00099793,13.7,45,32.8,8.4
E00099794,25.4,46.2,21.5,6.9
E00099795,11.3,45.7,29.8,13.2
E00099796,11.3,31,36.3,21.4
E00099797,8.1,33.1,44.2,14.5
E00099798,41.6,34.5,15.9,8
E00099799,22.8,46.5,26,4.7
E00099800,6.3,51.7,25.9,16.1
E00099801,10,49.2,30.8,10
E00099802,5.4,40.7,43.1,10.8
E00099803,11.9,40.7,31.9,15.6
E00099804,12.2,45.3,32.4,10.1
E00099805,7.2,42.4,36,14.4
E00099806,21.6,33.6,29.1,15.7
E00099807,9.7,34.3,35.1,20.9
E00099808,24,40.3,31.8,3.9
E00099809,3.8,37.7,47.2,11.3
E00099866,5.3,27.5,41.2,26
E00099883,6.6,34.2,42.1,17.1
E00099884,19.5,38.1,33.1,9.3
E00099885,6.8,43.6,32.5,17.1
E00099886,10.7,41.1,30.4,17.9
E00099889,14.4,36,33.8,15.8
E00099890,4.3,38.1,42.4,15.1
E00099971,14.2,50.4,20.4,15
E00099972,15,50,26.7,8.3
E00099973,14.2,51.2,25.2,9.4
E00099974,35.5,42.1,15.7,6.6
E00099975,20.3,44.4,24.8,10.5
E00099976,9.4,55.1,28.3,7.2
E00099977,14.8,54.1,28.7,2.5
E00099978,36.8,46.3,13.2,3.7
E00099979,15.4,48.5,27.2,8.8
E00099980,24.1,48.2,22,5.7
E00099981,25,44.2,20.8,10
E00099982,28.1,52.6,16.7,2.6
E00099983,27.2,45.5,21.8,5.4
E00099984,8.3,56.7,26.7,8.3
E00099985,12.5,40.4,27.9,19.1
E00099986,18.2,49.6,19.8,12.4
E00099987,7.6,41.4,34.5,16.6
E00099988,10.3,34.1,36.5,19
E00099989,11.5,49.6,29.5,9.4
E00099990,5.6,50,37.1,7.3
E00099997,10.7,48.9,29.8,10.7
E00099998,25.9,40.2,25.9,8
E00099999,8.2,32,36.1,23.8
E00100002,15.4,54.4,24.2,6
E00100003,11.2,47.2,32.3,9.3
E00100004,12.8,42.4,34.4,10.4
E00100005,8.8,42.4,36.8,12
E00100006,13.9,52.7,24.2,9.1
E00100007,1.1,36.2,43.6,19.1
E00100008,25.5,38.8,25.5,10.1
E00100014,8.1,29.3,38.2,24.4
E00100017,18.3,51.1,23.7,6.9
E00151830,2.3,24.4,34.9,38.4
E00151831,1.7,32.5,47.5,18.3
E00151832,9.7,32.3,30.6,27.4
E00151833,2.2,19.6,37.7,40.6
E00151834,3.3,32.6,37,27.2
E00151835,12.1,30.6,37.1,20.2
E00151866,1.9,34.1,32.2,31.7
E00151943,7,29.6,31.3,32.2
E00151945,11.3,48.6,30.3,9.9
E00151947,4.7,25.9,38.8,30.6
E00151948,6.4,40.4,37.8,15.4
E00180295,10.2,27.3,42,20.5
E00180303,7.4,49.4,32.1,11.1
E00180307,7.1,29.8,44,19.1
E00180316,8.5,38.5,45.5,7.5
E00180326,8.1,44.1,35.1,12.6
E00180331,2.2,36.4,40.8,20.7
E00180372,11.3,44,37.3,7.3
E00180386,6.5,23.9,41.3,28.3
