geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00093729,99.5,0.5,0
E00093730,98.7,1.3,0
E00093731,99.7,0,0.3
E00093733,97.4,2.6,0
E00093734,97.4,2.6,0
E00093735,98,2,0
E00093736,98,2,0
E00093738,98.5,1.2,0.2
E00093739,100,0,0
E00093740,98.5,1.1,0.4
E00093741,99.4,0.6,0
E00093742,98.9,1.1,0
E00093743,99.1,0.9,0
E00093744,98.9,1.1,0
E00093745,97.6,1.4,1
E00093746,97.4,2,0.7
E00094001,96.1,3.2,0.6
E00094002,98.7,1,0.3
E00094004,98.7,0.9,0.3
E00094010,99.2,0.8,0
E00094024,96.8,2.7,0.5
E00094026,97.8,2.2,0
E00094032,97,3,0
E00094034,98.2,1.8,0
E00094223,100,0,0
E00094224,97.2,2.8,0
E00094225,99.3,0.7,0
E00094226,99.7,0.3,0
E00094227,99.2,0.8,0
E00094228,98.8,1.2,0
E00094229,97.7,2,0.3
E00094230,98.9,1.1,0
E00094231,97.7,1.6,0.6
E00094232,100,0,0
E00094233,99.4,0.3,0.3
E00094234,100,0,0
E00094235,98.3,0.9,0.7
E00094236,99.7,0.3,0
E00094237,98.3,1.7,0
E00094239,99,1,0
E00099207,99.5,0.5,0
E00099220,99.7,0.3,0
E00099221,99,1,0
E00099222,99.1,0,0.9
E00099223,99,1,0
E00099224,100,0,0
E00099225,100,0,0
E00099248,98.7,1.3,0
E00099321,100,0,0
E00099322,98.8,1.2,0
E00099323,99.6,0.4,0
E00099324,99.3,0.7,0
E00099325,100,0,0
E00099326,100,0,0
E00099327,100,0,0
E00099722,98.3,1.7,0
E00099723,97.4,0.5,2.1
E00099724,94.4,2.8,2.8
E00099725,98.3,1.7,0
E00099726,97.4,2.6,0
E00099727,99.6,0,0.4
E00099728,100,0,0
E00099731,99.6,0.4,0
E00099732,100,0,0
E00099743,98.8,0.6,0.6
E00099744,97.8,2.2,0
E00099745,99.8,0.2,0
E00099746,97.2,2.4,0.4
E00099747,99.3,0.7,0
E00099748,100,0,0
E00099749,99.5,0.5,0
E00099750,98.8,1.2,0
E00099751,97.4,1.9,0.6
E00099752,90.8,6.3,2.9
E00099753,91.7,7.1,1.2
E00099754,97.2,2.8,0
E00099755,98.3,1.7,0
E00099756,100,0,0
E00099757,97.3,2,0.7
E00099758,94.2,4.9,0.9
E00099759,96,3,1
E00099760,89,8.2,2.8
E00099761,98,1,1
E00099762,96.2,2.8,0.9
E00099763,98.3,1.7,0
E00099764,99.4,0.6,0
E00099765,100,0,0
E00099766,99.3,0,0.7
E00099767,99.6,0.4,0
E00099768,96.1,2.3,1.6
E00099769,100,0,0
E00099770,99.7,0.3,0
E00099771,99.4,0.3,0.3
E00099772,100,0,0
E00099773,96.7,2.9,0.4
E00099775,98.7,0.3,1.1
E00099776,97.6,1.2,1.2
E00099777,99.3,0.7,0
E00099778,100,0,0
E00099779,98.6,1.4,0
E00099780,99.7,0.3,0
E00099781,99.7,0.3,0
E00099782,99.6,0.4,0
E00099783,100,0,0
E00099785,98,1.5,0.5
E00099786,98.1,1.9,0
E00099787,99.4,0.6,0
E00099788,97.9,2.1,0
E00099789,97.6,2.1,0.3
E00099790,98.5,1.5,0
E00099791,98.9,1.1,0
E00099792,100,0,0
E00099793,98.6,1.4,0
E00099794,98.4,1.3,0.3
E00099795,98.8,0.3,0.9
E00099796,99.1,0.9,0
E00099797,100,0,0
E00099798,96.3,3.3,0.4
E00099799,95.8,3.5,0.7
E00099800,99.7,0.3,0
E00099801,99.1,0.9,0
E00099802,99.1,0.6,0.2
E00099803,100,0,0
E00099804,99.4,0.6,0
E00099805,99.7,0.3,0
E00099806,99.3,0.7,0
E00099807,98.1,1.9,0
E00099808,99.3,0.7,0
E00099809,100,0,0
E00099866,99.7,0.3,0
E00099883,99.7,0.3,0
E00099884,99.6,0,0.4
E00099885,99.6,0.4,0
E00099886,98.8,1.2,0
E00099889,100,0,0
E00099890,99.4,0.6,0
E00099971,98.8,1.2,0
E00099972,100,0,0
E00099973,95.9,4.1,0
E00099974,99.6,0.4,0
E00099975,99.4,0.6,0
E00099976,97.6,2.4,0
E00099977,98,1.7,0.3
E00099978,98.3,1.7,0
E00099979,96.7,3.3,0
E00099980,95.2,3.9,0.9
E00099981,98.3,1.7,0
E00099982,97.7,1.4,0.8
E00099983,92.2,5.4,2.3
E00099984,97,2.1,0.8
E00099985,97.3,2.4,0.3
E00099986,97.1,2.9,0
E00099987,100,0,0
E00099988,98.3,1.7,0
E00099989,100,0,0
E00099990,98.4,1.6,0
E00099997,100,0,0
E00099998,100,0,0
E00099999,100,0,0
E00100002,99.2,0.4,0.4
E00100003,99.2,0.3,0.5
E00100004,100,0,0
E00100005,97.8,2.2,0
E00100006,99.4,0.6,0
E00100007,100,0,0
E00100008,100,0,0
E00100014,99.7,0.3,0
E00100017,96.7,2.8,0.5
E00151830,99.2,0.8,0
E00151831,100,0,0
E00151832,99.3,0.7,0
E00151833,100,0,0
E00151834,99.6,0.4,0
E00151835,99,1,0
E00151866,98.8,1.2,0
E00151943,99.6,0.4,0
E00151945,99.7,0.3,0
E00151947,98,2,0
E00151948,99.7,0.3,0
E00180295,99.7,0.3,0
E00180303,99.5,0.5,0
E00180307,98.6,0.9,0.6
E00180316,97.3,2.3,0.4
E00180326,99.6,0.4,0
E00180331,99.6,0.4,0
E00180372,97.9,1.8,0.3
E00180386,98.5,1.5,0
