areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
W00006130,98.5,0.7,0.7
W00006131,99.3,0.7,0
W00006133,96.7,1.9,1.4
W00006137,98.4,1.6,0
W00006138,98.9,0.8,0.4
W00006139,98.4,1.6,0
W00006140,99.7,0.3,0
W00006141,98.8,0.9,0.3
W00006146,97.5,2.5,0
W00006147,93.2,6.8,0
W00006231,95.3,3.7,0.9
W00006232,94.7,3.7,1.6
W00006239,99.5,0.5,0
W00006240,96.7,2.7,0.6
W00006241,97,2.3,0.8
W00006242,99.5,0.5,0
W00006243,98.6,0.7,0.7
W00006244,96.9,2.4,0.7
W00006245,97.7,1.9,0.4
W00006246,98.8,0.8,0.4
W00006247,97.7,2.3,0
W00006248,97.3,2.7,0
W00006249,97.9,1.1,0.9
W00006250,97.2,2,0.8
W00006251,98.2,1.8,0
W00006300,97.6,2.1,0.3
W00006301,97.7,2,0.3
W00006302,100,0,0
W00006303,99.6,0.4,0
W00006304,99.7,0.3,0
W00006305,100,0,0
W00006306,100,0,0
W00006307,98.9,1.1,0
W00006308,100,0,0
W00006310,93.8,4.8,1.4
W00006311,98.8,0.8,0.4
W00006312,98.5,1.5,0
W00006313,100,0,0
W00006315,99.4,0.6,0
W00006317,98.9,0.7,0.4
W00006318,99.4,0.6,0
W00006452,97.4,2.6,0
W00006500,98,1,1
W00006501,99.1,0.6,0.3
W00006502,98,2,0
W00006503,99.8,0.2,0
W00006504,98.5,1.5,0
W00006505,99.1,0.9,0
W00006506,97.1,2.9,0
W00006507,99.4,0.6,0
W00006508,96.8,3.2,0
W00006509,97.4,2,0.7
W00006510,98.6,1.4,0
W00006511,99.7,0,0.3
W00006512,99.3,0.7,0
W00006513,96.4,2,1.5
W00006514,98.4,0.6,1
W00006515,99.5,0.5,0
W00006516,99.7,0.3,0
W00006517,99.3,0.7,0
W00006518,96.4,2,1.6
W00006519,100,0,0
W00006520,96.3,3.7,0
W00006521,98.5,1.1,0.4
W00006522,99.1,0.5,0.5
W00006523,99.2,0.8,0
W00006524,99.2,0,0.8
W00006525,97.9,1.7,0.4
W00006526,99.7,0,0.3
W00006536,98.6,1,0.3
W00006537,98.6,1.4,0
W00006538,99.7,0.3,0
W00006539,99.6,0.4,0
W00006540,97,1.5,1.5
W00006541,99.6,0.4,0
W00006542,100,0,0
W00006543,98.5,1.5,0
W00006544,98.4,1.6,0
W00006545,98.2,1.8,0
W00006546,99.7,0.3,0
W00006547,98.3,1.4,0.3
W00006548,100,0,0
W00006549,97.4,2.3,0.3
W00006596,97.6,2.4,0
W00006597,98.1,1.9,0
W00006598,98.7,1.3,0
W00006599,93.2,6.8,0
W00006600,100,0,0
W00006601,99,0.6,0.3
W00006602,99.3,0.7,0
W00006603,97.4,1.9,0.7
W00006604,96.4,2.4,1.2
W00006605,99.2,0.8,0
W00006606,99.4,0.6,0
W00006607,100,0,0
W00006608,99.5,0.5,0
W00006622,95.7,4,0.4
W00006623,87.7,11.7,0.6
W00006624,89.8,9.9,0.3
W00006625,86.8,12.1,1.2
W00006626,92.6,6.8,0.6
W00006627,91.6,8.4,0
W00006628,82.1,16.8,1.1
W00006629,85.9,12.9,1.2
W00006630,86.8,12.3,0.9
W00006631,88.4,10.2,1.3
W00006633,89.9,7.8,2.3
W00006971,99.1,0.9,0
W00006972,97.8,1.3,0.9
W00006973,98.8,0.6,0.6
W00006974,99,1,0
W00006975,99.7,0.3,0
W00006976,99.7,0.3,0
W00006977,99.2,0.3,0.6
W00006978,99.7,0.3,0
W00006979,100,0,0
W00006980,99.6,0.4,0
W00006981,96.6,3,0.4
W00006982,99.3,0.4,0.4
W00006983,100,0,0
W00006984,98.5,1.5,0
W00006985,98.7,1.3,0
W00006986,99.6,0.4,0
W00006987,96.9,2.7,0.4
W00006988,99.5,0.5,0
W00006989,97.5,2.2,0.4
W00006990,100,0,0
W00006991,98.2,1.8,0
W00007021,99.7,0.3,0
W00007022,99.3,0.7,0
W00007023,99.7,0.3,0
W00007024,98.7,0.8,0.5
W00007026,97.5,2.5,0
W00007028,99.1,0.6,0.3
W00007029,100,0,0
W00007030,100,0,0
W00007031,96.5,2.9,0.6
W00007032,100,0,0
W00007033,100,0,0
W00007034,98.6,1,0.3
W00007035,98.3,1.5,0.2
W00007036,98.3,1.7,0
W00007037,97.8,1.9,0.3
W00007039,97.9,1.1,1.1
W00007040,99.6,0.4,0
W00007045,100,0,0
W00007049,100,0,0
W00007050,97.2,2,0.8
W00007051,95.5,4.5,0
W00007052,98.2,1.8,0
W00007053,98.7,1,0.3
W00007054,99.6,0,0.4
W00007153,96.5,2.3,1.2
W00007154,100,0,0
W00007155,99.7,0.3,0
W00007156,100,0,0
W00007157,98.6,1.4,0
W00007158,99.7,0.3,0
W00007159,99.1,0.9,0
W00007161,99.7,0.3,0
W00007162,98.7,1.3,0
W00007163,99.6,0.4,0
W00007164,98.8,1.2,0
W00007165,100,0,0
W00007166,96.6,2.4,1
W00007167,100,0,0
W00007175,100,0,0
W00007176,97.6,2,0.4
W00007177,98.6,1.4,0
W00007178,98,1.2,0.8
W00007179,98.9,0.7,0.4
W00007181,99.3,0.7,0
W00007182,99.1,0.9,0
W00007183,97.2,2,0.8
W00007184,96.1,2.7,1.2
W00007185,98.1,1.5,0.4
W00007186,98.4,0.8,0.8
W00007187,99.4,0,0.6
W00007188,95.7,4.3,0
W00007190,97.5,2.5,0
W00007191,100,0,0
W00007192,99.1,0.6,0.2
W00007193,99,1,0
W00007194,98,1.2,0.8
W00007195,94.3,4.9,0.8
W00007196,94.9,4.7,0.4
W00007292,98.4,1.6,0
W00007293,99.1,0.9,0
W00007294,98.4,1.6,0
W00007295,100,0,0
W00007296,95.6,4,0.4
W00007297,97.9,2.1,0
W00007298,98.6,1.4,0
W00007299,99.7,0.3,0
W00007300,98.2,0.8,1
W00007301,100,0,0
W00007302,97.5,1.7,0.8
W00007303,99,1,0
W00007304,100,0,0
W00007305,100,0,0
W00007306,98.2,1.8,0
W00007307,97.7,2.1,0.2
W00007308,99.6,0.4,0
W00007309,97.9,1.8,0.3
W00007310,100,0,0
W00007311,98.6,1,0.5
W00007312,98.4,1.6,0
W00007313,98.1,1.9,0
W00007314,99.6,0.4,0
W00007315,96.6,1.5,1.9
W00007316,99.6,0.4,0
W00007318,100,0,0
W00007319,100,0,0
W00007320,99.5,0.5,0
W00007322,97.7,2.1,0.2
W00007323,97,3,0
W00007324,98.1,1.1,0.7
W00007325,99.2,0.8,0
W00007326,95.1,3.6,1.3
W00007327,99.4,0,0.6
W00007424,100,0,0
W00007427,99.4,0.6,0
W00007428,97.5,1.3,1.3
W00007429,98.3,1.2,0.5
W00007430,98.1,1.1,0.7
W00007431,98.8,0,1.2
W00007432,96.2,3.8,0
W00007433,97.8,2.2,0
W00007434,99.2,0,0.8
W00007435,99.6,0.4,0
W00007436,99.3,0.7,0
W00007437,99.6,0.4,0
W00007438,94.9,5.1,0
W00007439,95.4,4.2,0.4
W00007440,100,0,0
W00007441,98.1,1.9,0
W00007442,100,0,0
W00007443,100,0,0
W00007444,98.4,1.6,0
W00007445,98.6,1.4,0
W00007446,96.8,2.3,1
W00007447,98.9,0.8,0.4
W00007448,98.7,1.3,0
W00007450,99.7,0,0.3
W00007451,98.5,1.1,0.4
W00007452,98.2,1.8,0
W00007453,99.4,0.6,0
W00007454,99.5,0.5,0
W00007455,97.5,1.6,0.9
W00007456,100,0,0
W00007457,99.2,0.6,0.3
W00007458,96,4,0
W00007459,98.3,1.7,0
W00007460,100,0,0
W00007461,100,0,0
W00007462,96.4,3.3,0.3
W00007463,94.5,3.9,1.6
W00007464,99.1,0.6,0.3
W00007465,97.4,2,0.6
W00007466,97.7,2,0.3
W00007467,98.7,0.6,0.6
W00007478,98.9,0.7,0.5
W00007486,98,1.6,0.3
W00007487,99.7,0.3,0
W00008934,99.7,0.3,0
W00008935,100,0,0
W00008936,97.6,1.5,0.9
W00008937,99.7,0,0.3
W00008938,97.9,1.7,0.3
W00008939,99.6,0.4,0
W00008940,100,0,0
W00008941,99.6,0.4,0
W00008942,98.8,1.2,0
W00008948,96.7,2.4,0.9
W00008949,98.8,1.2,0
W00008950,95.3,3.9,0.8
W00008951,96.7,3.3,0
W00008953,96.1,3,0.9
W00008954,90,8.5,1.5
W00008955,96.3,3.4,0.3
W00008957,93.5,6.5,0
W00008959,96.7,3.3,0
W00008960,95.8,3.9,0.3
W00008961,94.1,5.3,0.6
W00008962,91,7,2
W00008963,93.2,6.5,0.3
W00008964,75.8,19.3,4.9
W00008965,86.9,10.1,2.9
W00008966,92.8,6.2,1
W00008967,95,3.6,1.4
W00008969,83.3,13.5,3.3
W00008970,89.2,9.4,1.3
W00008971,93.9,5.5,0.6
W00008972,86.7,12,1.2
W00008974,83.5,16.5,0
W00008975,98.5,1.1,0.4
W00008976,89.9,7.6,2.4
W00008980,97.4,2.6,0
W00009138,99,0.7,0.3
W00009139,95.4,4.6,0
W00009140,97.9,2.1,0
W00009141,91.5,7.4,1.1
W00009142,97.1,2.9,0
W00009143,97.9,1.8,0.4
W00009144,93.6,5.7,0.8
W00009145,94.8,5.2,0
W00009146,96.2,3.2,0.6
W00009147,96.8,2.5,0.7
W00009148,98.3,0.9,0.9
W00009149,93.9,5,1.1
W00009150,96.5,3.2,0.3
W00009151,98.4,1.3,0.3
W00009153,98.3,1,0.7
W00009155,90.7,8.7,0.5
W00009156,96.9,3.1,0
W00009157,92.5,6.5,1
W00009159,90.9,6.3,2.8
W00009160,95.1,4,0.9
W00009161,98.5,1.5,0
W00009162,98.5,1.5,0
W00009163,97.8,2.2,0
W00009164,98.1,1.9,0
W00009165,98.5,1.5,0
W00009166,98,2,0
W00009168,96.1,3.4,0.4
W00009169,99.1,0.6,0.3
W00009170,99.7,0.3,0
W00009171,94.9,4.6,0.6
W00009172,97.7,2.3,0
W00009173,98,1.6,0.4
W00009174,98.5,1.2,0.3
W00009175,97.6,2.4,0
W00009176,98.9,1.1,0
W00009177,97.5,2.2,0.3
W00009178,97.5,0.8,1.7
W00009179,97.2,1.9,0.9
W00009180,98.5,1.2,0.3
W00009181,95.2,4.4,0.4
W00009182,96.4,3.3,0.3
W00009183,99,0.5,0.5
W00009184,99.3,0.7,0
W00009241,96.2,2.8,0.9
W00009242,97.9,1.5,0.6
W00009243,96.9,1.8,1.2
W00009244,98.8,1.2,0
W00009245,95.8,3.8,0.4
W00009246,91.4,6.5,2.1
W00009247,96.6,3,0.3
W00009248,100,0,0
W00009249,99,0.7,0.3
W00009250,99.3,0.7,0
W00009251,98.1,1.3,0.5
W00009252,98.5,1.2,0.2
W00009253,97,2,1
W00009254,99.4,0.3,0.3
W00009255,96.4,2.5,1.1
W00009256,97.8,2.2,0
W00009258,93.5,6.2,0.3
W00009259,92.3,5.8,1.9
W00009260,91.1,6.6,2.3
W00009261,96.7,2.7,0.6
W00009262,97.8,1.8,0.4
W00009263,99.2,0.3,0.5
W00009264,95.8,3.8,0.3
W00009265,95.4,2.3,2.3
W00009266,98.4,1.6,0
W00009267,95.6,2.6,1.8
W00009268,97.3,2.7,0
W00009269,88.1,11.2,0.8
W00009270,96.6,3.1,0.4
W00009271,94.9,4.6,0.5
W00009272,97.8,2.2,0
W00009273,97.3,1.3,1.3
W00009274,98.1,1.9,0
W00009275,95.3,4.3,0.4
W00009276,98.8,1.2,0
W00009277,98.5,1.1,0.4
W00009278,97.9,1.7,0.4
W00009279,94.3,4.9,0.8
W00009280,98.4,1.6,0
W00009281,93.2,4.4,2.5
W00009282,97.8,1.8,0.4
W00009283,97.7,2.3,0
W00009284,95.7,3.7,0.7
W00009285,95.9,4.1,0
W00009286,98.9,1.1,0
W00009287,96.7,3.3,0
W00009288,95.9,3.2,1
W00009289,97.8,1.5,0.7
W00009290,96.9,3.1,0
W00009291,98.1,1.4,0.5
W00009292,99.7,0.3,0
W00009375,99.5,0.5,0
W00009376,96.1,2.6,1.3
W00009377,99.6,0.4,0
W00009378,98,1.7,0.3
W00009379,97.6,2.4,0
W00009380,99.2,0.8,0
W00009381,100,0,0
W00009382,100,0,0
W00009383,98.6,1.4,0
W00009384,98,2,0
W00009385,98.7,0.3,1.1
W00009503,98.2,1.6,0.2
W00009505,95.2,4.4,0.4
W00009506,97.9,2.1,0
W00009507,96.8,2.9,0.3
W00009508,96.8,3.2,0
W00009509,99.3,0.7,0
