areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
W00006130,41.9,33.9,12.9,11.3
W00006131,23.1,18.8,50.4,7.7
W00006133,5.6,12.1,60.7,21.5
W00006137,42.9,50.9,1.1,5.1
W00006138,45.9,41.3,0.9,11.9
W00006139,19.2,32.3,37.1,11.4
W00006140,22.6,58.1,0,19.4
W00006141,40.7,39.3,12.1,7.9
W00006146,40.3,27.3,17.3,15.1
W00006147,29,37.2,12.4,21.4
W00006231,12.8,11.3,51.8,24.1
W00006232,18,28,8,46
W00006239,16.5,17.4,53.9,12.2
W00006240,34.7,39.8,11.7,13.8
W00006241,50,29,1.6,19.4
W00006242,23.2,8.9,46.4,21.4
W00006243,31.1,33.3,25.8,9.8
W00006244,33.1,40.6,10.5,15.8
W00006245,40.5,25,21.6,12.9
W00006246,47.2,28.5,10.6,13.8
W00006247,47.6,39.7,0,12.7
W00006248,47,36.6,3,13.4
W00006249,39,44.6,5.2,11.2
W00006250,37.5,34.2,17.9,10.3
W00006251,17.8,30.6,19.4,32.2
W00006300,48.5,35.1,0,16.4
W00006301,64.7,31.9,1.7,1.7
W00006302,38.3,43,2.3,16.4
W00006303,32.5,52.5,0.8,14.2
W00006304,40.4,45.3,0.6,13.7
W00006305,56.9,32.1,6.6,4.4
W00006306,43.5,42,1.5,13
W00006307,57.8,37.1,0.9,4.3
W00006308,61.2,31.8,2.3,4.7
W00006310,38.6,40.9,5.3,15.2
W00006311,45.4,37.8,2.5,14.3
W00006312,37.5,46.7,2.5,13.3
W00006313,48.9,41.5,5.3,4.3
W00006315,50,45.3,0,4.7
W00006317,48.7,40.9,3.5,7
W00006318,59.1,27.6,1.6,11.8
W00006452,45.2,36.3,2.1,16.4
W00006500,38.7,29,25.8,6.5
W00006501,25.2,22.8,39.4,12.6
W00006502,28,24.2,28.8,18.9
W00006503,10.3,14.9,73.6,1.1
W00006504,13.9,24.8,58.4,3
W00006505,28.8,22,42.4,6.8
W00006506,4.1,5.4,83.8,6.8
W00006507,39.8,21.2,30.5,8.5
W00006508,9.5,9.5,76.2,4.8
W00006509,38.1,35.7,14.3,11.9
W00006510,24.1,16.1,45.5,14.3
W00006511,35.2,27.3,30.5,7
W00006512,19.4,20.9,57.4,2.3
W00006513,20.2,15.7,52.8,11.2
W00006514,16.5,16.5,53,14
W00006515,27.2,51.2,10.8,10.8
W00006516,42.4,39.6,4.2,13.9
W00006517,31.5,23.6,35.4,9.4
W00006518,32.9,25.6,7.3,34.1
W00006519,43.5,42.6,10.2,3.7
W00006520,29.2,37.5,26.7,6.7
W00006521,37.1,45.7,9.5,7.8
W00006522,38.1,43.7,1.6,16.7
W00006523,54.2,32.2,0,13.6
W00006524,37.6,33.6,24,4.8
W00006525,47.6,41.3,1.6,9.5
W00006526,27,37.3,27,8.7
W00006536,56.8,36.4,0,6.8
W00006537,53.3,34.8,1.5,10.4
W00006538,33.6,43,10.9,12.5
W00006539,40.8,26.9,23.1,9.2
W00006540,52.7,33.9,3.6,9.8
W00006541,56.7,35.4,5.5,2.4
W00006542,39.1,17.4,29.6,13.9
W00006543,60.2,28,4.2,7.6
W00006544,75.2,20,4,0.8
W00006545,68.5,29.7,0.9,0.9
W00006546,68.3,28.3,0,3.4
W00006547,69.4,25,0.7,4.9
W00006548,59.5,29.7,0.9,9.9
W00006549,54,42.1,2.4,1.6
W00006596,47.8,28.4,3.7,20.1
W00006597,36.9,26.9,8.5,27.7
W00006598,59.1,33.1,1.6,6.3
W00006599,34.9,29.5,1.6,34.1
W00006600,43.1,30.6,2.1,24.3
W00006601,43.4,29.4,4.4,22.8
W00006602,29,39.1,23.9,8
W00006603,45.2,29,7.3,18.5
W00006604,33.3,20.7,30.4,15.6
W00006605,37.5,35,4.2,23.3
W00006606,34,43.1,9,13.9
W00006607,68,23.4,2.3,6.3
W00006608,39.3,26.5,7.7,26.5
W00006622,30.1,28.5,25.2,16.3
W00006623,21.6,13.7,7.2,57.6
W00006624,25.5,23.4,2.8,48.3
W00006625,20.1,14.8,5.9,59.2
