areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
W00006130,97.6,0,0.8,1.6
W00006131,99.2,0,0,0.8
W00006133,97.2,0,0,2.8
W00006137,98.3,0,0,1.7
W00006138,98.2,0.9,0.9,0
W00006139,97.6,0,0.6,1.8
W00006140,99.2,0.8,0,0
W00006141,99.3,0,0,0.7
W00006146,97.8,0.7,0,1.5
W00006147,94.4,0.7,0,4.9
W00006231,95,2.2,0,2.9
W00006232,94.9,4.1,1,0
W00006239,99.1,0,0,0.9
W00006240,96.4,2.6,0,1
W00006241,96.8,0,1.6,1.6
W00006242,99.1,0.9,0,0
W00006243,97,0.8,0,2.3
W00006244,97.1,1.5,0,1.5
W00006245,96.6,0.9,0,2.6
W00006246,98.3,0,0,1.7
W00006247,95.2,3.2,0,1.6
W00006248,96.3,2.2,0,1.5
W00006249,97.2,1.6,0.4,0.8
W00006250,96.2,1.6,0,2.2
W00006251,96.7,0.8,0,2.5
W00006300,97,0.7,0.7,1.5
W00006301,97.4,1.7,0,0.9
W00006302,100,0,0,0
W00006303,99.2,0.8,0,0
W00006304,99.4,0.6,0,0
W00006305,100,0,0,0
W00006306,100,0,0,0
W00006307,99.1,0,0,0.9
W00006308,100,0,0,0
W00006310,93,3.1,0,3.9
W00006311,97.5,1.7,0,0.8
W00006312,97.5,0,0.8,1.7
W00006313,100,0,0,0
W00006315,98.5,1.5,0,0
W00006317,98.3,0.9,0,0.9
W00006318,99.2,0,0,0.8
W00006452,97.3,0.7,0,2.1
W00006500,97.6,2.4,0,0
W00006501,98.4,1.6,0,0
W00006502,97,3,0,0
W00006503,99.4,0.6,0,0
W00006504,96.1,0,1.9,1.9
W00006505,100,0,0,0
W00006506,97.3,0.7,0,2.1
W00006507,99.1,0.9,0,0
W00006508,97.7,0.8,0.8,0.8
W00006509,98.4,0,0,1.6
W00006510,99.1,0,0,0.9
W00006511,99.2,0.8,0,0
W00006512,98.4,0,1.6,0
W00006513,96.6,1.1,1.1,1.1
W00006514,98.8,0.6,0.6,0
W00006515,99.5,0.5,0,0
W00006516,98.6,1.4,0,0
W00006517,99.2,0.8,0,0
W00006518,95.7,2.4,0,1.8
W00006519,100,0,0,0
W00006520,97.5,0.8,0,1.7
W00006521,96.6,2.6,0,0.9
W00006522,98.4,0.8,0,0.8
W00006523,98.3,0.8,0,0.8
W00006524,99.2,0.8,0,0
W00006525,96.8,2.4,0,0.8
W00006526,99.2,0.8,0,0
W00006536,97,3,0,0
W00006537,98.5,1.5,0,0
W00006538,99.2,0.8,0,0
W00006539,99.2,0,0,0.8
W00006540,96.4,2.7,0.9,0
W00006541,99.2,0.8,0,0
W00006542,100,0,0,0
W00006543,97.4,1.7,0,0.9
W00006544,96.8,3.2,0,0
W00006545,98.2,0.9,0.9,0
W00006546,99.3,0.7,0,0
W00006547,98.6,0,0,1.4
W00006548,100,0,0,0
W00006549,96.1,2.4,0,1.6
W00006596,96.3,2.2,0.7,0.7
W00006597,98.5,0.8,0.8,0
W00006598,99.2,0,0,0.8
W00006599,93.8,1.5,0,4.6
W00006600,100,0,0,0
W00006601,98.5,0,0,1.5
W00006602,98.6,0.7,0,0.7
W00006603,96,3.2,0,0.8
W00006604,94.9,2.2,0,2.9
W00006605,99.2,0,0,0.8
W00006606,98.6,0.7,0,0.7
W00006607,100,0,0,0
W00006608,99.1,0.9,0,0
W00006622,96,0.8,0,3.2
W00006623,83.2,11.7,1.5,3.6
W00006624,87.5,7.6,0,4.9
W00006625,84.3,11,0,4.7
W00006626,86.8,7.9,0,5.3
W00006627,90,5,0,5
W00006628,80.9,12.1,0,7
W00006629,76.8,17.6,0,5.6
W00006630,82.2,9.6,1.5,6.7
W00006631,83.5,11.3,0.9,4.3
