areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
W00006130,95.7,3.2,0.4,0.4,0.4
W00006131,96.1,1.8,1.4,0.4,0.4
W00006133,91.8,3.9,2.6,0,1.7
W00006137,96.3,2.6,0.4,0,0.7
W00006138,93.5,2.9,1.1,2.5,0
W00006139,96.3,2.1,1.1,0.5,0
W00006140,98.1,1.6,0.3,0,0
W00006141,97.4,2.6,0,0,0
W00006146,96.1,2.8,0.4,0.4,0.4
W00006147,91.3,1.6,0.9,3.1,3.1
W00006231,87.7,5,3.2,2.7,1.4
W00006232,78,6.3,0.8,4.3,10.6
W00006239,95.2,1.9,2.4,0.5,0
W00006240,94.1,5.1,0.4,0,0.4
W00006241,94.5,3.3,0.7,1.5,0
W00006242,96.6,2.4,0.5,0.5,0
W00006243,98.3,1.4,0,0,0.3
W00006244,94.5,4.5,0.3,0.6,0
W00006245,93.2,2.9,2.2,1.1,0.7
W00006246,95.6,2,0.8,0.8,0.8
W00006247,94.8,3,0,0.7,1.5
W00006248,91.1,4.3,1.3,1,2.3
W00006249,95.8,2.5,0.9,0.5,0.2
W00006250,95,3.8,0.7,0,0.5
W00006251,95,2.4,1.3,0.6,0.6
W00006300,96,2.4,1.7,0,0
W00006301,95.5,4.5,0,0,0
W00006302,99.7,0.3,0,0,0
W00006303,94.5,5.2,0.3,0,0
W00006304,98.7,0.8,0.5,0,0
W00006305,97.8,1.9,0.3,0,0
W00006306,96,3.3,0,0.7,0
W00006307,94.5,5.1,0.4,0,0
W00006308,96.2,3.1,0,0.3,0.3
W00006310,89.9,5,1.3,1.7,2
W00006311,96.4,1.6,1.6,0,0.4
W00006312,95.1,4.2,0.3,0.3,0
W00006313,97,2.1,0,0,0.9
W00006315,97.3,2.1,0,0.6,0
W00006317,96.4,2.1,0.4,0.7,0.4
W00006318,96.6,2.8,0.6,0,0
W00006452,94.8,2.8,1.5,0.3,0.6
W00006500,95,2,3,0,0
W00006501,92.8,4,1.7,0,1.4
W00006502,96.1,2.4,1.2,0.4,0
W00006503,98.2,1.6,0.2,0,0
W00006504,86.7,11.8,1.4,0,0
W00006505,94.9,4.7,0,0.4,0
W00006506,96.2,1.7,1.4,0.7,0
W00006507,97.8,1.6,0.3,0,0.3
W00006508,95.4,3.4,0.6,0.3,0.3
W00006509,95.5,3.2,1.3,0,0
W00006510,96.8,2.3,0.5,0.5,0
W00006511,98.4,1.3,0.3,0,0
W00006512,98,2,0,0,0
W00006513,93.1,5,2,0,0
W00006514,96.9,3.1,0,0,0
W00006515,96.7,2.9,0.4,0,0
W00006516,94.6,2.4,2.1,0.3,0.5
W00006517,96.7,2.3,0.7,0.3,0
W00006518,95.2,1.9,0.3,0.3,2.3
W00006519,100,0,0,0,0
W00006520,95.6,3.6,0.4,0.4,0
W00006521,96.4,2.5,0.4,0.4,0.4
W00006522,95.5,3.6,0.4,0.4,0
W00006523,96,3.6,0.4,0,0
W00006524,96.6,2.2,0.7,0.4,0
W00006525,95,4.2,0.4,0.4,0
W00006526,96.5,3.2,0.3,0,0
W00006536,96.4,3.3,0.3,0,0
W00006537,95.9,2.4,0,1.4,0.3
W00006538,95,2.5,1.6,0.3,0.6
W00006539,97.6,1.6,0.4,0,0.4
W00006540,93.7,4.8,0.4,1.1,0
W00006541,98.2,1.4,0,0,0.4
W00006542,96.8,2,0.4,0,0.8
W00006543,95.7,1.4,0.7,2.2,0
W00006544,97.3,2.7,0,0,0
W00006545,95.3,4.3,0,0,0.4
W00006546,97.1,2.3,0.3,0,0.3
W00006547,98.3,0.3,1,0.3,0
W00006548,96.2,3.8,0,0,0
W00006549,96.2,1.6,0.6,1,0.6
W00006596,92.6,6.3,0.8,0,0.4
W00006597,97.7,1.1,0,1.1,0
W00006598,97.7,1.3,0.7,0.3,0
W00006599,92.2,1.3,0,4.2,2.3
W00006600,98.6,1.4,0,0,0
W00006601,95.9,2.8,0.6,0.6,0
W00006602,96,2.7,0.3,0.3,0.7
W00006603,93.8,3.3,1.8,0.7,0.4
W00006604,95.4,3.5,1.2,0,0
W00006605,97.2,1.6,0.8,0,0.4
W00006606,95.9,3.5,0.5,0,0
W00006607,98.4,1.6,0,0,0
W00006608,96.1,1.5,0,2.4,0
W00006622,95.8,1,0,1.7,1.4
W00006623,68.8,5,2.9,5,18.2
W00006624,78.2,2.8,4.1,5.8,9.1
W00006625,68.9,8.3,3.8,9.5,9.5
W00006626,79.4,3.3,1.5,5.2,10.6
W00006627,78.3,3.9,0.4,4.3,13
W00006628,61.5,1.6,2.7,10.6,23.4
W00006629,63.6,6.5,1.2,8.5,20.2
W00006630,70.2,5.7,2.8,4.8,16.5
W00006631,74.6,4.2,3.3,5.2,12.7
W00006633,78.5,5.8,1.8,3.5,10.4
W00006971,98.3,1.3,0,0,0.4
W00006972,97.3,1.8,0.3,0.3,0.3
W00006973,97.7,2.3,0,0,0
W00006974,97.4,1.6,1,0,0
W00006975,94.1,2.9,0.8,0,2.1
W00006976,98.5,1.2,0.3,0,0
W00006977,97,2.2,0.8,0,0
W00006978,96.8,2.5,0,0.6,0
W00006979,97.6,1.6,0.8,0,0
W00006980,96,2.9,0.7,0.4,0
W00006981,93.8,3.6,1.1,1.1,0.4
W00006982,98.3,0.3,1,0.3,0
W00006983,99.4,0.6,0,0,0
W00006984,98.2,0.3,0.9,0.6,0
W00006985,98.3,1.3,0,0.4,0
W00006986,96.6,1.9,0.8,0.4,0.4
W00006987,96.6,3,0.4,0,0
W00006988,98.2,1.5,0.3,0,0
W00006989,97.3,1,0.7,1,0
W00006990,98.7,1.3,0,0,0
W00006991,94.2,3.2,0.9,0.3,1.4
W00007021,97.9,2.1,0,0,0
W00007022,97.7,2,0.3,0,0
W00007023,97.4,0.6,1.3,0.6,0
W00007024,96.4,3.3,0,0,0.3
W00007026,93.5,2.9,2.6,0.2,0.7
W00007028,97.8,1.7,0,0,0.6
W00007029,99.2,0.8,0,0,0
W00007030,98.3,1.7,0,0,0
W00007031,93.4,2.8,1.9,1.3,0.6
W00007032,99.4,0.3,0.3,0,0
W00007033,98.3,1.7,0,0,0
W00007034,97,2.7,0.3,0,0
W00007035,96.9,2.3,0.8,0,0
W00007036,97.1,2.9,0,0,0
W00007037,97,1.2,1.8,0,0
W00007039,97.2,1.7,1,0,0
W00007040,99.6,0.4,0,0,0
W00007045,97.6,2.1,0.3,0,0
W00007049,99.4,0.6,0,0,0
W00007050,94.8,4.1,1.1,0,0
W00007051,91.2,6.1,1.5,0,1.1
W00007052,96.1,0.9,0,0.4,2.6
W00007053,97,1.8,0.6,0,0.6
W00007054,94.7,1.9,1.9,0.8,0.8
W00007153,95.8,1.5,1.9,0.8,0
W00007154,98,2,0,0,0
W00007155,97,3,0,0,0
W00007156,97.5,1.3,1.3,0,0
W00007157,96.3,2.4,1.3,0,0
W00007158,98.8,0.6,0,0,0.6
W00007159,96.2,2.6,0.9,0.3,0
W00007161,96.6,1.8,0.9,0.6,0
W00007162,98.3,0.8,0.8,0,0
W00007163,98.8,1.2,0,0,0
W00007164,97,2.7,0.3,0,0
W00007165,99.4,0.6,0,0,0
W00007166,94.4,2.7,2,0.3,0.7
W00007167,99.5,0.5,0,0,0
W00007175,98,2,0,0,0
W00007176,94.5,4.7,0.8,0,0
W00007177,98.7,1.3,0,0,0
W00007178,97.3,2.3,0,0.4,0
W00007179,94.8,4.5,0.3,0.3,0
W00007181,96.9,3.1,0,0,0
W00007182,95.7,3.4,0,0.4,0.4
W00007183,94.2,5,0.4,0,0.4
W00007184,94,4.2,0,0,1.9
W00007185,97,3,0,0,0
W00007186,96.1,3.1,0.4,0.4,0
W00007187,97.6,1.5,0.7,0,0.2
W00007188,94.4,4.2,1.4,0,0
W00007190,95.8,1.8,2.1,0.3,0
W00007191,98.7,1.3,0,0,0
W00007192,96.9,2.1,0,1,0
W00007193,97,2.3,0.3,0.3,0
W00007194,96.8,2.4,0.8,0,0
W00007195,94.2,2.6,2.4,0.5,0.3
W00007196,93.9,5,0.4,0,0.8
W00007292,98,0.8,1.2,0,0
W00007293,97.1,2,0.6,0.2,0
W00007294,96.1,2.3,0,0,1.5
W00007295,99.3,0.2,0,0.2,0.2
W00007296,94.2,2.9,0.7,1.1,1.1
W00007297,95.8,1.7,2,0.6,0
W00007298,98.3,1.7,0,0,0
W00007299,98.4,1.3,0.3,0,0
W00007300,95,4.3,0.5,0.3,0
W00007301,97.5,2.1,0.4,0,0
W00007302,92.5,4.6,1.7,0.8,0.4
W00007303,97.7,2.3,0,0,0
W00007304,97.7,2.3,0,0,0
W00007305,97.9,2.1,0,0,0
W00007306,95.1,4.6,0,0.4,0
W00007307,96.5,1.8,0.6,0.8,0.2
W00007308,96.9,2.8,0,0.3,0
W00007309,95.7,3.4,0.3,0,0.6
W00007310,99.6,0.4,0,0,0
W00007311,96.8,3.2,0,0,0
