areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
W00006130,1.4,0,0,97.1,1.4
W00006131,1.1,0.4,0.4,97.9,0.4
W00006133,0.9,0,2.2,97,0
W00006137,1.3,0,0,97.8,0.9
W00006138,2.9,0,0.4,96.7,0
W00006139,0.8,0,1.6,96.3,1.3
W00006140,0,0.3,0.9,98.8,0
W00006141,0.9,0,1.4,97.4,0.3
W00006146,1,2.8,1,94.1,1
W00006147,0.3,1.3,2.2,95.9,0.3
W00006231,3.6,3.2,0.9,92.3,0
W00006232,8,6.8,3.6,81.2,0.4
W00006239,0,2,0,95.1,2.9
W00006240,2.6,2,1.4,93.5,0.6
W00006241,2.9,0.4,2.9,93.8,0
W00006242,0,1,0,99,0
W00006243,0.3,0,0.7,98.6,0.3
W00006244,3.6,0,0,95.5,1
W00006245,1.4,0.4,1.1,97.1,0
W00006246,3.2,1.6,0.4,94.8,0
W00006247,0.7,0,0,99.3,0
W00006248,4,0.3,2.3,92.7,0.7
W00006249,3.6,0,0.9,95.5,0
W00006250,2.1,0.2,0.5,97.1,0
W00006251,1.3,0.2,1.3,97.2,0
W00006300,4.7,0,1,93.6,0.7
W00006301,2.9,0,1,94.6,1.6
W00006302,0,0,0,100,0
W00006303,2.8,0.7,1,95.5,0
W00006304,0.3,0,2.4,96.8,0.5
W00006305,0,0.3,0.3,99.4,0
W00006306,1.5,0.4,0.4,97.5,0.4
W00006307,2.2,0,0,97.4,0.4
W00006308,1.7,0,0,98.3,0
W00006310,5,0.7,1.3,93,0
W00006311,0,0.4,1.6,98,0
W00006312,0.3,0,2.8,95.8,1
W00006313,0.9,0,0.9,97.9,0.4
W00006315,1.2,0.3,1.8,96.7,0
W00006317,1.1,0.4,1.1,97.5,0
W00006318,0,0,1.6,98.4,0
W00006452,0.9,1.5,0.3,97.2,0
W00006500,0.7,0,0.3,97,2
W00006501,1.4,7.2,0,91.1,0.3
W00006502,1.2,0,2.3,96.1,0.4
W00006503,0.5,0,3.2,96.3,0
W00006504,0.4,0.4,1.4,92.1,5.7
W00006505,1.7,0,0,96.2,2.1
