areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
W00006130,28.8,36.8,14.4,20
W00006131,36.4,28,15.3,20.3
W00006133,43.4,19.8,17.9,18.9
W00006137,16.8,34.1,24.9,24.3
W00006138,18.9,38.7,17.1,25.2
W00006139,35.4,27.4,18.9,18.3
W00006140,21.3,32.8,18,27.9
W00006141,15.2,47.8,17.4,19.6
W00006146,35.8,38.7,13.1,12.4
W00006147,34.5,29,19.3,17.2
W00006231,63.1,29.1,2.8,5
W00006232,29,36,9,26
W00006239,52.2,28.7,10.4,8.7
W00006240,26.4,26.4,19.8,27.4
W00006241,32.3,37.9,16.9,12.9
W00006242,44.5,35.5,10.9,9.1
W00006243,31.1,37.9,14.4,16.7
W00006244,31.9,34.8,14.1,19.3
W00006245,28.8,31.4,17.8,22
W00006246,35.2,40.2,11.5,13.1
W00006247,31.7,42.9,17.5,7.9
W00006248,36.3,34.1,15.6,14.1
W00006249,30.9,36.9,16.9,15.3
W00006250,32.8,36,14,17.2
W00006251,41.7,37.2,10.3,10.7
W00006300,31.1,37.8,15.6,15.6
W00006301,14.3,37,22.7,26.1
W00006302,22.5,34.1,19.4,24
W00006303,26.9,36.1,23.5,13.4
W00006304,28.1,30.6,22.5,18.8
W00006305,26.6,41,18,14.4
W00006306,31.5,40,19.2,9.2
W00006307,24.6,39,12.7,23.7
W00006308,26.4,46.5,9.3,17.8
W00006310,23.7,41.2,17.6,17.6
W00006311,33.9,40.7,10.2,15.3
W00006312,24.8,37.2,19,19
W00006313,22.3,39.4,14.9,23.4
W00006315,14.7,43.4,20.9,20.9
W00006317,20.4,42.5,17.7,19.5
W00006318,16.5,43.3,16.5,23.6
W00006452,33.6,39.9,10.5,16.1
W00006500,31,31,16.7,21.4
W00006501,23,25.2,16.3,35.6
W00006502,49.3,27.6,12.7,10.4
W00006503,30.2,24.4,20.3,25
W00006504,16.8,28.7,25.7,28.7
W00006505,38.1,38.1,16.1,7.6
W00006506,50,21.9,15.1,13
W00006507,22.2,31.6,18.8,27.4
W00006508,25.4,27.8,25.4,21.4
W00006509,23.8,31.7,24.6,19.8
W00006510,40.4,33,18.3,8.3
W00006511,25,29.7,23.4,21.9
W00006512,26.9,30.8,26.2,16.2
W00006513,35.2,25,28.4,11.4
W00006514,47,25.9,15.7,11.4
W00006515,39.1,28.4,16.3,16.3
W00006516,30.8,42.5,11.6,15.1
W00006517,26,35.4,19.7,18.9
W00006518,48.8,30.5,10.4,10.4
W00006519,22.2,37,18.5,22.2
W00006520,33.9,33.9,13.2,19
W00006521,31.1,26.9,20.2,21.8
W00006522,50,31.7,10.3,7.9
W00006523,32.2,46.6,8.5,12.7
W00006524,36.8,32,16.8,14.4
W00006525,41.6,33.6,16.8,8
W00006526,19.5,38.3,24.2,18
W00006536,27.9,36,20.6,15.4
W00006537,27.9,45.6,12.5,14
W00006538,22.9,37.4,18.3,21.4
W00006539,46.6,29.8,12.2,11.5
W00006540,26.1,36,14.4,23.4
W00006541,27.7,41.5,14.6,16.2
W00006542,39.1,27.8,16.5,16.5
W00006543,26.3,37.3,20.3,16.1
W00006544,31.7,46.3,13.8,8.1
W00006545,19.8,43.2,14.4,22.5
W00006546,18.9,51,14.7,15.4
W00006547,34,41,9,16
W00006548,33.6,37.3,17.3,11.8
W00006549,21.8,36.3,24.2,17.7
W00006596,44,33.6,13.4,9
W00006597,40.2,35.6,13.6,10.6
W00006598,22.8,41.7,13.4,22
W00006599,25.8,32,25,17.2
W00006600,35.7,41.3,16.1,7
W00006601,37,29.7,20.3,13
W00006602,36.2,31.2,15.9,16.7
W00006603,32.8,36,12.8,18.4
W00006604,48.5,30.6,9.7,11.2
W00006605,40.7,30.5,16.1,12.7
W00006606,30.1,35,14.7,20.3
W00006607,28.6,52.4,9.5,9.5
W00006608,53.8,25.6,12,8.5
W00006622,29.6,34.4,19.2,16.8
W00006623,30.9,26.6,19.4,23
W00006624,29.5,27.4,17.1,26
W00006625,27.5,26.9,19.8,25.7
W00006626,33,24.1,13.6,29.3
W00006627,44.1,33.1,16.1,6.8
W00006628,25.1,28.1,18.1,28.6
W00006629,23.8,22.2,20.6,33.3
W00006630,27.7,25.5,27,19.7
W00006631,28.4,25.9,14.7,31
W00006633,26.1,29.2,15.5,29.2
W00006971,23.3,27.8,24.4,24.4
W00006972,25,39.6,24.3,11.1
W00006973,29.9,32.6,18.8,18.8
W00006974,16.4,42.2,18.1,23.3
W00006975,33.3,32,13.1,21.6
W00006976,22.1,41.2,14.5,22.1
W00006977,25,33.6,23.7,17.8
W00006978,33.6,29.9,17.5,19
W00006979,47.3,31.3,10.7,10.7
W00006980,23,42.5,14.2,20.4
W00006981,32.5,36.7,13.3,17.5
W00006982,23.7,32.2,22,22
W00006983,28,32,18.7,21.3
W00006984,25.7,33.8,18.4,22.1
W00006985,54.2,23.3,8.3,14.2
W00006986,34.8,43.2,12.9,9.1
W00006987,53.3,20.4,12.4,13.9
W00006988,36,24.8,15.5,23.6
W00006989,33.1,31.5,15.3,20.2
W00006990,22.9,33.1,21.2,22.9
W00006991,29.5,32.4,15.1,23
W00007021,21.3,38.2,21.3,19.1
W00007022,32.8,28,16.8,22.4
W00007023,28.4,37.3,13.4,20.9
W00007024,29.9,38.5,14.9,16.7
W00007026,11.5,45.5,16,26.9
W00007028,31.2,35.7,15.6,17.5
W00007029,31,42.2,9.5,17.2
W00007030,38.9,29,12.2,19.8
W00007031,23.8,29.4,25.4,21.4
W00007032,42,30.9,13,14.2
W00007033,23.1,46.3,17.4,13.2
W00007034,38.3,34.8,13.5,13.5
W00007035,23.5,40.2,19.6,16.7
W00007036,21.5,38,19,21.5
W00007037,14.2,39.4,25.2,21.3
W00007039,32.5,31.7,16.3,19.5
W00007040,33.9,25.4,20.3,20.3
W00007045,34.4,25.6,21.6,18.4
W00007049,26.9,26.2,28.5,18.5
W00007050,28.7,36.1,20.5,14.8
W00007051,26.4,37.3,22.7,13.6
W00007052,50.8,30.2,11.1,7.9
W00007053,35,21.4,25.7,17.9
W00007054,38.3,39.1,15,7.5
W00007153,31.7,32.5,19.2,16.7
W00007154,33.6,41.2,14.3,10.9
W00007155,42.7,25.2,17.5,14.7
W00007156,41.9,34.2,12,12
W00007157,28.5,39.5,13.5,18.5
