geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00027113,68,5.2,26.8
E00027115,51.8,4.3,43.8
E00027116,63.3,3.4,33.3
E00027117,61.3,2.9,35.8
E00027119,58,3.4,38.5
E00027120,49.8,0.5,49.8
E00027122,55.9,0.9,43.2
E00027123,51.1,0.4,48.5
E00027125,46.2,2,51.8
E00027126,62.5,0,37.5
E00027127,39,0,61
E00027129,56.9,2,41.2
E00027130,42.4,0.4,57.1
E00027131,48.8,0.4,50.8
E00027134,51.7,1.3,47.1
E00027135,34.2,0.5,65.3
E00027138,53.5,0.8,45.7
E00027140,54,3.4,42.6
E00027141,63.1,3.3,33.6
E00027142,49.6,0.4,50
E00027143,61.5,3.9,34.6
E00027144,63.2,2.3,34.5
E00027145,71.5,3.3,25.2
E00027146,61.3,3.3,35.4
E00027147,63.7,5,31.3
E00027148,60.3,1.7,37.9
E00027149,63.7,2.6,33.7
E00027255,67.1,4.6,28.2
E00027273,65.6,4,30.4
E00027274,70.4,1.8,27.7
E00027275,69.2,1,29.9
E00027276,60.1,2.6,37.3
E00027277,58.9,2.4,38.8
E00027278,52.4,2,45.6
E00027279,55.9,2.4,41.7
E00027280,46,0,54
E00027325,58.9,2.5,38.6
E00027329,60.8,2.3,36.9
E00027331,52.7,0,47.3
E00027332,52.9,3.3,43.8
E00027335,56.4,2.5,41.1
E00027338,54.6,3.6,41.8
E00027342,70,3.5,26.5
E00027362,50.9,2.1,47
E00027363,59.2,1.5,39.3
E00027364,59.6,1,39.4
E00027365,56.9,2,41.1
E00027366,65.6,1,33.3
E00027367,43.6,1.7,54.7
E00027368,54.7,3.1,42.2
E00027369,46.9,4.4,48.7
E00027370,55.2,2.9,41.9
E00027371,44.7,3.8,51.4
E00027372,57.3,3.4,39.3
E00027373,50.2,2.4,47.4
E00027374,49.8,0.4,49.8
E00027377,48.5,1.5,50
E00027378,58.5,0,41.5
E00027395,52.3,1.8,45.9
E00027396,58.8,2.5,38.8
E00027397,68.2,1.3,30.5
E00027398,59.4,0.8,39.7
E00027399,64.3,5.4,30.4
E00027400,54.2,2.7,43.1
E00027401,60.4,2,37.6
E00027402,60.6,2.5,36.9
E00027403,47.3,1.6,51.1
E00027404,27.1,2.8,70.1
E00027405,58,2.7,39.3
E00027406,61.4,2.3,36.3
E00027407,54.1,0.8,45.1
E00027408,52.3,0.9,46.8
E00027409,59.5,2.3,38.2
E00027410,54.6,1.6,43.8
E00027413,67.6,0.3,32.1
E00027421,54.9,1.9,43.3
E00027422,63.6,2.4,34
E00027423,60,1,39
E00027424,61.2,5,33.8
E00027425,55.3,0.8,44
E00027426,51.4,3.2,45.3
E00027427,50.6,0.9,48.5
E00027428,37.4,2.4,60.2
E00027429,65.2,1.4,33.5
E00027430,67.5,2.6,29.9
E00027431,56.3,2.8,40.9
E00027432,61,3.2,35.8
E00027433,52.2,1.1,46.8
E00027434,65.1,1.3,33.6
E00027435,49.3,0.9,49.8
E00027436,55.8,2.9,41.3
E00027437,69.2,2.5,28.3
E00027438,51,0.8,48.1
E00027439,64.3,0.8,34.9
E00027440,58.8,3.2,38
E00027441,57.8,2,40.2
E00027442,60.8,2.2,37.1
E00027446,46.4,10.8,42.8
E00027447,84,2.2,13.8
E00027448,72.1,2.5,25.4
E00027450,78.4,1.7,19.9
E00027451,51,7.3,41.7
E00027455,62.1,2,35.9
E00027457,55.3,5.8,38.9
E00027458,58.4,5.1,36.4
E00027459,56.7,4.2,39.1
E00027460,62.1,0.5,37.4
E00027461,60.6,8.4,31.1
E00027463,48.2,7.3,44.5
E00027464,56.9,5.1,38
E00027465,39.9,2.2,57.9
E00027466,65.8,3.4,30.8
E00027467,61,2.6,36.4
E00027468,45.8,5.8,48.3
E00027469,48.5,8.2,43.3
E00027470,45.7,8.6,45.7
E00027472,56.4,3.9,39.8
E00027473,74.8,5.7,19.5
E00027478,44.7,6.2,49
E00027480,47.8,9.6,42.7
E00027481,35.8,8.9,55.3
E00027485,45,4.4,50.6
E00027487,43.3,2.7,54
E00027504,52.9,6.1,41
E00027506,47.1,7.7,45.2
E00027507,47.6,5.7,46.7
E00027545,41.3,3.8,54.8
