geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00027113,31.3,68.8
E00027115,29.4,70.6
E00027116,35.4,64.6
E00027117,41.6,58.4
E00027119,43.4,56.6
E00027120,35.8,64.2
E00027122,63,37
E00027123,48.3,51.7
E00027125,59.8,40.2
E00027126,57,43
E00027127,59.3,40.7
E00027129,45.6,54.4
E00027130,56.3,43.7
E00027131,51.2,48.8
E00027134,50.6,49.4
E00027135,59.8,40.2
E00027138,52.3,47.7
E00027140,54.6,45.4
E00027141,52.5,47.5
E00027142,60.8,39.2
E00027143,22.7,77.3
E00027144,54.8,45.2
E00027145,55.9,44.1
E00027146,38.2,61.8
E00027147,42,58
E00027148,68.1,31.9
E00027149,46.5,53.5
E00027255,39.8,60.2
E00027273,45.2,54.8
E00027274,30.5,69.5
E00027275,41,59
E00027276,50.7,49.3
E00027277,40.8,59.2
E00027278,42.5,57.5
E00027279,42.7,57.3
E00027280,40.4,59.6
E00027325,45.6,54.4
E00027329,43.1,56.9
E00027331,37.7,62.3
E00027332,54.8,45.2
E00027335,54.8,45.2
E00027338,38.1,61.9
E00027342,28.6,71.4
E00027362,66,34
E00027363,54.6,45.4
E00027364,51,49
E00027365,52,48
E00027366,48.5,51.5
E00027367,50.2,49.8
E00027368,61.4,38.6
E00027369,45.6,54.4
E00027370,33.7,66.3
E00027371,52.9,47.1
E00027372,62,38
E00027373,50,50
E00027374,53.4,46.6
E00027377,42.4,57.6
E00027378,66.2,33.8
E00027395,60.4,39.6
E00027396,60.5,39.5
E00027397,65,35
E00027398,47.5,52.5
E00027399,45.3,54.7
E00027400,48,52
E00027401,61.6,38.4
E00027402,58.2,41.8
E00027403,62,38
E00027404,42.4,57.6
E00027405,49.1,50.9
E00027406,55.4,44.6
E00027407,68.2,31.8
E00027408,41,59
E00027409,44.8,55.2
E00027410,38.4,61.6
E00027413,60.4,39.6
E00027421,58.4,41.6
E00027422,53.7,46.3
E00027423,53.9,46.1
E00027424,56,44
E00027425,54.1,45.9
E00027426,42.1,57.9
E00027427,65,35
E00027428,39,61
E00027429,46.2,53.8
E00027430,47.2,52.8
E00027431,43.7,56.3
E00027432,41.7,58.3
E00027433,56.8,43.2
E00027434,54.3,45.7
E00027435,61.7,38.3
E00027436,59,41
E00027437,56.3,43.8
E00027438,54.5,45.5
E00027439,58.2,41.8
E00027440,43.5,56.5
E00027441,59.2,40.8
E00027442,41.8,58.2
E00027446,22.9,77.1
E00027447,38.9,61.1
E00027448,50.2,49.8
E00027450,46.9,53.1
E00027451,32.8,67.2
E00027455,41.6,58.4
E00027457,36.7,63.3
E00027458,40.1,59.9
E00027459,39.1,60.9
E00027460,28,72
E00027461,30.2,69.8
E00027463,20.7,79.3
E00027464,17.5,82.5
E00027465,27.3,72.7
E00027466,34.3,65.7
E00027467,44.4,55.6
E00027468,36.4,63.6
E00027469,22.2,77.8
E00027470,23.3,76.7
E00027472,24.6,75.4
E00027473,28.3,71.7
E00027478,35.7,64.3
E00027480,30.4,69.6
E00027481,21.2,78.8
E00027485,55,45
E00027487,54.4,45.6
E00027504,24.3,75.7
E00027506,29.5,70.5
E00027507,29.8,70.2
E00027545,30.5,69.5
E00027546,45.7,54.3
E00027547,27.4,72.6
E00027548,28.8,71.2
E00027549,21.5,78.5
E00027550,32.3,67.7
E00027551,49.4,50.6
E00027552,53.6,46.4
E00027553,45.6,54.4
E00027554,55.3,44.7
E00027555,53.1,46.9
E00027556,46.5,53.5
E00027557,20,80
