geography_code,heating_type_3a-001,heating_type_3a-002
E00027113,0.5,99.5
E00027115,1.2,98.8
E00027116,0,100
E00027117,0,100
E00027119,0,100
E00027120,0.9,99.1
E00027122,2.6,97.4
E00027123,0.8,99.2
E00027125,1.6,98.4
E00027126,0,100
E00027127,0,100
E00027129,2.7,97.3
E00027130,0.8,99.2
E00027131,0,100
E00027134,0.7,99.3
E00027135,0.9,99.1
E00027138,0.8,99.2
E00027140,0,100
E00027141,0.9,99.1
E00027142,0.7,99.3
E00027143,2.6,97.4
E00027144,0.8,99.2
E00027145,0,100
E00027146,0.8,99.2
E00027147,0,100
E00027148,0,100
E00027149,1.5,98.5
E00027255,0,100
E00027273,0.8,99.2
E00027274,1.3,98.7
E00027275,1,99
E00027276,1.6,98.4
E00027277,0,100
E00027278,0.9,99.1
E00027279,0,100
E00027280,0,100
E00027325,0,100
E00027329,0.8,99.2
E00027331,0.9,99.1
E00027332,1.5,98.5
E00027335,0,100
E00027338,0.7,99.3
E00027342,1.7,98.3
E00027362,0,100
E00027363,1,99
E00027364,1,99
E00027365,0,100
E00027366,5.4,94.6
E00027367,0.6,99.4
E00027368,0,100
E00027369,0,100
E00027370,1.5,98.5
E00027371,1.5,98.5
E00027372,0,100
E00027373,0,100
E00027374,0,100
E00027377,2.8,97.2
E00027378,0.9,99.1
E00027395,1.8,98.2
E00027396,0.8,99.2
E00027397,0,100
E00027398,0,100
E00027399,1.7,98.3
E00027400,0.8,99.2
E00027401,1,99
E00027402,0,100
E00027403,0,100
E00027404,1,99
E00027405,1.7,98.3
E00027406,0.6,99.4
E00027407,0,100
E00027408,1.1,98.9
E00027409,0,100
E00027410,0.6,99.4
E00027413,1.4,98.6
E00027421,3.5,96.5
E00027422,0.7,99.3
E00027423,0.7,99.3
E00027424,2.2,97.8
E00027425,1.4,98.6
E00027426,0,100
E00027427,0.9,99.1
E00027428,3.2,96.8
E00027429,0.8,99.2
E00027430,0.5,99.5
E00027431,0,100
E00027432,0.8,99.2
E00027433,0,100
E00027434,0,100
E00027435,0.9,99.1
E00027436,0,100
E00027437,1.7,98.3
E00027438,0,100
