geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00027113,2.2,42.2,55.7
E00027115,3.5,46.8,49.7
E00027116,7.7,24.6,67.6
E00027117,5.3,29.8,64.9
E00027119,2.3,22.7,75
E00027120,6,41,53
E00027122,0,21.1,78.9
E00027123,2.3,35.7,62
E00027125,3.9,25.6,70.5
E00027126,3,18.8,78.2
E00027127,4.5,35.7,59.8
E00027129,3.6,30,66.4
E00027130,4.6,34.6,60.8
E00027131,5.6,33.3,61.1
E00027134,3,37.3,59.7
E00027135,4.6,36.7,58.7
E00027138,3.2,24.2,72.6
E00027140,2.6,25.6,71.8
E00027141,7.1,23.2,69.6
E00027142,3.6,23.6,72.9
E00027143,9.6,36.5,53.9
E00027144,2.3,20.3,77.3
E00027145,3.2,16.1,80.6
E00027146,0.8,26.8,72.4
E00027147,6.1,36.5,57.4
E00027148,4.2,20.3,75.4
E00027149,5.3,20.6,74
E00027255,1.7,28.6,69.7
E00027273,0.8,23.8,75.4
E00027274,3.3,35.8,60.9
E00027275,9.9,29.7,60.4
E00027276,3.3,25.6,71.1
E00027277,2.6,26.3,71.1
E00027278,4.4,27.2,68.4
E00027279,2.8,24.1,73.1
E00027280,3.6,40.2,56.3
E00027325,5.3,29.3,65.3
E00027329,4.3,35.9,59.8
E00027331,4.3,38.5,57.3
E00027332,6.7,23.1,70.1
E00027335,4,25.6,70.4
E00027338,2.3,34.6,63.1
E00027342,6.3,41.1,52.7
E00027362,1.6,21,77.4
E00027363,4.7,28.3,67
E00027364,3.7,29,67.3
E00027365,0,36.3,63.7
E00027366,1.8,41.8,56.4
E00027367,2.4,49.4,48.2
E00027368,0.8,19.2,80
E00027369,1.6,35.4,63
E00027370,3.1,47.4,49.5
E00027371,0.8,51.1,48.1
E00027372,2.4,21.6,76
E00027373,0.9,28.7,70.4
E00027374,5.8,33.1,61.2
E00027377,2.8,34.9,62.4
E00027378,3.6,18.9,77.5
E00027395,5.6,22.2,72.2
E00027396,4.1,22,74
E00027397,3.8,15.1,81.1
E00027398,7.5,27.5,65
E00027399,1.7,22.4,75.9
E00027400,0,39.5,60.5
E00027401,8.9,18.9,72.2
E00027402,3.8,17.1,79
E00027403,3,28.3,68.7
E00027404,1,61.2,37.9
E00027405,0.8,32.2,66.9
E00027406,3.6,26.7,69.7
