geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00027113,95.3,2.3,1,1,0.3
E00027115,95.6,2.4,0,2.1,0
E00027116,89.9,6.1,3.2,0.8,0
E00027117,95.4,3.6,0.7,0,0.3
E00027119,95.7,2.5,0.6,1.2,0
E00027120,89.8,7.5,0.4,0.8,1.6
E00027122,93.3,4.1,2.2,0.4,0
E00027123,99.3,0.7,0,0,0
E00027125,97.5,2.1,0.4,0,0
E00027126,98.3,1.4,0.3,0,0
E00027127,97,1.7,0,0,1.3
E00027129,97,1.9,0,0,1.1
E00027130,99.2,0.8,0,0,0
E00027131,95.6,2.6,0,1.5,0.4
E00027134,96.3,1.9,1.9,0,0
E00027135,96.6,3.4,0,0,0
E00027138,97.6,2.4,0,0,0
E00027140,96.7,2.5,0.7,0,0
E00027141,95.6,3.8,0.6,0,0
E00027142,98.1,1.9,0,0,0
E00027143,94.6,2.7,1.2,1.2,0.4
E00027144,94.3,4.7,0,0.3,0.6
E00027145,96.9,2.5,0.3,0.3,0
E00027146,95.3,4,0.7,0,0
E00027147,90.8,4.2,3.3,0.8,0.8
E00027148,93.8,4.8,1.5,0,0
E00027149,97.3,1.8,0.9,0,0
E00027255,98.8,0.8,0,0,0.4
E00027273,97.8,1.9,0.3,0,0
E00027274,96,2.9,0.3,0.6,0.3
E00027275,95.2,3.6,0.8,0,0.4
E00027276,97.8,1.4,0.7,0,0
E00027277,96.7,3.3,0,0,0
E00027278,97.9,2.1,0,0,0
E00027279,100,0,0,0,0
E00027280,94.8,3,1.7,0.4,0
E00027325,95.7,3.7,0.3,0,0.3
E00027329,98.1,0.4,0.8,0,0.8
E00027331,97.3,2.3,0.4,0,0
E00027332,97.5,2.5,0,0,0
E00027335,95.6,3,1.5,0,0
E00027338,97.6,2.4,0,0,0
E00027342,94.6,1.7,1.3,2.1,0.4
E00027362,96,3.3,0,0.7,0
E00027363,98.4,1.6,0,0,0
E00027364,96.3,3.2,0,0.5,0
E00027365,93.8,3.3,0,1.3,1.7
E00027366,94.6,2.7,0.9,0,1.8
E00027367,97.8,2.2,0,0,0
E00027368,98.7,1.3,0,0,0
E00027369,98.1,1.9,0,0,0
E00027370,97.2,1.4,0.8,0.3,0.3
E00027371,95.9,3.6,0,0.5,0
E00027372,95.6,2.8,0,0.9,0.6
E00027373,96.8,1.6,1.6,0,0
E00027374,99.3,0.4,0.4,0,0
E00027377,97.2,2.8,0,0,0
E00027378,98.4,1.6,0,0,0
E00027395,91.7,4.5,3.8,0,0
E00027396,99.3,0.7,0,0,0
E00027397,98.6,0.7,0.4,0.4,0
E00027398,95.5,4.5,0,0,0
E00027399,99.3,0.7,0,0,0
E00027400,97.7,1.6,0.8,0,0
E00027401,95.3,4.7,0,0,0
E00027402,97,2.3,0,0.7,0
E00027403,96.2,3.3,0.5,0,0
E00027404,94.8,2.6,2.6,0,0
E00027405,97.3,2.7,0,0,0
E00027406,97.9,2.1,0,0,0
E00027407,95.6,3.1,1,0,0.3
E00027408,97.7,1.6,0.8,0,0
E00027409,97.1,1.1,1.8,0,0
E00027410,98.6,1.4,0,0,0
E00027413,98.7,1.3,0,0,0
E00027421,95.6,4.4,0,0,0
E00027422,95.4,2.8,0.3,1.4,0
E00027423,96.4,3,0,0.6,0
E00027424,96,2.3,1.4,0.3,0
E00027425,98.1,1.9,0,0,0
E00027426,96.6,2.4,0,1,0
E00027427,96.2,2.6,0,1.1,0
E00027428,97,2.5,0,0.4,0
E00027429,97,1.9,0,0.8,0.4
E00027430,98.1,1.9,0,0,0
E00027431,95.3,3.4,0.8,0.5,0
E00027432,97.4,1.9,0.4,0.4,0
E00027433,96.8,0.9,1.8,0.5,0
E00027434,96.9,2.4,0,0.3,0.3
E00027435,98.1,0.7,0,0,1.1
E00027436,97.4,1,0,0.8,0.8
E00027437,100,0,0,0,0
E00027438,97.1,2.2,0,0,0.7
E00027439,94.1,2.9,1.3,1.6,0
E00027440,95.8,3.4,0.4,0.4,0
E00027441,97.5,2.1,0,0,0.4
E00027442,98.5,0.7,0,0.7,0
E00027446,86.7,4.9,4,2.9,1.3
E00027447,96.9,2,0.8,0.3,0
E00027448,94.8,3.3,0,0.6,1.4
E00027450,95.6,3.6,0.5,0.3,0
E00027451,87.2,5.3,5.6,0.3,1.7
E00027455,95.5,2.8,0.3,1.4,0
E00027457,88.2,6,4.6,1,0.2
E00027458,91.2,5.4,1.4,2,0
E00027459,96.3,2,0.6,0.3,0.9
E00027460,91.9,3,0.4,0.9,3.8
E00027461,83.3,4.8,7.4,4.5,0
E00027463,88.1,5.9,5,1,0
E00027464,83.9,6.7,7.8,0.6,1.1
E00027465,92.5,3.4,1.3,1.9,0.9
E00027466,85.2,4.7,2.7,7.1,0.3
E00027467,87,2.9,1.7,6.7,1.7
E00027468,90.5,4.4,3.2,1.9,0
E00027469,91,3.8,1.9,3.2,0
E00027470,82.9,4.6,6.8,4.6,1.1
E00027472,90.3,3.2,4,1.2,1.2
E00027473,88.1,7.2,3.8,0.6,0.3
E00027478,74.1,14.4,3.2,2.9,5.3
E00027480,76.9,9.2,5,5.5,3.5
E00027481,72.7,12.7,6.8,4.5,3.2
E00027485,50,12.9,13.1,18.7,5.3
E00027487,50.4,12.6,15.2,17.3,4.4
E00027504,71.9,12.3,5.5,8.5,1.9
E00027506,71.5,14.3,5,4.1,5.2
E00027507,77.8,9.9,6.7,4.7,0.9
E00027545,93.4,3.3,1.5,0.2,1.5
E00027546,96.9,1.9,1.2,0,0
E00027547,92.9,4.7,2.4,0,0
E00027548,93.5,4.8,0.7,0.3,0.7
E00027549,88.3,5.3,2.3,1.3,2.7
E00027550,91.2,2.3,3.9,2.3,0.3
E00027551,97.5,2.5,0,0,0
E00027552,96.2,2.8,1,0,0
E00027553,98.5,0.5,0.5,0,0.5
E00027554,97.7,1.1,1.1,0,0
E00027555,99,1,0,0,0
E00027556,98.4,1.3,0.3,0,0
E00027557,94.5,4.2,0,1.3,0
E00027558,98,2,0,0,0
E00027559,96.6,3,0.4,0,0
E00027560,93.1,4.1,1.4,1.4,0
E00027561,94,4.6,0.4,1.1,0
E00027562,91.2,3.3,2.9,2.5,0
E00027563,93.5,6.1,0.3,0,0
E00027564,96.4,2.3,1.3,0,0
E00027565,98.3,0.3,0,0.7,0.7
E00027566,96.4,3.2,0.4,0,0
E00027567,97.9,2.1,0,0,0
E00027568,93.8,2,0.7,1,2.6
E00027569,95,3.8,0.8,0.4,0
E00027570,89.4,4,3.3,2.2,1.1
E00027571,86.4,4.9,4.2,1.7,2.8
E00027572,89.2,5.1,2.7,3,0
E00027573,99.3,0.3,0,0.3,0
E00027574,97.2,1.8,0.4,0.4,0.4
E00027575,92.5,3.3,2.5,1.7,0
E00027576,84.8,9.8,2.7,0.9,1.8
E00027577,90.8,5.8,0.4,1.9,1.2
E00027578,84.5,6.3,6.8,2.4,0
E00027579,90.5,4.3,1.4,2.4,1.4
E00027580,82.5,10.8,2.8,2.8,1
E00027581,59.7,15.6,5.6,15.3,3.8
E00027582,96.1,0.6,0.6,0.3,2.4
E00027583,94.8,2.8,0.6,1.3,0.4
E00027584,97.8,0,1.1,0.7,0.4
E00027585,85.5,5.2,5.2,2.2,1.9
E00027586,98.4,1.6,0,0,0
E00027587,98.1,0.9,0.9,0,0
E00027588,96,2.9,0.2,0.7,0.2
E00027589,98.8,1.2,0,0,0
E00027590,95.4,3,0.3,0,1.3
E00027591,97,1.5,1.5,0,0
E00027592,98.4,0.6,1,0,0
E00027593,95.2,1.1,2.9,0.7,0
E00027594,98.3,1.7,0,0,0
E00027596,98.1,0.8,0.8,0.4,0
E00027597,97.3,0.5,1.1,1.1,0
E00027598,96.7,2.9,0.4,0,0
E00027599,92.8,1.3,4,1.3,0.4
E00027600,87.7,4.7,5.1,0.9,1.7
E00027601,83.6,7.3,3.1,4.5,1.4
E00027602,85.7,6.2,4.4,1.8,1.8
E00027604,93.7,3.2,1.4,1.2,0.6
E00027605,84,6.2,2.5,4.3,3.1
E00027606,89.7,5.3,1.7,0.3,3.1
E00027607,63.1,14.7,6.3,8.8,7.2
E00027608,84.8,5.7,3.9,1.2,4.5
E00027609,82.6,4.8,3.6,6,3
E00027610,84.8,4.7,1.2,5.9,3.5
E00027611,61.8,9.9,10.2,9.6,8.5
E00027612,92,6.6,0.2,0.7,0.5
E00027613,83.9,7.1,2.9,5.7,0.4
E00027614,52,15.1,9.7,9.9,13.3
E00027615,68.6,9.8,6.9,5.5,9.2
E00027616,54.8,14.3,7.3,13.1,10.5
E00027617,45.8,24.2,8,12,10
E00027618,68.3,20.9,3.7,4.8,2.2
E00027619,88,10.2,0.7,0,1
