geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00027113,23.9,55.4,17.4,3.3
E00027115,35.3,44.5,16.8,3.5
E00027116,23.6,46.5,21.5,8.3
E00027117,21.2,46.2,25.8,6.8
E00027119,18.9,53,23.5,4.5
E00027120,36.2,37.1,23.3,3.4
E00027122,12.1,33.6,41.4,12.9
E00027123,15.6,45.3,30.5,8.6
E00027125,9.6,43.2,37.6,9.6
E00027126,11.5,42,33.6,13
E00027127,16.8,54.9,25.7,2.7
E00027129,22.5,42.3,29.7,5.4
E00027130,16.2,47.7,30,6.2
E00027131,12.7,50.8,30.2,6.3
E00027134,13.6,49.2,28.8,8.3
E00027135,15.3,54.1,28.8,1.8
E00027138,16.8,42.4,34.4,6.4
E00027140,10.3,41.9,35,12.8
E00027141,18.2,40,33.6,8.2
E00027142,12.1,45,30.7,12.1
E00027143,26.7,56.9,12.1,4.3
E00027144,10.2,36.2,45.7,7.9
E00027145,4.9,35.2,41.8,18
E00027146,21.3,54.9,14.8,9
E00027147,23.2,48.2,24.1,4.5
E00027148,6,37.6,41,15.4
E00027149,22,40.2,28,9.8
E00027255,18.8,52.1,23.1,6
E00027273,4.5,39.4,46.2,9.8
E00027274,24.5,48.3,24.5,2.6
E00027275,15.7,47.1,25.5,11.8
E00027276,12.3,46.7,37.7,3.3
E00027277,18.4,49.1,25.4,7
E00027278,19,47.4,25.9,7.8
E00027279,20,48.2,26.4,5.5
E00027280,33.9,47.8,13.9,4.3
E00027325,17.7,46.3,25.9,10.2
E00027329,25.6,44.4,28.2,1.7
E00027331,19.8,47.4,22.4,10.3
E00027332,11.9,46.3,29.9,11.9
E00027335,13.8,48,31.7,6.5
E00027338,19.5,52.6,21.8,6
E00027342,29.6,47.2,21.6,1.6
E00027362,1.7,39.7,41.3,17.4
E00027363,11.4,41.9,37.1,9.5
E00027364,10.4,38.7,37.7,13.2
E00027365,15.2,48.2,32.1,4.5
E00027366,25,39.3,25,10.7
E00027367,31.6,38.6,20.5,9.4
E00027368,11.1,38.1,42.9,7.9
E00027369,21.4,45.2,24.6,8.7
E00027370,24.5,51.5,18.9,5.1
E00027371,29.1,47.8,19.4,3.7
E00027372,9.4,29.9,40.9,19.7
E00027373,13,45.2,35.7,6.1
E00027374,16.5,42.1,30.6,10.7
E00027377,29.4,43.1,22,5.5
E00027378,7.3,25.7,53.2,13.8
E00027395,10.9,27.3,38.2,23.6
E00027396,6.5,37.4,39.8,16.3
E00027397,2.8,25.2,50.5,21.5
E00027398,7.4,45.1,36.1,11.5
E00027399,17.7,28.3,45.1,8.8
E00027400,11.9,49.2,27.8,11.1
E00027401,4.3,25.5,52.1,18.1
E00027402,4.6,42.2,34.9,18.3
E00027403,7.1,44.4,37.4,11.1
E00027404,45.2,42.3,12.5,0
E00027405,11.5,53.3,27,8.2
E00027406,6.1,40.9,40.9,12.2
E00027407,10.2,39,40.7,10.2
E00027408,15.9,43.4,35.7,4.9
E00027409,17.5,39.5,31.6,11.4
E00027410,15.5,42.2,32.3,9.9
E00027413,3.5,17.4,49.3,29.9
E00027421,13,43.5,28.7,14.8
E00027422,3.3,40.8,40.8,15.1
E00027423,3.4,38.3,40.3,18.1
E00027424,7.2,34.5,43.9,14.4
E00027425,8.8,45.3,31.4,14.6
E00027426,15,45.9,30.8,8.3
E00027427,12.8,34.2,37.6,15.4
E00027428,44.4,36.3,15.3,4
E00027429,11.6,47.3,32.6,8.5
E00027430,8.1,40.5,37.4,14
E00027431,12.4,35.9,34.5,17.2
E00027432,16.9,43.2,27.1,12.7
E00027433,9.2,42.9,38.8,9.2
E00027434,12.8,38.4,34.4,14.4
