geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00027113,3.3,55.4,37.5,3.8
E00027115,23.7,28.3,44.5,3.5
E00027116,4.9,21.8,64.1,9.2
E00027117,9,24.1,62.4,4.5
E00027119,0,28.8,68.9,2.3
E00027120,21.2,33.9,38.1,6.8
E00027122,6.2,9.7,56.6,27.4
E00027123,13.2,14,51.9,20.9
E00027125,12.7,31,43.7,12.7
E00027126,0.8,16.5,38.3,44.4
E00027127,8.8,41.6,38.1,11.5
E00027129,16.4,4.5,74.5,4.5
E00027130,1.5,40,48.5,10
E00027131,0,38.9,47.6,13.5
E00027134,3.8,33.8,34.6,27.8
E00027135,7.1,45.5,42,5.4
E00027138,1.6,29.6,54.4,14.4
E00027140,0.8,17.6,58.8,22.7
E00027141,8.1,5.4,63.1,23.4
E00027142,2.9,31.9,54.3,10.9
E00027143,4.3,58.6,34.5,2.6
E00027144,0,16.3,41.9,41.9
E00027145,0,5.7,61.5,32.8
E00027146,1.7,50.4,35.3,12.6
E00027147,0.9,47.3,42,9.8
E00027148,0,14.4,57.6,28
E00027149,5.3,34.8,46.2,13.6
E00027255,0,45.4,50.4,4.2
E00027273,0.8,28.6,54.9,15.8
E00027274,6.6,62.9,26.5,4
E00027275,5.9,34.3,45.1,14.7
E00027276,1.6,22.8,61.8,13.8
E00027277,4.4,18.4,71.9,5.3
E00027278,0,38.1,56.6,5.3
E00027279,0,44.1,47.7,8.1
E00027280,22.8,37.7,36.8,2.6
E00027325,0,22.6,69.9,7.5
E00027329,17.6,38.7,35.3,8.4
E00027331,13.6,28.8,46.6,11
E00027332,1.5,11,76.5,11
E00027335,6.5,25.8,57.3,10.5
E00027338,6.8,35.3,52.6,5.3
E00027342,8.4,58.8,27.7,5
E00027362,0.8,22,38.1,39
E00027363,8.6,18.1,29.5,43.8
E00027364,5.7,31.1,42.5,20.8
E00027365,12.5,31.3,37.5,18.8
E00027366,10.9,23.6,41.8,23.6
E00027367,25,27.9,18.6,28.5
E00027368,0.8,8.8,64.8,25.6
E00027369,9.6,30.4,43.2,16.8
E00027370,6.5,52.3,34.7,6.5
E00027371,24.2,34.8,33.3,7.6
E00027372,3.2,17.5,32.5,46.8
E00027373,8.7,21.7,45.2,24.3
E00027374,7.4,24,51.2,17.4
E00027377,20.7,13.5,59.5,6.3
E00027378,0,9.1,34.5,56.4
E00027395,9.4,18.9,24.5,47.2
E00027396,4.9,20.3,43.1,31.7
E00027397,0.9,14.2,24.5,60.4
E00027398,4.1,18.2,64.5,13.2
E00027399,1.8,18.9,51.4,27.9
E00027400,21.9,30.5,26.6,21.1
E00027401,5.2,16.7,32.3,45.8
E00027402,0.9,21.4,38.4,39.3
E00027403,1,14.1,30.3,54.5
E00027404,41.7,42.7,14.6,1
E00027405,5.7,34.4,48.4,11.5
E00027406,4.2,30.9,30.9,33.9
E00027407,0,13.3,44.2,42.5
E00027408,7.1,38.8,37.2,16.9
E00027409,6.1,22.8,55.3,15.8
E00027410,6.2,31.1,46.6,16.1
E00027413,2.8,13.8,23.4,60
E00027421,10.4,26.1,44.3,19.1
E00027422,3.3,30.9,40.1,25.7
E00027423,2.6,35.1,32.5,29.8
E00027424,5.8,24.5,41.7,28.1
E00027425,2.2,25.2,42.4,30.2
E00027426,7.6,28.8,59.1,4.5
E00027427,1.7,11,42.4,44.9
E00027428,39.5,26.6,27.4,6.5
E00027429,8.5,41.1,37.2,13.2
E00027430,5.5,30,36.8,27.7
E00027431,2.1,33.8,31.7,32.4
E00027432,10.1,24.4,42.9,22.7
E00027433,0,27.8,54.6,17.5
E00027434,4,28,28.8,39.2
E00027435,1.7,29.1,51.3,17.9
E00027436,1.3,17.8,44.6,36.3
E00027437,0,18.5,58,23.5
E00027438,4,14.4,47.2,34.4
E00027439,8.1,20.3,46.3,25.2
E00027440,1.8,33,47.7,17.4
E00027441,0,14.5,63.2,22.2
E00027442,9.9,25.6,52.1,12.4
E00027446,1.5,21.4,73.3,3.8
E00027447,0.7,28.8,60.4,10.1
E00027448,0,15.5,76,8.5
E00027450,0,28.6,51.7,19.7
E00027451,0.7,32.4,66.9,0
E00027455,2.2,49.6,37,11.1
E00027457,0.7,12.3,79,8
E00027458,3.3,11.2,80.3,5.3
E00027459,12.2,43.2,31.8,12.8
E00027460,0.9,79.8,15.8,3.5
E00027461,5.6,40.3,47.6,6.5
E00027463,0.8,90.3,8.1,0.8
E00027464,28.9,49.5,20.6,1
E00027465,11.5,53.8,28.5,6.2
E00027466,0.7,54.2,43.8,1.4
E00027467,2.2,23.6,64,10.1
E00027468,1.4,69.4,27.8,1.4
E00027469,0.8,79.7,11.9,7.6
E00027470,33.1,47.5,18.7,0.7
E00027472,1.9,66.4,26.2,5.6
E00027473,0,26.9,71.4,1.7
E00027478,13.6,48.5,26.5,11.4
E00027480,11.9,2.1,77.6,8.4
E00027481,57.9,36.4,4.3,1.4
E00027485,1.7,56.5,26.1,15.7
E00027487,9,42.5,24.6,23.9
E00027504,11.9,14.4,60.2,13.6
E00027506,3.1,51.6,43.4,1.9
E00027507,12.3,22.1,59,6.6
E00027545,18.3,36.1,42,3.6
E00027546,1.6,30.1,60.2,8.1
E00027547,37.8,25.9,31.9,4.4
E00027548,1.5,43.8,52.3,2.3
E00027549,4.3,63,26.1,6.5
E00027550,0.8,35.8,55,8.3
E00027551,0.8,18,71.3,9.8
E00027552,1.7,12.5,46.7,39.2
E00027553,1.2,25.6,37.8,35.4
E00027554,1.8,31.6,51.8,14.9
E00027555,2.4,34.6,45.7,17.3
E00027556,0,24.2,53.2,22.6
E00027557,46.4,46.4,7.3,0
E00027558,3.1,21.4,61.2,14.3
E00027559,2.8,15,10.3,72
E00027560,22.4,54.3,21.6,1.7
E00027561,5.1,62.8,29.2,2.9
E00027562,21.4,40.2,34.2,4.3
E00027563,0.8,6.7,32.5,60
E00027564,2.2,50.7,36.2,10.9
E00027565,3.5,4.3,71.3,20.9
E00027566,4.8,4.8,28.8,61.5
E00027567,6,8.5,61.5,23.9
E00027568,1.7,37.5,35,25.8
E00027569,2.5,59,32.8,5.7
E00027570,0,74.2,25,0.8
E00027571,2.1,72.7,23.1,2.1
E00027572,6.7,63.4,26.9,3
E00027573,2.3,28.9,47.7,21.1
E00027574,0.8,37.1,58.9,3.2
E00027575,37.8,45.2,14.1,3
E00027576,5.1,45.2,45.2,4.5
E00027577,31.5,29.2,30.8,8.5
E00027578,48.9,47.5,2.2,1.4
E00027579,19.6,45.8,32.7,1.9
E00027580,16.5,50.5,26.2,6.8
E00027581,21.7,56.6,12.4,9.3
E00027582,2.1,30.1,55.2,12.6
E00027583,4.2,16.8,48.7,30.4
E00027584,22.8,13.8,50.4,13
E00027585,45.2,41.8,12.3,0.7
E00027586,0.8,11.3,64.7,23.3
E00027587,0.7,35.5,59.6,4.3
E00027588,0,10.7,50.3,39.1
E00027589,0,10.2,74.1,15.7
E00027590,2.2,61,31.6,5.1
E00027591,0.8,61.5,34.4,3.3
E00027592,0,40.8,50.8,8.3
E00027593,4.3,46.1,43.5,6.1
E00027594,0,10.3,72.9,16.8
E00027596,0,38.7,48.1,13.2
E00027597,1.6,0.8,50.4,47.2
E00027598,0.9,33,60.9,5.2
E00027599,1,70.5,28.6,0
E00027600,38.3,33.6,25.8,2.3
E00027601,1.6,52.5,41,4.9
E00027602,35,46.2,18.2,0.7
E00027604,32.3,14.2,47.1,6.5
E00027605,7,42.2,43.8,7
E00027606,7.9,47.6,41.3,3.2
E00027607,7.6,72,14.4,5.9
E00027608,2.9,60.9,31.9,4.3
E00027609,60,34.2,0.8,5
E00027610,34.2,56.4,3.4,6
E00027611,0.7,67.4,27.4,4.4
E00027612,5.5,27.1,56.9,10.6
E00027613,33.3,42.9,19,4.8
E00027614,2.5,71.2,21.2,5.1
E00027615,3.4,65.5,25,6
E00027616,0.8,39.5,41.1,18.6
E00027617,3.2,55.7,24.1,17.1
E00027618,1.7,21.2,41.5,35.6
E00027619,0.8,11.7,53.1,34.4
E00027622,3,22.2,48.1,26.7
E00027623,3.6,7.2,60.9,28.3
E00027624,0,7.1,62.2,30.7
E00027927,0,14.2,40.3,45.5
E00027933,38,42.6,16.3,3.1
E00027935,20.5,41.7,27.2,10.6
E00027936,16.8,42.1,36.4,4.7
E00027937,18.5,46,30.6,4.8
E00027938,19.5,26.2,34.1,20.1
E00027942,0.8,2.3,76.5,20.5
E00027943,6.2,33.8,56.2,3.8
E00027944,1.4,14.2,73.8,10.6
E00027946,10.2,21.9,55.5,12.4
E00027949,10.6,13.8,43.9,31.7
E00028118,0.7,25.5,55.5,18.2
E00028119,14.1,44.8,30.1,11
E00028120,16.7,39.9,24.6,18.8
E00028121,3.8,35.3,49.6,11.3
E00028123,0.8,36.4,60.3,2.5
E00028125,0.8,19,74.4,5.8
E00028127,1.9,34.3,32.4,31.4
E00028128,23.9,16.3,34.4,25.4
E00028129,28.6,50.4,17.3,3.8
E00028132,0.7,46.5,31.9,20.8
E00028134,3.8,28.2,55.7,12.2
E00028136,14.8,36.5,40.9,7.8
E00028137,0,30.8,54.2,15
E00028138,3.8,48.9,36.8,10.5
E00028139,13.6,34.7,45.5,6.3
E00028140,6.3,41.3,40.6,11.9
E00028141,10.9,34.3,51.1,3.6
E00028142,0,39.5,32.5,28.1
E00028147,2.8,15.5,50.3,31.5
E00028148,0,17.9,70.5,11.6
E00028150,0,24.6,54.9,20.5
E00028153,0.8,23.1,51.2,24.8
E00028154,1.7,25.6,55.4,17.4
E00028307,3.4,28,42.9,25.7
E00055785,2.6,16.8,33.5,47.1
E00055814,6.1,39.2,30.2,24.5
E00165780,3.2,7.9,69,19.8
E00165781,11.7,34.2,46.8,7.2
E00165782,0,57.3,41.5,1.2
E00165783,2.4,73,23,1.6
E00168605,3.1,43.8,39.6,13.5
E00168612,0,5.7,59.4,34.9
E00168623,42.3,41.2,14.3,2.2
E00168624,7,39.3,50.2,3.5
E00172367,2,33.3,40.7,24
E00172370,3.2,25.4,39.7,31.7
E00181720,3.5,47.1,43,6.4
E00181721,11.3,52.1,29.6,7
E00181733,1.9,46.3,31.5,20.4
E00181739,37.9,43.7,9.7,8.7
E00181751,1.1,45.5,18.2,35.2
E00181754,1.6,39.2,47.2,12
E00181792,70.9,27.4,1.7,0
E00181794,0,27.3,35.2,37.5
E00181809,7.4,48.9,38.4,5.3
