geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00027113,82.3,14.3,3.4
E00027115,70.5,22.1,7.4
E00027116,78.1,14,7.9
E00027117,79.4,12.4,8.2
E00027119,77.8,15.1,7.1
E00027120,72.7,14.8,12.5
E00027122,84.4,11.2,4.5
E00027123,83.7,14.2,2.1
E00027125,69.9,22.7,7.4
E00027126,85.5,10.5,4
E00027127,75.1,20.2,4.7
E00027129,77.1,13.5,9.4
E00027130,74.2,18.8,7
E00027131,74.6,18.4,7
E00027134,77.1,15.9,7
E00027135,72.9,22.2,4.8
E00027138,81.9,14.6,3.5
E00027140,78.9,16,5.1
E00027141,78.8,15.6,5.6
E00027142,78.5,16.7,4.8
E00027143,82.2,12,5.8
E00027144,85.2,10.7,4.1
E00027145,88.2,8.7,3.1
E00027146,81.7,14.4,4
E00027147,78,16.2,5.8
E00027148,82.8,11.3,5.8
E00027149,82.8,13,4.1
E00027255,85.7,13.2,1.2
E00027273,83.2,14.9,1.9
E00027274,86,10.3,3.7
E00027275,86,9.6,4.4
E00027276,81.5,14.9,3.6
E00027277,77.3,16.1,6.6
E00027278,77.3,18.9,3.8
E00027279,76.5,17,6.4
E00027280,69.2,18.4,12.4
E00027325,79,13.6,7.4
E00027329,80.5,12.8,6.8
E00027331,76.3,16.4,7.3
E00027332,77.8,17.2,4.9
E00027335,75.2,15.6,9.3
E00027338,76,15.6,8.3
E00027342,81.7,11.8,6.5
E00027362,81.3,17.2,1.5
E00027363,88.1,9.5,2.4
E00027364,82.7,15,2.3
E00027365,75.5,17.8,6.6
E00027366,82,13.5,4.5
E00027367,75.6,20.3,4.1
E00027368,88.7,9.4,1.9
E00027369,74.3,16.6,9.1
E00027370,78.8,16.7,4.5
E00027371,80.2,14.9,5
E00027372,88.4,7.5,4.1
E00027373,77.8,17.7,4.4
E00027374,85.5,9.1,5.5
E00027377,71.6,21.6,6.8
E00027378,85.7,9.3,5
E00027395,82,13.5,4.5
E00027396,84.3,13.9,1.7
E00027397,90.7,7.1,2.1
E00027398,84.7,9.8,5.6
E00027399,81.3,12.9,5.8
E00027400,80.5,14.4,5.1
E00027401,86.8,7.7,5.5
E00027402,85.3,10,4.7
E00027403,86.8,9,4.2
E00027404,57.5,31.4,11.1
E00027405,88,8.1,3.9
E00027406,88.9,8.2,2.8
E00027407,82.2,12,5.8
E00027408,76.2,16.8,7
E00027409,78.2,11.8,10
E00027410,77.4,15.4,7.2
E00027413,92.4,5.8,1.8
E00027421,79.4,11.7,8.9
E00027422,86.4,8.2,5.4
E00027423,84.5,11.1,4.4
E00027424,85.5,11.6,2.9
E00027425,85.5,10.7,3.8
E00027426,81.6,11.8,6.6
E00027427,88.6,8.7,2.7
E00027428,61.4,25.8,12.7
E00027429,86.4,10.6,3
E00027430,91.4,6.5,2.1
E00027431,76,16.5,7.5
E00027432,82.2,14.1,3.7
E00027433,85.5,13.2,1.4
E00027434,88.9,8.7,2.4
E00027435,80.7,13.4,5.9
E00027436,86.5,8.4,5.1
E00027437,87.9,9,3.1
E00027438,81.8,14.9,3.3
E00027439,82.1,14.3,3.6
E00027440,82.4,13.5,4.1
E00027441,87,11.3,1.8
E00027442,77.4,17.5,5.1
E00027446,80.2,14.4,5.4
E00027447,85.3,12.2,2.5
E00027448,86.5,8.8,4.7
E00027450,87.3,10.3,2.3
E00027451,71.5,18.7,9.8
E00027455,80.2,14.9,4.9
E00027457,76.9,16.3,6.8
E00027458,79.5,15.7,4.8
E00027459,75.9,19.3,4.9
E00027460,77.4,15.4,7.3
E00027461,77.9,14.2,7.9
E00027463,80.9,13.2,5.9
E00027464,72.2,17.2,10.6
E00027465,58.7,24.2,17.1
E00027466,83.7,12.4,3.9
E00027467,83.7,9.6,6.7
E00027468,73.4,19.6,7
E00027469,83.7,11.2,5.1
E00027470,72.1,17,11
E00027472,81.9,12.4,5.6
E00027473,86.8,9.1,4.1
E00027478,75.8,16.8,7.4
E00027480,77.3,16.4,6.3
E00027481,61.7,22.1,16.2
E00027485,85.5,10.4,4.2
E00027487,84.4,11.8,3.8
E00027504,80.1,15.8,4.1
E00027506,75,16.4,8.6
E00027507,80.1,12,7.9
E00027545,57.9,26.2,15.9
E00027546,83.7,12.5,3.9
E00027547,73.2,16.1,10.6
E00027548,72.1,18.7,9.2
E00027549,84,11,5
E00027550,82.6,13.4,3.9
E00027551,84.9,11.4,3.8
E00027552,82.8,11,6.2
E00027553,81.4,14.2,4.4
E00027554,78.6,14.3,7.1
E00027555,77.4,16.2,6.4
E00027556,84.1,12.1,3.7
E00027557,59.9,21.1,19
E00027558,82.1,14.4,3.6
E00027559,84.8,13,2.2
E00027560,67.7,17.1,15.2
E00027561,67,22.1,10.9
E00027562,67.5,15.8,16.7
E00027563,85.7,10.2,4.1
E00027564,78.6,17.7,3.7
E00027565,84.7,9.5,5.8
E00027566,89.6,9.6,0.8
E00027567,89.7,8.5,1.8
E00027568,87.2,10.2,2.6
E00027569,66.5,27.6,5.9
E00027570,79.6,12.8,7.7
E00027571,87.5,10.5,2.1
E00027572,80.6,12,7.4
E00027573,85.2,9.8,5.1
E00027574,79.6,16.8,3.6
E00027575,64.3,19.7,16
E00027576,80.5,13.2,6.3
E00027577,76.7,14,9.3
E00027578,55.6,24.2,20.3
E00027579,69.3,21.7,9
E00027580,63.6,28.3,8
E00027581,77.1,16.2,6.8
E00027582,86,9.3,4.8
E00027583,82.1,14.4,3.4
E00027584,79.3,15.1,5.5
E00027585,62.8,29,8.2
E00027586,81.8,14,4.2
E00027587,78.5,16.5,5
E00027588,89.5,8.5,2
E00027589,84.4,10.2,5.3
E00027590,71.8,20.3,7.9
E00027591,83.6,11.9,4.5
E00027592,87.6,9.5,2.9
E00027593,85.3,11.8,2.9
E00027594,78.1,17.5,4.5
E00027596,83.8,12.8,3.4
E00027597,90.9,7,2.1
E00027598,77.6,17.4,5
E00027599,74.1,14.7,11.2
E00027600,67.2,21.3,11.5
E00027601,77.3,12.9,9.8
E00027602,66.8,19.9,13.3
E00027604,65.4,20.5,14.1
E00027605,83,10.5,6.5
E00027606,77.6,12.2,10.2
E00027607,76.7,15.8,7.5
E00027608,80.5,13.5,6
E00027609,60,19.4,20.6
E00027610,68.1,20.5,11.4
E00027611,78.2,13.2,8.5
E00027612,82.4,11.9,5.7
E00027613,79.6,13.3,7.2
E00027614,87.4,10.2,2.4
E00027615,79.8,13.6,6.6
E00027616,81,13.5,5.6
E00027617,84,9.9,6.1
E00027618,85.2,10.1,4.6
E00027619,86.8,10.5,2.7
E00027622,77.6,15.1,7.3
