geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00027113,77.3,3.1,19.5
E00027115,80.8,3.2,15.9
E00027116,76.7,6.3,16.9
E00027117,84.5,0.7,14.8
E00027119,76,4.3,19.7
E00027120,80.2,5.1,14.8
E00027122,92.6,3,4.5
E00027123,87.2,0.7,12.1
E00027125,88.1,1.1,10.9
E00027126,89.1,0.6,10.3
E00027127,84.1,0.9,15
E00027129,79.9,0.4,19.7
E00027130,89.1,0,10.9
E00027131,89.3,3.3,7.4
E00027134,92.2,2.6,5.2
E00027135,87.4,1.4,11.1
E00027138,89.2,1.7,9
E00027140,90.2,1.1,8.7
E00027141,84.3,0.3,15.4
E00027142,91.7,0.3,8
E00027143,78.1,2.7,19.2
E00027144,90.3,1.3,8.5
E00027145,92.9,0.9,6.2
E00027146,82.7,1.8,15.5
E00027147,80.7,5.9,13.4
E00027148,91.5,2.2,6.3
E00027149,87.6,1.2,11.2
E00027255,87.2,0.4,12.4
E00027273,92.1,0.6,7.3
E00027274,82.6,3.4,14
E00027275,85.5,2.4,12.1
E00027276,85.3,2.2,12.6
E00027277,85.3,1.1,13.6
E00027278,82.4,0.7,16.9
E00027279,83.8,0,16.2
E00027280,79.7,3.4,16.8
E00027325,86.4,1.9,11.7
E00027329,86.1,1.1,12.8
E00027331,82.4,1.1,16.4
E00027332,90.4,0.9,8.7
E00027335,83.5,4,12.5
E00027338,84.7,0.7,14.6
E00027342,82.7,5.3,11.9
E00027362,91.9,1.8,6.2
E00027363,89,1.2,9.8
E00027364,89.4,0.9,9.7
E00027365,82.9,2.9,14.2
E00027366,92.8,2.7,4.5
E00027367,92.8,0.9,6.3
E00027368,94.2,1.3,4.5
E00027369,89.4,1.1,9.4
E00027370,91.8,1.1,7
E00027371,88.2,2.3,9.5
E00027372,93.7,2.2,4.1
E00027373,90.7,2.4,6.9
E00027374,89.7,0.7,9.6
E00027377,78.3,0.8,20.9
E00027378,96.1,0.4,3.5
E00027395,87.1,3,9.8
E00027396,90.6,0.7,8.7
E00027397,96.1,0.7,3.2
E00027398,88.7,3.9,7.4
E00027399,87.4,0.3,12.3
E00027400,91.4,1.2,7.4
E00027401,94,1.7,4.3
E00027402,93.7,0.7,5.7
E00027403,92.5,1.4,6.1
E00027404,79.7,3.3,17
E00027405,89.5,1.9,8.6
E00027406,94.3,0.5,5.1
E00027407,90.1,1.7,8.2
E00027408,88.9,0.5,10.6
E00027409,77.1,0.4,22.5
E00027410,84,0.8,15.2
E00027413,92.4,1.3,6.3
E00027421,86.7,1.2,12.1
E00027422,92,2.6,5.4
E00027423,91.8,2.6,5.6
E00027424,89.1,2.9,8
E00027425,88.7,0.6,10.7
E00027426,80.5,2.4,17.1
E00027427,92.4,1.1,6.4
E00027428,80.6,1.3,18.1
