geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00027113,96.6,0.3,3.1
E00027115,97.1,0,2.9
E00027116,92.6,1.1,6.3
E00027117,98.4,0,1.6
E00027119,93.2,0.9,5.8
E00027120,95.7,0,4.3
E00027122,96.7,0.4,3
E00027123,99.7,0,0.3
E00027125,98.9,0.4,0.7
E00027126,99.2,0,0.8
E00027127,97.9,0,2.1
E00027129,99.6,0.4,0
E00027130,100,0,0
E00027131,97.1,0,2.9
E00027134,96.7,0,3.3
E00027135,97.6,1.9,0.5
E00027138,100,0,0
E00027140,97.1,0.7,2.2
E00027141,99.4,0.3,0.3
E00027142,99.4,0.3,0.3
E00027143,95.7,0.4,3.9
E00027144,97.8,0,2.2
E00027145,98.4,0,1.6
E00027146,95.7,2.1,2.1
E00027147,92.9,1.3,5.9
E00027148,96.7,0.7,2.6
E00027149,99.4,0,0.6
E00027255,99.6,0,0.4
E00027273,98.4,0.9,0.6
E00027274,94,2,4
E00027275,95.2,1.6,3.2
E00027276,97.8,0.7,1.4
E00027277,98.5,0,1.5
E00027278,99.7,0.3,0
E00027279,100,0,0
E00027280,96.6,0.9,2.6
E00027325,98.2,0,1.8
E00027329,98.1,0.8,1.1
E00027331,98.9,0.8,0.4
E00027332,99.7,0,0.3
E00027335,97,0,3
E00027338,99.3,0,0.7
E00027342,96.3,0,3.7
E00027362,98.5,0,1.5
E00027363,98.8,0.4,0.8
E00027364,98.1,0,1.9
E00027365,94.6,0,5.4
E00027366,96.3,0.9,2.8
E00027367,94.4,3.4,2.2
E00027368,96.8,1.9,1.3
E00027369,97.4,0,2.6
E00027370,95.2,1.1,3.7
E00027371,96.4,1.8,1.8
E00027372,97.2,1.3,1.6
E00027373,95.6,1.2,3.2
E00027374,95.9,1.1,3
E00027377,98.8,0.4,0.8
E00027378,99.6,0,0.4
E00027395,95.4,1.5,3.1
E00027396,99.3,0,0.7
E00027397,99.3,0.4,0.4
E00027398,94.8,3.1,2.1
E00027399,99,0,1
E00027400,92.6,2.7,4.7
E00027401,96.2,0.4,3.4
E00027402,96.3,0.7,3
E00027403,96.7,0.9,2.4
E00027404,98.1,0,1.9
E00027405,96.5,1.6,1.9
E00027406,96.9,0.8,2.3
E00027407,95.6,1.4,3.1
E00027408,97.4,0.5,2.1
E00027409,97.2,0.4,2.5
E00027410,99.4,0.6,0
E00027413,99.2,0.8,0
E00027421,97.6,0,2.4
E00027422,97.2,0.3,2.6
E00027423,96.4,2.1,1.5
E00027424,94.8,1.4,3.7
E00027425,97.5,2.2,0.3
E00027426,96.9,0,3.1
E00027427,98.5,0.4,1.1
E00027428,97.9,0.8,1.3
E00027429,98.1,0,1.9
E00027430,98.1,0,1.9
E00027431,96.6,0.5,2.9
E00027432,98.1,0.7,1.1
E00027433,97.3,1.4,1.4
E00027434,98.6,0.3,1
E00027435,100,0,0
E00027436,98,1,1
E00027437,100,0,0
E00027438,97.8,1.1,1.1
E00027439,94.8,1.6,3.6
E00027440,98.1,0.8,1.1
E00027441,99,0.3,0.7
E00027442,97.4,0.4,2.2
E00027446,87.7,0.7,11.7
E00027447,98.9,0.3,0.8
E00027448,96.1,0.8,3
E00027450,97.1,0.3,2.6
E00027451,88.5,2,9.5
E00027455,96.2,1,2.8
E00027457,90.6,0.5,9
E00027458,93,1.1,5.9
E00027459,97.1,0.3,2.6
E00027460,94.4,0.4,5.2
E00027461,85.5,0.3,14.2
E00027463,89.4,2,8.6
E00027464,87.2,0,12.8
E00027465,93.8,0,6.2
E00027466,89.3,0.8,9.9
E00027467,89.6,0,10.4
E00027468,94.3,1.3,4.4
E00027469,90.4,0.3,9.3
E00027470,84.2,2.8,13
E00027472,91.5,1.6,6.9
E00027473,89.7,1.3,9.1
E00027478,84.7,1.5,13.8
E00027480,85.2,2.2,12.6
E00027481,76.7,1.8,21.5
E00027485,62.1,2.3,35.6
E00027487,60.3,0.9,38.8
E00027504,76.3,1.1,22.6
E00027506,80.8,0.9,18.3
E00027507,82.1,0.3,17.6
E00027545,96,0.2,3.7
E00027546,96.9,0.4,2.7
E00027547,94.1,0,5.9
E00027548,92.9,2.7,4.4
E00027549,95,1,4
E00027550,91.2,1.3,7.5
E00027551,98.7,0,1.3
E00027552,96.5,0.7,2.8
E00027553,98.5,0,1.5
E00027554,97.4,0.8,1.9
E00027555,99,0.3,0.7
E00027556,99.1,0,0.9
E00027557,95.8,1.3,3
E00027558,97.4,0.5,2
E00027559,97.4,1.1,1.5
E00027560,94.4,0,5.6
E00027561,98.6,0,1.4
E00027562,93.3,0,6.7
E00027563,97.6,0.7,1.7
E00027564,97.3,0.7,2
E00027565,99,0.3,0.7
E00027566,95.2,1.2,3.6
E00027567,97.9,0.7,1.4
E00027568,95.8,0,4.2
E00027569,97.1,0,2.9
E00027570,90.5,1.1,8.4
E00027571,92.3,0.3,7.3
E00027572,92.9,0.3,6.8
E00027573,99.7,0,0.3
E00027574,97.2,0.7,2.1
E00027575,94.5,0.4,5.1
E00027576,93,0.9,6.1
E00027577,92.7,0.4,6.9
E00027578,93.2,2.4,4.3
E00027579,93.8,0,6.2
E00027580,87.8,1.7,10.5
E00027581,71.8,3.8,24.3
E00027582,96.4,0,3.6
E00027583,96.1,0.6,3.2
E00027584,97.8,0,2.2
E00027585,89.3,0.7,10
E00027586,98.4,1,0.6
E00027587,99.4,0.3,0.3
E00027588,96.2,1.8,2
E00027589,98.8,0.4,0.8
E00027590,97.7,0,2.3
E00027591,97,0,3
E00027592,98.7,0.3,1
E00027593,94.9,0.4,4.8
E00027594,98.6,0.3,1
E00027596,98.1,0,1.9
E00027597,98.1,0.3,1.6
E00027598,98.8,0.4,0.8
E00027599,90.3,1.8,8
E00027600,90.6,1.3,8.1
E00027601,86.2,3.5,10.4
E00027602,90.5,1.1,8.4
E00027604,94.2,2.6,3.2
E00027605,91.4,0.9,7.7
E00027606,92.2,0,7.8
E00027607,76.9,0.6,22.5
E00027608,91.7,0.9,7.4
E00027609,82.8,4.7,12.4
E00027610,89.8,1.2,9
E00027611,72.1,0,27.9
E00027612,96.9,0.7,2.4
E00027613,85.7,0.4,14
E00027614,62.2,3.9,33.9
E00027615,74.1,1.7,24.1
E00027616,64,2.8,33.2
E00027617,64.1,4,31.9
E00027618,79.1,6.4,14.5
E00027619,94.8,2.2,3
E00027622,96.5,1.3,2.2
E00027623,98,0.3,1.7
E00027624,98.6,0,1.4
E00027927,98.8,0.3,0.9
E00027933,96.6,0,3.4
E00027935,96.9,0.3,2.8
E00027936,98.5,1,0.5
E00027937,98.4,0,1.6
E00027938,96.6,0.6,2.8
E00027942,97.2,1.4,1.4
E00027943,97.7,0.3,2
E00027944,97.7,0.3,1.9
E00027946,97.6,0.7,1.7
E00027949,99.2,0.8,0
E00028118,98.3,0.9,0.9
E00028119,96.2,0.3,3.5
E00028120,97,1.1,1.9
E00028121,96.9,1.3,1.9
E00028123,95.9,1.4,2.8
E00028125,98,0.3,1.7
E00028127,96.8,0,3.2
E00028128,97.9,0,2.1
E00028129,96.2,0.8,3
E00028132,99.4,0,0.6
E00028134,99.1,0,0.9
E00028136,98.7,0,1.3
E00028137,98,0.4,1.6
E00028138,98.4,0.3,1.3
E00028139,96.7,0.5,2.7
E00028140,97.7,0.3,2
E00028141,96.8,0.3,2.8
E00028142,96.8,0,3.2
E00028147,97.6,0.2,2.2
E00028148,98.1,0,1.9
E00028150,99.7,0,0.3
E00028153,97.4,0.4,2.2
E00028154,98.8,0,1.2
E00028307,98.3,0,1.7
E00055785,95.5,1.3,3.3
E00055814,94.9,1.6,3.6
E00165780,98.6,0.3,1.1
E00165781,91.7,1.7,6.6
E00165782,96.5,0,3.5
E00165783,91.2,1.6,7.2
E00168605,97.1,0,2.9
E00168612,100,0,0
E00168623,95,0,5
E00168624,85.4,2.1,12.5
E00172367,94.3,2.5,3.1
E00172370,98.4,0,1.6
E00181720,89.3,1.8,8.8
E00181721,92.7,1.3,6
E00181733,59.6,1.5,38.9
