areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00070652,97.9,1.4,0.7
E00070653,94,6,0
E00070657,97.8,2.2,0
E00070658,97.3,2.1,0.7
E00070659,90.9,4,5.1
E00070660,97.5,1.6,0.8
E00071184,98.1,1.9,0
E00071185,94.2,4.7,1.2
E00071186,94.9,5.1,0
E00071191,97.1,2.3,0.6
E00071194,97.3,0.9,1.8
E00146896,99,0,1
E00146899,96.6,2.3,1.1
E00146978,100,0,0
E00146979,97.8,2.2,0
E00147649,98.4,0.8,0.8
E00147650,95.7,0.9,3.4
E00147651,99.2,0.8,0
E00147652,96.4,3.6,0
E00147653,82.8,11.5,5.7
E00147658,98.6,0,1.4
E00147659,96.9,3.1,0
E00147660,100,0,0
E00147661,94.3,5.7,0
E00147662,100,0,0
E00147663,100,0,0
E00147664,98.1,1.9,0
E00147665,99.3,0,0.7
E00147666,95,3.8,1.3
E00147686,99.4,0.6,0
E00147689,94.5,4.6,0.9
E00147690,97.6,0,2.4
E00147691,99,1,0
E00147692,57.4,2.8,39.8
E00147693,98.8,1.2,0
E00147694,97.5,1.8,0.6
E00147695,98.1,1.4,0.5
E00147697,99.3,0.7,0
E00147698,90.3,9.7,0
E00147699,96.3,3.7,0
E00147700,78.3,21.7,0
E00147701,91.7,8.3,0
E00147703,98.2,0.9,0.9
E00147713,93.8,6.2,0
E00147714,96.4,3.6,0
E00147715,98,2,0
E00147720,78.1,21.9,0
E00147721,96.3,3.7,0
E00147722,94.1,5.9,0
E00147723,94.9,5.1,0
E00147724,96.7,3.3,0
E00147725,99.5,0.5,0
E00147726,97.7,1.6,0.8
E00147727,98.4,1.6,0
E00147728,76.5,22.8,0.6
E00147729,98.6,1.4,0
E00147730,91,9,0
E00147731,94.4,5.6,0
E00147732,96,3.3,0.7
E00147733,41.4,37.9,20.7
E00147734,72.3,27.7,0
E00147735,40.7,59.3,0
E00147736,69.2,30.8,0
E00147737,65.4,34,0.7
E00147738,89.4,10.6,0
E00147739,99.3,0.7,0
E00147740,100,0,0
E00147741,100,0,0
E00147742,100,0,0
E00147743,97.2,2.8,0
E00147744,91,9,0
E00147745,94.1,5.9,0
E00147747,98.3,1.7,0
E00147748,100,0,0
E00147749,100,0,0
E00147750,95.3,4.7,0
E00147751,87.9,12.1,0
E00147752,96,4,0
E00147753,73.8,26.2,0
E00147754,100,0,0
E00147763,95.9,2.7,1.4
E00147764,97.8,0,2.2
E00147765,98.7,0,1.3
E00147766,97.2,2.1,0.7
E00147767,99.3,0.7,0
E00164205,98.1,0,1.9
E00164206,97,3,0
E00164208,90.3,7.4,2.3
E00164309,97.1,1.9,1
E00164310,93.6,5.6,0.8
E00164316,96.4,1.8,1.8
E00164317,95.7,4.3,0
E00164319,98.3,0.8,0.8
E00164320,89.1,10.9,0
E00164321,99.3,0.7,0
E00164322,97.2,0.9,1.9
E00164323,33.3,65.8,0.9
E00164324,89.5,9.8,0.7
E00164325,91.7,8.3,0
E00164326,95.1,4.9,0
E00164327,87.1,12.9,0
E00164328,75.8,24.2,0
E00164329,100,0,0
E00174582,100,0,0
E00174583,84.2,15.8,0
E00174584,91,9,0
E00174586,98.6,0.7,0.7
E00187161,96.3,3.7,0
E00187327,98,2,0
