areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00070652,30.6,55.8,5.4,8.2
E00070653,26.9,40.3,16.8,16
E00070657,22.2,41.5,15.6,20.7
E00070658,25.9,55.2,9.1,9.8
E00070659,23.5,44.9,16.3,15.3
E00070660,23.1,47.9,14,14.9
E00071184,31.7,43.5,9.3,15.5
E00071185,21.2,46.5,15.9,16.5
E00071186,24.4,48.7,16.7,10.3
E00071191,22.5,52,13.3,12.1
E00071194,20,52.7,10.9,16.4
E00146896,27.9,36.5,14.4,21.2
E00146899,19,42.5,17.2,21.3
E00146978,18.6,45.7,14.3,21.4
E00146979,24.3,36.8,22.1,16.9
E00147649,22.1,45.9,12.3,19.7
E00147650,17.5,53.5,13.2,15.8
E00147651,19.1,47.3,9.9,23.7
E00147652,16.2,49.1,12,22.8
E00147653,33,42,13.6,11.4
E00147658,27.9,41.2,17.6,13.2
E00147659,17.3,53.5,15.7,13.4
E00147660,26.2,35.2,15.6,23
E00147661,30.3,41.5,13.3,14.9
E00147662,31,38.1,15.1,15.9
E00147663,37.9,40.4,11.8,9.9
E00147664,22.8,45.5,13.9,17.8
E00147665,21.5,48.9,12.6,17
E00147666,27.2,39.5,13,20.4
E00147686,26.1,53.4,11.2,9.3
E00147689,43.1,23.9,13.8,19.3
E00147690,22.3,47,13.9,16.9
E00147691,26,45,15,14
E00147692,31.3,55.1,5.7,8
E00147693,16.5,43.9,13.4,26.2
E00147694,20.6,46.3,15.6,17.5
E00147695,32.1,33,18.4,16.5
E00147697,20.7,40,22.9,16.4
E00147698,37.8,32.2,13.3,16.8
E00147699,25.2,40,17.8,17
E00147700,31.1,30.1,21.9,16.9
E00147701,26,42.5,10.5,21
E00147703,22,56,10.1,11.9
E00147713,23.5,44.3,16.5,15.7
E00147714,27.1,45.8,13.3,13.9
E00147715,21.2,53,13.9,11.9
E00147720,49.1,28.1,11.4,11.4
E00147721,40.1,43.1,6.6,10.2
E00147722,35,26.5,24.8,13.7
E00147723,36.8,35.9,12.8,14.5
E00147724,22.3,34.7,19,24
E00147725,22.9,44.3,15.6,17.2
E00147726,44.6,34.6,12.3,8.5
E00147727,22.8,47.2,16.5,13.4
E00147728,43.2,34,14.2,8.6
E00147729,39.1,38.4,10.9,11.6
E00147730,51.2,41.5,4.9,2.4
E00147731,52,39.4,4.7,3.9
E00147732,37.2,41.9,10.8,10.1
E00147733,58.6,32.9,4.3,4.3
E00147734,54.8,33.5,5.2,6.5
E00147735,57.8,37.2,3.3,1.7
E00147736,64.6,20.9,9.5,5.1
E00147737,58.3,32.5,5.3,4
E00147738,39,44,4.3,12.8
E00147739,29.1,41.2,6.8,23
E00147740,26,52,9.4,12.6
E00147741,37.3,37.3,9,16.4
E00147742,25,42.4,18.9,13.6
E00147743,39.2,31.5,12.6,16.8
E00147744,29.9,31.3,13.9,25
E00147745,36.6,28.2,11.5,23.7
E00147747,27,32.4,16.6,24.1
E00147748,34.4,37.7,13.1,14.8
E00147749,28.2,34.6,17.3,19.9
E00147750,45,33.3,10.1,11.6
E00147751,41.2,43.6,7.9,7.3
E00147752,30.7,49.6,11,8.7
E00147753,35.2,23,18,23.8
E00147754,30.2,46.8,11.9,11.1
E00147763,28.1,47.3,11,13.7
E00147764,16.5,62.6,8.8,12.1
E00147765,23.3,50.7,11,15.1
E00147766,20.8,51.4,13.2,14.6
E00147767,19.5,44.4,18,18
E00164205,23.9,46.8,15.6,13.8
E00164206,18.5,47.7,12.3,21.5
E00164208,20,54.3,10.3,15.4
E00164309,16,50.9,15.1,17.9
E00164310,27.8,38.9,16.7,16.7
E00164316,33.9,42.9,8.9,14.3
E00164317,14.3,59.3,16.5,9.9
E00164319,23.3,48.3,10.8,17.5
E00164320,48.3,36.1,8.8,6.8
E00164321,21.7,41.4,15.1,21.7
E00164322,27.3,40,20,12.7
E00164323,64.3,21.7,8.7,5.2
E00164324,40.8,36.6,13.4,9.2
E00164325,41.3,33.9,10.7,14
E00164326,24.2,37.1,18.8,19.9
E00164327,43.3,38.3,12.1,6.4
E00164328,37,33,15,15
E00164329,28.2,23.2,20.4,28.2
E00174582,32.6,42.1,13.7,11.6
E00174583,26.6,28.7,14.9,29.8
E00174584,34.2,38,10.1,17.7
E00174586,25,40.4,9.6,25
E00187161,18.7,49.3,14.6,17.4
E00187327,18,20,36,26
