areacd,sex-001,sex-002
E00070652,52.1,47.9
E00070653,51.7,48.3
E00070657,50.6,49.4
E00070658,52.8,47.2
E00070659,48.2,51.8
E00070660,50,50
E00071184,54.8,45.2
E00071185,45.4,54.6
E00071186,48.5,51.5
E00071191,46.6,53.4
E00071194,49.6,50.4
E00146896,52.9,47.1
E00146899,49.7,50.3
E00146978,46.5,53.5
E00146979,49.4,50.6
E00147649,49.5,50.5
E00147650,53.5,46.5
E00147651,56,44
E00147652,48.5,51.5
E00147653,52.7,47.3
E00147658,52.2,47.8
E00147659,52.6,47.4
E00147660,51.2,48.8
E00147661,51.1,48.9
E00147662,44.8,55.2
E00147663,53.2,46.8
E00147664,51.8,48.2
E00147665,51.4,48.6
E00147666,48,52
E00147686,50.6,49.4
E00147689,47.7,52.3
E00147690,50,50
E00147691,44.9,55.1
E00147692,49.4,50.6
E00147693,47.8,52.2
E00147694,47.7,52.3
E00147695,51.9,48.1
E00147697,51,49
E00147698,50.8,49.2
E00147699,51.1,48.9
E00147700,48.2,51.8
E00147701,51.6,48.4
E00147703,50.2,49.8
E00147713,52.8,47.2
E00147714,51.3,48.7
E00147715,49.3,50.7
E00147720,54.8,45.2
E00147721,51,49
E00147722,54.3,45.7
E00147723,55,45
E00147724,52,48
E00147725,55.2,44.8
E00147726,57.7,42.3
E00147727,50.9,49.1
E00147728,56.5,43.5
E00147729,52.8,47.2
E00147730,54.4,45.6
E00147731,57.6,42.4
E00147732,55.6,44.4
E00147733,52.5,47.5
E00147734,52.7,47.3
E00147735,46.3,53.7
E00147736,53.5,46.5
E00147737,55.6,44.4
E00147738,51.5,48.5
E00147739,38.1,61.9
E00147740,52.8,47.2
E00147741,53.7,46.3
E00147742,52.7,47.3
E00147743,53.8,46.2
E00147744,51.3,48.7
E00147745,54.1,45.9
E00147747,51.9,48.1
E00147748,50.4,49.6
E00147749,52.7,47.3
E00147750,48.1,51.9
E00147751,53.6,46.4
E00147752,53.6,46.4
E00147753,51.3,48.7
E00147754,52.3,47.7
E00147763,51.8,48.2
E00147764,50,50
E00147765,50.3,49.7
E00147766,49.5,50.5
E00147767,49.4,50.6
E00164205,49.4,50.6
E00164206,50.5,49.5
E00164208,52,48
E00164309,48.8,51.2
E00164310,49.1,50.9
E00164316,53.9,46.1
E00164317,47.9,52.1
E00164319,50.2,49.8
E00164320,57.7,42.3
E00164321,48.5,51.5
E00164322,49.2,50.8
E00164323,41.3,58.7
E00164324,58.2,41.8
E00164325,55.3,44.7
E00164326,53.3,46.7
E00164327,52.9,47.1
E00164328,52.4,47.6
E00164329,53.4,46.6
E00174582,54.5,45.5
E00174583,47.7,52.3
E00174584,50.3,49.7
E00174586,52,48
E00187161,49,51
E00187327,48.2,51.8
