areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00070652,67.6,27,5.4,0,0
E00070653,61.7,25.2,11.3,1.7,0
E00070657,38.5,42.2,19.3,0,0
E00070658,63,25.3,10.3,1.4,0
E00070659,59.2,27.6,12.2,1,0
E00070660,64.8,24.6,10.7,0,0
E00071184,52.2,37.1,10.1,0.6,0
E00071185,58.2,31.2,10.6,0,0
E00071186,67.5,21.3,10,1.3,0
E00071191,65.3,25.4,8.1,1.2,0
E00071194,63,25.9,11.1,0,0
E00146896,33.7,37.5,28.8,0,0
E00146899,48,33.1,16,2.3,0.6
E00146978,60,30,9.3,0.7,0
E00146979,53.1,30.1,16.8,0,0
E00147649,45.5,33.1,19,1.7,0.8
E00147650,59.6,27.2,12.3,0,0.9
E00147651,54.5,31.8,12.9,0.8,0
E00147652,58.4,29.5,11.4,0,0.6
E00147653,55.7,22.7,21.6,0,0
E00147658,66.7,27.5,5.8,0,0
E00147659,60.2,28.9,10.2,0.8,0
E00147660,37,30.3,28.6,4.2,0
E00147661,52.3,31.3,16.4,0,0
E00147662,35.9,37.5,25.8,0.8,0
E00147663,73.6,18.9,7.5,0,0
E00147664,63.7,27.5,6.9,1,1
E00147665,62.2,29.6,6.7,0,1.5
E00147666,63.1,25,11.3,0.6,0
E00147686,26.9,60.6,10.6,1.9,0
E00147689,36.7,29.4,31.2,2.8,0
E00147690,50,34.3,12,2.4,1.2
E00147691,57.7,33,9.3,0,0
E00147692,30.7,58,11.4,0,0
E00147693,56.2,27.8,14.8,1.2,0
E00147694,60.2,28.6,10.6,0,0.6
E00147695,48.1,34.4,15.6,1.4,0.5
E00147697,55.9,32.2,10.5,1.4,0
E00147698,31.5,24.5,41.3,2.8,0
E00147699,48.1,36.3,12.6,3,0
E00147700,29,37.6,29.6,2.7,1.1
E00147701,55.6,31.1,12.8,0.6,0
E00147703,69.7,21.1,9.2,0,0
E00147713,52.2,30.4,17.4,0,0
E00147714,62,26.5,11.4,0,0
E00147715,59.5,25.5,15,0,0
E00147720,32.2,40,25.2,2.6,0
E00147721,57,29.6,13.3,0,0
E00147722,17.8,40.7,36.4,5.1,0
E00147723,28.9,39.5,28.9,2.6,0
E00147724,23.8,37.7,27,9.8,1.6
E00147725,54.4,33.2,11.9,0.5,0
E00147726,24,37.2,37.2,0.8,0.8
E00147727,51.2,37,10.2,1.6,0
E00147728,45.1,30.2,24.7,0,0
E00147729,35.5,32.6,29.1,2.1,0.7
E00147730,56.9,33.3,8.9,0.8,0
E00147731,52.3,26.6,18.8,2.3,0
E00147732,59.1,32.9,6.7,1.3,0
E00147733,30,45.7,22.9,1.4,0
E00147734,34.9,31.6,33.6,0,0
E00147735,24.9,36.5,37.6,1.1,0
E00147736,21,26.1,52.2,0.6,0
E00147737,36.8,48,15.1,0,0
E00147738,53.2,28.4,17,1.4,0
E00147739,63.5,15.5,20.3,0.7,0
E00147740,56.7,36.2,6.3,0.8,0
E00147741,25.4,40.3,29.9,4.5,0
E00147742,53.7,33.6,12.7,0,0
E00147743,27.6,43.4,27.6,1.4,0
E00147744,23.4,31.7,35.9,8.3,0.7
E00147745,16.3,53.3,25.9,4.4,0
E00147747,42.4,35.8,20.6,1.2,0
E00147748,35,50.8,13.3,0.8,0
E00147749,55.7,31,10.8,2.5,0
E00147750,33.3,42.9,23.8,0,0
E00147751,40.6,49.7,9.7,0,0
E00147752,57,33.6,7.8,1.6,0
E00147753,17.5,27,51.6,4,0
E00147754,40,37.6,20,2.4,0
E00147763,52.1,35.6,12.3,0,0
E00147764,64.8,27.5,7.7,0,0
E00147765,60,28,10.7,0,1.3
E00147766,58.3,31.9,8.3,1.4,0
E00147767,61.8,22.8,13.2,2.2,0
E00164205,64.8,25,9.3,0.9,0
E00164206,43.1,34.6,22.3,0,0
E00164208,59.3,31.1,7.3,1.1,1.1
E00164309,59,30.5,10.5,0,0
E00164310,65.1,22.2,9.5,3.2,0
E00164316,70.2,26.3,3.5,0,0
E00164317,65.3,29.5,5.3,0,0
E00164319,72.3,18.5,9.2,0,0
E00164320,34.5,41.2,22.3,2,0
E00164321,55,30.2,14.8,0,0
E00164322,60.9,26.4,10.9,1.8,0
E00164323,12.1,37.9,44.8,4.3,0.9
E00164324,31.7,39.4,26.1,2.1,0.7
E00164325,44.2,31.7,23.3,0.8,0
E00164326,52.2,28.8,15.8,3.3,0
E00164327,32.6,45.4,21.3,0.7,0
E00164328,22.4,48,29.6,0,0
E00164329,30.7,37.9,28.6,2.9,0
E00174582,61.9,21.6,14.4,2.1,0
E00174583,12.8,43.6,41.5,2.1,0
E00174584,54.4,29.1,13.9,2.5,0
E00174586,50.7,34.1,12.3,2.9,0
E00187161,65.7,23.6,9.7,0.9,0
E00187327,14,52,30,4,0
