areacd,in_full_time_education-001,in_full_time_education-002
E00070652,4.8,95.2
E00070653,15.8,84.2
E00070657,17.6,82.4
E00070658,12.2,87.8
E00070659,11.2,88.8
E00070660,13.7,86.3
E00071184,12.7,87.3
E00071185,14.2,85.8
E00071186,7,93
E00071191,11.3,88.7
E00071194,10.6,89.4
E00146896,15,85
E00146899,12.4,87.6
E00146978,15.2,84.8
E00146979,15.5,84.5
E00147649,11.5,88.5
E00147650,13.9,86.1
E00147651,18.2,81.8
E00147652,16.7,83.3
E00147653,9.7,90.3
E00147658,16.6,83.4
E00147659,11.7,88.3
E00147660,19.2,80.8
E00147661,14.3,85.8
E00147662,15.2,84.8
E00147663,10,90
E00147664,14,86
E00147665,15.5,84.5
E00147666,15.1,84.9
E00147686,8.9,91.1
E00147689,19.9,80.1
E00147690,10.5,89.5
E00147691,9.9,90.1
E00147692,6.5,93.5
E00147693,12.6,87.4
E00147694,12.1,87.9
E00147695,17,83
E00147697,14,86
E00147698,20.1,79.9
E00147699,16.5,83.5
E00147700,17.8,82.2
E00147701,14.6,85.4
E00147703,7.9,92.1
E00147713,10.6,89.4
E00147714,13.8,86.2
E00147715,9.2,90.8
E00147720,12,88
E00147721,9.1,90.9
E00147722,21.6,78.4
E00147723,19,81
E00147724,28.8,71.2
E00147725,16,84
E00147726,12.1,87.9
E00147727,13.4,86.6
E00147728,9,91
E00147729,12.7,87.3
E00147730,5.8,94.2
E00147731,3.5,96.5
E00147732,9.7,90.3
E00147733,6,94
E00147734,6,94
E00147735,3.7,96.3
E00147736,15.3,84.7
E00147737,5.2,94.8
E00147738,13.1,86.9
E00147739,23.5,76.5
E00147740,11.1,88.9
E00147741,16.1,83.9
E00147742,12.1,87.9
E00147743,16.4,83.6
E00147744,18.4,81.6
E00147745,13.8,86.2
E00147747,20,80
E00147748,8.8,91.2
E00147749,18.7,81.3
E00147750,9.5,90.5
E00147751,9,91
E00147752,9.2,90.8
E00147753,19.9,80.1
E00147754,10.8,89.2
E00147763,12.4,87.6
E00147764,12.3,87.7
E00147765,12,88
E00147766,11.3,88.7
E00147767,17.9,82.1
E00164205,9.5,90.5
E00164206,21,79
E00164208,12.7,87.3
E00164309,13.9,86.1
E00164310,10.8,89.2
E00164316,7.2,92.8
E00164317,13.4,86.6
E00164319,12.3,87.7
E00164320,10.1,89.9
E00164321,17.8,82.2
E00164322,14,86
E00164323,14.3,85.7
E00164324,12.1,87.9
E00164325,14.2,85.8
E00164326,17.8,82.2
E00164327,10.4,89.6
E00164328,16.2,83.8
E00164329,24.9,75.1
E00174582,7.6,92.4
E00174583,26,74
E00174584,14.1,85.9
E00174586,17.8,82.2
E00187161,15.5,84.5
E00187327,27.8,72.2
