areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00070652,91.1,0,8.9,0
E00070653,92.4,0,6.5,1.1
E00070657,93.2,0.3,5.8,0.6
E00070658,95.7,0,4.3,0
E00070659,94.6,1.3,4,0
E00070660,89.9,0.4,9.7,0
E00071184,91.3,0,8.7,0
E00071185,92,0.3,7.3,0.5
E00071186,86.5,0,11.7,1.8
E00071191,93,0,7,0
E00071194,94.6,0,5.4,0
E00146896,90.6,0,9.4,0
E00146899,93.7,0.2,5.8,0.2
E00146978,93.3,0.6,5.5,0.6
E00146979,92.8,0.9,6.3,0
E00147649,97.9,0.3,1.7,0
E00147650,90.4,0,8.5,1.1
E00147651,92.7,0.6,6.6,0
E00147652,91.8,0,8.2,0
E00147653,92.3,0,7.7,0
E00147658,87.4,0,12.6,0
E00147659,93.4,0,6.6,0
E00147660,93.8,0,6.3,0
E00147661,91.5,0,8.3,0.2
E00147662,95.4,0,4.3,0.4
E00147663,94,0.6,4.4,0.9
E00147664,94,0,6,0
E00147665,92.1,0.9,6.9,0
E00147666,88,0,11.8,0.2
E00147686,94.3,0,5.7,0
E00147689,94.1,0,5.9,0
E00147690,93.7,0.3,6,0
E00147691,89.2,0,9.9,0.9
E00147692,89.9,0.3,9.2,0.6
E00147693,91.3,0,7.3,1.4
E00147694,93.4,0,6.6,0
E00147695,92.3,0,7.5,0.2
E00147697,93,0,7,0
E00147698,91.2,0,8.5,0.3
E00147699,90.7,0.3,7.7,1.3
E00147700,87.9,0.5,11.7,0
E00147701,94,0,6,0
E00147703,92.8,0.4,6,0.9
E00147713,91.8,0,7.5,0.7
E00147714,95.5,0,4.5,0
E00147715,92,0.6,6.5,0.9
E00147720,92.4,0,6.8,0.8
E00147721,91.1,0,8.5,0.4
E00147722,86.2,0.4,13,0.4
E00147723,91.1,0,8.9,0
E00147724,96.9,0,3.1,0
E00147725,97.3,0,2.5,0.2
E00147726,90.7,0,9.3,0
E00147727,91.2,0.4,7,1.4
E00147728,88.9,0,11.1,0
E00147729,91.2,0,8.8,0
E00147730,92.9,3.1,4.1,0
E00147731,85.2,0,13.8,1
E00147732,88.9,0.3,10.9,0
E00147733,93.2,0,6.8,0
E00147734,88.2,0,11.4,0.4
E00147735,83,0,15.1,1.8
E00147736,89.4,0.4,10.2,0
E00147737,88.8,0.4,10.7,0
E00147738,92,0,7.7,0.4
E00147739,93.6,0.7,5.7,0
E00147740,94,0,6,0
E00147741,88.9,0,11.1,0
E00147742,93.2,0,6.8,0
E00147743,91,0,8.7,0.3
E00147744,95.1,0,4.9,0
E00147745,90.6,0.3,7.8,1.3
E00147747,93.9,0,5.6,0.5
E00147748,93.1,0,6.9,0
E00147749,91.5,0.3,7.7,0.5
E00147750,89.5,0,10.5,0
E00147751,89.3,0,10.7,0
E00147752,93.2,0,6.8,0
E00147753,94.7,0,5,0.3
E00147754,91.6,0.4,8,0
E00147763,95.1,0,4.9,0
E00147764,92.5,0,7.5,0
E00147765,93.6,0.6,5.3,0.6
E00147766,87.8,0,12.2,0
E00147767,88.6,0.3,10.8,0.3
E00164205,94.3,0,5.7,0
E00164206,91.1,0,8.9,0
E00164208,88.5,0.5,11,0
E00164309,89.2,0.4,8.4,2
E00164310,93.7,0,6.3,0
E00164316,94.8,0,5.2,0
E00164317,92.1,0,6.5,1.4
E00164319,95.2,0,4.4,0.4
E00164320,89.2,0.8,9.7,0.4
E00164321,93.2,0,6.8,0
E00164322,85.8,0.4,13,0.8
E00164323,84,0,15,1.1
E00164324,90.4,0,9.6,0
E00164325,91.5,1.7,6.8,0
E00164326,90.5,1.1,7.3,1.1
E00164327,92.2,0,7.8,0
E00164328,90.8,0.5,8.7,0
E00164329,90.2,0.3,9.5,0
E00174582,90.6,0.4,9,0
E00174583,88.8,0,10.4,0.8
E00174584,89.7,1.1,9.1,0
E00174586,96.3,0.3,2.9,0.6
E00187161,92.9,0.2,6.5,0.4
E00187327,75.2,0,23.4,1.4
