areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00070652,93.2,6.1,0,0.4,0.4
E00070653,97,1.9,0,0.4,0.8
E00070657,98.2,1.5,0,0.3,0
E00070658,95.1,4.9,0,0,0
E00070659,96.1,3.1,0,0.9,0
E00070660,94.6,4.6,0.4,0.4,0
E00071184,96.7,2.1,1.2,0,0
E00071185,97.8,1.7,0.2,0.2,0
E00071186,92.7,6.1,0,0,1.2
E00071191,94.9,4.1,0.8,0,0.3
E00071194,96.9,2.3,0.4,0,0.4
E00146896,97.5,1.2,0.8,0.4,0
E00146899,99.3,0.7,0,0,0
E00146978,94.8,5.2,0,0,0
E00146979,98.8,1.2,0,0,0
E00147649,95.9,3.4,0.3,0.3,0
E00147650,98.9,0.4,0.7,0,0
E00147651,94.7,3.8,0.9,0,0.6
E00147652,97,2.3,0,0.7,0
E00147653,97.3,2.2,0,0,0.5
E00147658,97.5,1.9,0.6,0,0
E00147659,98.3,1,0.3,0.3,0
E00147660,97.6,1,0.3,1,0
E00147661,94.3,2.1,2.8,0.5,0.2
E00147662,95.4,4.3,0,0.4,0
E00147663,95.6,3.5,0.3,0.3,0.3
E00147664,95.1,4,0.4,0,0.4
E00147665,96.2,3.2,0.6,0,0
E00147666,90.4,5.4,2.7,0.7,0.7
E00147686,94,4.5,0.3,1.2,0
E00147689,96.7,3.3,0,0,0
E00147690,96.4,3.1,0.5,0,0
E00147691,97.2,2.3,0,0.5,0
E00147692,98.5,1.2,0.3,0,0
E00147693,97.9,1.2,0,0,0.9
E00147694,98.7,1.3,0,0,0
E00147695,97.9,1.9,0,0,0.2
E00147697,99.4,0.6,0,0,0
E00147698,97.8,2.2,0,0,0
E00147699,97.1,2.9,0,0,0
E00147700,97,2.3,0.2,0.2,0.2
E00147701,97.6,1.9,0.2,0.2,0
E00147703,96.2,2.6,1.3,0,0
E00147713,94.5,2.2,1.1,0,2.2
E00147714,98.1,1.4,0.3,0.3,0
E00147715,96.1,2.4,0,0.9,0.6
E00147720,93.3,4.6,0,1.3,0.8
E00147721,97.3,1.5,0,1.2,0
E00147722,94.4,3.4,0,1.9,0.4
E00147723,98,0.4,0,0,1.6
E00147724,96.9,0.9,1.2,0.3,0.6
E00147725,95.7,2.9,1.1,0,0.2
E00147726,98.4,1.2,0.4,0,0
E00147727,92.6,6,0.4,0,1.1
E00147728,91.8,6.4,1.8,0,0
E00147729,94.4,4.5,0.3,0.3,0.3
E00147730,93.8,5.1,0.5,0.5,0
E00147731,93.2,5.4,1,0.5,0
E00147732,96.8,2.1,0.3,0.5,0.3
E00147733,96.3,3.7,0,0,0
E00147734,92.1,5.2,1.6,1.2,0
E00147735,84.9,7.7,3.7,1.1,2.6
E00147736,95.7,3.5,0.8,0,0
E00147737,93.6,3.4,1.3,1.3,0.4
E00147738,93.8,3.7,0,1.5,1.1
E00147739,97.3,2.2,0.5,0,0
E00147740,99.6,0.4,0,0,0
E00147741,95.1,1.1,3.2,0.4,0.4
E00147742,96.6,3.1,0.3,0,0
E00147743,97.1,2.5,0,0,0.3
E00147744,98.9,0.6,0,0.3,0.3
E00147745,93.8,4.5,1,0.6,0
E00147747,96.8,1.2,0.8,0.7,0.5
E00147748,97.3,2.7,0,0,0
E00147749,96.2,3,0,0,0.8
E00147750,96.7,2.1,1.2,0,0
E00147751,96.4,2.6,0.3,0.3,0.3
E00147752,96.8,2.8,0,0.4,0
E00147753,94.8,5.2,0,0,0
E00147754,98.1,1.9,0,0,0
E00147763,96.8,3.2,0,0,0
E00147764,93.6,6.4,0,0,0
E00147765,96,4,0,0,0
E00147766,95.4,4.6,0,0,0
E00147767,95.8,1.8,0.3,1.5,0.6
E00164205,96,3.6,0,0.4,0
E00164206,96.3,1.5,0.3,0,1.8
E00164208,95.5,3.1,1,0.5,0
E00164309,96,3.2,0,0.4,0.4
E00164310,96.2,3.4,0,0,0.3
E00164316,94,6,0,0,0
E00164317,96.3,1.4,0.5,0.9,0.9
E00164319,95.6,4,0.4,0,0
E00164320,96.2,2.3,0.8,0.8,0
E00164321,97.2,2.8,0,0,0
E00164322,94.8,3.2,0,1.2,0.8
E00164323,86.8,6.8,3.2,2.1,1.1
E00164324,92.2,2,2.7,3.1,0
E00164325,96.2,3,0.4,0.4,0
E00164326,95.9,2.6,0.6,0.2,0.6
E00164327,96.5,3.1,0.4,0,0
E00164328,96.1,3.9,0,0,0
E00164329,97.8,1.9,0.3,0,0
E00174582,96.9,2.4,0.4,0.4,0
E00174583,95.5,2,2,0.4,0
E00174584,95.4,4,0,0.6,0
E00174586,99.1,0.6,0,0.3,0
E00187161,97.8,1.6,0.2,0.2,0.2
E00187327,93.7,1.4,1.4,2.8,0.7
