areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00127329,98.3,1.7,0,0
E00127330,100,0,0,0
E00127331,100,0,0,0
E00127332,99.3,0.7,0,0
E00127333,98.3,1.7,0,0
E00127334,99.2,0.8,0,0
E00127335,99.2,0.8,0,0
E00127336,100,0,0,0
E00127337,99.2,0.8,0,0
E00127338,99.1,0,0,0.9
E00127339,96.7,2.4,0,0.8
E00127340,99.2,0,0.8,0
E00127341,98.5,1.5,0,0
E00127342,99.1,0.9,0,0
E00127343,98.9,1.1,0,0
E00127344,92,2.2,0.7,5.1
E00127345,96.4,1.8,0,1.8
E00127346,90.8,2.1,2.8,4.2
E00127347,95.9,0,0.8,3.3
E00127348,96.9,2.4,0,0.8
E00127349,96.5,0,0.9,2.6
E00127350,93.8,3.7,1.2,1.2
E00127351,92,4,0.8,3.2
E00127352,88.2,4.5,0.6,6.7
E00127354,93.5,2.9,0,3.6
E00127355,72.1,7.1,1.6,19.1
E00127357,83.8,8.4,1.3,6.5
E00127358,79.5,9.6,0.7,10.3
E00127359,87.4,5.5,0,7.1
E00127360,89.7,3.4,0.9,6
E00127361,90.7,2.8,1.9,4.7
E00127362,94.2,2.5,0,3.3
E00127363,94,6,0,0
E00127364,94.3,2.8,0.7,2.1
E00127365,86.3,4,2.4,7.3
E00127366,97.6,2.4,0,0
E00127367,97,1.2,1.8,0
E00127368,95.7,1.7,0,2.6
E00127369,97.6,1.8,0,0.6
E00127370,98.4,0.8,0,0.8
E00127371,98.4,1.6,0,0
E00127372,94.4,2.8,1.4,1.4
E00127373,95.7,2.9,1.4,0
E00127374,99.1,0,0.9,0
E00127375,98.6,0.5,0,1
E00127376,96.1,3.9,0,0
E00127377,99.3,0.7,0,0
E00127378,97.7,1.6,0,0.8
E00127379,97.6,1.6,0,0.8
E00127380,89.3,5,1.7,4.1
E00127381,91.9,5.7,1.6,0.8
E00127384,89.6,8.2,0,2.2
E00127391,83,6.7,1.5,8.8
E00127392,86,7.9,0,6.1
E00127396,93.9,5.2,0,0.9
E00127399,89,5.5,0,5.5
E00127400,90,3.1,0.6,6.3
E00127402,93.5,3.6,0.7,2.2
E00127403,84.2,4.4,0,11.4
E00127406,82.1,2.2,0.5,15.2
E00127407,84.7,6.2,0,9
E00127408,91.5,6.8,0,1.7
E00127409,78.8,15.9,0,5.3
E00127410,84,6.4,0,9.6
E00127413,94.9,2.3,0.5,2.3
E00127415,94.1,2.6,0.7,2.6
E00127416,99.3,0,0,0.7
E00127417,99.2,0,0,0.8
E00127419,98.2,1.8,0,0
E00127420,95.9,3.4,0,0.7
E00127421,98.1,0.9,0,0.9
E00127422,98.2,0.9,0,0.9
E00127423,96.9,2.3,0,0.8
E00127426,96.9,3.1,0,0
E00127427,98.5,0.7,0,0.7
E00127428,98.4,1.6,0,0
E00127429,99.2,0.8,0,0
E00127431,97.6,2.4,0,0
E00127433,97.6,1.6,0.8,0
E00127515,94.1,3.4,0,2.5
E00127516,90.6,6.3,0.8,2.4
