areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00127329,100,0,0
E00127330,86.6,13.4,0
E00127331,99.3,0.7,0
E00127332,97.3,2.7,0
E00127333,87.8,12.2,0
E00127334,90.2,9.8,0
E00127335,95.3,1.6,3.1
E00127336,97.5,2.5,0
E00127337,91.8,8.2,0
E00127338,100,0,0
E00127339,98.4,1.6,0
E00127340,99.2,0.8,0
E00127341,91.9,2.2,5.9
E00127342,77.8,1.9,20.4
E00127343,97.9,1.1,1.1
E00127344,80.3,19.7,0
E00127345,35.1,64.9,0
E00127346,94.4,5.6,0
E00127347,93.4,6.6,0
E00127348,96.1,3.9,0
E00127349,98.2,1.8,0
E00127350,100,0,0
E00127351,63,37,0
E00127352,79.7,20.3,0
E00127354,81.9,18.1,0
E00127355,14.2,85.8,0
E00127357,79.2,20.8,0
E00127358,41,59,0
E00127359,97.7,2.3,0
E00127360,95.7,4.3,0
E00127361,76.4,23.6,0
E00127362,95.9,4.1,0
E00127363,100,0,0
E00127364,97.9,2.1,0
E00127365,90.2,9.8,0
E00127366,86.8,0,13.2
E00127367,68.9,31.1,0
E00127368,96.6,3.4,0
E00127369,92.2,7.8,0
E00127370,97.5,2.5,0
E00127371,98.4,0,1.6
E00127372,95.1,4.9,0
E00127373,98.6,1.4,0
E00127374,60.7,39.3,0
E00127375,79.1,17,3.9
E00127376,86,14,0
E00127377,99.3,0.7,0
E00127378,100,0,0
E00127379,99.2,0.8,0
E00127380,100,0,0
E00127381,96.7,3.3,0
E00127384,66.2,33.8,0
E00127391,11.9,88.1,0
E00127392,85.8,14.2,0
E00127396,94,6,0
E00127399,32.7,67.3,0
E00127400,45,55,0
E00127402,97.1,2.9,0
E00127403,11.5,88.5,0
E00127406,24.5,75.5,0
E00127407,34.3,65.7,0
E00127408,93.2,6.8,0
E00127409,80.7,19.3,0
E00127410,50,50,0
E00127413,98.6,0.9,0.5
E00127415,90.2,9.8,0
E00127416,94.6,4.7,0.7
E00127417,100,0,0
E00127419,100,0,0
E00127420,97.2,2.8,0
E00127421,89.6,10.4,0
E00127422,98.2,1.8,0
E00127423,96.9,2.4,0.8
E00127426,97.7,2.3,0
E00127427,98.5,1.5,0
E00127428,97.7,2.3,0
E00127429,100,0,0
E00127431,98.8,1.2,0
E00127433,99.2,0.8,0
E00127515,41.3,58.7,0
E00127516,100,0,0
E00127517,75.8,24.2,0
E00127518,96,4,0
E00127519,98,2,0
E00127520,99.2,0.8,0
E00127521,98.2,1.8,0
E00127522,94.9,5.1,0
E00127524,95.9,4.1,0
E00127525,93.3,6.7,0
E00127527,94,4.3,1.7
E00127528,96.5,3.5,0
E00127529,94.8,5.2,0
E00127530,99.1,0.9,0
E00127531,100,0,0
E00127532,95.4,4.6,0
E00127533,99.2,0.8,0
E00127534,100,0,0
E00127535,99.3,0.7,0
E00127536,97.1,2.9,0
E00127537,95.2,4.1,0.7
E00127538,93.1,0,6.9
E00127539,81,0,19
E00127540,99.4,0.6,0
E00127541,69.1,4.1,26.8
E00127542,93.3,6,0.7
E00127543,99.2,0.8,0
E00127544,97.3,2.7,0
E00127545,99.3,0.7,0
E00127546,94.7,5.3,0
E00127547,96.7,3.3,0
E00127548,100,0,0
E00127549,100,0,0
E00127550,79.6,20.4,0
E00127551,96.9,3.1,0
E00127552,99.5,0.5,0
E00127553,99.3,0.7,0
E00127554,98.6,1.4,0
E00127555,97.3,2.7,0
E00127556,83.5,3.8,12.8
E00127557,98.3,1.1,0.6
E00127558,98.9,1.1,0
E00127559,97.3,2.7,0
E00127597,100,0,0
E00127598,83.7,16.3,0
E00127599,92.2,7.8,0
E00127600,100,0,0
E00127601,81.9,17.3,0.8
E00127602,99.2,0.8,0
E00127603,87.2,12.8,0
E00127604,89.9,10.1,0
E00127605,95,5,0
E00127606,85.1,14.9,0
E00127607,100,0,0
E00127608,51.9,48.1,0
E00127609,35.3,63.8,0.9
E00127610,100,0,0
E00127611,99.2,0.8,0
E00127612,98.3,1.7,0
E00127613,95.1,4.9,0
E00127614,63.2,36.8,0
E00127615,92.1,7.9,0
E00127616,95.9,4.1,0
E00127618,97,3,0
E00127619,92.8,7.2,0
E00127620,78.8,21.2,0
E00127621,100,0,0
E00127622,61.1,38.9,0
E00127623,89.5,10.5,0
E00127624,98.3,1.7,0
E00127625,62.4,37.6,0
E00127626,95.1,4.9,0
E00127627,99.1,0.9,0
E00127628,96.2,3.8,0
E00127629,97.8,2.2,0
E00127630,81.6,18.4,0
E00127631,93.7,6.3,0
E00127632,42.9,57.1,0
E00127633,96.5,3.5,0
E00127642,83.1,15,1.9
E00127643,88.7,11.3,0
E00127644,96,4,0
E00127645,96.2,3.8,0
E00127646,94.9,5.1,0
