areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00127329,5,30.8,64.2
E00127330,0,45.3,54.7
E00127331,3.6,24.8,71.5
E00127332,4,29.3,66.7
E00127333,2.6,35.7,61.7
E00127334,7.4,21.5,71.1
E00127335,1.6,33.9,64.6
E00127336,1.7,30.2,68.1
E00127337,5.2,29.1,65.7
E00127338,4.3,31,64.7
E00127339,1.6,27,71.4
E00127340,4.2,28.3,67.5
E00127341,2.3,21.8,75.9
E00127342,2.7,45.5,51.8
E00127343,3.2,30.1,66.7
E00127344,10.6,32.6,56.7
E00127345,6.3,64,29.7
E00127346,4.9,28.9,66.2
E00127347,7.6,39.5,52.9
E00127348,4.8,27.8,67.5
E00127349,4.4,35.4,60.2
E00127350,8.1,27.5,64.4
E00127351,6.3,38.6,55.1
E00127352,10,35,55
E00127354,5.1,44.1,50.7
E00127355,15.1,49.5,35.5
E00127357,34.7,30.7,34.7
E00127358,33.8,34.5,31.7
E00127359,11,32.3,56.7
E00127360,15.4,35.9,48.7
E00127361,11.2,41.1,47.7
E00127362,11.5,38.5,50
E00127363,5.2,33.6,61.2
E00127364,9.8,35.7,54.5
E00127365,17.4,35.5,47.1
E00127366,1.8,34.5,63.6
E00127367,3.6,38.7,57.7
E00127368,2.5,33.9,63.6
E00127369,4.2,33.9,61.8
E00127370,4.1,25.6,70.2
E00127371,4.5,33.3,62.1
E00127372,8.8,20.4,70.7
E00127373,2.2,31.2,66.7
E00127374,0,54.7,45.3
E00127375,2.4,23.7,73.9
E00127376,1.6,34.9,63.6
E00127377,6.7,34.1,59.3
E00127378,6.9,25.4,67.7
E00127379,0.8,25.2,74
E00127380,11.4,22,66.7
E00127381,12.3,29.5,58.2
E00127384,11,44.9,44.1
E00127391,15.1,58.9,26
E00127392,20.3,41.5,38.1
E00127396,12,35,53
E00127399,13.9,56.5,29.6
E00127400,8.7,55.9,35.4
E00127402,9.4,41.3,49.3
E00127403,11.4,75.4,13.2
E00127406,18.6,57.4,24
E00127407,16.3,54.5,29.2
E00127408,19.8,22.4,57.8
E00127409,32.7,24.8,42.5
E00127410,17.6,41.8,40.7
E00127413,5.1,26.4,68.5
E00127415,7.2,32,60.8
E00127416,7.3,21.2,71.5
E00127417,2.3,31.1,66.7
E00127419,2.6,34.2,63.2
E00127420,4.2,32.4,63.4
E00127421,6.4,32.1,61.5
E00127422,4.6,13.9,81.5
E00127423,7.9,17.3,74.8
E00127426,8.7,25.4,65.9
E00127427,1.5,32.4,66.2
E00127428,4.8,38.1,57.1
E00127429,4.8,22.6,72.6
E00127431,2.4,8.3,89.3
E00127433,4,38.7,57.3
E00127515,20.3,58.5,21.2
E00127516,31.5,33.9,34.6
E00127517,3.5,25.7,70.9
E00127518,45.7,26.8,27.6
E00127519,38.6,28.7,32.7
E00127520,5.7,29.3,65
E00127521,25.5,25.5,49.1
E00127522,34.2,34.2,31.6
E00127524,31.1,37.7,31.1
E00127525,47.9,22.7,29.4
E00127527,27.4,19.5,53.1
E00127528,4.4,23.9,71.7
E00127529,7.8,27.6,64.7
E00127530,0,26.4,73.6
E00127531,3.6,30,66.4
E00127532,3,24.2,72.7
E00127533,4.5,30.8,64.7
E00127534,19.7,37.8,42.5
E00127535,12.4,40,47.6
E00127536,16.3,36.9,46.8
E00127537,2.1,20,77.9
E00127538,3.6,32.1,64.3
E00127539,2.5,27.4,70.1
E00127540,3.6,23.5,72.9
E00127541,6.3,19.8,74
E00127542,3.3,34,62.7
E00127543,0,26.2,73.8
E00127544,0,29.7,70.3
E00127545,5.1,24.6,70.3
E00127546,3.5,19.3,77.2
E00127547,4,29.1,66.9
E00127548,4.6,33.6,61.8
E00127549,2.3,36.7,60.9
E00127550,3.6,35.2,61.2
