areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00127329,80.8,13.5,5.6
E00127330,80.8,14.4,4.8
E00127331,83.2,14.2,2.5
E00127332,82,13.3,4.7
E00127333,78.1,17.3,4.6
E00127334,81.1,13.3,5.6
E00127335,81.7,11.9,6.3
E00127336,71.5,18.7,9.8
E00127337,85.2,9.6,5.2
E00127338,83.1,13,3.9
E00127339,79.6,17.3,3.2
E00127340,82.2,14.1,3.6
E00127341,88.3,9.5,2.3
E00127342,75.5,18.8,5.7
E00127343,79.6,16,4.4
E00127344,74,15,11
E00127345,82.4,12.6,5
E00127346,81.5,15.3,3.2
E00127347,73.4,17.8,8.8
E00127348,73.3,16.4,10.4
E00127349,72.8,17.3,9.9
E00127350,80.4,14.7,4.9
E00127351,73.5,17.1,9.4
E00127352,74.6,18.8,6.7
E00127354,67.2,21.9,10.9
E00127355,87.6,8.7,3.6
E00127357,86.1,9.4,4.5
E00127358,82.2,12.3,5.5
E00127359,84,7.6,8.4
E00127360,80.9,14.8,4.3
E00127361,78,11.2,10.8
E00127362,88,10.4,1.6
E00127363,85.4,10.4,4.2
E00127364,88.5,8.2,3.3
E00127365,83.6,10.8,5.6
E00127366,66.3,18.7,15
E00127367,80.2,14.3,5.4
E00127368,83.7,11.9,4.4
E00127369,81,13.7,5.3
E00127370,84.4,11.2,4.4
E00127371,82.9,12.8,4.3
E00127372,77.6,17,5.4
E00127373,78.4,12.5,9.1
E00127374,68.1,20.4,11.5
E00127375,82.6,13.2,4.1
E00127376,79.7,11.9,8.4
E00127377,82,14.5,3.5
E00127378,77.9,13.1,9
E00127379,80.9,13.6,5.4
E00127380,84.6,12.5,3
E00127381,85.7,10,4.3
E00127384,82.4,11,6.6
E00127391,84.7,12,3.4
E00127392,82.5,12.8,4.7
E00127396,79.2,13.3,7.5
E00127399,88.1,8.7,3.2
E00127400,83.4,12.1,4.5
E00127402,79.6,17.1,3.3
E00127403,75.9,12,12
E00127406,81.8,12.9,5.2
E00127407,78.4,16.3,5.3
E00127408,84.4,13,2.6
E00127409,86.8,10.9,2.3
E00127410,86.5,11.3,2.2
E00127413,87,9.8,3.2
E00127415,88.5,7.2,4.3
E00127416,85,12.2,2.8
E00127417,85.3,11.6,3.1
E00127419,81.4,11.3,7.3
E00127420,77.1,17.1,5.8
E00127421,78,15.5,6.5
E00127422,90.2,6.9,3
E00127423,86.5,11.6,1.9
E00127426,84,12.1,3.9
E00127427,85.2,12.4,2.3
E00127428,76,13.6,10.5
E00127429,82.7,13.3,4
E00127431,87.1,11.2,1.7
E00127433,80.4,13.7,5.9
E00127515,75.6,15.1,9.3
E00127516,85.5,12.1,2.4
E00127517,90.5,7.5,2
E00127518,86.3,10.7,3.1
E00127519,82.3,12.8,4.9
E00127520,89,7.1,3.9
E00127521,83.6,12.1,4.3
E00127522,84.7,8.9,6.4
E00127524,86.8,10.3,2.9
E00127525,91,7.3,1.7
E00127527,91.3,8.7,0
E00127528,81.2,14.3,4.5
E00127529,84.1,11.8,4.1
E00127530,81.8,14.6,3.6
E00127531,87.6,10.3,2.1
