areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00127329,95.1,4.9
E00127330,94.4,5.6
E00127331,99.4,0.6
E00127332,96.4,3.6
E00127333,96.6,3.4
E00127334,97.4,2.6
E00127335,97.8,2.2
E00127336,98.7,1.3
E00127337,97.3,2.7
E00127338,100,0
E00127339,91.9,8.1
E00127340,98.3,1.7
E00127341,98,2
E00127342,97.9,2.1
E00127343,96.6,3.4
E00127344,86.3,13.8
E00127345,78.9,21.1
E00127346,90.4,9.6
E00127347,93.3,6.7
E00127348,96.8,3.2
E00127349,92,8
E00127350,89.9,10.1
E00127351,90,10
E00127352,85,15
E00127354,90.4,9.6
E00127355,53.7,46.3
E00127357,81.2,18.8
E00127358,68,32
E00127359,84.5,15.5
E00127360,82.5,17.5
E00127361,83.7,16.3
E00127362,89.2,10.8
E00127363,91.3,8.7
E00127364,90.7,9.3
E00127365,77.8,22.2
E00127366,98.2,1.8
E00127367,93.1,6.9
E00127368,95.7,4.3
E00127369,94.4,5.6
E00127370,96.3,3.7
E00127371,95.4,4.6
E00127372,93.8,6.2
E00127373,93.4,6.6
E00127374,98.4,1.6
E00127375,95.3,4.7
E00127376,95.5,4.5
E00127377,98.6,1.4
E00127378,92.7,7.3
E00127379,97.7,2.3
E00127380,81.1,18.9
E00127381,88.8,11.2
E00127384,82.8,17.2
E00127391,70.5,29.5
E00127392,86.1,13.9
E00127396,91,9
E00127399,75.2,24.8
E00127400,79.5,20.5
E00127402,87.7,12.3
E00127403,66.9,33.1
E00127406,67.4,32.6
E00127407,79.2,20.8
E00127408,85.7,14.3
E00127409,80.6,19.4
E00127410,72.3,27.7
E00127413,89.8,10.2
E00127415,87.8,12.2
E00127416,99.2,0.8
E00127417,95.6,4.4
E00127419,97.2,2.8
E00127420,94.8,5.2
E00127421,97.5,2.5
E00127422,94.8,5.2
E00127423,94.3,5.7
E00127426,93.1,6.9
E00127427,94.6,5.4
E00127428,95.8,4.2
E00127429,96,4
E00127431,97,3
E00127433,94.5,5.5
E00127515,84,16
E00127516,84.1,15.9
E00127517,80.8,19.2
E00127518,83.9,16.1
E00127519,89.8,10.2
E00127520,92.4,7.6
E00127521,79.1,20.9
E00127522,74,26
E00127524,81.4,18.6
E00127525,82.3,17.7
