areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00127329,58.4,41.6
E00127330,44.6,55.4
E00127331,57,43
E00127332,58.5,41.5
E00127333,43.1,56.9
E00127334,59.8,40.2
E00127335,57.8,42.2
E00127336,54.6,45.4
E00127337,56.9,43.1
E00127338,56.2,43.8
E00127339,47.3,52.7
E00127340,51,49
E00127341,55.6,44.4
E00127342,42.2,57.8
E00127343,58.1,41.9
E00127344,31.4,68.6
E00127345,20.8,79.2
E00127346,31.9,68.1
E00127347,37.1,62.9
E00127348,36.8,63.2
E00127349,42.1,57.9
E00127350,42.3,57.7
E00127351,36.3,63.7
E00127352,30.6,69.4
E00127354,36.8,63.2
E00127355,12.8,87.2
E00127357,14.5,85.5
E00127358,13.6,86.4
E00127359,33.8,66.2
E00127360,16.5,83.5
E00127361,28.7,71.3
E00127362,32.4,67.6
E00127363,36.8,63.2
E00127364,31.9,68.1
E00127365,26.1,73.9
E00127366,51.5,48.5
E00127367,35.9,64.1
E00127368,40.6,59.4
E00127369,46.1,53.9
E00127370,50.6,49.4
E00127371,35.7,64.3
E00127372,42.8,57.2
E00127373,41.2,58.8
E00127374,31.3,68.7
E00127375,52.8,47.2
E00127376,40.6,59.4
E00127377,55.9,44.1
E00127378,44.4,55.6
E00127379,67.3,32.7
E00127380,41.9,58.1
E00127381,50.6,49.4
E00127384,46.7,53.3
E00127391,16.6,83.4
E00127392,14.2,85.8
E00127396,37.7,62.3
E00127399,26,74
E00127400,20.4,79.6
E00127402,34.4,65.6
E00127403,17.9,82.1
E00127406,17.6,82.4
E00127407,21.8,78.2
E00127408,22.2,77.8
E00127409,24,76
E00127410,27.1,72.9
E00127413,43.7,56.3
E00127415,29.3,70.7
E00127416,60.3,39.7
E00127417,52.5,47.5
E00127419,54.2,45.8
E00127420,48.5,51.5
E00127421,45.2,54.8
E00127422,61.7,38.3
E00127423,63.2,36.8
E00127426,47,53
E00127427,56.3,43.7
E00127428,42.6,57.4
E00127429,53,47
E00127431,66,34
E00127433,51.2,48.8
E00127515,11.1,88.9
E00127516,16.8,83.2
E00127517,57.2,42.8
E00127518,19.7,80.3
E00127519,21.7,78.3
E00127520,43.2,56.8
E00127521,16.5,83.5
E00127522,21.7,78.3
E00127524,12.8,87.2
E00127525,13.3,86.7
E00127527,26.7,73.3
E00127528,56.5,43.5
E00127529,50.7,49.3
E00127530,61.3,38.7
E00127531,59.2,40.8
E00127532,56.2,43.8
E00127533,53.6,46.4
E00127534,24.5,75.5
E00127535,20.4,79.6
E00127536,19.3,80.7
E00127537,70.6,29.4
E00127538,54.4,45.6
E00127539,57.3,42.7
E00127540,51.9,48.1
E00127541,60.3,39.7
E00127542,55.9,44.1
E00127543,54.6,45.4
E00127544,58.9,41.1
E00127545,45.7,54.3
E00127546,66.4,33.6
E00127547,61.5,38.5
E00127548,49.8,50.2
E00127549,49.8,50.2
E00127550,48.3,51.7
E00127551,51.2,48.8
E00127552,57.1,42.9
E00127553,54.3,45.7
E00127554,50.3,49.7
E00127555,63.6,36.4
E00127556,53.2,46.8
E00127557,62.3,37.7
E00127558,56.7,43.3
E00127559,60.5,39.5
E00127597,63.6,36.4
E00127598,46.7,53.3
E00127599,28.6,71.4
E00127600,60.2,39.8
E00127601,63.8,36.2
E00127602,50.4,49.6
E00127603,54.7,45.3
E00127604,51.3,48.7
E00127605,42.6,57.4
E00127606,32.1,67.9
E00127607,61.1,38.9
E00127608,44.7,55.3
E00127609,31.2,68.8
E00127610,49.2,50.8
E00127611,61.5,38.5
E00127612,58.9,41.1
E00127613,64.4,35.6
E00127614,29.6,70.4
E00127615,21.7,78.3
E00127616,58.5,41.5
E00127618,67.1,32.9
E00127619,61.9,38.1
E00127620,38.4,61.6
E00127621,53.9,46.1
E00127622,46.8,53.2
E00127623,33.1,66.9
E00127624,47.1,52.9
E00127625,33.4,66.6
E00127626,37.3,62.7
E00127627,22.3,77.7
E00127628,34.1,65.9
E00127629,24.8,75.2
E00127630,25.9,74.1
E00127631,50.2,49.8
E00127632,22.9,77.1
E00127633,42.1,57.9
E00127642,29.3,70.7
E00127643,40,60
E00127644,44.5,55.5
E00127645,45.9,54.1
E00127646,18,82
E00127647,56.4,43.6
E00127648,53.1,46.9
E00127649,39.8,60.2
E00127650,17.7,82.3
E00127651,57.1,42.9
E00127652,18.8,81.2
E00127653,23.4,76.6
E00127654,25.2,74.8
E00127655,44.4,55.6
E00127656,26.2,73.8
E00127657,25.5,74.5
E00127658,54.8,45.2
E00127659,36,64
E00127660,29.7,70.3
E00127661,32.2,67.8
E00127662,31.5,68.5
E00127663,49.2,50.8
E00127664,28.4,71.6
E00127665,28,72
E00127670,40.8,59.2
E00127672,35.5,64.5
E00127676,33.5,66.5
E00127680,28.5,71.5
E00127682,44.7,55.3
E00127683,27.3,72.7
E00127684,41.3,58.7
E00127685,39.9,60.1
E00127687,63.9,36.1
E00127688,61.7,38.3
E00127689,67.1,32.9
E00127690,57.3,42.7
E00127691,56.8,43.2
E00127692,68.7,31.3
E00127693,63.8,36.3
E00127695,63.6,36.4
E00127696,56.7,43.3
E00127698,58.5,41.5
E00127699,51.9,48.1
E00127700,58,42
E00127701,63.5,36.5
E00127728,62.6,37.4
E00127729,53,47
E00127730,55.6,44.4
E00127731,55.1,44.9
E00127733,61.8,38.2
E00127734,73,27
E00127735,66.3,33.7
E00127737,58.1,41.9
E00127738,24.9,75.1
E00127739,49.8,50.2
E00127740,57.1,42.9
E00127741,53.8,46.2
E00127742,53.5,46.5
E00127743,67.9,32.1
E00127744,56.4,43.6
E00129963,65.2,34.8
E00140271,67.5,32.5
E00140272,54.5,45.5
E00140273,53.8,46.3
E00140274,38.5,61.5
E00140275,66.2,33.8
E00140276,52.5,47.5
E00140277,58,42
E00140278,43.9,56.1
E00140279,36.8,63.2
E00140280,50.2,49.8
E00140281,64.7,35.3
E00140282,47.1,52.9
E00140338,49.8,50.2
E00140339,50.7,49.3
E00140341,47.1,52.9
E00140342,39.7,60.3
E00140343,49.2,50.8
E00140344,50.6,49.4
E00140346,65,35
E00170158,10.9,89.1
E00170159,45.1,54.9
E00170160,23,77
E00170161,6.7,93.3
E00170162,54.3,45.7
E00170163,13.2,86.8
E00170165,16.9,83.1
E00170168,3.8,96.2
E00170169,19,81
E00170170,4.1,95.9
E00170171,47.4,52.6
E00185570,52.2,47.8
E00185582,67.1,32.9
E00185587,7.6,92.4
E00185589,34.2,65.8
E00185590,7.4,92.6
E00185594,56.8,43.2
E00185602,10.8,89.2
E00185618,13.4,86.6
E00185621,35.9,64.1
E00185623,38.2,61.8
E00185629,23.9,76.1
E00185635,52.6,47.4
E00185636,54,46
E00185643,54.6,45.4
E00185646,17.8,82.2
E00185647,21,79
E00185653,66.1,33.9
E00185659,42.6,57.4
E00185661,38.2,61.8
E00185664,64.1,35.9
