areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00127329,50.9,3.1,46
E00127330,55.4,0.4,44.2
E00127331,57.6,0,42.4
E00127332,55.9,3.1,41
E00127333,56.8,3.8,39.4
E00127334,46.9,0.8,52.3
E00127335,55.3,1.3,43.5
E00127336,47.9,2.8,49.3
E00127337,60,1.2,38.8
E00127338,59.3,2.3,38.4
E00127339,59.1,0.4,40.4
E00127340,60.9,0,39.1
E00127341,70.5,1.1,28.4
E00127342,53.8,0,46.2
E00127343,55.4,0.5,44
E00127344,54,4.5,41.5
E00127345,35.1,3.4,61.5
E00127346,55.4,2.6,42.1
E00127347,55.6,4.2,40.2
E00127348,50.6,2.8,46.6
E00127349,47.8,1.4,50.7
E00127350,61.9,3.6,34.5
E00127351,55.8,2.7,41.5
E00127352,54.7,1.5,43.8
E00127354,50,3.9,46.1
E00127355,28.1,6.4,65.5
E00127357,38,3.6,58.4
E00127358,26.7,5.4,67.9
E00127359,62.7,2.2,35.1
E00127360,58.8,2.4,38.9
E00127361,48.6,6.1,45.3
E00127362,63.8,2.8,33.3
E00127363,64.8,3.2,32
E00127364,63.6,4.7,31.8
E00127365,52.8,3.5,43.7
E00127366,37.6,2,60.3
E00127367,58.7,5,36.3
E00127368,66.2,1.5,32.3
E00127369,62.7,3.1,34.2
E00127370,66.9,4.2,28.9
E00127371,66.7,1.3,32.1
E00127372,61.3,1.3,37.3
E00127373,65.5,0,34.5
E00127374,39.1,3.3,57.6
E00127375,65.9,1.5,32.6
E00127376,58.4,1.3,40.3
E00127377,56.5,0.8,42.7
E00127378,64.1,3.1,32.8
E00127379,42.2,0,57.8
E00127380,56.3,4.1,39.6
E00127381,54.7,1.6,43.8
E00127384,49.1,2.5,48.4
E00127391,49,3,48
E00127392,44.7,5.3,50
E00127396,57.5,2.7,39.8
E00127399,58.7,5.6,35.7
E00127400,48.4,2.4,49.1
E00127402,61.5,1.2,37.2
E00127403,44.7,4.3,50.9
E00127406,40.4,2.7,57
E00127407,36.6,3.9,59.5
E00127408,30,4.7,65.4
E00127409,44.6,3.8,51.6
E00127410,40.3,0.8,58.8
E00127413,72.6,1.2,26.1
E00127415,69.1,4.7,26.2
E00127416,62.8,1.7,35.5
E00127417,56.8,1.2,42
E00127419,61.4,0,38.6
E00127420,55,0,45
E00127421,62.6,3.6,33.8
E00127422,70.3,2.4,27.3
E00127423,60.8,2.2,36.9
E00127426,57.7,0.4,41.9
E00127427,63.7,0,36.3
E00127428,58.1,1.7,40.2
E00127429,50,0.8,49.2
E00127431,65.3,1,33.7
E00127433,60.3,0.9,38.8
E00127515,42.3,1,56.7
E00127516,47.2,4.1,48.7
E00127517,70.6,1.1,28.3
E00127518,39.2,4.3,56.5
E00127519,50.5,3.9,45.6
E00127520,59.7,2.5,37.8
E00127521,47.4,4.3,48.3
E00127522,52.8,4.7,42.5
E00127524,48.1,5.5,46.4
E00127525,33.2,8.5,58.2
E00127527,49,3.1,47.9
E00127528,53.3,2.2,44.5
E00127529,66.8,2.7,30.5
E00127530,56.1,1,42.9
E00127531,53.9,1.5,44.7
E00127532,68.7,1.2,30.1
E00127533,52.6,0.8,46.6
E00127534,57.3,3.2,39.5
E00127535,58.9,5.1,36
E00127536,61,3.7,35.3
E00127537,58.5,0.4,41.2
E00127538,49.7,3.9,46.5
E00127539,51.4,1.4,47.3
E00127540,58.6,0.9,40.5
E00127541,53.4,2,44.6
E00127542,48.5,2.9,48.5
E00127543,53,2,44.9
E00127544,44.1,4.2,51.7
E00127545,60,0.7,39.3
E00127546,52.1,0.4,47.5
E00127547,55.4,0.7,43.9
E00127548,55.9,1.7,42.4
E00127549,51.1,1.8,47.1
E00127550,56.9,0.3,42.7
E00127551,58.2,1.6,40.2
E00127552,56.7,1.5,41.8
E00127553,58,1.2,40.8
E00127554,70.8,1.8,27.4
E00127555,61.8,1.2,37
E00127556,60.6,0,39.4
E00127557,54.8,0,45.2
E00127558,56.7,0.6,42.7
E00127559,61.5,1.3,37.2
E00127597,47.4,0.4,52.2
E00127598,52.7,1.2,46.2
E00127599,51.7,3,45.2
E00127600,53.6,1.3,45.1
E00127601,38.7,1.3,60
E00127602,62.6,3.3,34.1
E00127603,57,0.5,42.5
E00127604,66.2,3.5,30.3
E00127605,66,0.9,33.2
E00127606,58.8,2.9,38.3
E00127607,41.1,2.5,56.4
E00127608,43.3,0.5,56.1
E00127609,45.7,5,49.2
E00127610,55,3.2,41.8
E00127611,61.4,0.8,37.8
E00127612,60.5,2.7,36.7
E00127613,40,0.9,59.1
E00127614,54.7,1.4,43.9
E00127615,62.9,3.8,33.3
E00127616,59.4,1.1,39.5
E00127618,52.8,2.1,45.1
E00127619,63.8,1.4,34.9
E00127620,59.2,2.2,38.6
E00127621,57.5,1.6,40.9
E00127622,40.1,2.6,57.2
E00127623,59.5,0,40.5
E00127624,69.4,2.7,27.9
E00127625,42.1,1.8,56.1
E00127626,60.2,1.9,37.9
E00127627,60.4,2.8,36.8
E00127628,54.1,1.8,44.1
E00127629,54.7,3.7,41.6
E00127630,51.5,3,45.5
E00127631,62.9,3,34.2
E00127632,57.2,3.2,39.6
E00127633,57.8,3.4,38.8
E00127642,57.8,3.2,39
E00127643,73.4,0,26.6
E00127644,64.3,2.1,33.6
E00127645,60.2,2.2,37.7
E00127646,63.1,4.2,32.7
E00127647,67,2.6,30.5
E00127648,72.2,2.2,25.6
E00127649,63.9,0,36.1
E00127650,41.6,5.6,52.8
E00127651,62.6,4,33.5
E00127652,27.9,3.7,68.4
E00127653,52.7,4.3,43
E00127654,63.9,3.7,32.4
E00127655,58.3,3.2,38.5
E00127656,38,5.4,56.6
E00127657,59.6,6.1,34.3
E00127658,57.3,1.6,41.1
E00127659,67.3,2.7,30.1
E00127660,53.2,4.6,42.2
E00127661,61.3,3.4,35.3
E00127662,56.7,2,41.3
E00127663,62.6,3.1,34.3
E00127664,56.4,1.3,42.4
E00127665,53.8,5.8,40.4
E00127670,57.1,3.3,39.6
E00127672,40.5,3.5,56
E00127676,46,2.6,51.5
E00127680,50.8,7.2,42
E00127682,61.6,4.6,33.8
E00127683,20.1,3.6,76.3
E00127684,44.7,3.9,51.5
E00127685,57.7,2.7,39.6
E00127687,47.6,0.4,52
E00127688,61.2,0,38.8
E00127689,44.2,0.5,55.3
E00127690,61.3,1,37.8
E00127691,66.3,0,33.7
E00127692,40.3,0.4,59.3
E00127693,53.3,0.8,45.8
E00127695,33.2,0.4,66.4
E00127696,54.3,1.2,44.5
E00127698,39,0,61
E00127699,55.6,4.2,40.2
E00127700,46.7,0.4,52.9
E00127701,56.9,2.4,40.8
E00127728,53.6,2.1,44.3
E00127729,45.9,1.6,52.4
E00127730,40.7,0.5,58.8
E00127731,57,1.2,41.7
E00127733,61.5,2,36.5
E00127734,55.3,0.5,44.1
E00127735,58.9,0,41.1
E00127737,44.4,0.4,55.2
E00127738,67,2.5,30.5
E00127739,53.1,1,45.9
E00127740,55.7,1.7,42.6
E00127741,54.7,1.4,43.9
E00127742,51.9,0.7,47.4
E00127743,42.4,1,56.7
E00127744,54.6,0,45.4
E00129963,61.2,0.4,38.5
E00140271,59.3,1.2,39.5
E00140272,50.9,1.4,47.7
E00140273,57.9,1.2,40.9
E00140274,57.4,3,39.6
E00140275,46.8,0,53.2
E00140276,63.8,1.6,34.6
E00140277,50.9,1.8,47.3
E00140278,58.5,2.8,38.7
E00140279,58.2,1.8,39.9
E00140280,62.7,2.4,34.9
E00140281,51.6,2.6,45.8
E00140282,63.2,2.7,34.1
E00140338,59.6,0.8,39.6
E00140339,48.9,2.2,48.9
E00140341,60.1,0.5,39.4
E00140342,54.1,0,45.9
E00140343,54.1,2.3,43.6
E00140344,56.9,1.7,41.4
E00140346,63.3,0.8,35.9
E00170158,33.7,3.6,62.7
E00170159,72.1,0.5,27.4
E00170160,43.4,1.5,55.1
E00170161,29.4,4.5,66
E00170162,55.8,0.6,43.6
E00170163,34.1,6.8,59.1
E00170165,44.3,7.2,48.5
E00170168,13.2,6.5,80.4
E00170169,66.5,1.6,31.9
E00170170,12,6.7,81.3
E00170171,67,2.1,30.9
E00185570,77,0,23
E00185582,80.8,0.8,18.4
E00185587,32.9,4.8,62.4
E00185589,76.1,1.3,22.6
E00185590,25.7,8.9,65.4
E00185594,67.9,2.9,29.1
E00185602,33.8,3.1,63.1
E00185618,19.6,3.8,76.6
E00185621,70.8,2.1,27.1
E00185623,39.2,5.9,54.9
E00185629,44.6,6.3,49.1
E00185635,60.2,0,39.8
E00185636,82.4,0,17.6
E00185643,81.3,1.2,17.5
E00185646,51.9,5.1,42.9
E00185647,51.7,4.1,44.2
E00185653,48.9,0.4,50.7
E00185659,63.7,2.2,34.1
E00185661,80.7,0.9,18.3
E00185664,60,2.9,37.1
