geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00041416,100,0,0
E00041417,99.2,0.8,0
E00041418,100,0,0
E00041419,100,0,0
E00041420,99.2,0.8,0
E00041421,99.4,0.6,0
E00041422,48.9,51.1,0
E00041423,100,0,0
E00041424,87.1,12.9,0
E00041425,99.2,0.8,0
E00041426,86.7,13.3,0
E00041427,81,19,0
E00041429,47.1,52.9,0
E00041430,52.6,47.4,0
E00041431,98.4,1.6,0
E00041432,74.6,24.6,0.7
E00041433,38.2,61.8,0
E00041434,88.7,11.3,0
E00041435,73.4,26.6,0
E00041436,98.4,1.6,0
E00041437,86.1,13.9,0
E00041438,100,0,0
E00041439,93.4,6.6,0
E00041440,100,0,0
E00041441,95.2,4.8,0
E00041442,100,0,0
E00041681,96.2,3.8,0
E00041683,63.4,36.6,0
E00041684,57.3,42.7,0
E00041685,87.6,12.4,0
E00041686,76.4,22.8,0.8
E00041689,71.3,28,0.7
E00041690,41.2,58.8,0
E00041691,97.4,2.6,0
E00041693,86.5,13.5,0
E00041694,98.3,1.7,0
E00041695,80.3,19.7,0
E00041698,100,0,0
E00041699,99.2,0.8,0
E00041700,56.9,43.1,0
E00041701,90.7,9.3,0
E00041702,98.3,1.7,0
E00041703,96.7,3.3,0
E00041707,89.3,10.7,0
E00041709,85.8,14.2,0
E00041714,95.8,4.2,0
E00041715,99.2,0.8,0
E00041716,99.2,0.8,0
E00044683,98.3,1.7,0
E00044684,99.3,0.7,0
E00044685,100,0,0
E00044687,99.2,0.8,0
E00044898,100,0,0
E00044899,100,0,0
E00044900,91.1,8.9,0
E00044901,75.5,24.5,0
E00044902,93.7,6.3,0
E00044903,98.9,1.1,0
E00044904,100,0,0
E00044905,77,23,0
E00044906,99.4,0.6,0
E00044907,14.2,85.8,0
E00044908,100,0,0
E00044909,93.4,6.6,0
E00044910,77.8,22.2,0
E00044911,52.5,47.5,0
E00044912,99.1,0.9,0
E00044913,30.7,69.3,0
E00044914,100,0,0
E00044915,68.9,31.1,0
E00044916,92.2,7.8,0
E00044917,100,0,0
E00044918,100,0,0
E00044919,99.2,0.8,0
E00044920,81.7,18.3,0
E00044921,84.3,15.7,0
E00044922,93.4,6.6,0
E00044923,90.1,9.9,0
E00044925,94.3,5.7,0
E00044926,98.5,1.5,0
E00044927,100,0,0
E00044928,59.4,40.6,0
E00044929,100,0,0
E00044930,71.9,28.1,0
E00044931,81,19,0
E00044932,99.2,0.8,0
E00044933,87.9,12.1,0
E00044934,98.2,1.8,0
E00044935,100,0,0
E00044936,95.2,4.8,0
E00044937,99,1,0
E00044938,73.3,26.7,0
E00044939,98.4,1.6,0
E00044940,95.1,4.9,0
E00044941,100,0,0
E00044942,93.7,6.3,0
E00044943,99.2,0.8,0
E00044944,95.3,4.7,0
E00044945,0,100,0
E00044946,3.9,95.1,1
E00044947,10.2,89.8,0
E00044948,99.2,0.8,0
E00044949,100,0,0
