geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00041416,29,34.4,20.6,16
E00041417,24.6,46.8,13.5,15.1
E00041418,39.8,30.1,13,17.1
E00041419,34.1,41.3,13,11.6
E00041420,32,26.6,21.1,20.3
E00041421,30.1,53.8,9.8,6.4
E00041422,57.6,24.2,12.9,5.3
E00041423,20.6,29,23.4,27.1
E00041424,31.4,33.6,15,20
E00041425,47,27.3,12.9,12.9
E00041426,25.7,35.4,22.1,16.8
E00041427,32.6,30.2,20.2,17.1
E00041429,50,32.4,10.3,7.4
E00041430,44.1,32.9,13.5,9.4
E00041431,39.5,41.9,12.9,5.6
E00041432,45.6,30.1,14,10.3
E00041433,44,33,11,11.9
E00041434,38.7,33.1,16.1,12.1
E00041435,36.4,36.4,13.6,13.6
E00041436,33.6,39.3,9.8,17.2
E00041437,31.6,41.2,14,13.2
E00041438,20.1,44.8,23.9,11.2
E00041439,31.1,31.9,24.4,12.6
E00041440,21.7,44.2,18.8,15.2
E00041441,20.2,40.3,19.4,20.2
E00041442,25.8,43.3,11.7,19.2
E00041681,62.9,21.2,9.8,6.1
E00041683,37.1,31.5,19.6,11.9
E00041684,72.5,17.4,2.8,7.3
E00041685,48.7,30.3,10.9,10.1
E00041686,42.1,35.7,11.9,10.3
E00041689,41.3,28.7,16,14
E00041690,46.6,39.8,6.8,6.8
E00041691,32.1,33.2,17.4,17.4
E00041693,24,37.6,17.6,20.8
E00041694,37.5,30.8,18.3,13.3
E00041695,40.2,31.1,10.7,18
E00041698,21.6,38.4,18.4,21.6
E00041699,20.5,38.6,18.9,22
E00041700,50.4,23.1,11.1,15.4
E00041701,30.7,30.7,19.3,19.3
E00041702,25,38.8,14.7,21.6
E00041703,30.3,48.4,11.5,9.8
E00041707,39.8,39.8,12.5,7.8
E00041709,34.5,40.3,14.3,10.9
E00041714,32.5,45,16.7,5.8
E00041715,35.3,35.3,14.3,15.1
E00041716,28.6,34.5,21,16
E00044683,26,44.7,11.4,17.9
E00044684,13.4,46.3,20.1,20.1
E00044685,24.4,34.5,15.1,26.1
E00044687,33.9,48.3,8.5,9.3
E00044898,14.5,45.2,20.2,20.2
E00044899,24.4,43.1,13.8,18.7
E00044900,43.6,36.5,11.5,8.3
E00044901,29.1,42.6,17,11.3
E00044902,25.4,30.7,22.8,21.1
E00044903,30.3,39.3,11.2,19.1
E00044904,19.5,45.3,21.9,13.3
E00044905,47.2,32,11.2,9.6
E00044906,17.2,43.6,20.2,19
E00044907,86.8,9.4,1.9,1.9
E00044908,32.5,34.2,15.8,17.5
E00044909,35.8,36.7,13.3,14.2
E00044910,34.3,35.4,15.2,15.2
E00044911,41.2,33.6,16,9.2
E00044912,45.3,36.8,9.4,8.5
E00044913,65.3,19.3,8,7.4
E00044914,28.6,37.6,15,18.8
E00044915,53.8,33.8,5.6,6.9
E00044916,26.2,28.4,26.2,19.1
E00044917,19.5,46,18.6,15.9
E00044918,14.6,53.7,20.3,11.4
E00044919,19.8,45.7,15.5,19
E00044920,31.7,42.4,14.4,11.5
E00044921,30.7,37.6,16.8,14.9
E00044922,38.7,44.5,10.1,6.7
E00044923,31.5,32.3,16.5,19.7
E00044925,23.6,47.2,17.9,11.4
E00044926,20.1,29.1,18.7,32.1
E00044927,20,42.4,20.8,16.8
E00044928,38.1,45.3,7.9,8.6
E00044929,13.5,34.6,18.3,33.7
E00044930,38.8,33.7,15.2,12.4
E00044931,30.2,42,11.7,16
E00044932,25.6,35,19.7,19.7
E00044933,37.4,33.3,14.6,14.6
E00044934,36.4,30,15.5,18.2
E00044935,16.9,24.6,25.4,33.1
E00044936,25,33.9,16.9,24.2
E00044937,26.5,25.5,13.7,34.3
E00044938,47.7,21.5,11.2,19.6
E00044939,25.6,30.6,20.7,23.1
E00044940,22.5,30.8,21.7,25
E00044941,19.4,29,25.8,25.8
E00044942,36.2,31.5,16.5,15.7
E00044943,18.7,35.8,23.1,22.4
E00044944,13.3,27.3,25.8,33.6
E00044945,68.1,19.1,6.4,6.4
E00044946,56.4,26.7,8.9,7.9
E00044947,62.1,26.4,8,3.4
E00044948,20,29.2,30.8,20
E00044949,20.8,48.3,16.7,14.2
E00044950,21.7,29.2,23,26.1
E00044951,25.6,41.9,16.2,16.2
E00044952,44.9,32.2,15.3,7.6
E00044953,30.5,42,16,11.5
E00044954,30.6,47,13.4,9
E00044955,22.2,42.7,18.8,16.2
E00044956,54.2,32.2,5.1,8.5
E00044957,37.1,46.8,8.1,8.1
E00044958,70,18,5,7
E00044959,25.4,37.3,19.4,17.9
E00044960,57.8,20.7,16.4,5.2
E00044961,31.9,30.1,19.5,18.6
E00044962,29.3,41.5,17.9,11.4
E00044963,15.4,18.7,24.4,41.5
E00044964,56.2,30.6,10.7,2.5
E00044965,27.4,37.2,23.9,11.5
