geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00041416,73.2,16.8,10
E00041417,77.7,18.3,4
E00041418,70.5,16.4,13.1
E00041419,68.7,20.8,10.6
E00041420,78,13.8,8.2
E00041421,76.4,19.7,3.9
E00041422,61.3,23.4,15.3
E00041423,75.3,16.4,8.2
E00041424,81.5,12.3,6.2
E00041425,66,17.4,16.6
E00041426,74.6,18.3,7.1
E00041427,75.5,16.9,7.7
E00041429,60.2,24.1,15.7
E00041430,66,22.2,11.8
E00041431,80.3,12.4,7.3
E00041432,62.6,21.5,15.8
E00041433,72.8,18.3,8.9
E00041434,75.7,14.9,9.4
E00041435,68.4,24.9,6.8
E00041436,80.6,14.6,4.9
E00041437,68.5,21.9,9.6
E00041438,84.3,12.7,2.9
E00041439,75.7,13.8,10.4
E00041440,79.9,16.3,3.8
E00041441,83.3,11.1,5.6
E00041442,85,10.6,4.4
E00041681,50.2,25.8,23.9
E00041683,69.8,16.7,13.4
E00041684,43.5,33.7,22.8
E00041685,77,15.2,7.8
E00041686,67.5,24.7,7.8
E00041689,70.9,19.7,9.4
E00041690,70.7,20.2,9.1
E00041691,84.9,12.2,2.8
E00041693,78.1,13.2,8.7
E00041694,73.7,16.5,9.8
E00041695,80.3,12.9,6.8
E00041698,77.8,14,8.3
E00041699,73.9,19.3,6.8
E00041700,67.5,20.5,12
E00041701,79.5,13.8,6.6
E00041702,80,12.5,7.5
E00041703,66.9,20.6,12.5
E00041707,81,12.5,6.5
E00041709,78.6,13.6,7.8
E00041714,74.2,19.1,6.8
E00041715,76.1,16.7,7.2
E00041716,80.1,12.5,7.4
E00044683,84.2,10.8,5
E00044684,90.6,6.9,2.6
E00044685,79.3,15.2,5.5
E00044687,82.3,13.6,4.1
E00044898,87.7,8.4,3.9
E00044899,86.4,10.8,2.8
E00044900,73.7,18.1,8.2
E00044901,78.9,15.1,6
E00044902,76.4,14.8,8.8
E00044903,87.4,9.2,3.4
E00044904,84.2,12.4,3.4
E00044905,76.3,16.2,7.5
E00044906,85.8,9.1,5.1
E00044907,47.7,29.7,22.7
E00044908,76.5,17.3,6.2
E00044909,85.6,10.1,4.3
E00044910,70.2,17.6,12.2
E00044911,77.2,16.9,5.9
E00044912,62.2,22.4,15.4
E00044913,73.5,15.1,11.5
E00044914,78.7,16,5.3
E00044915,72.7,18.7,8.6
E00044916,71.3,17.5,11.2
E00044917,82.7,12.3,5
E00044918,81.4,15.4,3.2
E00044919,79.6,15.8,4.6
E00044920,81.7,12.8,5.5
E00044921,76.4,18.7,4.9
E00044922,75.6,18.2,6.2
E00044923,76.3,18.7,5
E00044925,79.9,14.5,5.6
E00044926,74.2,16.6,9.2
E00044927,81.8,13.9,4.4
E00044928,68,19.7,12.3
E00044929,81.4,13.3,5.3
E00044930,78.4,16.2,5.5
E00044931,76.6,12.7,10.7
E00044932,69.7,19.4,10.9
E00044933,70.1,19.3,10.6
E00044934,63.2,21.3,15.5
E00044935,82.2,12.6,5.2
E00044936,72.6,16.6,10.8
E00044937,79.2,15,5.8
E00044938,72.2,20,7.8
E00044939,75.8,15.5,8.7
E00044940,75.4,17.2,7.4
E00044941,78.6,13.1,8.3
E00044942,82.7,12.1,5.1
E00044943,76,16,8
E00044944,93.4,5.2,1.4
E00044945,75.9,11,13.1
E00044946,69.1,22.1,8.8
E00044947,69.7,19.7,10.6
E00044948,79.9,13,7.1
E00044949,84.2,10.3,5.5
E00044950,88.5,9.9,1.6
E00044951,82.8,11.6,5.6
E00044952,68,20.5,11.4
E00044953,64.4,27,8.6
E00044954,70.7,19.6,9.6
E00044955,75.3,16.4,8.4
E00044956,60.2,20.9,18.9
E00044957,67.1,20.7,12.2
E00044958,76.2,14.6,9.3
E00044959,78.5,13.2,8.4
E00044960,68.5,21.8,9.6
E00044961,72.6,19.4,8
E00044962,73,15.6,11.4
E00044963,79.9,15.3,4.8
E00044964,71.7,16.2,12
E00044965,71.4,20.6,8.1
E00044966,76,17.5,6.5
E00044967,79.8,14.3,6
E00044968,82.6,11.6,5.8
E00044969,75.2,15,9.8
E00044970,74,16.7,9.3
E00044971,69.2,21.9,8.9
E00044972,67.5,18.9,13.6
E00044973,70.9,20.2,9
E00044974,79.3,12.7,8
E00044975,59.2,27.1,13.7
E00044976,65.2,22.7,12
E00044977,70.4,18.8,10.8
E00044978,74,19.5,6.5
E00044979,72.1,20.1,7.8
E00044980,56.1,22.3,21.6
E00044981,68.3,8.6,23
E00044982,68,20.7,11.3
E00044983,70.7,21.4,8
E00044984,64.4,20.3,15.3
E00044985,77.1,13.9,9.1
E00044986,79.3,15.5,5.2
E00044987,67.9,19.1,13
E00044988,65.4,23,11.5
E00044989,77.3,16.5,6.2
E00044990,71,18.8,10.2
E00044991,75.4,16.3,8.3
E00044992,82.1,12.8,5.1
E00044993,79.6,14.5,5.9
E00044994,82.3,14.6,3
E00044995,80.4,14.1,5.4
E00044996,74.9,16.9,8.2
E00044997,82.6,13.9,3.5
E00044998,79.5,16,4.6
E00045000,79.7,14.6,5.7
E00045001,85.9,11.5,2.7
E00045002,71.9,16.3,11.8
E00045003,71.2,21.4,7.4
E00045004,75.5,16.2,8.3
E00045005,81.4,12.4,6.2
E00045006,85,9,6
E00045007,72,18.8,9.2
E00045008,80.2,12.2,7.6
E00045009,83.9,10.9,5.2
E00045010,80.6,14.2,5.2
E00045011,73.1,17.9,9
