geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00041416,9.8,57.4,32.8
E00041417,6.3,77.2,16.5
E00041418,5.9,61.9,32.2
E00041419,11.1,61.1,27.8
E00041420,14.1,44.6,41.3
E00041421,9.9,71.5,18.5
E00041422,6.5,65.4,28
E00041423,9.7,43,47.3
E00041424,12.4,68.1,19.5
E00041425,13.6,57.6,28.8
E00041426,6.3,56.8,36.8
E00041427,5.9,51.2,42.9
E00041429,2.5,67.7,29.7
E00041430,11.4,62.7,25.9
E00041431,8.3,63.9,27.8
E00041432,8.4,66.4,25.2
E00041433,8,62.5,29.5
E00041434,6.9,60.8,32.4
E00041435,6.1,73.3,20.6
E00041436,11,70.7,18.3
E00041437,9.9,58.9,31.2
E00041438,10.9,71.1,18
E00041439,2.6,64.9,32.5
E00041440,7.9,75.6,16.5
E00041441,8.9,72.3,18.8
E00041442,7.1,71.7,21.2
E00041681,4.4,52.6,43
E00041683,8.8,52.2,39
E00041684,0,71.4,28.6
E00041685,9.2,70.1,20.7
E00041686,10.1,69.7,20.2
E00041689,14.5,61.8,23.7
E00041690,13.9,49.1,37
E00041691,11.2,64.3,24.5
E00041693,15,47.8,37.2
E00041694,9,62,29
E00041695,12.5,64.8,22.7
E00041698,15,56.1,29
E00041699,13.3,38.3,48.4
E00041700,1.8,54.9,43.4
E00041701,12.5,60.8,26.7
E00041702,13,62,25
E00041703,3.8,74.8,21.4
E00041707,6.7,74.2,19.1
E00041709,7.5,72.9,19.6
E00041714,9.6,66.7,23.7
E00041715,2.7,75.5,21.8
E00041716,4.9,73.8,21.4
E00044683,13.2,70.8,16
E00044684,10.3,70.1,19.7
E00044685,8.1,44.1,47.7
E00044687,12.8,71.3,16
E00044898,19,68,13
E00044899,1.2,72.1,26.7
E00044900,8.8,68.8,22.4
E00044901,6.3,69.8,23.8
E00044902,20.8,46.5,32.7
E00044903,7.5,83.6,9
E00044904,2.6,74.1,23.3
E00044905,13.6,66.7,19.8
E00044906,5,75.6,19.3
E00044907,10.3,61.8,27.9
E00044908,4.9,67,28.2
E00044909,13.2,71.4,15.4
E00044910,8.1,58.4,33.5
E00044911,12.2,64.6,23.2
E00044912,2.5,66.4,31.1
E00044913,13,63,23.9
E00044914,9.9,61.4,28.7
E00044915,8.7,68.1,23.2
E00044916,9.2,55.8,35
E00044917,8.6,71.4,20
E00044918,8.6,79.6,11.8
E00044919,4.6,69.5,26
E00044920,14.4,72.7,12.9
E00044921,11.6,65.2,23.2
E00044922,6.4,81.6,12
E00044923,12.4,73.3,14.3
E00044925,3.2,85.7,11.1
E00044926,8.6,57.9,33.6
E00044927,12.4,68.2,19.4
E00044928,3,63.7,33.3
E00044929,10.2,55.6,34.3
E00044930,1.9,75.6,22.4
E00044931,7.4,72.2,20.5
E00044932,10.4,60.4,29.2
E00044933,9.1,63.6,27.3
E00044934,5.7,57,37.3
E00044935,10.5,49.1,40.4
E00044936,8.7,50.4,40.9
E00044937,8.8,53.9,37.3
E00044938,7.8,58.8,33.3
E00044939,8.8,55.2,36
E00044940,14.9,52.9,32.2
E00044941,7.4,65.3,27.3
E00044942,8.5,61,30.5
E00044943,8.3,55,36.7
E00044944,16.7,57.6,25.8
E00044945,14.8,44.3,41
E00044946,13.8,48.8,37.5
E00044947,8.9,67.9,23.2
E00044948,10.2,51.7,38.1
E00044949,11,70,19
E00044950,15.1,51.3,33.6
E00044951,5.4,76.1,18.5
E00044952,7.5,67.3,25.2
E00044953,10.3,60.3,29.3
E00044954,3.7,86,10.3
E00044955,12.2,65.3,22.4
E00044956,5.9,64.7,29.4
E00044957,1.4,80,18.6
E00044958,16.9,53.8,29.2
E00044959,13.3,51.4,35.2
E00044960,19.8,47.7,32.6
E00044961,13.6,56.4,30
E00044962,8.9,52.7,38.4
E00044963,18.7,40.7,40.7
E00044964,11.4,48.9,39.8
E00044965,11.7,54.1,34.2
E00044966,18.3,44.2,37.5
E00044967,11,55,34
E00044968,12.6,55.2,32.2
E00044969,13.5,54.1,32.4
E00044970,18.5,45.7,35.9
E00044971,5.5,65.4,29.1
E00044972,10.3,58.1,31.6
E00044973,14.5,60.2,25.3
E00044974,11.1,45.8,43.1
E00044975,11.2,63.4,25.4
E00044976,11.6,54.5,33.9
E00044977,11.6,60.3,28.1
E00044978,13.5,51,35.6
E00044979,6.7,63.3,30
E00044980,4.7,67.1,28.2
E00044981,10.1,39.5,50.4
E00044982,11.6,51.2,37.2
E00044983,11.4,54.4,34.2
E00044984,2.9,73.2,23.9
E00044985,12.5,51.1,36.4
E00044986,6.1,71.9,21.9
E00044987,9.5,56.3,34.1
E00044988,11.7,60.9,27.3
E00044989,10.9,58.8,30.3
E00044990,6.2,69.2,24.6
E00044991,18.4,47.4,34.2
E00044992,8.6,74.2,17.2
E00044993,6.5,58.3,35.2
E00044994,8.6,71.9,19.5
E00044995,17.9,59.5,22.6
E00044996,12.4,45.4,42.3
E00044997,7.5,81.7,10.8
E00044998,20.2,58.3,21.4
E00045000,10.9,76.4,12.7
E00045001,16.3,64,19.8
E00045002,13,67.4,19.6
E00045003,14.1,55.6,30.3
E00045004,11.5,62.5,26
E00045005,8.7,72.1,19.2
E00045006,14.8,67.9,17.3
E00045007,8.6,60.2,31.3
E00045008,13.9,54.1,32
E00045009,8.6,70.7,20.7
E00045010,6,70.7,23.3
E00045011,7.2,61.4,31.3
E00045012,6.9,77.6,15.5
E00045013,9.5,69,21.4
E00045014,10.4,69.6,20
E00045015,13.6,65.4,21
E00045016,5.6,83.1,11.3
E00045017,3.2,78.6,18.3
E00045018,8.8,57.5,33.6
E00045019,11,56,33
E00045020,7.3,76.8,15.9
E00045021,10,75,15
E00045022,11.8,56.3,31.9
E00045023,13.8,58.5,27.7
E00045024,2.9,68,29.1
E00045025,6.7,80,13.3
E00045026,8.5,62.8,28.7
E00045027,3.8,70.8,25.5
E00045028,12.2,53.7,34.1
E00045029,3.4,79.8,16.8
E00045030,12.9,54.5,32.7
E00045031,14.3,59.2,26.5
E00045032,8.2,71.1,20.8
E00045033,1.1,79.3,19.6
E00045034,6.7,63.5,29.8
E00045035,9,74.6,16.4
E00045036,7.6,75.9,16.5
E00045037,6.8,63.9,29.3
E00045038,8.7,69.9,21.5
E00045039,7,73.4,19.6
E00045040,6.8,72.6,20.5
E00045041,7.7,71.6,20.6
E00045042,15,57.9,27.1
E00045043,15.1,55.9,29
E00045044,11.3,65.1,23.6
E00045045,5,60.5,34.5
E00045046,8.8,80.9,10.3
E00045047,9.1,70.9,20
E00045048,12.3,67,20.8
E00045049,18.6,56.7,24.7
E00045050,8.6,55.9,35.5
E00045051,11.7,58.3,30
E00045052,13.1,66.4,20.6
E00045053,5.5,79.5,15.1
E00045054,12,61,27
E00045055,12.1,56,31.9
E00045056,2.7,59.1,38.2
E00045057,10.2,61,28.8
E00045058,5.1,77.2,17.7
E00045059,12.2,58,29.8
E00045060,6.7,62.5,30.8
E00045061,5.6,73.8,20.6
E00045062,9.2,70.6,20.2
E00045063,9.4,69.8,20.8
E00045064,13.4,68.7,17.9
E00045065,13.5,48.9,37.6
E00045066,5.1,68.4,26.6
E00045067,10.3,76.6,13.1
E00045068,5.8,80,14.2
E00045070,4.8,59.6,35.6
E00045071,9.7,53.7,36.6
E00045072,15.4,54.8,29.8
E00045073,4.9,78,17.1
E00045074,12.4,71.9,15.7
E00045075,9,75.9,15.2
E00045076,10.5,63.7,25.8
E00104572,10.3,68.3,21.4
E00170015,6.9,75.6,17.6
E00170016,15.2,58,26.8
E00170029,5.5,70.6,23.9
E00170220,13.1,50.8,36.2
E00170225,7.6,57.2,35.2
E00170231,11.1,61.6,27.3
E00182866,11.9,48.8,39.3
E00182873,6.2,67.7,26.2
E00182891,9.5,52.4,38.1
E00182901,4.6,79.6,15.7
E00182902,25,65,10
E00182903,33.3,30,36.7
E00182922,27.1,47.9,25
E00183244,5.6,79.9,14.6
E00183300,13.6,56.8,29.5
E00183303,21.1,63.2,15.8
E00189931,15.9,46.4,37.7
E00189935,34.3,48.6,17.1
E00189979,43.3,30,26.7
