geography_code,in_full_time_education-001,in_full_time_education-002
E00041416,17.1,82.9
E00041417,13.9,86.1
E00041418,17.1,82.9
E00041419,14.3,85.7
E00041420,27.8,72.2
E00041421,7.2,92.8
E00041422,12.4,87.6
E00041423,24,76
E00041424,20.8,79.2
E00041425,13.1,86.9
E00041426,14.6,85.4
E00041427,14.1,85.9
E00041429,15.1,84.9
E00041430,10.1,89.9
E00041431,16.2,83.8
E00041432,17.8,82.2
E00041433,17.7,82.3
E00041434,17.3,82.7
E00041435,10.3,89.7
E00041436,13.7,86.3
E00041437,16,84
E00041438,16.7,83.3
E00041439,20.9,79.1
E00041440,14.8,85.2
E00041441,19,81
E00041442,13.6,86.4
E00041681,14.9,85.1
E00041683,19,81
E00041684,10.1,89.9
E00041685,12.7,87.3
E00041686,15,85
E00041689,14.4,85.6
E00041690,17.3,82.7
E00041691,20.1,79.9
E00041693,24,76
E00041694,19.8,80.2
E00041695,22,78
E00041698,20.7,79.3
E00041699,28.9,71.1
E00041700,21.6,78.4
E00041701,19.9,80.1
E00041702,22.6,77.4
E00041703,10.2,89.8
E00041707,11.1,88.9
E00041709,10.8,89.2
E00041714,8.3,91.7
E00041715,14.5,85.5
E00041716,16.6,83.4
E00044683,11,89
E00044684,16.6,83.4
E00044685,31.7,68.3
E00044687,11.9,88.1
E00044898,16.2,83.8
E00044899,15.1,84.9
E00044900,13.3,86.7
E00044901,11,89
E00044902,24.4,75.6
E00044903,16.4,83.6
E00044904,13.5,86.5
E00044905,15.4,84.6
E00044906,12.9,87.1
E00044907,6.4,93.6
E00044908,14.6,85.4
E00044909,15.6,84.4
E00044910,18.2,81.8
E00044911,13.2,86.8
E00044912,13.8,86.2
E00044913,10.3,89.7
E00044914,20,80
E00044915,8.5,91.5
E00044916,20.6,79.4
E00044917,17.5,82.5
E00044918,11.6,88.4
E00044919,14.2,85.8
E00044920,11.4,88.6
E00044921,13.8,86.2
E00044922,8.1,91.9
E00044923,17,83
E00044925,14,86
E00044926,31.5,68.5
E00044927,14.7,85.3
E00044928,7.7,92.3
E00044929,24.2,75.8
E00044930,15.5,84.5
E00044931,13.2,86.8
E00044932,23,77
E00044933,20.2,79.8
E00044934,21.9,78.1
E00044935,34.5,65.5
E00044936,28.6,71.4
E00044937,32.6,67.4
E00044938,22.3,77.7
E00044939,23.5,76.5
E00044940,29,71
E00044941,23.2,76.8
E00044942,25.9,74.1
E00044943,24.9,75.1
E00044944,21.8,78.2
E00044945,21.4,78.6
E00044946,16.9,83.1
E00044947,6.9,93.1
E00044948,32,68
E00044949,11.7,88.3
E00044950,24.9,75.1
E00044951,16.5,83.5
E00044952,6.6,93.4
E00044953,17.2,82.8
E00044954,10,90
E00044955,22.2,77.8
E00044956,15.9,84.1
E00044957,6.2,93.8
E00044958,13.1,86.9
E00044959,22.5,77.5
E00044960,14.6,85.4
E00044961,25.2,74.8
E00044962,18.4,81.6
E00044963,36.5,63.5
E00044964,13.2,86.8
E00044965,19.6,80.4
E00044966,22.7,77.3
E00044967,21.8,78.2
E00044968,21.5,78.5
E00044969,20.9,79.1
E00044970,18.9,81.1
E00044971,12.2,87.8
E00044972,16.4,83.6
E00044973,17.9,82.1
E00044974,33.8,66.2
E00044975,14.5,85.5
E00044976,13.7,86.3
E00044977,19.3,80.7
E00044978,27.1,72.9
E00044979,19.8,80.2
E00044980,12.2,87.8
E00044981,12.4,87.6
E00044982,24.3,75.7
E00044983,17.2,82.8
E00044984,10,90
E00044985,18.1,81.9
E00044986,19,81
E00044987,19.4,80.6
E00044988,12.2,87.8
E00044989,20.8,79.2
E00044990,8.1,91.9
E00044991,29,71
E00044992,15.6,84.4
E00044993,25.3,74.7
E00044994,13.7,86.3
E00044995,13.5,86.5
E00044996,20.3,79.7
E00044997,9.4,90.6
E00044998,27.5,72.5
E00045000,9.3,90.7
E00045001,19.5,80.5
E00045002,20.2,79.8
E00045003,19,81
E00045004,11.9,88.1
E00045005,15.1,84.9
E00045006,15.6,84.4
E00045007,18.9,81.1
E00045008,23.5,76.5
E00045009,14.6,85.4
E00045010,13.9,86.1
E00045011,23.6,76.4
E00045012,12.8,87.2
E00045013,19.9,80.1
E00045014,12.4,87.6
E00045015,20.2,79.8
E00045016,11.6,88.4
E00045017,16.5,83.5
E00045018,22.1,77.9
E00045019,18.6,81.4
E00045020,14,86
E00045021,12.5,87.5
E00045022,20.7,79.3
E00045023,19.1,80.9
E00045024,13.6,86.4
E00045025,13.2,86.8
E00045026,21.8,78.2
E00045027,14,86
E00045028,12.1,87.9
E00045029,12.5,87.5
E00045030,25.2,74.8
E00045031,24.9,75.1
E00045032,14.8,85.2
E00045033,20.4,79.6
E00045034,16.5,83.5
E00045035,14.3,85.7
E00045036,11.6,88.4
E00045037,15.8,84.2
E00045038,18.8,81.2
E00045039,15.3,84.7
E00045040,7.9,92.1
E00045041,16,84
E00045042,20.5,79.5
E00045043,14.6,85.4
E00045044,16.7,83.3
E00045045,19.6,80.4
E00045046,12.9,87.1
E00045047,11.8,88.2
E00045048,13.7,86.3
E00045049,22,78
E00045050,20.4,79.6
E00045051,19.8,80.2
E00045052,13.9,86.1
E00045053,11.2,88.8
E00045054,19.1,80.9
E00045055,15.7,84.3
E00045056,19.1,80.9
E00045057,16.2,83.8
E00045058,10.6,89.4
E00045059,20.5,79.5
E00045060,17.9,82.1
E00045061,8.6,91.4
E00045062,12,88
E00045063,19,81
E00045064,19.3,80.7
E00045065,25.8,74.2
E00045066,19.1,80.9
E00045067,18.9,81.1
E00045068,11.9,88.1
E00045070,12.8,87.2
E00045071,27.7,72.3
E00045072,24.6,75.4
E00045073,16.1,83.9
E00045074,22.6,77.4
E00045075,18.7,81.3
E00045076,14.1,85.9
E00104572,15.8,84.2
E00170015,14,86
E00170016,24.7,75.3
E00170029,20.8,79.2
E00170220,26.9,73.1
E00170225,28.3,71.7
E00170231,17.8,82.2
E00182866,28,72
E00182873,19.8,80.2
E00182891,27.1,72.9
E00182901,11.5,88.5
E00182902,24.5,75.5
E00182903,19.5,80.5
E00182922,21.7,78.3
E00183244,13.5,86.5
E00183300,18,82
E00183303,17.3,82.7
E00189931,25.4,74.6
E00189935,18.2,81.8
E00189979,20.8,79.2
