areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00045374,41.2,12.1,32.4,14.3
E00045375,48.6,10.1,29.7,11.6
E00045376,44.8,14,29.4,11.9
E00045377,42.9,6.7,39.3,11
E00045378,38.3,5.6,45.8,10.3
E00045379,41.5,16.2,28.9,13.4
E00045380,47.2,12.2,23.6,17.1
E00045413,69.2,0,15.4,15.4
E00045414,43.2,12.9,29.5,14.4
E00045415,34.8,10.8,48.1,6.3
E00045421,36.7,10.2,40.7,12.4
E00045459,39.7,11.3,30.5,18.4
E00045460,40.9,9.9,29.2,19.9
E00045461,32.5,10,48.3,9.2
E00045462,42.7,14.6,24.8,17.8
E00045463,44.7,6.1,31.1,18.2
E00045465,40.7,11,37.3,11
E00045466,42.4,9.6,37.6,10.4
E00045467,39,7.3,39.8,13.8
E00045468,35.3,10.7,46.7,7.3
E00045469,37.2,12.1,40.2,10.6
E00045470,27.5,15.2,50,7.4
E00045520,31.1,6.7,56.7,5.5
E00045521,33.3,8.1,48.6,9.9
E00045583,52.1,11,17.8,19.2
E00045585,35,13.4,44.6,7
E00045586,46.7,17.8,33.3,2.2
E00045587,39,14.9,42.9,3.2
E00045588,38,9.9,28.9,23.1
E00045589,30.1,19.3,42.2,8.4
E00045590,39.4,12.6,44.4,3.5
E00045593,52.6,14.3,21.1,12
E00045594,46.2,13.8,27.7,12.3
E00045607,51.7,14.7,27.6,6
E00045609,34.3,15.7,46.2,3.8
E00045610,37.8,15.4,37.8,9
E00045611,49.3,13.3,34.7,2.7
E00045612,37.5,13,41.1,8.3
E00045614,35.7,14.3,47.1,2.9
E00045618,52,16,22.7,9.3
E00045620,31.5,19.4,37.9,11.3
E00045623,45.3,11,28.2,15.5
E00045624,36.2,13.4,44.1,6.3
E00045625,50.5,15.3,20.7,13.5
E00045630,58.7,11.6,16.7,13
E00045631,60.9,8.7,13,17.4
E00045632,51.6,13.5,30.2,4.8
E00045633,57.1,11.9,14.3,16.7
E00045635,34,19.6,14.4,32
E00045636,42,13,34.8,10.1
E00045637,43.3,12.5,36.5,7.7
E00045638,61.5,16.7,6.4,15.4
E00045639,50.3,11.9,23.8,14
E00045640,21,12.9,46.8,19.4
E00045641,28.9,19.3,47.6,4.2
E00045643,42.4,6.5,35.3,15.8
E00045644,35,9.4,29.9,25.6
E00045647,36.4,15.5,34.1,14
E00045649,50.7,8.5,23.9,16.9
E00045651,36.1,10.9,37,16
E00045652,50,14.6,12.5,22.9
E00045654,45,18.3,20,16.7
E00045655,37.5,16.7,34,11.8
E00045661,42.3,19.2,28.8,9.6
E00045755,47.3,13.4,16.1,23.2
E00045792,48,12.2,11.2,28.6
E00045803,41.4,12.4,23.3,22.9
E00045808,52.6,6.6,16.1,24.8
E00045810,55,12.6,15.9,16.6
E00045811,50.8,11.1,21.2,16.9
E00045816,52,17.1,17.1,13.8
E00045820,48.3,13.8,16.1,21.8
E00045822,51.6,7.7,28,12.6
E00045841,49.7,9.8,21.7,18.9
E00045842,49,9.2,24.2,17.6
E00045843,52.8,10.2,24.4,12.6
E00045844,50.7,9.9,21.1,18.4
E00045845,53.5,7,23.7,15.8
E00045846,42,15.1,20.2,22.7
E00045847,49.1,8.2,17,25.8
E00045849,43.9,9.3,27.1,19.6
E00045850,47,13.6,22,17.4
E00045851,42.4,10.9,30.4,16.3
E00045853,50.6,12.7,26.6,10.1
E00045854,50.3,10.1,28.9,10.7
E00045855,48.2,9.4,33.5,8.8
E00045857,51.4,10,32.9,5.7
E00045859,31.8,11.8,40.3,16.1
