areacd,sex-001,sex-002
E00045374,49.3,50.7
E00045375,51.1,48.9
E00045376,52.8,47.2
E00045377,50.4,49.6
E00045378,52.4,47.6
E00045379,52.2,47.8
E00045380,56.3,43.8
E00045413,56.4,43.6
E00045414,53.5,46.5
E00045415,48.2,51.8
E00045421,54.6,45.4
E00045459,55.3,44.7
E00045460,53.8,46.2
E00045461,50.2,49.8
E00045462,48.8,51.2
E00045463,51.4,48.6
E00045465,54,46
E00045466,54.1,45.9
E00045467,54.1,45.9
E00045468,51.9,48.1
E00045469,46.9,53.1
E00045470,54.2,45.8
E00045520,50.9,49.1
E00045521,48.8,51.2
E00045583,45,55
E00045585,54.3,45.7
E00045586,56.2,43.8
E00045587,48.2,51.8
E00045588,48.3,51.7
E00045589,47.5,52.5
E00045590,57,43
E00045593,54.6,45.4
E00045594,46.7,53.3
E00045607,47.2,52.8
E00045609,51.4,48.6
E00045610,50.8,49.2
E00045611,52.1,47.9
E00045612,44.6,55.4
E00045614,51.1,48.9
E00045618,52.9,47.1
E00045620,42.9,57.1
E00045623,49.8,50.2
E00045624,48.1,51.9
E00045625,55.9,44.1
E00045630,49.4,50.6
E00045631,58.4,41.6
E00045632,43.3,56.7
E00045633,52.8,47.2
E00045635,48.8,51.2
E00045636,52.1,47.9
E00045637,43.9,56.1
E00045638,54.6,45.4
E00045639,47.6,52.4
E00045640,42.3,57.7
E00045641,47.4,52.6
E00045643,48.8,51.2
E00045644,48.2,51.8
E00045647,47.5,52.5
E00045649,55.9,44.1
E00045651,49,51
E00045652,32.7,67.3
E00045654,51.5,48.5
E00045655,48.2,51.8
E00045661,55.1,44.9
E00045755,54.5,45.5
E00045792,53.8,46.2
E00045803,50.3,49.7
E00045808,49.9,50.1
E00045810,53.8,46.2
E00045811,51.8,48.2
E00045816,50.8,49.2
E00045820,51.2,48.8
E00045822,49.1,50.9
E00045841,49.3,50.7
E00045842,49.9,50.1
E00045843,54.3,45.7
E00045844,50.7,49.3
E00045845,48,52
E00045846,50.1,49.9
E00045847,52.4,47.6
E00045849,48.7,51.3
E00045850,52.1,47.9
E00045851,55.2,44.8
E00045853,49.3,50.7
E00045854,48.1,51.9
E00045855,51.3,48.7
E00045857,60.1,39.9
E00045859,49.9,50.1
E00045861,50.4,49.6
E00045864,54.6,45.4
E00045868,45.5,54.5
E00045872,46.3,53.7
E00046344,54.3,45.7
E00046347,50.1,49.9
E00046348,50.3,49.7
E00046357,51.6,48.4
E00046358,45.7,54.3
E00046368,53.5,46.5
E00046370,43.9,56.1
E00046371,50,50
E00046374,52.5,47.5
E00046381,59.3,40.7
E00046383,48.7,51.3
E00046386,46.9,53.1
E00046387,51.8,48.2
E00046390,38.4,61.6
E00046391,53,47
E00046393,35.1,64.9
E00046395,42.9,57.1
E00046397,50.3,49.7
E00046400,45.6,54.4
E00046408,51.5,48.5
E00046533,47.5,52.5
E00046534,48.2,51.8
E00046535,53.4,46.6
E00046536,46.4,53.6
E00046537,50.5,49.5
E00046538,49.7,50.3
E00046539,51.7,48.3
E00046540,54.4,45.6
E00046541,52.7,47.3
E00046542,49.6,50.4
E00046543,50.9,49.1
E00046544,50,50
E00046545,50.3,49.7
E00046546,51.9,48.1
E00046547,49.8,50.3
E00046548,48.4,51.6
E00046549,49.8,50.2
E00046551,51.5,48.5
E00046552,50.5,49.5
E00046553,52.7,47.3
E00046554,49.9,50.1
E00046555,51.3,48.7
E00046556,45.2,54.8
E00046557,44.5,55.5
E00046558,44.7,55.3
E00046559,49.9,50.1
E00046560,48.8,51.2
E00046561,53.7,46.3
E00046562,47.8,52.2
E00046563,42.2,57.8
E00046564,50,50
E00046565,48.5,51.5
E00046566,47.1,52.9
E00046567,47.2,52.8
E00046568,40.6,59.4
E00046569,50.8,49.2
E00046570,51.5,48.5
E00046571,48,52
E00046572,48.5,51.5
E00046573,53.1,46.9
E00046574,51.5,48.5
E00046575,50.3,49.7
E00046576,52.3,47.7
E00046577,53.4,46.6
E00046578,49.7,50.3
E00046579,48.1,51.9
E00046580,52.7,47.3
E00046581,52.6,47.4
E00046582,47.9,52.1
E00046583,52,48
E00046584,52.4,47.6
E00046585,49.1,50.9
E00046586,54.1,45.9
E00046587,53.5,46.5
E00046588,46.7,53.3
E00046589,49.3,50.7
E00046590,55,45
E00046591,49.8,50.2
E00046592,53,47
E00046593,46.9,53.1
E00046594,50.8,49.2
E00046595,48,52
E00046596,51.2,48.8
E00046597,50,50
E00046598,52,48
E00046599,50.5,49.5
E00046600,51.5,48.5
E00046601,54.3,45.7
E00046602,55.3,44.7
E00046603,48.5,51.5
E00046604,53.7,46.3
E00046605,51.6,48.4
E00046606,52.1,47.9
E00046615,47.9,52.1
E00046616,54.1,45.9
E00046640,54.2,45.8
E00046643,47.9,52.1
E00046648,50.1,49.9
E00046649,49.6,50.4
E00046650,51.3,48.7
E00046651,46.1,53.9
E00046653,46.1,53.9
E00046654,53.4,46.6
E00046655,49,51
E00046656,51.1,48.9
E00046659,55.7,44.3
E00046660,54.2,45.8
E00047056,47.2,52.8
E00047057,55.8,44.2
E00047058,49.4,50.6
E00047060,56.8,43.2
E00047061,53.4,46.6
E00047063,54,46
E00047065,42.9,57.1
E00047067,64.8,35.2
E00047069,47.6,52.4
E00047073,46.6,53.4
E00047074,59.1,40.9
E00047076,55.4,44.6
E00047078,53.2,46.8
E00047079,50,50
E00047080,56.9,43.1
E00047085,42.9,57.1
E00047086,54.6,45.4
E00047087,51.1,48.9
E00047090,51.8,48.2
E00047091,53.6,46.4
E00047092,50.5,49.5
E00047093,46.8,53.2
E00047095,55.2,44.8
