areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00045374,19.2,31.8,1.7,46.5,0.8
E00045375,27.8,38.5,3.1,26.7,3.8
E00045376,20.2,44.1,2.6,30.5,2.6
E00045377,16.4,36,3.5,40.8,3.2
E00045378,26.3,27.9,2.9,38.8,4.2
E00045379,27.8,37.4,1.9,28.9,4.1
E00045380,19.9,39,4.2,33.5,3.4
E00045413,56.5,22.1,5.8,11.7,3.9
E00045414,20.2,35.1,5.3,38,1.4
E00045415,10.9,36.1,1.7,49.6,1.7
E00045421,15.8,34.2,3.2,45,1.8
E00045459,21.6,38.4,3.7,32.1,4.1
E00045460,19.7,32.3,3.7,41.3,3
E00045461,21.2,36.8,3.8,34.9,3.3
E00045462,22.2,36.5,4.5,33.5,3.4
E00045463,21.1,39,4,33.1,2.8
E00045465,17,38.8,1.5,42.2,0.5
E00045466,14.5,39.4,7.3,38.9,0
E00045467,24.4,36,3.1,36.4,0
E00045468,13.1,22.7,2,62.1,0
E00045469,14,31.4,3,49.8,1.7
E00045470,8.5,24,2.5,61.8,3.2
E00045520,6,28.6,2,61.5,2
E00045521,18.2,31.6,3,43.3,3.9
E00045583,35.7,37.3,2.5,22.4,2.1
E00045585,7.1,19.4,2.4,70,1.2
E00045586,8.6,26.5,2,55,7.9
E00045587,5.8,23.6,0,69.2,1.4
E00045588,26.3,35.3,1.6,34.1,2.7
E00045589,11.5,19.3,2.2,65.8,1.1
E00045590,9.2,27.2,1.4,61.1,1.1
E00045593,15.3,38.1,2.3,42.3,2
E00045594,15.2,44.8,3.9,31,5.1
E00045607,12.2,31.5,6.7,48.3,1.3
E00045609,6.6,23.7,1.8,63.4,4.5
E00045610,9.4,28.5,2.4,58.5,1.2
E00045611,17.9,30.1,2.3,45.1,4.6
E00045612,7.4,16.3,2.5,72.1,1.8
E00045614,11.3,17.7,2.8,65.7,2.5
E00045618,24.6,29.6,1.4,42.3,2.1
E00045620,5.9,43.6,1,47.8,1.7
E00045623,13.9,29.4,3.3,51.2,2.3
E00045624,9.8,21.6,0.5,66,2.1
E00045625,32.7,43,2.2,19.1,2.9
E00045630,26.3,42.7,2.8,26.6,1.5
E00045631,18.3,44.6,3.1,32.1,1.8
E00045632,12.3,29.2,0.5,56.1,1.9
E00045633,29.5,33.8,4.3,27.4,5.1
E00045635,35,39.3,7.1,15.7,2.9
E00045636,14.1,30,1.4,52.7,1.8
E00045637,16.8,26.5,0.5,55.6,0.5
E00045638,26.7,42.7,5.3,21.8,3.6
E00045639,20,35.3,1.9,40.3,2.5
E00045640,50.2,19.4,3,24.9,2.5
E00045641,5.9,22.6,2.6,68.5,0.4
E00045643,24,32,2.2,37.3,4.5
E00045644,19.8,26.7,4.1,44.7,4.6
E00045647,25.6,32.6,3.7,34.2,4
