areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00045374,85.7,10.2,4.2
E00045375,79.6,14.4,6
E00045376,83.1,11.9,5.1
E00045377,84.6,12.6,2.8
E00045378,72.4,19.7,7.9
E00045379,75.4,17.3,7.2
E00045380,82.9,13.5,3.6
E00045413,39.6,44.8,15.6
E00045414,81.6,12.9,5.5
E00045415,83.5,13.2,3.3
E00045421,81.8,12.8,5.3
E00045459,79.7,14.4,5.9
E00045460,79.6,14.1,6.3
E00045461,78.9,14.1,7
E00045462,80.8,13.6,5.6
E00045463,81.1,11.7,7.1
E00045465,84.4,11,4.6
E00045466,84.6,11.8,3.7
E00045467,80.1,15,4.9
E00045468,88.3,7.9,3.8
E00045469,79.1,15.8,5.1
E00045470,85.5,9.1,5.4
E00045520,84.3,11.3,4.4
E00045521,76.5,15.9,7.6
E00045583,68.3,18.1,13.6
E00045585,87.8,10.5,1.6
E00045586,88.2,8.9,3
E00045587,88.6,9.6,1.8
E00045588,81.2,11.2,7.6
E00045589,88.3,9.5,2.2
E00045590,90.7,7.1,2.2
E00045593,79.4,14.4,6.2
E00045594,77.2,14.3,8.5
E00045607,82.7,11.3,6
E00045609,91.4,7.1,1.5
E00045610,89.9,7,3.1
E00045611,70.9,17.5,11.6
E00045612,91.6,5.7,2.7
E00045614,82.7,12.2,5.1
E00045618,77.5,16,6.4
E00045620,90.1,8.6,1.3
E00045623,91.6,5.7,2.7
E00045624,91.1,8.4,0.4
E00045625,81.1,12.4,6.6
E00045630,79.4,14,6.7
E00045631,80.7,14.6,4.7
E00045632,84.5,9.8,5.7
E00045633,78.6,13,8.4
E00045635,78.3,11.7,9.9
E00045636,84.6,10.9,4.5
E00045637,86.3,9.7,4
E00045638,77.3,13.7,8.9
E00045639,83.1,11.2,5.7
E00045640,55,28.6,16.4
E00045641,87.3,9.6,3.1
E00045643,72,17.6,10.5
E00045644,76.5,14.2,9.3
E00045647,70.8,16.3,12.8
E00045649,75.1,16.4,8.5
E00045651,80.9,11.2,7.9
E00045652,73.3,16.1,10.6
E00045654,83.6,9.6,6.8
E00045655,88.9,7.9,3.2
E00045661,88.8,7.3,4
E00045755,78.4,11.7,9.9
E00045792,86.7,9.9,3.4
E00045803,82.1,12.2,5.7
E00045808,85.4,11.3,3.3
E00045810,79.5,16.4,4.2
E00045811,81.9,13.2,4.8
E00045816,86.2,10.3,3.5
E00045820,82.5,12.6,4.8
E00045822,78.8,14.7,6.5
E00045841,79.1,10.4,10.4
E00045842,80.9,15.9,3.2
E00045843,78,14.1,7.9
E00045844,84.1,9.4,6.5
E00045845,82.7,12.2,5.1
E00045846,82.7,12.3,5
E00045847,78.7,15.1,6.2
E00045849,82.4,12.2,5.4
E00045850,79.9,14.5,5.6
E00045851,66.1,24.8,9.1
E00045853,76.7,17,6.3
E00045854,81.9,13.7,4.3
E00045855,84.7,11.1,4.2
E00045857,74.3,21.3,4.4
E00045859,83.8,10.3,5.9
E00045861,82.6,13.3,4.1
E00045864,82.2,13.5,4.3
E00045868,81.6,14.1,4.4
E00045872,79.8,15.5,4.7
E00046344,85.2,11.2,3.6
E00046347,78.9,17.3,3.9
E00046348,81.5,11.1,7.3
E00046357,80.6,12.7,6.7
E00046358,91.7,6.5,1.8
E00046368,78.8,12.4,8.8
E00046370,78.9,13.1,8
E00046371,79.7,14.1,6.2
E00046374,83.7,10.1,6.2
E00046381,81,6,12.9
E00046383,87,8.9,4.1
E00046386,82.2,12.3,5.5
E00046387,75.9,12.4,11.7
E00046390,78,14.7,7.3
E00046391,82.9,10.5,6.6
E00046393,71.3,19.6,9.1
E00046395,79.5,10.1,10.4
E00046397,83.5,12.5,4
E00046400,83.2,8.1,8.7
E00046408,81.4,9.2,9.4
E00046533,82.9,11.5,5.5
E00046534,73.4,16.2,10.4
E00046535,78,14,8
E00046536,86.3,10.6,3.1
E00046537,84.6,7.1,8.2
E00046538,82.4,13.6,4
E00046539,86.1,10.2,3.7
E00046540,81.3,15.3,3.4
E00046541,85.6,10.6,3.8
E00046542,72.4,16,11.6
E00046543,87.9,8,4.2
E00046544,79.9,13.3,6.8
E00046545,88.9,7.7,3.4
E00046546,83,12.3,4.7
E00046547,87.8,10.5,1.8
E00046548,83.9,10.8,5.4
E00046549,84.4,10.2,5.5
E00046551,79.4,14.2,6.4
E00046552,79.9,13,7.1
E00046553,81.7,11.2,7
E00046554,76.9,12.9,10.2
E00046555,78,13,9.1
E00046556,72.6,16.9,10.5
E00046557,80.7,12.7,6.6
E00046558,76.5,15.3,8.2
E00046559,77.3,17.8,4.9
E00046560,70.6,17.1,12.4
E00046561,87.2,8.8,4.1
E00046562,89.4,8,2.5
E00046563,75.3,15.2,9.6
E00046564,85.4,10,4.6
E00046565,93.6,6.4,0
E00046566,87.4,10.3,2.2
E00046567,86.1,11.2,2.8
E00046568,58.4,31.9,9.7
E00046569,87.1,9.4,3.5
E00046570,83.3,5.7,11
E00046571,84.8,12.2,3
E00046572,84.5,12,3.5
E00046573,53.5,25.7,20.7
E00046574,79.2,14.3,6.5
E00046575,87.3,8.5,4.2
E00046576,66.8,18.9,14.3
E00046577,70.7,16.5,12.9
E00046578,81.3,11.4,7.3
E00046579,84.6,10.4,5
E00046580,79.3,15.2,5.5
E00046581,86.2,11.2,2.6
E00046582,87.1,9.7,3.2
E00046583,82.6,12.8,4.7
E00046584,80.4,16.7,2.9
E00046585,81.3,13.5,5.2
E00046586,79.8,13.7,6.5
E00046587,83.1,10.9,6
E00046588,86.2,10.1,3.6
E00046589,87.2,10,2.8
E00046590,83.8,13.2,2.9
E00046591,78.6,12.4,9
E00046592,85.7,9.9,4.5
E00046593,70.4,21.5,8.1
E00046594,82.8,14.3,2.9
E00046595,86.2,9.1,4.7
E00046596,82.7,14.7,2.7
E00046597,84,11,5
E00046598,81.3,12.5,6.2
E00046599,77.5,17,5.6
E00046600,83,11.3,5.7
E00046601,83.8,10.6,5.5
E00046602,81.9,13.2,4.9
E00046603,81,16.9,2.1
E00046604,82.8,10.9,6.3
E00046605,80.5,15.2,4.4
E00046606,82.5,11.8,5.7
E00046615,83.4,10.3,6.3
E00046616,79.7,13.9,6.4
E00046640,82,12.9,5.1
E00046643,84.3,12.3,3.4
E00046648,84.7,11,4.3
E00046649,84.1,10.5,5.4
E00046650,84.2,11,4.8
E00046651,86.1,9.2,4.7
E00046653,86.9,8.2,4.9
E00046654,78.9,16.4,4.7
E00046655,83.5,11.8,4.7
E00046656,87.1,9.4,3.5
E00046659,85.3,10.5,4.2
E00046660,82.1,12.8,5.2
E00047056,81.8,11.9,6.3
E00047057,89.3,8.7,2
E00047058,90.8,7.4,1.8
E00047060,92.7,6.4,0.9
E00047061,70.6,18.3,11.1
E00047063,91.7,5.8,2.5
E00047065,79.2,14.6,6.3
E00047067,93.2,5.4,1.4
E00047069,86.5,10.3,3.2
E00047073,86.2,11.1,2.7
E00047074,92.9,4.6,2.5
E00047076,90.1,7.3,2.6
E00047078,92.7,5.9,1.5
E00047079,81.9,11.1,7
E00047080,82.5,13.2,4.2
E00047085,71.6,20,8.3
E00047086,82.8,14.1,3
E00047087,80.1,13.9,6
E00047090,87.9,8.1,3.9
E00047091,83.6,11.9,4.5
E00047092,88.2,10.5,1.4
E00047093,88.2,8.5,3.4
E00047095,77.4,13.5,9.1
E00047097,77.7,9.9,12.4
E00047099,81,15.5,3.5
E00047101,79.3,16,4.7
E00047104,88.3,6.6,5.1
E00047105,81.5,14.6,3.9
E00047107,86.9,10.4,2.7
E00047109,92.2,6.9,0.9
E00047110,78.4,18,3.6
E00047112,95.2,4.1,0.7
E00047113,81.8,14.8,3.4
E00047116,93,5,2
E00047117,91.1,7.8,1.1
E00047120,82.7,12.6,4.7
E00047121,87.2,10.3,2.5
E00047124,91.7,6.2,2.2
E00047125,92.7,5.4,1.9
E00047129,73.4,22.3,4.3
E00047289,83.8,9.4,6.8
E00047292,79.3,14.2,6.5
E00047294,75.7,16.1,8.3
E00047295,78.7,13.3,8.1
E00047299,78,12.4,9.7
E00047301,82.2,13.6,4.1
E00047302,79.6,12.7,7.8
E00047303,77.8,15.3,6.9
E00047304,78.6,15.2,6.2
E00047310,80.6,13.8,5.5
E00047311,82.3,11.1,6.6
E00047312,75.1,15.2,9.7
E00047316,80.3,12,7.7
E00047317,79.7,14.9,5.5
E00047318,83.7,11.3,5
E00047320,80.6,13.6,5.9
E00047321,83.9,12.8,3.4
E00047322,80.9,13.3,5.9
E00047323,83.9,11.8,4.2
E00047324,82.7,11.9,5.4
E00047325,80.7,14.5,4.8
E00047326,81.2,12.6,6.2
E00047327,83.5,9.1,7.4
E00047328,75.6,15.7,8.7
E00047329,86.5,9.2,4.3
E00047330,80.8,14.5,4.8
E00047332,86.9,9.6,3.5
E00047333,84.1,11.1,4.8
E00047342,84.4,10.2,5.3
E00047343,86.6,8.5,4.9
E00047344,82.3,11.9,5.8
E00047345,76,16.3,7.7
E00047346,77.6,14.4,8
E00047350,80,12.8,7.2
E00047351,88.8,8.6,2.6
E00047353,84.6,9.4,6
E00047354,83.8,10.3,5.9
E00047355,80.6,12.6,6.8
E00047357,80.1,12.8,7.1
E00047360,80.6,13.9,5.5
E00047361,79.5,14.1,6.4
E00047364,81.5,15.1,3.4
E00047368,77,15.3,7.7
E00047371,83.8,8.3,7.9
E00047446,75.5,14.6,10
E00047447,75.1,14.7,10.2
E00047450,78.8,13.2,8
E00047451,72.5,15.2,12.3
E00047452,77,15.2,7.8
E00047453,74.9,15.2,9.9
E00047454,79,12.9,8.1
E00047456,71.5,18.4,10.1
E00047457,85.9,8.2,5.9
E00047458,74.3,14.9,10.8
E00047462,81.8,12.8,5.4
E00047464,74.9,15.3,9.7
E00047465,83.4,11.3,5.3
E00047466,79.4,13.5,7.1
E00047467,81.9,12,6.1
E00047468,80.1,15.4,4.6
E00047470,81.4,13.1,5.5
E00047471,75.3,15.3,9.4
E00047472,82.8,10.7,6.6
E00047473,79.3,10.6,10.1
E00047474,78.1,14.8,7.1
E00047476,79.1,13.4,7.5
E00047477,78.1,12.2,9.7
E00047478,82.7,13.3,4.1
E00047479,76.8,15.5,7.7
E00047480,74.8,16.7,8.5
E00047481,79.1,13.3,7.6
E00047482,76.9,16.6,6.4
E00047483,84.3,11.3,4.4
E00047484,76,18,6
E00047485,77.2,14.8,8
E00047486,81.3,13.1,5.6
E00047487,81.1,13.8,5.1
E00047488,76.7,16,7.3
E00047489,78,13.1,9
E00047490,80.3,11.5,8.2
E00047491,81.3,14.1,4.5
E00047492,67.5,19.2,13.2
E00047493,79.5,14.9,5.6
E00047494,80,14.9,5.2
