areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00045374,86.9,9.5,3.6
E00045375,90.4,8.6,1
E00045376,85.6,11.2,3.2
E00045377,91.8,6.1,2.1
E00045378,83.1,13,3.9
E00045379,85.7,10.1,4.2
E00045380,86.1,11.5,2.4
E00045413,96.1,3.9,0
E00045414,92,6.4,1.5
E00045415,96.3,2.2,1.5
E00045421,91.9,7.5,0.6
E00045459,93.7,3.9,2.4
E00045460,92.8,6,1.3
E00045461,95.1,4.1,0.8
E00045462,91.8,6.9,1.2
E00045463,89.9,9.2,0.9
E00045465,93.7,4,2.4
E00045466,96.6,2.5,0.8
E00045467,94.1,3.8,2.1
E00045468,97.4,2.6,0
E00045469,92,7,0.9
E00045470,90,8.5,1.6
E00045520,90,8,1.9
E00045521,92.9,5.3,1.8
E00045583,82.8,14.3,2.9
E00045585,80.1,16.8,3
E00045586,74.9,22.5,2.6
E00045587,90.3,7.9,1.9
E00045588,63.2,29.3,7.5
E00045589,87.5,11.6,1
E00045590,88.5,9.6,1.8
E00045593,81.8,13.7,4.5
E00045594,83.4,12.9,3.8
E00045607,71.8,24.3,3.9
E00045609,88.4,10.8,0.8
E00045610,78.9,19.3,1.8
E00045611,80.2,15.5,4.3
E00045612,83.1,15.6,1.3
E00045614,90.1,8.8,1.2
E00045618,83.5,12.6,3.8
E00045620,83.2,16.5,0.3
E00045623,78,19.4,2.6
E00045624,84,13.4,2.6
E00045625,82.8,10.8,6.5
E00045630,82,13.2,4.8
E00045631,85.1,13.3,1.6
E00045632,77.9,17.9,4.2
E00045633,76.5,14.2,9.3
E00045635,70.9,17.8,11.3
E00045636,86.3,11.1,2.6
E00045637,91.5,6.3,2.2
E00045638,71.2,18.3,10.4
E00045639,77.6,16.8,5.6
E00045640,50.8,21.2,28
E00045641,86.6,12.4,1
E00045643,76.4,15.8,7.8
E00045644,72.4,21.8,5.9
E00045647,80.1,14.5,5.4
E00045649,83.7,12,4.3
E00045651,70.6,23.6,5.8
E00045652,67.1,26.6,6.3
E00045654,73.2,20.7,6.2
E00045655,80.1,17.5,2.4
E00045661,88.7,8.3,3
E00045755,73.7,17.3,8.9
E00045792,70.6,18,11.5
E00045803,77.4,16.3,6.3
E00045808,72.6,18.3,9.1
E00045810,75.1,19,6
E00045811,72.8,16.8,10.5
E00045816,63.1,25.1,11.8
E00045820,75.5,17.1,7.3
E00045822,82.7,11.6,5.7
E00045841,76.7,10.6,12.7
E00045842,72.4,16,11.6
E00045843,75.3,18.6,6.1
E00045844,71,21.1,7.8
E00045845,78.4,15.9,5.7
E00045846,69.1,21.1,9.8
E00045847,71,17.1,11.9
E00045849,79.9,15,5.1
E00045850,73.3,21.1,5.6
E00045851,80.8,13.7,5.5
E00045853,85.1,10.8,4.1
E00045854,87,8.2,4.8
E00045855,86.4,10.8,2.7
E00045857,89.4,9.4,1.1
E00045859,81.9,9.4,8.7
E00045861,90.4,7.7,1.9
E00045864,85.9,10.4,3.7
E00045868,89.1,8,2.9
E00045872,88.7,6.7,4.6
E00046344,78.2,15.5,6.3
E00046347,71.9,20.3,7.8
E00046348,74.9,18.7,6.4
E00046357,72.7,22,5.4
