areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00045374,90.2,5.5,4.2
E00045375,74.1,6.2,19.7
E00045376,74.6,7.9,17.5
E00045377,87.6,6.2,6.2
E00045378,83.8,7.2,9
E00045379,76,6.4,17.5
E00045380,77,10.9,12.2
E00045413,55.1,3.2,41.7
E00045414,76.4,8.5,15.1
E00045415,77.7,12,10.2
E00045421,82.3,11.1,6.6
E00045459,75.7,7.9,16.4
E00045460,74.4,11,14.6
E00045461,76.1,6.6,17.4
E00045462,77.2,7.1,15.7
E00045463,73.1,10,16.9
E00045465,78.3,8,13.7
E00045466,85.7,4.9,9.4
E00045467,76.1,4.6,19.3
E00045468,77.6,7.9,14.5
E00045469,76.2,8.9,14.9
E00045470,74.8,13.9,11.2
E00045520,87.1,8.5,4.4
E00045521,86.6,5.9,7.6
E00045583,59.5,27.5,13.1
E00045585,81,16.3,2.6
E00045586,65,29.6,5.3
E00045587,90.1,4.8,5.1
E00045588,69,26,5
E00045589,83.2,12.7,4.1
E00045590,80.3,17.5,2.2
E00045593,64,28.7,7.3
E00045594,65.7,23,11.3
E00045607,54.4,40,5.6
E00045609,81,17.5,1.5
E00045610,63.9,31.9,4.2
E00045611,58.2,25.4,16.4
E00045612,74.2,24.6,1.2
E00045614,87.5,10.5,2
E00045618,66.8,19.8,13.4
E00045620,70,24.9,5.1
E00045623,66.2,24.5,9.3
E00045624,75,22.9,2.1
E00045625,69.4,17,13.7
E00045630,75.8,15.2,9
E00045631,70.8,17.6,11.6
E00045632,65.6,20.9,13.5
E00045633,77.6,12,10.5
E00045635,68.9,13.7,17.4
E00045636,74.9,12.1,13
E00045637,88.5,5.8,5.8
E00045638,66.2,18.3,15.5
E00045639,64.2,22.9,12.8
E00045640,73.3,22.1,4.6
E00045641,81.7,17,1.2
E00045643,71.4,16.5,12.2
E00045644,62.1,29,8.9
E00045647,66.9,20.8,12.3
E00045649,83.1,12.7,4.2
E00045651,63.1,31,5.9
E00045652,54.3,33.3,12.4
E00045654,64.1,21.4,14.5
E00045655,64.7,30.9,4.4
E00045661,73,17.8,9.2
E00045755,70.7,19.4,9.8
E00045792,68.4,23.9,7.7
E00045803,77.9,15.4,6.7
E00045808,77,17.8,5.2
E00045810,86.8,10,3.2
E00045811,83.3,11.6,5.1
E00045816,66.8,25.9,7.3
E00045820,86.5,7.4,6.1
E00045822,92.9,5.3,1.8
E00045841,80.2,13.8,6
E00045842,80.3,12.3,7.4
E00045843,71.2,22,6.8
E00045844,77,17.8,5.2
E00045845,75.9,15.4,8.6
E00045846,78.4,16.9,4.7
E00045847,81.2,15.6,3.2
E00045849,79.9,14.7,5.4
E00045850,73.6,14.7,11.7
E00045851,75.3,12.8,11.9
E00045853,87.4,7.5,5.2
E00045854,81.5,10.6,7.9
E00045855,85,9.2,5.8
E00045857,86.3,4.4,9.3
E00045859,86.7,6.5,6.9
E00045861,87.5,7.4,5.1
E00045864,85.5,8.8,5.7
E00045868,90.3,4.1,5.6
E00045872,83.4,6.5,10.1
E00046344,61.7,20.4,18
E00046347,73.9,20.7,5.4
E00046348,71.3,21.2,7.5
E00046357,69.3,19.1,11.6
E00046358,60.4,38.2,1.4
E00046368,63.1,19.9,17
E00046370,60.4,30,9.7
E00046371,69.3,20.1,10.6
E00046374,51,33.9,15
E00046381,53,23.9,23.1
E00046383,75.6,22.2,2.2
E00046386,69.2,13,17.8
E00046387,69,14.4,16.6
E00046390,57,27,15.9
E00046391,69.1,14.9,16
E00046393,62.1,22.5,15.3
E00046395,56.7,26.8,16.5
E00046397,57.6,30.5,11.9
E00046400,54,26,20
E00046408,58.3,29.4,12.3
E00046533,74.2,23.5,2.3
E00046534,81.5,10.9,7.5
E00046535,82.7,11.6,5.8
E00046536,86.6,8.9,4.5
E00046537,82.8,9.2,8.1
E00046538,75.6,14.5,9.9
E00046539,83.8,9.5,6.8
E00046540,80,7.9,12.1
E00046541,87.5,7.2,5.3
E00046542,83.8,5.2,11.1
E00046543,85.2,5.8,8.9
E00046544,79.9,8.8,11.2
E00046545,83,7.4,9.6
E00046546,85.4,8.4,6.2
E00046547,86,5.5,8.5
E00046548,78.8,10.8,10.5
E00046549,86.4,7.7,5.9
E00046551,81.9,13.8,4.4
E00046552,75.9,14.6,9.5
E00046553,81.9,11.5,6.5
E00046554,87.1,9.4,3.5
E00046555,74.2,19,6.8
E00046556,69.8,15,15.2
E00046557,71.3,13.8,15
E00046558,73.5,8.9,17.5
E00046559,68.9,15.7,15.4
E00046560,75.1,11.6,13.3
E00046561,82.8,11.8,5.4
E00046562,88.5,5.7,5.7
E00046563,74.1,7.1,18.8
E00046564,84.8,10.9,4.3
E00046565,89.1,7.5,3.4
E00046566,86.7,9.7,3.5
E00046567,84.1,12.4,3.6
E00046568,64.4,11.1,24.4
E00046569,81.8,10.7,7.5
E00046570,82.7,7,10.3
E00046571,89.7,7.1,3.3
E00046572,88.3,7.9,3.8
E00046573,63.5,3.7,32.8
E00046574,74.4,15,10.6
E00046575,91.9,4.7,3.4
E00046576,73.8,9.6,16.6
E00046577,72.4,8.4,19.2
E00046578,88,7.3,4.7
E00046579,84.6,7.7,7.7
E00046580,88.2,5.2,6.6
E00046581,89.9,5.7,4.3
E00046582,84.5,8.4,7.1
E00046583,80.5,9,10.5
E00046584,84.5,9.1,6.5
E00046585,82.1,6.3,11.5
E00046586,84,9,7
E00046587,80.7,9.3,10
E00046588,82.1,8.1,9.9
E00046589,87.9,6.2,5.9
E00046590,88.1,5.2,6.7
E00046591,81.2,7.2,11.6
E00046592,77.2,13.8,9
E00046593,68.2,14,17.8
E00046594,82.5,8.1,9.4
E00046595,83.8,5.3,10.9
E00046596,80.8,13.1,6.1
E00046597,86.3,3.3,10.3
E00046598,85.6,9.7,4.7
E00046599,81.3,9.7,9.1
E00046600,70.7,16.1,13.1
E00046601,89.4,5.5,5.1
E00046602,81.2,10.3,8.5
E00046603,86.9,5.5,7.6
E00046604,83.9,8.5,7.7
E00046605,79.6,11.2,9.2
E00046606,81.3,8.5,10.1
E00046615,76.4,17.5,6.2
E00046616,69.4,14.1,16.5
E00046640,75.9,17.5,6.6
E00046643,68.1,25.8,6.1
E00046648,68.5,25.5,5.9
E00046649,69.1,19.3,11.6
E00046650,63.2,30.9,5.9
E00046651,60,31.8,8.2
E00046653,62.9,29.3,7.7
E00046654,71.4,15,13.6
E00046655,77.5,15,7.6
E00046656,65.8,26.7,7.6
E00046659,64.2,22.2,13.5
E00046660,63.2,27.3,9.5
E00047056,69.3,22.7,8.1
E00047057,83.2,9.5,7.3
E00047058,86.4,11.3,2.3
E00047060,92,5.6,2.4
E00047061,77,7.7,15.3
E00047063,87.8,8.2,4
E00047065,70.7,16.1,13.1
E00047067,88,10,2
E00047069,73.6,15.6,10.8
E00047073,75.3,16.1,8.7
E00047074,94.4,3.9,1.6
E00047076,87,8.8,4.2
E00047078,55.6,36,8.5
E00047079,63.7,24.8,11.5
E00047080,78.3,15.6,6.1
E00047085,67.9,11.3,20.8
E00047086,83,7.8,9.2
E00047087,72.6,15.1,12.3
E00047090,68.9,20.6,10.5
E00047091,72.7,19.4,7.9
E00047092,77.5,7.4,15.1
E00047093,75.8,17.1,7
E00047095,85.2,1.6,13.2
E00047097,78.4,10.1,11.6
E00047099,75.9,11.7,12.3
E00047101,86.8,6.1,7.1
E00047104,80.2,12.5,7.3
E00047105,67.5,16.2,16.2
E00047107,69.5,23.3,7.2
E00047109,87.5,10.6,1.9
E00047110,72,11.7,16.3
E00047112,76,16.1,7.9
E00047113,78.4,17.6,4
E00047116,88.5,9.3,2.2
E00047117,86.3,10.9,2.8
E00047120,77.4,7.7,15
E00047121,81.3,14.8,3.9
E00047124,87.8,7.8,4.4
E00047125,84.9,4.6,10.5
E00047129,63,16.4,20.6
E00047289,73.1,21.8,5
E00047292,78.7,16.1,5.2
E00047294,87.3,9.4,3.3
E00047295,81.2,15.5,3.3
E00047299,85.9,11.9,2.2
E00047301,71.8,23.3,4.8
E00047302,75.3,19.3,5.4
E00047303,80.9,16.2,2.9
E00047304,77.5,19.1,3.4
E00047310,78.3,19.4,2.3
E00047311,66.7,26.3,7
E00047312,76.9,17.7,5.4
E00047316,74.5,19,6.5
E00047317,69.6,24.9,5.5
E00047318,69.8,24.9,5.4
E00047320,88.3,6.6,5.1
E00047321,61.3,35.3,3.4
E00047322,83.2,13.3,3.5
E00047323,70.3,23.2,6.5
E00047324,61.9,30.8,7.4
E00047325,79.9,12.8,7.3
E00047326,68.7,12.2,19.1
E00047327,72.7,12.9,14.3
E00047328,72.9,19.7,7.4
E00047329,75.1,11.7,13.2
E00047330,68.6,24.7,6.7
E00047332,69,23.9,7.1
E00047333,69.2,19.8,11.1
E00047342,68.8,22,9.2
E00047343,70.6,25,4.4
E00047344,63.2,23.8,13.1
