areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00080976,23.1,22.3,3.8,50.8
E00080978,14.9,28.1,14.9,42.1
E00080981,16,26.1,17.6,40.3
E00080983,9.4,35.1,11.7,43.9
E00080989,16.8,31.1,2.5,49.7
E00080991,24.2,20.8,5.8,49.2
E00080996,14.2,26.4,7.4,52
E00080998,18,35.2,9.4,37.5
E00081000,21.2,25.5,2.2,51.1
E00081001,9.7,16.8,62.8,10.6
E00081003,14.5,37.6,3.5,44.5
E00081004,10.1,16.2,62.8,10.8
E00081005,12.5,16,63.9,7.6
E00081006,11.8,33.6,30,24.5
E00081007,27,33.9,27,12.2
E00081017,16.3,26.8,8.9,48
E00081019,20.2,26.9,6.7,46.2
E00081020,1.4,2.1,85.2,11.3
E00081038,19.5,51.1,5.9,23.5
E00081039,27.3,28.1,7.8,36.7
E00081040,9,26.3,6,58.6
E00081041,10.8,19.6,4.9,64.7
E00081042,26.5,28,3,42.4
E00081043,5.5,9.1,48.5,37
E00081044,27.6,50.5,2.1,19.8
E00081046,18.2,24.3,4.1,53.4
E00081047,20,26.9,24.6,28.5
E00081048,15,18.3,36.7,30
E00081049,14,19.1,25.8,41.1
E00081050,29.4,35.3,13.7,21.6
E00081051,29.1,47.3,5.4,18.2
E00081052,29.7,40.5,19,10.8
E00081053,8.7,10.4,60,20.9
E00081054,11,30.5,11,47.5
E00081055,15.3,28.8,0.8,55.1
E00081056,4.7,7.1,86.6,1.6
E00081057,11.6,17.8,26.4,44.2
E00081058,1.7,1.7,93.9,2.6
E00081059,19,21.5,5.8,53.7
E00081060,32.6,34.8,6.1,26.5
E00081061,42.9,37,15.1,5
E00081062,31.1,27.4,12.3,29.2
E00081063,9.3,17,16.5,57.1
E00081065,13.2,17.4,62.8,6.6
E00081066,2.8,8.3,81.7,7.3
E00081067,20.7,27.4,14.1,37.8
E00081068,21.8,23.4,16.9,37.9
E00081069,23.2,40.8,5.6,30.3
E00081071,14,36.4,5,44.6
E00081072,27.2,28.9,24.6,19.3
E00081073,10.7,9.2,70.2,9.9
E00081074,30.3,25,3.8,40.9
E00081075,18.1,23.9,34.8,23.2
E00081076,13.7,8.8,67.6,9.8
E00081077,22.1,30.3,1.6,45.9
E00081078,17.7,32.3,4.8,45.2
E00081079,15.4,23.5,5.1,55.9
E00081080,24.6,32,3.3,40.2
E00081081,21.3,20.6,4.4,53.7
E00081082,26,26.7,0.8,46.6
E00081083,23.8,45.5,5.8,24.9
E00081084,20.6,19.8,2.4,57.1
E00081085,20.2,34.9,3.1,41.9
E00081086,22.2,37.3,0.8,39.7
E00081087,25.4,32.8,4.9,36.9
E00081088,9.4,11.3,56.9,22.5
E00081089,14.8,13.8,10.5,61
E00081090,14.8,18.1,3.9,63.2
E00081091,23.5,30.3,1.7,44.5
E00081092,25.7,31.9,5.6,36.8
E00081093,24,41.6,26.4,8
E00081094,22.1,32,2.5,43.4
E00081095,16.6,17.9,4.6,60.9
E00081096,19.6,25.7,8.8,45.9
E00081097,14.4,9.6,28,48
E00081098,16.5,21.1,9,53.4
E00081099,23.8,21.1,21.1,34
E00081100,20,28.8,17.5,33.8
E00081101,28,21.7,10.5,39.9
E00081102,38,45.4,0.9,15.7
E00081103,26.8,29,0,44.2
E00081104,29.8,33.1,0,37.1
E00081105,19.4,29.9,3.7,47
E00081106,26.3,33.1,4.2,36.4
E00081107,12.5,22.4,12.5,52.6
E00081108,17.7,37.1,9.7,35.5
E00081109,24.8,34.6,18.8,21.8
E00081110,26.4,39.2,1.6,32.8
E00081111,22.9,32.1,4.3,40.7
E00081112,26.2,31.7,5.6,36.5
E00081113,46.3,40.4,2.2,11
E00081114,23.9,45.5,10.4,20.1
E00081115,27.5,28.9,2.1,41.5
E00081116,22.9,41.5,0.8,34.7
E00081117,35.4,29.9,0.8,33.9
E00081118,29.9,42.9,10.2,17
E00081119,19,27.6,10.3,43.1
E00081120,11.8,26.1,14.3,47.8
E00081121,26.1,26.1,5.2,42.5
E00081122,26.2,23.8,0.8,49.2
E00081123,25,30,0,45
E00081124,18.4,30.2,6.7,44.7
E00081125,20.4,30.1,8,41.6
E00081126,19.6,20.3,7.7,52.4
E00081127,24.2,24.2,6.7,45
E00081128,21.1,15.8,3,60.2
E00081129,25,41.1,0.9,33
E00081130,22.1,31.1,0.8,45.9
E00081131,14.5,26.4,1.8,57.3
E00081132,32.7,40,0,27.3
E00081133,20.6,35.3,1.5,42.6
E00081134,21,22.5,2.9,53.6
E00081135,51.5,42.9,0.5,5.1
E00081136,51.4,39.3,2.8,6.5
E00081137,49.6,41.1,0,9.2
E00081138,52.7,31.3,1.5,14.5
E00081139,46.4,41.2,2.1,10.3
E00081140,48.9,29.8,3.5,17.7
E00081141,43.1,50.5,0,6.4
E00081142,34.3,41,0,24.6
E00081143,58.2,38.1,0,3.7
E00081144,53.4,38.1,0,8.5
E00081145,52.5,40.8,0,6.7
E00081146,56,37.6,0,6.4
E00081147,61.1,21.3,2.8,14.8
E00081148,62.9,34.8,0.8,1.5
E00081149,67.2,27.5,0.8,4.6
E00081150,36.3,46,0.8,16.9
E00081151,54.5,34.3,0.7,10.4
E00081152,54.5,41.4,0.7,3.4
E00081153,48.6,45.8,1.9,3.7
E00081154,49.1,44.5,0,6.4
E00081155,54.1,37.8,1.2,7
E00081156,54.4,40,3.2,2.4
E00081157,31.7,40,0,28.3
E00081158,54.3,36.2,0.9,8.6
E00081159,48.6,31.5,0.9,18.9
E00081160,35.1,41.2,8.8,14.9
E00081161,34.1,43.1,1.6,21.1
E00081162,21.1,47.4,3.8,27.8
E00081163,21.4,41,28.2,9.4
E00081164,34.2,47.3,0.7,17.8
E00081165,29.9,41.7,17.3,11
E00081166,33.1,46.2,1.5,19.2
E00081167,39.3,52.7,1.8,6.3
E00081168,43.2,39,6.2,11.6
E00081169,50,35.3,1.7,12.9
E00081170,44.4,33.9,0,21.8
E00081171,21.5,31.4,40.5,6.6
E00081172,22.2,35.6,28.9,13.3
E00081173,26.1,48.7,1.7,23.5
E00081174,15.8,22.4,47.4,14.5
E00081175,23.6,43.9,9.8,22.8
E00081176,37.9,50.9,0.9,10.3
E00081177,50.4,38,1.6,10.1
E00081178,52,39.4,0.8,7.9
E00081179,48.8,49.6,1.6,0
E00081180,41.9,26.6,22.6,8.9
E00081181,51.6,45.2,0.8,2.4
E00081182,13.6,33.3,31.1,22
E00081183,39,41.9,0.7,18.4
E00081184,54,35.5,0.8,9.7
E00081185,22,53,0.8,24.2
E00081186,24.4,44.1,17.3,14.2
E00081187,44,42.6,5,8.5
E00081188,34.5,31.9,7.6,26.1
E00081189,20.6,25.5,7.1,46.8
E00081190,8.7,15.7,63.8,11.8
E00081191,47.5,36,1.4,15.1
E00081192,15.1,43.8,24.7,16.4
E00081193,20.2,35.6,6.7,37.5
E00081194,4,3,82,11
E00081195,18.4,28.7,11,41.9
E00081196,16.2,24.6,4.9,54.2
E00081197,17.1,19.4,9.3,54.3
E00081198,30,36.7,12.5,20.8
E00081199,27.5,38.8,3.1,30.6
E00081200,26.8,35.8,4.1,33.3
E00081201,16.4,36.2,6,41.4
E00081202,18.1,37.8,18.7,25.4
E00081203,5.2,10.3,75.3,9.3
E00081204,29.2,28.6,5.2,37
E00081205,16.3,24.4,24.4,34.8
E00081206,16,35.8,32.1,16
E00081207,17.3,41.9,33,7.8
E00081208,29.4,24.6,24.6,21.4
E00081209,15.6,12.8,65.1,6.4
E00081210,44.1,44.1,0.7,11
E00081211,50,40.9,1.5,7.6
E00081212,22.2,40.2,17.9,19.7
E00081213,38.9,29.8,4.6,26.7
E00081214,17.1,27.9,44.1,10.8
E00081215,40.9,45.2,6.1,7.8
E00081217,15.7,26,47.2,11
E00081218,29.5,31.1,31.1,8.3
E00081219,14.9,26.4,48.8,9.9
E00081221,5,9.2,73.1,12.6
E00081226,12.1,19.7,10.6,57.6
E00081227,18.2,34.3,4.2,43.4
E00081228,22.3,33.1,2.9,41.7
E00081229,8.1,15.1,12.4,64.5
E00081230,24.4,40.2,1.6,33.9
E00081231,16.3,12,50,21.7
E00081232,14.2,18.9,31.1,35.8
E00081233,14.2,20.8,24.2,40.8
E00081234,13.3,24.4,19.3,43
E00081278,13.7,55,1.5,29.8
E00081279,21.2,53.6,5,20.1
E00081280,39.1,52.3,0.8,7.8
E00081281,30.9,52,0.8,16.3
E00081282,23.1,52.1,1.7,23.1
E00081283,45,45.9,1.8,7.3
E00081284,22.4,53.1,4.1,20.4
E00081285,32.1,22.4,36.6,9
E00081286,10,11.9,67.5,10.6
E00081287,11.9,20.3,55.9,11.9
E00081288,21.6,35.3,29.4,13.7
E00081289,22.3,51.2,14.9,11.6
E00081290,26.9,50.4,16.8,5.9
E00081291,23,34.1,28.6,14.3
E00081292,10.5,28,53.8,7.7
E00081293,15.5,55,1.6,27.9
E00081294,33,50.5,3.7,12.8
E00081295,15.3,48.4,1.6,34.7
E00081296,33.6,20.6,38.3,7.5
E00081297,23.4,44.5,4.7,27.3
E00081298,28.6,38.3,5.3,27.8
E00081299,25,37.9,29.8,7.3
E00081300,47,46.2,0.8,6.1
E00081301,20.7,52.4,0,26.9
E00081302,32.3,50,2.4,15.3
E00081303,37.6,53.8,1.7,6.8
E00081304,26.3,51.8,1.8,20.2
E00081305,29.2,61.3,0,9.5
E00081306,39.4,53.3,1.5,5.8
E00081307,32,57,2,9
E00081308,28.3,57.8,0,13.9
E00081309,61.4,38.6,0,0
E00081310,46.6,44.4,1.5,7.5
E00081311,33.9,35.8,10.1,20.2
E00081312,30.3,23.2,21.3,25.2
E00081313,49.6,43.3,0.7,6.4
E00081314,4.3,12,72.6,11.1
E00081315,31.5,20.4,33.3,14.8
E00081316,42.5,45.1,2.7,9.7
E00081317,50.4,44.2,0,5.4
E00081318,51.8,36.2,2.1,9.9
E00081319,61.1,26.2,2.4,10.3
E00081320,41.9,51.2,0,7
E00081321,60.8,33.3,0,5.8
E00081322,45.1,50.4,0,4.5
E00081323,57.9,34.9,0,7.1
E00081324,55.7,35.1,0,9.2
E00081325,54,41.1,0.8,4
E00081326,63.7,28.3,0,8
