areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00080976,10.8,50,39.2
E00080978,18.1,42.2,39.8
E00080981,15.6,42.2,42.2
E00080983,18.2,43.1,38.7
E00080989,20,42.2,37.8
E00080991,19.3,50,30.7
E00080996,14.5,53.8,31.6
E00080998,19.6,46.4,34
E00081000,15.1,52.7,32.3
E00081001,11.2,43.9,44.9
E00081003,15.3,50,34.7
E00081004,11.1,52.3,36.6
E00081005,12.3,42.8,44.9
E00081006,15.7,59.6,24.7
E00081007,17.5,45.4,37.1
E00081017,18.2,35.5,46.4
E00081019,11.8,49.4,38.8
E00081020,10.8,56.9,32.3
E00081038,20.9,52.7,26.4
E00081039,18.8,45.3,35.9
E00081040,16.8,50.5,32.6
E00081041,19.6,43.1,37.3
E00081042,19.8,57.3,22.9
E00081043,8.8,58.1,33.1
E00081044,19.1,57.3,23.7
E00081046,26.3,42.1,31.6
E00081047,19.6,45.1,35.3
E00081048,12.2,49,38.8
E00081049,16.2,46.4,37.4
E00081050,8.7,59.8,31.5
E00081051,20.6,55.1,24.3
E00081052,14.8,55.7,29.5
E00081053,15.1,58.1,26.7
E00081054,16.9,48.1,35.1
E00081055,24.8,47.5,27.7
E00081056,7.9,49.3,42.8
E00081057,15.2,52.4,32.4
E00081058,10,46.2,43.8
E00081059,13.5,50.6,36
E00081060,14.2,58.4,27.4
E00081061,10.7,73.2,16.1
E00081062,15.9,62.5,21.6
E00081063,24.9,45.5,29.6
E00081065,7.8,59.8,32.4
E00081066,15.6,49.5,34.9
E00081067,23.3,46.6,30.1
E00081068,28.7,40.9,30.4
E00081069,20.2,53.2,26.6
E00081071,24.5,45.7,29.8
E00081072,15.1,53.8,31.1
E00081073,9.2,52.9,37.9
E00081074,12.8,58.7,28.4
E00081075,15.7,48.7,35.7
E00081076,14.5,53.4,32.1
E00081077,17.2,58.6,24.2
E00081078,19.1,49.4,31.5
E00081079,25.5,47.1,27.5
E00081080,8.3,64.3,27.4
E00081081,19.5,50.4,30.1
E00081082,21.5,59.1,19.4
E00081083,18.9,58.7,22.4
E00081084,19.5,51.3,29.2
E00081085,13.8,66,20.2
E00081086,16.3,58.1,25.6
E00081087,11.3,56.3,32.5
E00081088,19.5,46.8,33.8
E00081089,14,58,28
E00081090,24.8,40,35.2
E00081091,21.2,43.3,35.6
E00081092,24.3,46.8,28.8
E00081093,6.5,61.7,31.8
E00081094,10.3,56.1,33.6
E00081095,17.4,53.9,28.7
E00081096,10.9,56.2,32.8
E00081097,14.2,64.2,21.7
E00081098,10.8,52,37.3
E00081099,10,62.5,27.5
E00081100,23.5,42.4,34.1
E00081101,19.6,54.6,25.8
E00081102,15.2,60.8,24.1
E00081103,17.3,51.8,30.9
E00081104,15.2,51.5,33.3
E00081105,22.8,53.5,23.8
E00081106,10.9,53.3,35.9
E00081107,20.2,47.5,32.3
E00081108,19.5,50.6,29.9
E00081109,9.4,56.4,34.2
E00081110,13.6,50,36.4
E00081111,14,64,22
E00081112,9.2,52.9,37.8
E00081113,5.1,78.8,16.1
E00081114,13,56,31
E00081115,14.6,60.7,24.7
E00081116,14.8,50.6,34.6
E00081117,24.4,54.7,20.9
E00081118,13.2,54.5,32.2
E00081119,16.3,50,33.8
E00081120,12.4,57.1,30.5
E00081121,11.4,56.2,32.4
E00081122,16.7,44.4,38.9
E00081123,16.1,58,25.9
E00081124,20.2,51.6,28.2
E00081125,21.3,56.2,22.5
E00081126,22.9,43.8,33.3
E00081127,16.8,47.8,35.4
E00081128,16.8,57.4,25.7
E00081129,17.6,39.6,42.9
E00081130,14.5,53,32.5
E00081131,21.6,58.1,20.3
E00081132,16.5,59.5,24.1
E00081133,21.7,53,25.3
E00081134,21.9,38.5,39.6
E00081135,11.3,64.8,23.9
E00081136,8.4,77.6,14
E00081137,5.8,61.7,32.5
E00081138,5.9,85.1,8.9
E00081139,13.2,69.7,17.1
E00081140,5.6,73.7,20.7
E00081141,12.4,74.2,13.5
E00081142,22.9,54.3,22.9
E00081143,10.9,75,14.1
E00081144,10.6,71.7,17.7
E00081145,11.3,73,15.7
E00081146,9.9,69.5,20.6
E00081147,13.3,71.4,15.3
E00081148,13.4,70.9,15.7
E00081149,6.1,84.1,9.8
E00081150,13,61,26
E00081151,10.2,76.6,13.3
E00081152,11.8,67.7,20.5
E00081153,5.3,82.5,12.3
E00081154,4.5,77.5,18
E00081155,8.6,76.4,15
E00081156,12.8,69.6,17.6
E00081157,11.9,74.6,13.4
E00081158,7.5,81.1,11.3
E00081159,7.9,78.9,13.2
E00081160,9.2,62.1,28.7
E00081161,12.3,71.6,16
E00081162,18.4,65.8,15.8
E00081163,6.8,53.4,39.8
E00081164,16.3,56.7,26.9
E00081165,9.6,64,26.3
E00081166,16.4,67.2,16.4
E00081167,16.7,66.7,16.7
E00081168,8.9,70.7,20.3
E00081169,8.7,79.3,12
E00081170,15.9,72.7,11.4
E00081171,9.4,65.8,24.8
E00081172,21.2,47,31.8
E00081173,6.1,79.6,14.3
E00081174,5.3,56.1,38.6
E00081175,15.8,65.8,18.4
E00081176,8,65.9,26.1
E00081177,5.6,76.8,17.6
E00081178,10.9,65.5,23.6
E00081179,10.4,77.4,12.3
E00081180,3.4,77.3,19.3
E00081181,12,66.7,21.4
E00081182,23.7,52.7,23.7
E00081183,12.5,63.5,24
E00081184,4.5,73.6,21.8
E00081185,25,48.3,26.7
E00081186,8.7,70.7,20.7
E00081187,8.2,70.9,20.9
E00081188,12.7,64.6,22.8
E00081189,17.9,52.8,29.2
E00081190,13.3,48.1,38.5
E00081191,14.3,67.9,17.9
E00081192,8.6,53.3,38.1
E00081193,24.7,46.8,28.6
E00081194,4,60.6,35.4
E00081195,19.6,47.8,32.6
E00081196,19.7,46.7,33.6
E00081197,15.4,50.5,34.1
E00081198,12,55,33
E00081199,15,58.8,26.3
E00081200,16.7,52.9,30.4
E00081201,12.6,46.3,41.1
E00081202,14.1,51,34.9
