areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E02002181,28,41.6,23.6,6.7
E02002182,23.3,39.3,25.6,11.7
E02002586,33.6,44.5,17.7,4.2
E02002587,27.4,45.8,22.2,4.6
E02002588,36.1,44.1,16.5,3.4
E02002589,8.4,42,38.2,11.4
E02002796,10.9,38.8,38,12.3
E02002797,15.6,42.5,31.7,10.1
E02002798,8.9,41.8,37.3,12
E02002799,22,45.1,26.4,6.5
E02002800,21.4,43.6,27.9,7.1
E02002801,19.1,44.1,27.7,9.1
E02002802,34.6,43.2,17.5,4.7
E02002803,42.6,42.9,12.1,2.5
E02002804,22.9,42.9,26.8,7.4
E02002806,36.3,45.4,14.6,3.6
E02002807,21.8,43.6,26.3,8.2
E02002808,49.3,37.9,10.7,2.1
E02002810,12.2,44.3,34.1,9.4
E02002811,46.4,35.6,12.8,5.2
E02002812,21.6,42.4,26.6,9.4
E02002813,46.8,36.8,12.1,4.3
E02002814,16.4,43,31.6,8.9
E02002815,35.8,39.1,17.2,7.9
E02002816,11.3,37.3,36.8,14.6
E02002817,13.9,42.6,31.6,11.9
E02002818,36.8,40.5,17.1,5.6
E02002819,25.2,48.3,21,5.6
E02002820,29.3,42.5,22.5,5.7
E02002821,36.2,41.9,17.8,4.1
E02002822,19.5,45,25.4,10.1
E02002823,24,43.6,25.5,6.9
E02002824,25.7,44.6,23.3,6.4
E02002825,17.6,43.3,29,10.1
E02002826,13.9,38.1,36.5,11.6
E02002928,11.8,40.7,33.7,13.8
E02002929,6.9,31.9,39.6,21.6
E02002930,15.9,43,30.9,10.2
E02002931,8.4,36.5,39.2,15.8
E02002932,22.8,43.8,25,8.5
E02002933,15,42.9,30.8,11.3
E02002934,15.8,41.9,30.7,11.7
E02002935,18.3,45.7,26.9,9.1
E02002936,17.6,43.9,29,9.5
E02002937,8,35.4,38.5,18.1
E02002938,25.1,43.5,23.4,8.1
E02002939,23.9,43.4,24.9,7.8
E02002940,22.1,43.6,26,8.3
E02002941,21.1,42.5,27.3,9
E02002942,7.2,35.4,42.1,15.2
E02002944,30.5,43.4,20.2,5.9
E02002945,25.4,43.1,24,7.5
E02002946,19.1,45.1,27.3,8.6
E02002947,27.5,41.7,23.7,7.1
E02002948,31.9,44,18.8,5.3
E02002949,26.5,40.4,23.8,9.2
E02002950,31.5,44,18.7,5.9
E02002951,19.4,41,28.4,11.1
E02002952,22.1,42.9,28.6,6.4
E02002953,25.6,46.6,21.3,6.5
E02002954,23.3,44.5,25.1,7.1
E02002955,38.1,41.2,16.4,4.3
E02002956,28.2,44.3,22,5.6
E02002957,13.9,42.6,31.9,11.6
E02002958,26.9,42.1,25,6
E02002959,36.8,44,15.6,3.6
E02002960,18.8,43.5,28.6,9.2
E02002961,34.8,43.2,17.3,4.6
E02002962,35.8,41.1,18.3,4.8
E02002963,37.6,45.2,14,3.2
E02002964,25.6,44.3,23.1,7
E02002965,41.8,38.5,15.8,4
E02002966,39.4,43,14.4,3.2
E02002967,36.9,43.3,16,3.7
E02002968,24.4,48.6,21.7,5.2
E02002969,37.6,44.1,14.4,3.9
E02002970,34.4,46.1,15.6,3.8
E02002973,26.1,46.2,21.3,6.4
E02002974,17.2,42,32.2,8.6
E02002975,11.9,43.6,34.2,10.3
E02002976,19.7,45.2,26.7,8.3
E02002977,28.4,45.3,20.6,5.7
E02002978,31.2,44.8,19.3,4.7
E02002979,27.6,43.7,21.4,7.3
E02002980,15.2,45.3,31.4,8.1
E02002981,22.5,39.8,27.2,10.5
E02002982,29.1,39.7,25.3,5.9
E02002983,10.1,39.2,37.5,13.3
E02002984,6.9,37.4,42.4,13.3
E02003800,7.3,35.2,41.5,16.1
E02003809,8.4,34.5,38.5,18.6
E02003810,6.9,37.1,38,18
E02003811,5.2,32.6,42.5,19.7
E02003812,10.2,39.6,38.7,11.5
E02003813,15.1,39.2,33.5,12.2
E02003814,10,39.7,38.3,11.9
E02003815,19.7,41.7,29.5,9.1
E02003816,18.3,45.7,28.3,7.6
E02003817,9.7,41.7,36.5,12.1
E02003818,7.5,36.3,41,15.2
E02003819,12.4,43.7,33.9,10
E02003820,9.1,40.2,39.7,11
E02003821,17.6,43.5,29.8,9.1
E02003822,6.2,38.3,39.7,15.9
E02003823,15.2,41.8,31.7,11.3
E02003824,10.2,38.4,40.4,11
E02003825,7.6,40.3,37.5,14.6
E02003826,23,44.6,25.7,6.7
E02003827,33.4,45.7,17,3.9
E02003828,23.3,44.6,25,7.1
E02003829,18,51.7,23,7.2
E02003830,34.6,44.3,17.2,4
E02003831,7.4,36.4,40.3,15.9
E02003832,37.2,40.8,17.6,4.4
E02003833,15.5,42.5,31.6,10.4
E02003834,29.9,42.9,21.3,5.8
E02003835,7.1,39.6,38.5,14.8
E02003836,22.3,45.2,25.3,7.2
E02003838,9.5,42.4,36.5,11.6
E02003839,18.7,47.3,27,7
E02003840,6.5,33.5,39.6,20.3
E02003858,12.2,42.6,33.9,11.3
E02003859,6.2,32.5,41.6,19.7
E02003860,6.8,39.8,41.8,11.6
E02003861,17.4,43,32.5,7.1
E02003862,6.2,30.8,40.9,22.2
E02003863,12.1,37.8,38.4,11.7
E02003864,10.4,40.1,35.3,14.2
E02003865,10.1,45.8,34.7,9.5
E02003866,7.6,38.4,40.4,13.6
E02003867,13,43.4,33.8,9.8
E02003868,23.8,46.6,22.8,6.7
E02003869,14.1,44.4,33,8.5
E02003870,25.5,47.7,21.3,5.4
E02003871,21.6,41.7,27.9,8.8
E02003872,7.1,33.8,39.8,19.3
E02003873,25.4,44.1,25,5.6
E02003874,14.3,39.9,35.4,10.3
E02003875,5.3,32.1,42.5,20.2
E02003876,11.5,44.9,32.5,11.2
E02003877,8.8,37.6,38.8,14.8
E02003878,8.6,37.8,38.9,14.7
E02003879,19.2,43.3,31,6.5
E02003880,13.3,40.5,34.3,11.8
E02003881,18.3,47.9,26.3,7.5
E02003882,18.8,45.1,27.7,8.4
E02003883,8,37.7,41,13.3
E02003884,6.3,34.9,42.7,16.1
E02003885,7.3,38.1,40.6,14
E02003886,20.2,41.8,27.4,10.6
E02003887,11.6,39.4,36.9,12.1
E02003888,25.3,45.7,22.4,6.6
E02003889,23.5,43.2,25.3,8
E02003890,16.1,41.9,31.6,10.4
E02003891,7.4,36,40.3,16.2
E02004030,9.6,38.4,36.8,15.2
E02004034,14.8,40.2,32.7,12.3
E02004035,9.4,37.1,35.4,18.2
E02004037,11.5,38.7,36.2,13.7
E02004038,20.4,45.8,26.3,7.5
E02004039,11.8,39.1,35.5,13.6
E02004043,12.6,38.4,35.6,13.4
E02004044,9.9,34.1,40.1,15.9
E02004055,22.9,43.4,26.4,7.2
E02004058,30.2,41.7,21.8,6.4
E02004061,27.1,40.2,24.9,7.8
E02004062,24,40.6,26.2,9.2
E02004063,18.9,42.1,31,8.1
E02004064,31.9,46.7,17.4,3.9
E02004065,11.7,39.9,36.3,12
E02004066,20.1,43.4,28.2,8.3
E02004067,38.6,38.4,17.7,5.3
E02004068,11,39.8,34.7,14.5
E02004069,9.7,39.3,35.9,15.1
E02004072,12.9,41.3,34.1,11.7
E02004073,19.4,41.8,28.3,10.6
E02004074,14.7,41,32,12.3
E02004075,8.5,37,35,19.5
E02004076,18.8,41,30.3,10
E02004077,5.9,32.4,39.7,22
E02004081,10.7,37.9,37.8,13.6
E02004100,10.6,40.5,34.9,14.1
E02004102,29.3,42.9,20.8,7
E02004103,21.1,47.5,24,7.4
E02004104,9.5,40.4,35,15.2
E02004106,12.8,42.9,31.6,12.7
E02004108,18.9,43.7,28.2,9.2
E02004109,7.7,37.2,40.1,15
E02004110,10,39.9,36.9,13.2
E02004112,10.9,36.3,36.4,16.3
E02004114,10.4,37.2,36.5,15.9
E02004116,27.4,41.3,23.3,7.9
E02004118,7.3,36.2,41.1,15.4
E02004119,8,37.7,40.9,13.4
E02004120,8.4,43.8,36.5,11.3
E02004122,6.9,35.4,40,17.7
E02004123,11.3,38.3,34.8,15.6
E02004124,15.2,40,33,11.8
E02004125,16,42.4,31.2,10.4
E02004126,19.9,40.4,29.4,10.3
E02004128,9.5,37.6,37.3,15.6
E02005384,7.4,34.1,39.8,18.7
E02005399,12.5,40.1,37,10.3
E02005401,6.9,31.3,40.1,21.6
E02005402,12.3,38.6,35.1,14
E02005404,9.8,36.2,39.2,14.7
E02005408,10.7,37,35.7,16.6
E02006008,12,40,36.5,11.4
E02006009,12.2,40.7,32.9,14.2
E02006010,11.3,38.8,34,15.9
E02006011,17.1,40.7,30.4,11.8
E02006012,16.5,43,29.4,11.1
E02006013,5.8,31.6,38.4,24.2
E02006015,17.6,43.2,29.5,9.6
E02006016,5.8,31.7,39.7,22.8
E02006018,17.6,43.2,29.4,9.9
E02006019,17.2,45.2,26.8,10.9
E02006020,6,31.3,38.7,24.1
E02006021,5.2,30.3,40.5,24.1
E02006022,7.1,34.1,39.1,19.7
E02006029,23.2,43.3,25.2,8.3
E02006030,17.1,42.3,29.6,11
E02006031,24.6,48.7,22,4.7
E02006032,21.8,43,26.7,8.5
E02006033,27.1,47.5,20.6,4.8
E02006034,12.8,44.3,33.3,9.6
E02006035,14.8,44.9,30.9,9.3
E02006036,20.8,46,26.2,7.1
E02006037,15,43,32,9.9
E02006038,9.6,37.3,37.6,15.4
E02006040,6.2,32.6,38.6,22.6
E02006042,15.2,42.1,28.9,13.9
E02006118,9.4,40,36,14.6
E02006119,26,40.3,24.8,8.9
E02006120,18,41.4,30.3,10.2
E02006121,14.7,38.1,35,12.3
E02006122,15.1,40.5,34.2,10.1
E02006123,9.9,34.8,38,17.2
E02006124,24.3,40.2,25.6,9.9
E02006125,21.9,43.1,26.4,8.7
E02006126,12.6,38.3,34.7,14.4
E02006127,6,33.3,43.6,17.1
E02006128,18.2,40.2,28.7,12.9
E02006129,26.2,42.8,23.9,7.1
E02006130,12.2,37.8,36.7,13.3
E02006131,8.7,34.7,37,19.7
E02006132,14.5,39.4,35.3,10.8
E02006133,18.3,39.2,31.5,11
E02006134,11.2,37.5,38.4,12.9
E02006135,12.5,38,37.2,12.3
E02006136,6.5,30.1,40.3,23.1
E02006137,25.6,43,24,7.4
E02006138,24.7,45.1,24,6.2
E02006139,31.8,43.7,19.4,5.1
E02006140,20.6,40.6,28.7,10
E02006141,33.5,44.4,17.5,4.6
E02006142,11.5,39.7,34.9,13.9
E02006143,9.6,39.8,37.7,12.9
E02006144,29.1,43.2,21.4,6.2
E02006145,9.3,35.7,37.2,17.7
E02006146,10.5,38.7,37.2,13.5
E02006147,6.9,33.5,42.1,17.5
E02006148,6.3,33.6,39.2,20.9
E02006149,27.1,44,22.4,6.5
E02006150,12.6,41.8,34.7,10.9
E02006151,14.4,37.3,34.6,13.7
E02006152,12.2,43.2,34.4,10.1
E02006153,6.1,33.7,43.4,16.8
E02006154,10.7,39.6,34.3,15.4
E02006155,18.5,44.3,27.9,9.3
E02006156,6.8,28.3,40.7,24.2
E02006157,14.4,37.6,33.9,14.1
E02006158,8.2,39.9,36.3,15.5
E02006159,21.8,43.8,25.9,8.4
E02006160,18.9,44.4,28.5,8.2
E02006161,11.7,39.5,34.8,14
E02006162,13.2,41.6,33.1,12.1
E02006163,19.6,42.8,28.1,9.4
E02006164,28.5,46.9,19.1,5.5
E02006165,23.2,45,24.7,7.1
E02006166,14.6,43.5,31.4,10.5
E02006167,30.9,43.4,20.1,5.6
E02006168,39.9,40.5,14.5,5.2
E02006169,22.2,41.7,28.1,8
E02006170,13.5,37.8,34.3,14.4
E02006171,20.8,42.2,28.3,8.8
E02006172,10.5,38.9,37.7,12.8
E02006173,6,30.5,41.5,22
E02006174,10.6,37,36.1,16.3
E02006175,13.2,35.6,35.6,15.7
E02006176,9.2,35.4,37.4,18
E02006177,12.5,38.1,34.7,14.7
E02006178,16,39.3,31.4,13.3
E02006179,10,37.6,36.9,15.5
E02006180,15.6,35.9,33.9,14.6
E02006181,19.9,44.1,27.4,8.6
E02006182,7.9,37,38.8,16.4
E02006185,18.5,39.4,30.2,11.8
E02006186,8.3,35,38.1,18.6
E02006188,9.7,37.6,37.4,15.4
E02006189,8.7,36.7,38.1,16.5
E02006190,19,43.1,29.8,8.1
E02006191,7.1,37.2,40.2,15.5
E02006192,7.2,35.3,40.1,17.4
E02006193,10.4,41.8,36.5,11.2
E02006194,19.6,44.9,27.8,7.7
E02006195,7.7,36,40.8,15.5
E02006196,25.1,49.2,20.6,5.2
E02006197,33.1,47.8,15.8,3.4
E02006198,9.6,42.4,36.8,11.2
E02006199,9.4,40.2,36.7,13.7
E02006200,28.1,43.4,22.5,6
E02006201,8.7,38.4,39.9,13
E02006202,8.6,35,38.5,17.8
E02006203,21.7,43.1,27.2,7.9
E02006204,18.3,41.9,28.1,11.7
E02006205,6.2,36.8,36.6,20.4
E02006206,20.4,41.6,27.7,10.3
E02006207,9.3,42.7,34.1,13.8
E02006208,25.9,46,21.9,6.2
E02006209,10,39,36.5,14.4
E02006210,6.7,35.2,37.2,20.9
E02006211,8.5,36.7,39.1,15.7
E02006212,9.8,37.4,36.9,16
E02006213,11.4,39.2,33.1,16.3
E02006214,21.1,41.9,27.1,9.8
E02006215,9.9,37.9,36.5,15.8
E02006216,8.8,37.5,37.4,16.3
E02006217,13.3,39.7,35.4,11.6
E02006218,34.6,40.4,19.7,5.4
E02006219,15,39.2,33.6,12.3
E02006220,19.1,40.5,30.3,10.1
E02006221,15.2,40.4,31.9,12.5
E02006222,18.9,44.3,28.3,8.5
E02006223,30,43.5,20.8,5.8
E02006224,10.7,36,38.1,15.2
E02006225,10.8,37.1,38.3,13.8
E02006226,13.7,40.2,35.1,10.9
E02006468,10.1,36.7,37.1,16.1
E02006469,14.5,40.3,31.7,13.5
E02006470,21.9,41.1,27.1,9.9
E02006471,7.6,34.4,39,19
E02006472,12.7,38.4,34.3,14.6
E02006473,14.2,40.6,33.1,12.1
E02006474,7.9,32.6,37.9,21.6
E02006475,12.2,37.4,38.3,12.1
E02006476,22.6,44.4,25.7,7.3
E02006477,9.5,34,40.1,16.4
E02006478,9.3,37.5,38.8,14.4
E02006479,36.3,42.8,17.1,3.8
E02006480,25.1,42.2,24.9,7.9
E02006481,21.6,43.8,26.8,7.8
E02006482,15,43.4,31.8,9.8
E02006483,31,41.6,21.3,6
E02006484,21.2,42.2,27.9,8.6
E02006485,7.6,34.6,39.7,18.1
E02006486,20.1,38.1,29.8,12
E02006809,13,36.6,31.4,18.9
E02006810,23.5,42.3,24.6,9.7
E02006872,12.3,40.5,33.9,13.3
E02006894,38.3,40.7,16.1,4.9
E02006919,13,41.9,35.6,9.5
E02006920,12.5,38.4,36.4,12.7
E02006943,42.2,41.1,13,3.7
E02006944,37.8,39.8,16.9,5.6
E02006974,28.3,46.6,20,5.1
E02006982,11.5,39.6,35.3,13.6
E02007029,13.8,38.6,32.9,14.6
E02007030,5,36.1,41.1,17.8
E02007031,4.4,31.9,44.5,19.2
E02007038,31.2,44.3,19.7,4.9
E02007050,12.3,40.4,37.6,9.7
E02007051,7.7,39.1,42.3,11
