areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00052690,57.3,26.2,12.6,2.9,1
E00052691,15,53.5,27.6,3.9,0
E00052692,29.6,45.7,19.4,4.8,0.5
E00052693,67.4,26.1,6.5,0,0
E00052694,42.3,44.7,12.2,0.8,0
E00052695,15,50.8,30.8,3.3,0
E00052696,37.8,30.1,25.2,5.6,1.4
E00052697,20.6,19.4,54.1,5.9,0
E00052698,14.2,46.5,32.3,7.1,0
E00052699,20.1,33.3,36.8,8.3,1.4
E00052700,17.6,25.8,49.7,6.9,0
E00052701,29.9,40.1,26.3,3.6,0
E00052702,39.6,33,21.7,4.7,0.9
E00052703,36.9,41.5,20,0.8,0.8
E00052704,41.4,41.4,14.3,1.5,1.5
E00052706,31,39.7,25.9,2.6,0.9
E00052707,18.2,43.3,29.6,7.4,1.5
E00052709,13.5,28.8,48.7,9,0
E00052711,53.8,36.8,6,2.6,0.9
E00052712,55.2,34.5,10.3,0,0
E00052713,41,45,13,1,0
E00052714,57.9,28.9,12.4,0.8,0
E00052715,48.9,35.6,14.1,1.5,0
E00052716,52.6,36.1,9,2.3,0
E00052717,53.4,31.3,13,2.3,0
E00052718,45.3,43.9,9.4,1.4,0
E00052719,53,34.3,11.2,0.7,0.7
E00052720,36.8,47.2,13.9,2.1,0
E00052721,42.5,28.4,23.1,5.2,0.7
E00052722,38.8,37.2,22.3,1.7,0
E00052723,28.3,33.6,31.9,6.2,0
E00052724,55.6,31,13.5,0,0
E00052725,20.8,20.8,53.8,3.1,1.5
E00052873,18.3,34.3,34.3,10.1,3
E00052894,12.2,24.5,49.6,12.2,1.4
E00052901,14.5,37.1,37.1,11.3,0
E00052902,11.1,29.2,46.5,11.1,2.1
E00052904,25,20.8,35,16.7,2.5
E00052906,2.8,18.9,74.1,3.5,0.7
E00052911,26.4,36.4,29.5,7.8,0
E00052914,20.7,25.9,43,8.1,2.2
E00052915,21.9,26.6,38.3,11.7,1.6
E00052916,33.8,33.1,27.7,3.1,2.3
E00052918,44.3,37.7,13.2,3.8,0.9
E00052920,24,30.2,36.4,8.5,0.8
E00052921,22.4,25.9,40.5,9.5,1.7
E00052922,14.4,31.8,44.7,7.6,1.5
E00052923,23.2,25.6,44.8,5.6,0.8
E00052924,17.2,25.2,55,2.6,0
E00052925,22.8,41.7,30.7,3.9,0.8
E00052926,29.8,36.2,29.1,5,0
E00052929,30.7,33.1,33.1,3.1,0
E00052930,22,32.8,40.5,3.9,0.9
E00052931,29.8,29,37.4,3.1,0.8
E00052932,33.3,33.3,26.3,4.4,2.6
E00052933,22.1,34.3,41.3,2.3,0
E00052934,18.9,22.5,52.3,6.3,0
E00052935,10.6,31.1,51.7,6,0.7
E00052937,22,33.3,35.8,8.1,0.8
E00052938,13.6,36,37.6,9.6,3.2
E00052940,21.9,41,31.4,4.8,1
E00052941,19.1,31.3,40.9,8.7,0
E00052943,18.2,23.1,51.2,4.1,3.3
E00052944,27.2,28.8,36,6.4,1.6
E00052945,13.6,30.3,41.7,13.6,0.8
E00052946,30.5,43.8,20.3,4.7,0.8
E00052989,49.6,37.8,11,1.6,0
E00052990,23.3,45.1,26.3,3.8,1.5
E00052991,44.4,35.9,19.7,0,0
E00052992,31.1,34.1,25.8,7.6,1.5
E00052993,67.3,18.6,12.4,1.8,0
E00052994,29.1,36.2,29.9,4.7,0
E00052995,13.5,35,47.2,3.1,1.2
E00052996,45.3,39.8,11.7,2.3,0.8
E00052997,13,43.2,41.8,2.1,0
E00052998,33.6,40.3,21,4.2,0.8
E00052999,39,36.4,21.2,3.4,0
E00053000,29.6,45.2,22.6,2.6,0
E00053001,52.4,25.8,21.8,0,0
E00053002,40,46.2,13.1,0.8,0
E00053003,47.3,34.1,18.6,0,0
E00053004,20.6,39.2,40.2,0,0
E00053005,20.6,30.8,41.1,5.6,1.9
E00053006,20.2,50.4,26.9,2.5,0
E00053007,24.5,28,35,9.8,2.8
E00053008,50.8,25.8,16.7,6.1,0.8
E00053009,39.7,39.7,17.6,2.3,0.8
E00053010,22.2,29.1,38.5,10.3,0
E00053011,48.6,30.7,17.1,2.1,1.4
E00053012,35.2,38.1,21.9,3.8,1
E00053013,48.6,33.9,14.7,2.8,0
E00053014,41.8,37.7,17.2,3.3,0
E00053015,51.5,28.5,17.7,1.5,0.8
E00053016,18.1,41.4,39.7,0.9,0
E00053017,26.6,30.5,39.8,3.1,0
E00053018,49.2,29.2,18.5,2.3,0.8
E00053019,35.7,32.7,28.6,2,1
E00053020,39.3,33,23.2,4.5,0
E00053021,2.5,18.6,76.3,0.8,1.7
E00053022,19.3,40.4,35.1,5.3,0
E00053023,50.9,37.9,11.2,0,0
E00053024,59.3,25,13,2.8,0
E00053025,17.4,38.8,37.2,5,1.7
E00053026,26.5,31,35.4,5.3,1.8
E00053027,40.4,34.9,17.1,7.5,0
E00053028,9.5,42.6,45.6,2.4,0
E00053029,36,42.3,18.9,2.7,0
E00053030,33.3,34.2,26.5,4.3,1.7
E00053032,25.6,19.2,51.2,3.5,0.6
E00053033,36.2,17.1,42.9,3.8,0
E00053034,21.1,17.4,51.4,8.3,1.8
E00053051,40,26.2,31.5,2.3,0
E00053052,26.8,15.2,49.1,8,0.9
E00053053,33.6,29.1,32.1,4.5,0.7
E00053054,16.7,50,29.2,4.2,0
E00053055,11.2,58,28,2.8,0
E00053056,33.3,28.1,31.9,4.4,2.2
E00053057,21.4,37.6,30.8,9.4,0.9
E00053058,38.7,24.6,32.4,2.8,1.4
E00053059,42.8,29.5,19.3,6.6,1.8
E00053060,28.3,22,40.9,8.8,0
E00053061,30.4,26.1,33.9,9.6,0
E00053115,30.5,28.9,32.8,7,0.8
E00053116,15.1,26.4,44.3,13.2,0.9
E00053117,38.3,24.3,29.6,6.1,1.7
E00053118,13.2,21.7,46.2,17.9,0.9
E00053119,20.3,21,46.9,9.8,2.1
E00053120,4.8,11.9,75.4,6.3,1.6
E00053121,23.3,39.8,24.1,9.8,3
E00053122,17.8,42.6,33.3,6.2,0
E00053123,23.4,25.8,33.1,13.7,4
E00053124,8.4,27.7,51.2,10.8,1.8
E00053125,28.7,30.6,29.3,8.9,2.5
E00053126,3.8,21.1,54.1,13.5,7.5
E00053127,14.8,27.7,44.5,10.3,2.6
E00053128,29.1,28.2,27.3,13.6,1.8
E00053129,34.5,28.3,33.6,3.5,0
E00053130,20.9,29.7,39.2,6.3,3.8
E00053131,12.7,29.3,45.9,8.9,3.2
E00053132,29.4,36.7,25.7,5.5,2.8
E00053133,36.1,33.6,18.9,10.7,0.8
E00053134,7.3,16.8,66.4,8.8,0.7
E00053135,16.4,40.5,34.4,5.1,3.6
E00053136,29.5,34.1,30.3,5.3,0.8
E00053137,13.2,18.4,57.9,9.2,1.3
E00053138,18,47.7,25.2,8.1,0.9
E00053139,18.4,23.4,45.6,12,0.6
E00053140,11.3,10.4,73.6,4.7,0
E00053141,6.6,29.4,48.5,13.2,2.2
E00053142,10.7,20.8,49,15.4,4
E00053144,0,29.3,60.3,7.8,2.6
E00053145,10.8,25.9,57.6,5,0.7
E00053146,32.4,23.7,33.5,8.7,1.7
E00053147,22.4,20.1,37.3,14.2,6
E00053148,30.8,24.8,31.6,8.3,4.5
E00053149,22.9,13.3,51.9,10,1.9
E00053155,18.9,32.8,40.2,6.6,1.6
E00053156,19.7,30.7,33.1,12.6,3.9
E00053157,15.5,24,47.3,10.9,2.3
E00053158,27.8,37.4,27.8,7,0
E00053200,63.8,24.4,11,0.8,0
E00053201,53.2,34,10.6,2.1,0
E00053202,57.3,32.7,8,1.3,0.7
E00053203,30.2,40.6,24.5,3.8,0.9
E00053204,42,29,23,6,0
E00053205,32.6,25.6,34.9,6.2,0.8
E00053206,44.2,43.3,11.7,0.8,0
E00053207,57.5,30,10.8,1.7,0
E00053208,50.4,36.4,12.4,0.8,0
E00053209,65.3,22.6,9.7,2.4,0
E00053210,44.6,30.4,25,0,0
E00053211,43.8,37.2,14.9,3.3,0.8
