areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00052690,27.7,72.3
E00052691,26.4,73.6
E00052692,27,73
E00052693,24.4,75.6
E00052694,29.8,70.2
E00052695,29.4,70.6
E00052696,35,65
E00052697,28.9,71.1
E00052698,38.5,61.5
E00052699,31.5,68.5
E00052700,31,69
E00052701,37.6,62.4
E00052702,19.3,80.7
E00052703,31.1,68.9
E00052704,30.8,69.2
E00052706,37.2,62.8
E00052707,26.2,73.8
E00052709,26.5,73.5
E00052711,19.5,80.5
E00052712,25.2,74.8
E00052713,23.6,76.4
E00052714,30.3,69.7
E00052715,24.6,75.4
E00052716,25.6,74.4
E00052717,26.4,73.6
E00052718,29.3,70.7
E00052719,24.5,75.5
E00052720,21.4,78.6
E00052721,25.7,74.3
E00052722,26.5,73.5
E00052723,28.2,71.8
E00052724,26.2,73.8
E00052725,31.1,68.9
E00052873,25.8,74.2
E00052894,32.7,67.3
E00052901,32.3,67.7
E00052902,31.7,68.3
E00052904,37.7,62.3
E00052906,30.8,69.2
E00052911,30.8,69.2
E00052914,30,70
E00052915,30.7,69.3
E00052916,27.8,72.2
E00052918,34.3,65.7
E00052920,39,61
E00052921,49.6,50.4
E00052922,39.6,60.4
E00052923,46.9,53.1
E00052924,46,54
E00052925,45.5,54.5
E00052926,29.6,70.4
E00052929,38.1,61.9
E00052930,32.2,67.8
E00052931,28.4,71.6
E00052932,40.4,59.6
E00052933,36.8,63.2
E00052934,32.4,67.6
E00052935,28,72
E00052937,31.8,68.2
E00052938,36.8,63.2
E00052940,32.1,67.9
E00052941,35.1,64.9
E00052943,37.7,62.3
E00052944,25.6,74.4
E00052945,38.4,61.6
E00052946,33.3,66.7
E00052989,20.7,79.3
E00052990,30.9,69.1
E00052991,28.5,71.5
E00052992,25.7,74.3
E00052993,27.5,72.5
E00052994,28.1,71.9
E00052995,34.3,65.7
E00052996,26.1,73.9
E00052997,21.6,78.4
E00052998,27.1,72.9
E00052999,29.8,70.2
E00053000,27.2,72.8
E00053001,32.5,67.5
E00053002,26.9,73.1
E00053003,22.2,77.8
E00053004,21.2,78.8
E00053005,39.6,60.4
E00053006,22.7,77.3
E00053007,31.3,68.8
E00053008,36.2,63.8
E00053009,29.9,70.1
E00053010,26.3,73.7
E00053011,19.8,80.2
E00053012,32.1,67.9
E00053013,24.7,75.3
E00053014,27.9,72.1
E00053015,21.9,78.1
E00053016,30.4,69.6
E00053017,28.8,71.2
E00053018,25.8,74.2
E00053019,37.7,62.3
E00053020,26.6,73.4
E00053021,28.9,71.1
E00053022,20.2,79.8
E00053023,27.9,72.1
E00053024,25.6,74.4
E00053025,30.4,69.6
E00053026,28,72
E00053027,29.2,70.8
E00053028,26.8,73.2
E00053029,25.6,74.4
E00053030,24.1,75.9
E00053032,26.7,73.3
E00053033,15.7,84.3
E00053034,45.4,54.6
E00053051,20.1,79.9
E00053052,30.2,69.8
E00053053,29.2,70.8
E00053054,34.9,65.1
E00053055,26.5,73.5
E00053056,27.3,72.7
E00053057,27.5,72.5
E00053058,29.9,70.1
E00053059,28,72
E00053060,21.1,78.9
E00053061,31.5,68.5
E00053115,27.5,72.5
E00053116,41.2,58.8
E00053117,33.6,66.4
E00053118,29.8,70.2
E00053119,32.8,67.2
E00053120,33.3,66.7
E00053121,20.5,79.5
E00053122,30.1,69.9
E00053123,38.2,61.8
E00053124,22.2,77.8
E00053125,27.9,72.1
E00053126,24.6,75.4
E00053127,38.3,61.7
E00053128,23.4,76.6
E00053129,29.9,70.1
E00053130,34.7,65.3
E00053131,29.5,70.5
E00053132,26.3,73.7
E00053133,29.1,70.9
E00053134,38.7,61.3
E00053135,31.1,68.9
E00053136,28.5,71.5
E00053137,40.4,59.6
E00053138,40.6,59.4
E00053139,32.7,67.3
E00053140,37.3,62.7
E00053141,35.7,64.3
E00053142,34.4,65.6
E00053144,61.4,38.6
E00053145,31.3,68.7
E00053146,28,72
E00053147,18.4,81.6
E00053148,30.8,69.2
E00053149,33.5,66.5
E00053155,34.5,65.5
E00053156,32.3,67.7
E00053157,31.4,68.6
E00053158,34.7,65.3
E00053200,27.1,72.9
E00053201,27.1,72.9
E00053202,26.3,73.7
E00053203,36.1,63.9
E00053204,40.2,59.8
E00053205,34,66
E00053206,28.4,71.6
E00053207,33.1,66.9
E00053208,20.1,79.9
E00053209,25.4,74.6
E00053210,25.4,74.6
E00053211,39.3,60.7
E00053212,30.2,69.8
E00053213,29.3,70.7
E00053214,29.3,70.7
E00053215,29.7,70.3
E00053216,22.7,77.3
E00053217,22.1,77.9
E00053218,22.7,77.3
E00053219,27.3,72.7
E00053220,29.4,70.6
E00053221,24.2,75.8
E00053223,26.2,73.8
E00053224,30.4,69.6
E00053225,25,75
E00053226,31.5,68.5
E00053227,31.4,68.6
E00053228,36.8,63.2
E00053229,31.1,68.9
E00053230,18.3,81.7
E00053231,29.5,70.5
E00053232,31.8,68.2
E00053233,28.7,71.3
E00053234,27,73
E00053235,32.6,67.4
E00053236,36.4,63.6
E00053237,29.9,70.1
E00053238,37.8,62.2
E00053241,26.3,73.7
E00053242,25.9,74.1
E00053243,36.4,63.6
E00053244,27.2,72.8
E00053245,25.6,74.4
E00053246,26.8,73.2
E00053247,32.5,67.5
E00053248,23.2,76.8
E00053249,30,70
E00053250,39.4,60.6
E00053251,29.7,70.3
E00053252,32.1,67.9
E00053253,33,67
E00053254,50.9,49.1
E00053255,33.7,66.3
E00053256,26.7,73.3
E00053257,32,68
E00053258,30.3,69.7
E00053259,18.7,81.3
E00053260,32.9,67.1
E00053261,29,71
E00053263,31.1,68.9
E00146810,34.5,65.5
E00146811,21.2,78.8
E00146812,33.3,66.7
E00146814,33.7,66.3
E00146815,42.6,57.4
E00146820,25.2,74.8
E00146901,32.2,67.8
E00146902,35.3,64.7
E00146903,30.7,69.3
E00146904,22.9,77.1
E00146905,29.4,70.6
E00146909,30.2,69.8
E00146910,41.8,58.2
E00150889,33.6,66.4
E00150890,33.7,66.3
E00150891,30.5,69.5
E00150892,32.1,67.9
E00150893,28.6,71.4
E00150894,36.1,63.9
E00150895,26.4,73.6
E00150896,31.1,68.9
E00150897,26.1,73.9
E00150898,28.6,71.4
E00150899,17.1,82.9
E00150900,32.8,67.2
E00150901,29.5,70.5
E00150902,34.7,65.3
E00150903,29.8,70.2
E00150905,28.3,71.7
E00150906,29,71
E00150907,30.7,69.3
E00150908,36.3,63.7
E00150909,33.3,66.7
E00150910,39.9,60.1
E00150911,36.8,63.2
E00150912,28.6,71.4
E00150913,32.7,67.3
E00150914,32.4,67.6
E00150915,30.6,69.4
E00150916,31.5,68.5
E00150917,33.3,66.7
E00150918,36.4,63.6
E00150919,29.2,70.8
E00150920,29,71
E00150921,35.6,64.4
E00150922,27.5,72.5
E00150923,30.3,69.7
E00150924,33.6,66.4
E00150925,27.8,72.2
E00150926,31.5,68.5
E00150953,23,77
E00150954,41.7,58.3
E00150956,22.9,77.1
E00150957,32.8,67.2
E00150958,29.2,70.8
E00150959,30.2,69.8
E00150960,28.7,71.3
E00150961,26.9,73.1
E00150962,27.4,72.6
E00150963,34.8,65.2
E00150964,40.9,59.1
E00150965,29.6,70.4
E00150966,32.1,67.9
E00150967,23.7,76.3
E00150968,27.3,72.7
E00150969,35.4,64.6
E00150970,28.3,71.7
E00150971,33.6,66.4
E00150972,25.3,74.7
E00150973,37.8,62.2
E00150974,17.6,82.4
E00150975,27.1,72.9
E00150976,29.6,70.4
E00150977,29.7,70.3
E00150978,23.3,76.7
E00150979,30.4,69.6
E00151088,31.9,68.1
E00151090,40.5,59.5
E00151119,27.7,72.3
E00151129,33.8,66.2
E00151130,29.4,70.6
E00151132,30.9,69.1
E00151133,22.4,77.6
E00151134,28.4,71.6
E00151136,30.9,69.1
E00151137,32.4,67.6
E00151138,23,77
E00151140,26.4,73.6
E00151141,27.9,72.1
E00151142,30.4,69.6
E00151143,29.1,70.9
E00151144,26,74
E00151145,29.1,70.9
E00151146,28.5,71.5
E00151147,26,74
E00151148,22,78
E00151149,27.2,72.8
E00151150,34.8,65.2
E00151151,23.4,76.6
E00151152,30.5,69.5
E00151153,36.9,63.1
E00151154,33.9,66.1
E00151155,31.4,68.6
E00151156,27.3,72.7
E00151157,30.6,69.4
E00151158,26.9,73.1
E00151159,28,72
E00151160,36.2,63.8
E00151161,36.2,63.8
E00151162,32.4,67.6
E00151163,44.2,55.8
E00151164,32.3,67.7
E00151174,31.2,68.8
E00151175,31.5,68.5
E00167328,34.2,65.8
E00167329,26.6,73.4
E00167346,31.5,68.5
E00171615,46.6,53.4
E00171616,30.5,69.5
E00171617,25.3,74.7
E00180654,31.2,68.8
E00180704,23.5,76.5
E00180773,30.8,69.2
E00181849,30.1,69.9
E00181854,73.1,26.9
E00181859,16.2,83.8
E00181861,18,82
E00181864,21.8,78.2
E00181869,24,76
E00181870,18.2,81.8
E00181875,23.9,76.1
E00181881,12.7,87.3
E00181884,29.3,70.7
E00181886,39.8,60.2
E00181891,22.2,77.8
E00181897,24.8,75.2
E00181907,25.2,74.8
E00181913,22,78
E00181918,17.1,82.9
