areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00052690,52,16.3,14.3,17.3
E00052691,53.9,15.8,17.1,13.2
E00052692,41,23.5,18,17.5
E00052693,42.9,17.5,26,13.6
E00052694,63.5,16.3,12.5,7.7
E00052695,50.6,21.2,12.9,15.3
E00052696,54.6,16,17.8,11.7
E00052697,64,10.4,8.8,16.8
E00052698,52.6,16.7,15.4,15.4
E00052699,56.5,18.8,10.1,14.5
E00052700,60.5,14.3,10.2,15
E00052701,65,9.1,10.5,15.4
E00052702,40.2,22.3,19.6,17.9
E00052703,53.1,19.2,13.1,14.6
E00052704,48.3,20.4,19.7,11.6
E00052706,50.4,22.5,13.2,14
E00052707,47.9,21.3,17.1,13.7
E00052709,51.6,25.5,7.2,15.7
E00052711,43.2,16.2,26.4,14.2
E00052712,38.7,14.3,26.1,21
E00052713,39.8,23.6,23.6,13
E00052714,45.5,20,23.6,10.9
E00052715,44.4,14.6,19.3,21.6
E00052716,42.5,18.7,24.6,14.2
E00052717,48.5,11.5,23.1,16.9
E00052718,45.1,20.4,22.8,11.7
E00052719,43.4,21.7,20.3,14.7
E00052720,47.2,19.5,23.9,9.4
E00052721,56.1,20.3,6.1,17.6
E00052722,48.1,18.8,17.3,15.8
E00052723,53.2,14.3,17.5,14.9
E00052724,56.3,15.9,15.9,11.9
E00052725,66.4,10.9,8.2,14.5
E00052873,47.6,27,10.1,15.3
E00052894,49.6,23,9.7,17.7
E00052901,52.1,23,9.1,15.8
E00052902,52.9,20.7,14.3,12.1
E00052904,50.3,26.2,12.1,11.4
E00052906,48.7,23.1,10.3,17.9
E00052911,44.8,27.6,8.2,19.4
E00052914,35.5,36.1,13,15.4
E00052915,44.4,27.4,5.1,23.1
E00052916,43.4,28.9,13.2,14.5
E00052918,53,21,17,9
E00052920,52,21.6,8,18.4
E00052921,68.5,9.2,5.4,16.9
E00052922,59.1,13.8,10.1,17
E00052923,60.5,23.3,4.7,11.6
E00052924,71.1,12.3,7.9,8.8
E00052925,60,21,12,7
E00052926,52.3,25.2,11.3,11.3
E00052929,49.6,23.9,15,11.5
E00052930,50,25.2,9.7,15
E00052931,53.5,14.1,14.8,17.6
E00052932,55.2,19,9.5,16.2
E00052933,45.4,20.8,13.8,20
E00052934,51.9,27.4,9.4,11.3
E00052935,47,37,5,11
E00052937,53.4,14.5,13,19.1
E00052938,51.7,23.5,10.7,14.1
E00052940,47.5,30,8.8,13.8
E00052941,55.9,24.6,5.9,13.6
E00052943,60.9,22.6,5.2,11.3
E00052944,55.1,22.8,8.9,13.3
E00052945,58.1,18.5,6.5,16.9
E00052946,43.2,24.7,18.5,13.6
E00052989,39.6,22.1,24.2,14.1
E00052990,48.4,19.7,20.5,11.5
E00052991,49.1,18.6,18.6,13.7
E00052992,52.7,12.8,17.6,16.9
E00052993,35.3,25.3,28.2,11.2
E00052994,49.2,18,21.9,10.9
E00052995,49.3,29.3,10.7,10.7
E00052996,35.4,23.6,24.2,16.8
E00052997,34.8,21.7,25.4,18.1
