areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00052690,77,18.1,4.8
E00052691,58.1,20.4,21.5
E00052692,81.5,10.9,7.6
E00052693,83.6,14.5,1.9
E00052694,72,17,11
E00052695,65.2,22.2,12.6
E00052696,72.6,20.2,7.2
E00052697,64.7,22.5,12.8
E00052698,65,20.1,14.8
E00052699,79.9,14.7,5.5
E00052700,74.8,15.8,9.4
E00052701,76.6,15.7,7.7
E00052702,80,13.7,6.3
E00052703,79.7,13.1,7.2
E00052704,78.5,16.5,5
E00052706,80.6,11.5,8
E00052707,77.7,13.4,8.9
E00052709,80.3,10.5,9.1
E00052711,88.6,9.2,2.3
E00052712,81.8,10.7,7.4
E00052713,87.7,9.3,3
E00052714,83.9,14.5,1.6
E00052715,85.6,11,3.3
E00052716,77.3,15.9,6.9
E00052717,79.3,15.7,5
E00052718,80.8,12.5,6.7
E00052719,85.3,11.3,3.4
E00052720,84.6,13.5,1.9
E00052721,79.5,13.7,6.7
E00052722,74.5,15.1,10.4
E00052723,81.3,13.9,4.8
E00052724,78.1,15.8,6.1
E00052725,69.7,17.7,12.6
E00052873,84.8,10.7,4.5
E00052894,80.1,12.4,7.5
E00052901,74.1,16.9,9
E00052902,78.6,15.6,5.8
E00052904,80.1,14.5,5.4
E00052906,45.5,28.1,26.4
E00052911,82,12.9,5.1
E00052914,87.1,9.4,3.5
E00052915,84.5,11.6,3.9
E00052916,81.7,12.4,5.9
E00052918,70.9,20.3,8.8
E00052920,80.2,12.5,7.3
E00052921,80.9,14.6,4.5
E00052922,79.8,12.9,7.3
E00052923,82.9,12.5,4.6
E00052924,75.3,14.7,10.1
E00052925,72.9,17.9,9.2
E00052926,80.6,13.8,5.6
E00052929,70.8,19.9,9.3
E00052930,83.7,12.2,4.1
E00052931,75.4,19,5.6
E00052932,75.8,16.5,7.6
E00052933,74.2,14,11.8
E00052934,76.4,14.3,9.3
E00052935,71.4,15.8,12.7
E00052937,76.9,16,7.1
E00052938,82.2,13.9,4
E00052940,77.2,15.8,7
E00052941,76.2,14.7,9.1
E00052943,83.4,12.7,3.9
E00052944,82.9,12.8,4.3
E00052945,81.5,13.1,5.4
E00052946,85.8,10.4,3.8
E00052989,85.5,12.3,2.2
E00052990,78.7,13.8,7.4
E00052991,78,14.1,8
E00052992,81.7,14.1,4.2
E00052993,85.9,9.7,4.4
E00052994,78.8,13.1,8.1
E00052995,71,17.6,11.4
E00052996,83.7,11.6,4.7
E00052997,76.5,18.9,4.5
E00052998,75.8,16.9,7.3
E00052999,85.2,8.7,6.1
E00053000,74.5,17.9,7.6
