geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00114694,1.1,26.4,38.5,34.1
E00114700,1.6,17.7,34.7,46
E00114701,7.3,31.3,44.8,16.7
E00114849,4.2,17.7,29.2,49
E00114870,3.9,13.3,47.7,35.2
E00114871,0.8,7.5,28.6,63.2
E00114872,2.5,10.1,25.3,62
E00114875,3.1,6.2,23.1,67.7
E00115035,1.3,22.4,39.5,36.8
E00115036,5.3,25.6,17.3,51.9
E00115037,3.1,9.3,34,53.7
E00115038,2.5,11.9,21.9,63.8
E00115039,2.7,20.7,34.7,42
E00115040,6.2,23.5,33.3,37
E00115107,3.2,26.6,60.5,9.7
E00115108,0.8,8.1,71.8,19.4
E00115109,0,35.4,45.8,18.8
E00115110,8.5,13.2,68.2,10.1
E00115111,0.8,12.8,36,50.4
E00115112,26.8,14.3,49.1,9.8
E00115113,1.7,41.3,39.7,17.4
E00115114,7.1,11.4,72.9,8.6
E00115115,0,2.5,37.8,59.7
E00115116,3.5,32.4,52.9,11.2
E00115117,22.7,18.5,31.1,27.7
E00115118,0.8,23.2,48,28
E00115119,2.5,40.3,37.8,19.3
E00115120,1.6,15,44.1,39.4
E00115121,1.6,23.4,29,46
E00115122,28.2,30.9,21.8,19.1
E00115123,5.4,13.8,68.5,12.3
E00115124,10.4,9.6,57.6,22.4
E00115125,16.9,16.1,56.5,10.5
E00115127,7,42.6,48.8,1.6
E00115128,2.2,12.3,62.3,23.2
E00115129,3.3,22.3,64.5,9.9
E00115131,2.6,31.6,54.4,11.4
E00115132,8.7,32.2,36.5,22.6
E00115133,7.5,35.8,38.3,18.3
E00115134,3.9,50,36.7,9.4
E00115135,12.1,25,55.2,7.8
E00115136,51.4,37.6,11,0
E00115137,0.9,9.4,59,30.8
E00115138,8.4,20.6,55,16
E00115139,3.1,29.6,49,18.4
E00115140,0.9,18.1,40.3,40.7
E00115141,3.1,13.8,36.2,46.9
E00115142,0,16.5,72.2,11.3
E00115184,0,13,84.3,2.6
E00115185,0.8,2.3,75.6,21.4
E00115186,0.8,49.2,40.8,9.2
E00115187,6.2,42.2,48.4,3.1
E00115188,14.7,28.7,47.6,9.1
E00115189,0,7.4,71.1,21.5
E00115190,57.9,15,23.4,3.7
E00115191,0,9.7,47.6,42.7
E00115192,0,8.7,67.5,23.8
E00115193,0,2.5,85.1,12.4
