geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00114694,86.2,9.8,1.6,0.8,1.6
E00114700,88.2,8.9,2,0.7,0.3
E00114701,87.4,10.6,0.5,1.4,0
E00114849,92,5.5,2.1,0.4,0
E00114870,95.1,3.2,1,0,0.6
E00114871,92.1,4.6,0.9,1.2,1.2
E00114872,91.2,7.7,0,0,1
E00114875,90.3,8.8,0.6,0.3,0
E00115035,90.4,4.5,4,0,1
E00115036,90.8,6.1,2.2,0.3,0.6
E00115037,93.8,4.5,1.2,0.2,0.2
E00115038,92.7,6.1,0.2,1,0
E00115039,92.2,5.1,0.3,2.3,0.3
E00115040,94,5.5,0,0.5,0
E00115107,94.6,4.1,0.3,0.7,0.3
E00115108,96,3.7,0,0.3,0
E00115109,93.8,5.9,0,0.3,0
E00115110,92.6,6.2,0,0.9,0.3
E00115111,93.5,3.3,2.3,0.7,0.3
E00115112,94.3,3.3,1.2,0,1.2
E00115113,91.5,5.5,2.6,0,0.4
E00115114,95.6,1.2,1.2,1.2,0.9
E00115115,95.8,3.9,0.3,0,0
E00115116,92.1,5.9,1.3,0.5,0.3
E00115117,92.9,6.4,0.7,0,0
E00115118,94.1,4.8,0,0,1
E00115119,95.1,3.3,0.8,0.8,0
E00115120,91.3,6.5,1.5,0.6,0
E00115121,93,6.3,0.7,0,0
E00115122,95.5,3.6,0,0.9,0
E00115123,95.5,3.2,0.3,0,1
E00115124,96.1,3.9,0,0,0
E00115125,93.1,5,0.9,0,0.9
E00115127,97.1,2.9,0,0,0
E00115128,90.4,4.2,4.5,0,0.8
E00115129,96.1,1.6,2.3,0,0
E00115131,96.6,2.7,0,0.8,0
E00115132,94.9,3.9,0.4,0.8,0
E00115133,92.4,7.2,0,0,0.4
E00115134,94.2,3.4,1.7,0.7,0
E00115135,98.6,1.4,0,0,0
E00115136,90.6,3.8,1.3,1.9,2.5
E00115137,91.5,5.4,1.9,0.6,0.6
E00115138,94.2,3.9,1,0.6,0.3
E00115139,96,4,0,0,0
E00115140,92.6,5.4,0.5,0.3,1.1
E00115141,90.3,8.4,0.6,0,0.6
E00115142,92.3,5.9,1.8,0,0
E00115184,94.3,4.2,0.8,0.8,0
E00115185,87.4,7.5,4.2,0,0.8
E00115186,91.7,7.4,0.9,0,0
E00115187,86.2,7.9,2.8,2.5,0.6
E00115188,88.3,8.8,2.6,0.3,0
E00115189,88.7,9,1.7,0.7,0
E00115190,82.4,9.4,3.5,2.9,1.8
E00115191,91.4,5.9,0.3,0.9,1.5
E00115192,90.6,6.5,1.5,1.5,0
E00115193,91.7,4.1,3.2,0,1
E00115194,89.5,6,2.2,2.2,0
E00115195,89.1,7.9,1.8,0.3,0.9
E00115196,91.1,6.3,0.4,0.4,1.8
E00115197,93.3,4,2,0.4,0.4
E00115198,91.6,4.2,1.6,1.9,0.6
E00115199,88.1,6.5,3.2,1.8,0.4
E00115200,90.7,6,1.5,0.9,0.9
E00115201,84.5,12.5,1.8,0.3,0.9
E00115202,89.1,8.6,1.1,0.6,0.6
E00115203,83.2,11.6,2.9,0.9,1.4
E00115204,86.8,9.1,3.2,0,0.9
E00115205,90.9,6.3,1.6,0.4,0.8
E00115206,89.4,6.2,2.2,0.4,1.8
E00115207,93.4,3.8,1,0.3,1.4
E00115208,91,7.5,0.9,0.3,0.3
E00115209,92.9,7.1,0,0,0
E00115210,90.5,4,1.2,3,1.2
E00115211,83.1,8.3,3.6,3.6,1.3
E00115212,92.7,4.6,2.3,0,0.4
E00115213,91.7,5.2,1.7,0,1.4
E00115214,84,8.9,4,1.9,1.3
E00115215,88.6,4.6,0.3,4.3,2.2
E00115216,92.6,4.9,1.9,0.3,0.3
E00115217,86.2,10.4,0.5,2.5,0.5
E00115218,92.4,5.3,1.5,0.4,0.4
E00115219,87.2,9.8,1.7,0.3,1
E00115221,83.7,9.7,1.7,1.7,3.1
E00115223,93.7,3.9,0.8,0.4,1.2
E00115224,88.5,7.8,1.4,0,2.3
E00115225,88.2,7.2,2.7,0.8,1.1
E00115226,79.1,13,3.9,2.7,1.2
E00115227,83.7,9.7,1.5,2.4,2.7
E00115229,88.2,7.6,2.5,1,0.6
E00115230,89.1,6.7,1.1,0.7,2.5
E00115231,86,6.1,4,2.4,1.6
E00115232,85.5,9.7,3.7,1.1,0
E00115233,81.8,11.3,2.6,1.8,2.6
E00115234,86.8,8.3,2.8,1.4,0.7
E00115235,90.4,5.6,2.3,0.3,1.4
E00115236,81.6,11.7,1.6,1.9,3.2
E00115237,87.5,6.6,2.8,0.5,2.6
E00115238,92.1,4.8,1.4,1.4,0.3
E00115239,89,4.1,3.4,1.4,2.1
E00115241,83.9,9.5,2.8,1.9,1.9
E00115242,87.7,6.2,1,1.8,3.3
E00115243,82,9.8,2.7,2.7,2.9
E00115244,71.7,11.9,2.7,9.4,4.3
E00115245,87.1,7.6,4.2,1.1,0
E00115246,93,4.9,1.7,0.3,0
E00115247,92.2,6.8,0,0.7,0.3
E00115248,88.4,8.6,1.6,1.1,0.4
E00115249,86,8.8,2.6,1.2,1.5
E00115250,87.3,7,3.8,1.4,0.5
E00115251,90.1,6.7,2.2,1,0
E00115252,98.5,1.5,0,0,0
E00115253,95.3,3.4,0,0,1.3
E00115254,91.8,6.4,0,1.1,0.8
E00115255,97.5,2.5,0,0,0
E00115256,90.3,7.3,1.8,0,0.8
E00115257,85.4,10.4,0.7,1.9,1.5
E00115258,93.3,3.2,2.4,0.5,0.5
E00115259,90.6,5.8,1.4,1.7,0.5
E00115260,85.6,9.4,2,2.3,0.7
E00115261,91.7,6.1,1.1,0.7,0.4
E00115262,94.5,4.7,0,0.9,0
E00115263,95.1,4.2,0.8,0,0
E00115264,93.1,3.1,3.1,0,0.8
E00115265,92.2,5.7,2.1,0,0
E00115266,94.2,5.3,0,0.3,0.3
E00115267,89.6,6.6,1.3,0.6,1.9
E00115269,85.8,9.2,2.4,2.4,0.3
E00115270,83.3,11.1,2.6,1.6,1.3
E00115271,92,5.4,0.7,1.3,0.6
E00115272,85.5,9.1,2.3,0.5,2.6
E00115273,94.7,4.5,0.6,0.3,0
E00115274,89.8,7,2.2,1.1,0
E00115275,91.8,4.5,0.7,3,0
E00115276,87.9,10.1,0,0,2
E00115277,91.8,6.5,1.4,0.3,0
E00115278,92.1,6.6,0.3,0.9,0
E00115279,83.8,12.3,2.3,1.5,0
E00115280,86,6.7,3.9,2.5,1.1
E00115281,87.4,7,3.7,1.7,0.3
E00115282,90.8,7.8,1.1,0,0.4
E00115283,85.2,9,3.5,0.9,1.5
E00115284,90.8,6.8,2.4,0,0
E00115286,80.6,10.4,3.9,2.5,2.5
E00115287,83.9,11.4,1.2,0.9,2.6
E00115288,84,11.3,1.3,2.3,1
E00115289,90.9,6.2,0.3,0.3,2.4
E00115290,92.4,4.8,0.8,0.8,1.2
E00115291,90.4,7.1,0.8,0.8,0.8
E00115292,86.4,10.3,3.3,0,0
E00115293,92.5,5.4,1.4,0.5,0.2
E00115294,85.7,11.7,1.1,0.8,0.8
E00115295,96.7,3.3,0,0,0
E00115296,92.5,6.7,0,0.7,0.2
E00115298,95.5,3.2,0.3,1,0
E00115299,96.2,2.7,0.8,0.3,0
E00115300,96.7,1,0.7,0.3,1.3
E00115301,95.5,3.9,0.3,0.3,0
E00115307,96.6,2.5,0.6,0.3,0
E00115308,97.9,2.1,0,0,0
E00115309,96.6,2.6,0.8,0,0
E00115310,95.5,2.9,1.4,0.2,0
E00115311,92.9,4.4,0.9,0.9,0.9
E00115312,94.5,3.4,1.4,0.8,0
E00115313,94.7,4.5,0.8,0,0
E00115314,95.2,3.7,0.5,0.5,0
E00115315,95.4,3.8,0,0,0.8
E00115316,93.1,5,0.5,0.5,0.8
E00115317,91.4,4.8,1.9,1.4,0.5
E00115321,96.3,3.3,0,0,0.4
E00115322,96.9,2.2,0.4,0.4,0
E00115401,87.1,10.7,2,0,0.3
E00115402,82.8,13,1.7,1.9,0.6
E00115403,89.6,7.7,1.4,0,1.4
E00115404,85.2,12.2,1.5,1.1,0
E00115405,90.8,6.2,2.4,0.3,0.3
E00115406,83.7,11.5,0.7,1.7,2.4
E00115407,88.5,7.1,0.5,3.3,0.5
E00115408,92.8,6.9,0.3,0,0
E00115409,94.1,3.7,0.6,0.9,0.6
E00115410,86.2,10.8,2.3,0.3,0.3
E00115411,82.5,11.5,1.2,4.1,0.6
E00115412,87.5,7.8,1.2,2,1.6
E00115413,84.7,10.4,2,2,0.9
E00115414,93.1,4.7,0,1.1,1.1
E00115415,91.6,7.8,0.3,0.3,0
E00115416,92,8,0,0,0
E00115417,86.3,10.6,0.9,1.9,0.3
E00115419,90.3,7.4,1.6,0.6,0
E00115420,89.1,6.9,1.1,1.7,1.1
E00115421,86,11.1,1.7,1.1,0
E00115422,90.7,6.6,1.2,1.2,0.3
E00115423,88,9.7,1.6,0.5,0.3
E00115424,90.3,8.7,0.3,0.3,0.3
E00115425,87,8.8,2.2,1.5,0.5
E00115426,85.6,7.5,2,1.7,3.2
E00115427,85.7,12.1,0.7,0.7,0.7
E00115428,83.1,10.3,3.6,1.3,1.7
E00115429,75.9,14.1,6.4,1.8,1.8
E00115430,93.1,6.3,0.6,0,0
E00115431,85.9,10.6,1.9,1.3,0.3
E00115432,89.4,7.3,1.3,2,0
E00117653,92.9,5.3,1.3,0,0.4
E00117656,88.1,9.9,1.3,0,0.8
E00117657,88.2,9,0.7,2.1,0
E00117729,70.5,22.6,2.8,2.4,1.7
E00117772,95.4,4.6,0,0,0
E00117773,91.7,5.6,0.7,2.1,0
E00117774,91.4,7.6,1,0,0
E00117775,91.7,7.1,0.8,0,0.5
E00117776,97.2,2.1,0,0.7,0
E00117926,90.4,7,0.7,1.8,0
E00117927,86.5,11.2,0.5,1.4,0.5
E00117928,94.9,3.2,0.3,1.3,0.3
E00117929,86.7,7.9,2.1,0.6,2.7
E00117930,82.3,12.9,2.2,1,1.5
E00117932,87.4,10.6,1.5,0,0.6
E00117934,88.8,9.4,1.4,0.4,0
E00117935,80.1,15,3.1,0,1.7
E00117936,77.2,16.3,1.3,3.1,2.1
E00117938,96.2,3.4,0,0.4,0
E00117941,88.5,8.8,1.5,1.1,0
E00117942,94.9,5.1,0,0,0
E00117944,84.5,11.4,2.7,0.3,1
E00117946,85.6,9.1,1.2,4.1,0
E00117947,90.7,4.5,2.7,0,2.1
E00117974,93.4,4.3,0.9,1.1,0.4
E00117976,92.9,4,1.8,0.4,0.9
E00117986,98.6,0.7,0.4,0.4,0
E00117999,93.5,4.3,1.4,0.2,0.5
E00118000,76.6,7.5,1.9,2.9,11
E00118001,91.5,7,0.4,1.1,0
E00118002,91.9,6.9,0.8,0.5,0
E00118003,94.4,4.5,0.6,0.3,0.3
E00118004,91,7.8,0,1.2,0
E00118005,92.7,3.4,2.1,1.3,0.4
E00118007,92.4,4.9,1,1.4,0.3
E00118008,91.2,7.2,0.7,0,1
E00118009,92,5.7,1.1,0.4,0.9
E00118010,87.5,12,0,0,0.5
E00118011,96.1,2.8,0.7,0,0.4
E00118012,93.6,5.7,0,0,0.8
E00118013,90.4,5.8,1.2,1.2,1.4
E00118014,91.3,4.5,2.4,0,1.7
E00118015,94.9,3.7,0.9,0.5,0
E00118017,89.5,7.4,2,1,0
E00118018,93.7,6,0,0.3,0
E00118019,90.3,6.4,1.4,1,0.8
E00118020,87.4,7.1,1.6,1.6,2.2
E00118021,94.9,2.9,2.2,0,0
E00118022,90.8,8.4,0.6,0,0.3
E00118023,88,8.7,0.5,1,1.9
E00118024,90.2,6,1.7,0.2,1.9
E00118025,89.6,9.1,0.3,1,0
E00118026,90.7,6.5,0.8,1,1
E00118027,91.8,7,0.5,0.2,0.5
E00118028,87.3,5.3,4.6,0,2.8
E00118029,92.9,7.1,0,0,0
