geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00114694,85.7,10.2,4.1
E00114700,88.9,8.5,2.6
E00114701,83.5,11.2,5.3
E00114849,86.9,9.3,3.8
E00114870,82.1,14.7,3.3
E00114871,87.8,9.7,2.4
E00114872,88.1,9.3,2.6
E00114875,90.3,8.5,1.2
E00115035,86.9,8.6,4.5
E00115036,88.2,9.9,1.9
E00115037,89.9,8.4,1.7
E00115038,83.2,12.7,4.1
E00115039,86.3,9.9,3.8
E00115040,82,15,3
E00115107,87.8,10.2,2
E00115108,88.6,10.4,1
E00115109,86.6,8.7,4.7
E00115110,79.3,17.3,3.4
E00115111,84.6,12.1,3.3
E00115112,86.7,9.3,4
E00115113,84.6,12.5,2.9
E00115114,88.2,10,1.8
E00115115,86.7,9.4,3.9
E00115116,86.2,10.5,3.3
E00115117,83,12.8,4.3
E00115118,76.7,17,6.3
E00115119,80.6,15.3,4
E00115120,84.5,12.4,3.1
E00115121,82,15.1,2.9
E00115122,76.6,14.4,9
E00115123,88,9.1,2.9
E00115124,89.2,8.2,2.6
E00115125,83.4,12.9,3.8
E00115127,74.5,18,7.5
E00115128,81.3,11.9,6.8
E00115129,88.7,8.4,2.9
E00115131,83.4,14,2.6
E00115132,80.7,13,6.3
E00115133,84,12.6,3.4
E00115134,81.7,14.6,3.7
E00115135,80.6,15.4,3.9
E00115136,62.5,27.5,10
E00115137,85.5,9.8,4.7
E00115138,86.3,11.4,2.3
E00115139,80.8,15.2,4
E00115140,89,7.2,3.8
E00115141,83.8,12.2,4.1
E00115142,80.6,14.7,4.8
E00115184,87.5,9.5,3
E00115185,89.5,7.9,2.5
E00115186,77.4,18,4.6
E00115187,83.9,12.2,4
E00115188,76.9,17.3,5.9
E00115189,84.4,13.9,1.7
E00115190,66.5,26.5,7.1
E00115191,83.2,13.3,3.5
E00115192,91.2,8.6,0.3
E00115193,87.3,8.9,3.8
E00115194,86.5,10.5,3
E00115195,84.1,12.1,3.8
E00115196,84.6,12.8,2.6
E00115197,73.4,22.6,4
E00115198,89.3,9.1,1.6
E00115199,76,17.1,6.9
E00115200,87.7,9.3,3
E00115201,91.3,6.6,2.1
E00115202,87.4,10.6,2
E00115203,91,7.6,1.5
E00115204,89.4,7,3.5
E00115205,85.3,12.7,2
E00115206,84.1,14.2,1.8
E00115207,86,10.5,3.5
E00115208,76.8,17.8,5.4
E00115209,67.8,25.2,7
E00115210,74,19,7
E00115211,83.2,13.6,3.1
E00115212,91.9,6.6,1.6
E00115213,83.3,12.5,4.2
E00115214,87.1,9.8,3
E00115215,78.4,16.4,5.2
E00115216,89,9.1,1.9
E00115217,85.7,12.5,1.7
E00115218,72.8,20.3,6.9
E00115219,79.3,16.1,4.7
E00115221,80.9,14.6,4.5
E00115223,77.5,17.8,4.7
E00115224,82.4,11.8,5.8
E00115225,83.8,11.7,4.5
E00115226,79.1,17.3,3.6
E00115227,82.7,14,3.3
E00115229,63.9,23.6,12.5
E00115230,81.3,14.1,4.6
E00115231,80.4,15.1,4.5
E00115232,82.1,12.2,5.7
E00115233,83.5,12.1,4.4
E00115234,77.3,16.5,6.3
E00115235,84.7,12,3.3
E00115236,81.4,13.2,5.3
E00115237,85.6,9.9,4.5
E00115238,78,16.8,5.2
E00115239,87.5,10.4,2.1
E00115241,83.8,12.7,3.5
E00115242,75.8,19.3,4.9
E00115243,85.2,12.1,2.7
E00115244,85.1,11.5,3.4
E00115245,85.6,12.5,1.9
E00115246,84.1,12.8,3.1
E00115247,88.9,9.8,1.3
E00115248,80.9,13.8,5.2
E00115249,83.6,15.5,0.9
E00115250,86.7,10.3,3.1
E00115251,87.9,8.9,3.2
E00115252,65.3,23.1,11.6
E00115253,82.6,13.7,3.7
E00115254,85.9,11.9,2.1
E00115255,75.9,19.8,4.2
E00115256,86.6,9.5,4
E00115257,82.8,12.3,4.9
E00115258,78.1,14.9,6.9
E00115259,80.9,13.6,5.5
E00115260,83.6,12.8,3.7
E00115261,86.9,9,4.1
E00115262,88.9,9.4,1.7
E00115263,74.2,20.5,5.3
E00115264,77.2,17.8,5
E00115265,77.7,15,7.3
E00115266,84.2,11.3,4.5
E00115267,84.5,11.4,4.1
E00115269,81.6,14.8,3.6
E00115270,86,11.4,2.6
E00115271,75.7,19,5.4
E00115272,75.6,18.9,5.4
E00115273,80.8,15.6,3.6
E00115274,84.7,12.6,2.7
E00115275,86.2,12.3,1.5
E00115276,57.6,23.2,19.2
E00115277,77.7,16.7,5.6
E00115278,81.9,13.9,4.2
E00115279,82.2,11.9,5.9
E00115280,78.9,16.2,4.9
E00115281,85.1,11.8,3.1
E00115282,73.2,19.4,7.4
E00115283,83.2,11.6,5.2
E00115284,82.2,14.1,3.8
E00115286,81.2,14.8,3.9
E00115287,86.5,9.2,4.3
