areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00015167,25.3,11.4,5.4,52.1,5.8
E00015168,8.3,18.4,7.5,53.4,12.4
E00015169,4.4,28.3,6.4,55.8,5.2
E00015171,10,20.9,5.2,55.5,8.5
E00015172,6.7,15.1,5.9,68.9,3.4
E00015173,7.8,5.6,9.4,73.3,3.9
E00015175,13.9,23,8.3,52,2.8
E00015176,32.8,0.4,3.5,59.8,3.5
E00015178,11.8,41,7.3,32.6,7.3
E00015179,6.8,23.3,6.3,55.3,8.3
E00015181,18.4,3.2,2.6,73.2,2.6
E00015182,12.4,7,1.6,78,1.1
E00015183,26.5,17.6,9.4,44.1,2.4
E00015184,13.4,14.6,6.1,55.1,10.9
E00015185,5.2,16.2,2.6,73.4,2.6
E00015186,2.6,47.8,4.3,33,12.2
E00015187,8.1,23.8,13.6,45.4,9.2
E00015188,4.7,34.9,13.2,36.8,10.4
E00015189,10,32.1,6.7,43.3,7.9
E00015190,6.7,40,10,36.4,6.9
E00015191,10.3,32,12,42.9,2.9
E00015192,6.2,34,6.6,44.8,8.5
E00015193,5.1,15.2,7.1,64.6,8.1
E00015194,5.1,36.5,6.4,45.5,6.4
E00015195,11.2,32.2,7.3,47.3,2
E00015196,4.3,15,8.6,62.1,10
E00015197,6.9,29.6,10.9,49.8,2.8
E00015198,3.5,9.5,8,68.7,10.4
E00015199,6.9,22.2,9.1,58.7,3
E00015201,11,2.4,2.9,82,1.6
E00015202,11.4,14,7.9,66.7,0
E00015620,6.6,37,10.2,39.3,6.9
E00015623,13.2,11.5,4.8,64.6,5.9
E00015624,4.1,12.5,7,68.6,7.7
E00015625,8,38.5,10.7,27.8,15
E00015627,18.2,3.8,7.3,67.9,2.8
E00015628,6,14.3,7.8,66.1,5.8
E00015629,3.9,31.6,11,40.1,13.5
E00015630,5.4,29,3.8,53.9,7.9
E00015632,3.5,34.1,7,49.8,5.7
E00015634,10.8,31.3,7,42.5,8.4
E00015635,7.3,3,4.9,77.5,7.3
E00015636,5.8,21,10.4,54.4,8.4
E00015637,9.1,13.8,6.2,67.6,3.3
E00015638,10.4,7.8,8.7,70.6,2.6
E00015660,4.1,29.3,8.3,52.6,5.6
E00015661,7.9,1.6,6.9,78.3,5.3
E00015662,5,33.8,12.5,40,8.8
E00015663,2.7,41.1,8.5,41.5,6.2
E00015664,1.3,29.8,7,59.3,2.6
E00015665,4.5,12.4,7.9,73,2.2
E00015667,10.4,14.2,8.6,56.3,10.4
E00015668,10.5,30.5,12.3,38.6,8.2
E00015669,12.3,43,3.1,33.8,7.9
E00015670,10.6,33.6,6.6,45.6,3.5
E00015671,6.8,35.7,12.3,35.3,9.8
E00015672,4.3,3.3,8.7,81.1,2.6
E00015673,2.6,25,11.2,52.2,9.1
E00015674,2.5,2,3.5,91.5,0.5
E00015675,8.3,40.1,10.1,35.4,6.2
E00015676,4.4,25.7,6,53.9,10
E00015677,3.9,39.1,7.7,41.6,7.7
E00015678,6.4,3.8,6.9,79.8,3.1
E00015679,3,8.9,5.9,77.4,4.8
E00015680,7.3,15.8,7,65.8,4.2
E00015681,22.3,2,7.4,65.3,3
E00015682,5.5,35.6,6.8,46.4,5.7
E00015683,6,34.2,11.6,42.2,6
E00015684,4.1,3.2,3.8,87.4,1.5
E00015686,3.3,16.7,8.1,67.1,4.8
E00015687,10.4,31.1,8.2,42.8,7.4
E00015688,5.7,3.3,2.4,82.3,6.2
E00015689,3.2,39.9,10.3,40.7,5.9
E00015690,9.1,31,10.1,42.5,7.2
E00015691,8.4,43.3,6.1,36.9,5.3
E00015692,5.6,50,9.2,27.1,8.1
E00015693,7.5,37.9,9.9,38.8,5.9
E00015694,0,5.8,4.5,87.4,2.2
E00015695,10,21.2,14.1,46,8.7
E00015696,5.7,28.3,6.4,52.5,7.1
E00015697,5.3,44.5,7.9,34.8,7.4
E00015698,6.9,35.6,10.3,38.7,8.4
E00015699,8.7,46.2,9.4,30.1,5.7
E00015700,8.1,39.9,8.8,32.8,10.4
E00015701,5.4,39.2,7.5,40.8,7.1
E00015702,10.2,36.3,10.5,33.6,9.4
E00015704,8.3,41.8,8.3,34,7.5
E00015706,5,32.5,11.9,43.1,7.6
E00015707,4.5,39.4,3.9,45.8,6.5
E00015708,7.1,31,6,39.4,16.5
E00019722,9.5,21.5,9.1,53.8,6.2
E00019752,10.9,12.8,10,59,7.3
E00019754,5.5,29.7,9.8,40.9,14.1
E00019766,24.6,15.8,3.9,46.1,9.5
E00019767,12.3,44.5,2.9,29.7,10.6
E00019768,6.6,7.5,3.7,82.2,0
E00019769,16.9,28.7,6.2,42.3,5.9
E00019770,10.5,27.2,8.4,40.2,13.8
E00019772,26.7,15,4.3,50.3,3.7
E00019773,20,4.8,5.8,66.3,3
E00019774,15.4,6.6,5.4,68.4,4.2
E00019778,7.2,1.6,1.6,84.8,4.8
E00019779,9.4,4.1,4.7,78.3,3.5
E00019780,20.4,26.5,6.7,39.3,7
E00019781,19.4,13,4.5,59,4
E00019782,5.2,25.2,9.1,53,7.4
E00019783,8,14.4,7.2,65.4,4.9
E00019784,18.6,10.3,5.8,63,2.4
E00019785,11.4,26.9,3.2,47.9,10.5
E00019787,9.9,19.6,10.5,50.8,9.2
E00019788,7.1,27.6,7.4,50.5,7.4
E00019789,12.4,25.4,4.8,53.3,4.1
E00019791,11.8,20.5,6.1,54.2,7.4
E00019793,10.8,12.5,4.7,66.8,5.2
E00019794,11.6,13.2,8.8,57.2,9.2
E00019796,10.6,28.4,6.4,40.4,14.2
E00019797,10.8,13.9,6.3,65.2,3.8
E00019800,25,10.2,3.9,57.8,3.1
E00019801,18.2,19.7,7.3,43.8,10.9
E00019802,8.7,23.6,14.4,44.9,8.4
E00019804,7,33.1,8.2,42.4,9.3
E00019805,9.5,18.3,2.9,64.5,4.8
E00019806,7.1,22,8.8,54.7,7.4
E00019807,11,8,11,68.6,1.5
E00019810,10.2,8.2,5.3,71.8,4.5
E00019812,6.3,5.6,3.4,83.2,1.5
