areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00015167,67.5,4.2,23.5,4.8
E00015168,79.5,0.3,19.2,1.1
E00015169,92.4,0,5.6,2
E00015171,91,0,8,0.9
E00015172,78,0,22,0
E00015173,70.9,3.4,19,6.7
E00015175,69.6,4.8,22,3.6
E00015176,52.4,4,32.4,11.1
E00015178,77,1.7,19.1,2.2
E00015179,87,1.9,8.2,2.9
E00015181,68.9,0,28.4,2.6
E00015182,84,2.7,8.6,4.8
E00015183,67.5,1.2,14.8,16.6
E00015184,78.8,2.5,12.5,6.3
E00015185,88.3,0,10.9,0.8
E00015186,81.6,0.9,14.9,2.6
E00015187,87.4,1.5,8.1,3
E00015188,84.9,0,13.2,1.9
E00015189,86.4,1.2,9.3,3.1
E00015190,87.4,0.3,9.2,3.1
E00015191,94.7,0,5.3,0
E00015192,80.9,0.8,16.7,1.6
E00015193,82.4,1,15.7,1
E00015194,87,0,12.3,0.6
E00015195,95.6,0.2,3.9,0.2
E00015196,75.7,0.7,20.7,2.9
E00015197,88.7,0,9.6,1.7
E00015198,88.3,0,9.6,2
E00015199,78.2,1.9,16.3,3.6
E00015201,57.8,4.1,29.7,8.4
E00015202,90.4,0.9,8.7,0
E00015620,90.6,0.3,8.1,1
E00015623,64,3.8,25.4,6.8
E00015624,76.6,3,19.7,0.7
E00015625,81.2,0.9,16.7,1.2
E00015627,52.2,5.8,23.7,18.3
E00015628,74.4,0.5,23.9,1.3
E00015629,91.5,0,8.5,0
E00015630,81.9,0.5,15.1,2.5
E00015632,87.9,0,11.7,0.4
E00015634,88.4,0.7,10.9,0
E00015635,67.8,0.3,30.7,1.2
E00015636,88.6,0.3,9.1,2
E00015637,71.9,1.5,25.9,0.7
E00015638,72.7,2.9,22.7,1.6
E00015660,87.5,1.1,10.6,0.8
E00015661,65.1,0.3,28.9,5.6
E00015662,86.8,0.3,10.7,2.2
E00015663,90.3,0.4,8.9,0.4
E00015664,88.3,0.3,9,2.3
