areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00015167,16.7,83.3,0
E00015168,9.8,90.2,0
E00015169,45.6,54.4,0
E00015171,0.8,99.2,0
E00015172,3,97,0
E00015173,2,98,0
E00015175,4.6,95.4,0
E00015176,0,100,0
E00015178,2.8,97.2,0
E00015179,1.1,98.9,0
E00015181,0.9,98.2,0.9
E00015182,40.2,59.8,0
E00015183,12,88,0
E00015184,9.9,90.1,0
E00015185,6.7,93.3,0
E00015186,7.5,92.5,0
E00015187,9.6,90.4,0
E00015188,6.8,93.2,0
E00015189,0.5,99.5,0
E00015190,0,100,0
E00015191,9.5,90.5,0
E00015192,0,100,0
E00015193,24.1,75.9,0
E00015194,1.2,98.8,0
E00015195,53.6,46.4,0
E00015196,2.8,97.2,0
E00015197,14.6,85.4,0
E00015198,1,99,0
E00015199,14.1,85.9,0
E00015201,84.2,15.8,0
E00015202,8.3,91.7,0
E00015620,28.9,71.1,0
E00015623,13.7,86.3,0
E00015624,13.9,86.1,0
E00015625,0,100,0
E00015627,46.5,53.5,0
E00015628,4.8,95.2,0
E00015629,0.9,99.1,0
E00015630,37.1,62.9,0
E00015632,5.6,94.4,0
E00015634,0.7,99.3,0
E00015635,25.9,74.1,0
E00015636,27.1,72.9,0
E00015637,11,89,0
E00015638,9.6,90.4,0
E00015660,3.9,96.1,0
E00015661,8.2,91.8,0
E00015662,0,100,0
E00015663,0.9,99.1,0
E00015664,20.6,79.4,0
E00015665,41.1,58.9,0
E00015667,29.3,70.7,0
E00015668,31.6,68.4,0
E00015669,2.9,97.1,0
E00015670,25.3,74.7,0
E00015671,0.9,99.1,0
E00015672,17.3,82.7,0
E00015673,20.5,79.5,0
E00015674,55.2,44.8,0
E00015675,11.1,88.9,0
E00015676,2.2,97.1,0.7
E00015677,0.7,99.3,0
E00015678,29.3,70.7,0
E00015679,20,80,0
E00015680,48.5,51.5,0
E00015681,0,100,0
E00015682,5.9,90.6,3.4
E00015683,3.6,96.4,0
E00015684,73.6,26.4,0
E00015686,21.9,78.1,0
E00015687,11.6,88.4,0
E00015688,0,100,0
E00015689,13.3,86.7,0
E00015690,1.1,98.9,0
E00015691,5.2,94.8,0
E00015692,3.7,96.3,0
E00015693,27.9,72.1,0
E00015694,6,94,0
E00015695,2.1,97.9,0
E00015696,8.3,91.7,0
E00015697,0,100,0
E00015698,0,100,0
E00015699,1.6,98.4,0
E00015700,0,100,0
E00015701,11.1,88.9,0
E00015702,0.9,99.1,0
E00015704,1.3,98.8,0
E00015706,7.6,92.4,0
E00015707,0,100,0
E00015708,2.8,96.6,0.6
E00019722,14.6,85.4,0
E00019752,36.3,63.7,0
E00019754,5.9,93.7,0.5
E00019766,19.5,80.5,0
E00019767,20.8,79.2,0
E00019768,73.5,26.5,0
E00019769,22.6,77.4,0
E00019770,1,99,0
E00019772,70.3,29.7,0
E00019773,2.1,97.5,0.4
E00019774,0.8,99.2,0
E00019778,0,100,0
E00019779,6.6,93.4,0
E00019780,47.3,52.7,0
E00019781,19.9,80.1,0
E00019782,1.7,97.5,0.8
E00019783,9.3,90.7,0
E00019784,9.2,90.8,0
E00019785,0,100,0
E00019787,1.6,98.4,0
E00019788,3.5,96.5,0
E00019789,0,100,0
E00019791,0.5,99.5,0
E00019793,3,97,0
E00019794,0.9,99.1,0
E00019796,0,100,0
E00019797,33,67,0
E00019800,0.8,99.2,0
E00019801,2,98,0
E00019802,1.8,98.2,0
E00019804,1,99,0
E00019805,19.6,80.4,0
E00019806,0.8,98.4,0.8
E00019807,46.7,53.3,0
E00019810,11.8,88.2,0
E00019812,6.5,93.5,0
E00019813,0.6,99.4,0
E00019814,0,100,0
E00019819,1.7,98.3,0
E00019823,43.9,56.1,0
E00019824,2.4,97.6,0
E00019825,20.2,79.8,0
E00019827,1.8,98.2,0
E00019828,10.2,89.8,0
E00019829,0,100,0
E00019831,1.8,98.2,0
E00019833,10.7,89.3,0
E00019834,1,99,0
E00019836,3,97,0
E00019838,0,100,0
E00019841,0.6,99.4,0
E00019842,3.9,96.1,0
E00019843,6.3,93.7,0
E00019845,4.8,95.2,0
E00019847,1.4,98.6,0
E00019848,1.2,98.8,0
E00019924,8,92,0
E00019927,0,100,0
E00019929,2.5,97.5,0
E00019938,6.8,93.2,0
E00019942,84.4,15.6,0
E00019943,29.2,70.8,0
E00019944,5.2,94.8,0
E00019945,20,80,0
E00019948,9.2,90.8,0
E00019958,2.4,97.6,0
E00019960,20.5,78.9,0.5
E00019961,22,78,0
E00019962,1.7,98.3,0
E00019968,11.3,88.7,0
E00019972,1.2,98.8,0
E00019974,10.7,89.3,0
E00019975,10.8,89.2,0
E00019978,46.4,53.6,0
E00019979,0,100,0
E00019980,1,99,0
E00019983,2.6,97.4,0
E00019985,5.9,94.1,0
E00019987,93.4,6.6,0
E00019989,1.3,98.7,0
E00019992,9,91,0
E00019998,23.8,76.2,0
E00020003,0.8,99.2,0
E00020004,0,100,0
E00020005,7.3,92.7,0
E00020006,33.3,66.7,0
E00020036,15.2,84.8,0
E00020094,44.8,55.2,0
E00020095,32.8,66.4,0.8
E00020096,19.1,80.9,0
E00020097,2.8,97.2,0
E00020098,0.6,99.4,0
E00020099,6.6,93.4,0
E00020100,83.7,16.3,0
E00020102,10.1,89.9,0
E00020103,1.6,96.7,1.6
E00020104,2,98,0
E00020105,39,61,0
E00020107,53.4,46.6,0
E00020108,9.6,90.4,0
E00020109,20.3,79.7,0
E00020110,61.1,38.9,0
E00020111,30.8,69.2,0
E00020112,13.6,86.4,0
E00020113,4.6,94.9,0.5
E00020114,2.7,97.3,0
E00020115,2.4,97.6,0
E00020116,0,100,0
E00020117,71.2,28.8,0
E00020118,44.6,55.4,0
E00020119,44.3,55.7,0
E00020120,23.6,76.4,0
E00020121,41.6,58.4,0
E00020122,0,99.1,0.9
E00020123,5,94.4,0.6
E00020124,1.1,98.9,0
E00020125,21.3,78.7,0
E00020126,30.7,69.3,0
E00020127,17.6,82.4,0
E00020128,1.5,97.7,0.8
E00020129,3.8,96.2,0
E00020130,1,99,0
E00020131,23,77,0
E00020132,0,100,0
E00020137,8.8,91.2,0
E00020138,0.8,99.2,0
E00020139,0.9,99.1,0
E00023927,10.9,89.1,0
E00023936,5.1,94.9,0
E00023944,0,99.1,0.9
E00023945,42.9,57.1,0
E00023947,0.8,99.2,0
E00023972,0,100,0
E00023978,0,100,0
E00024010,0.8,98.3,0.8
E00024011,0,100,0
E00024012,1,99,0
E00024016,1,99,0
E00024017,0,100,0
E00024018,0,100,0
E00024020,0,100,0
E00024024,0,100,0
E00024026,0.8,99.2,0
E00024028,5.4,94.6,0
E00024029,32.7,67.3,0
E00024030,6.5,93.5,0
E00165807,38.6,61.4,0
E00165808,5,95,0
E00165809,4.4,95.6,0
E00166630,9.1,90.9,0
E00166632,3.6,96.4,0
E00166633,4.7,95.3,0
E00166635,0,100,0
E00166638,1.8,98.2,0
E00166640,13.3,86.7,0
E00167478,0.9,99.1,0
E00167479,1,99,0
E00167480,2.5,97.5,0
E00167481,0,100,0
E00167482,4.5,95.5,0
E00167491,0.9,99.1,0
E00167492,1.2,97.6,1.2
E00167494,6,94,0
E00167496,8.3,90,1.7
E00167497,3.9,96.1,0
E00167503,0,100,0
E00167766,13.9,86.1,0
E00167989,0,100,0
E00167998,14.9,84.9,0.2
E00167999,0.9,99.1,0
E00168080,1.2,98.8,0
E00168082,1.5,98.5,0
E00171533,0.5,99.5,0
E00171534,1.3,98.7,0
E00171535,0.8,99.2,0
E00171540,0,100,0
E00171542,0,100,0
E00171543,3.1,96.9,0
E00171545,7.4,92.6,0
E00171546,5.8,94.2,0
E00171549,85,15,0
E00175226,15.6,84.4,0
E00175227,8.3,91.7,0
E00175228,2.3,97.7,0
E00175229,0,100,0
E00175251,2.4,97.6,0
E00175252,0,100,0
E00175253,0,100,0
E00175254,1,98,1
E00175255,2.2,97.8,0
E00175256,0,100,0
E00175257,0.5,99.5,0
E00177481,0,100,0
E00177484,0.6,99.4,0
E00177487,1.3,98.7,0
E00177488,1.5,98.5,0
E00177490,17.5,82.5,0
E00177500,9.4,89,1.7
E00177502,2.4,97.6,0
E00177503,0,100,0
E00177504,0.8,99.2,0
E00177505,0.6,99.4,0
E00177506,7.1,92.1,0.8
E00177507,31,67.6,1.4
E00177508,0,100,0
E00177511,5.1,94.9,0
E00177512,1.2,97.6,1.2
E00177518,3.4,96.6,0
E00177521,0.6,99.4,0
E00177531,11,89,0
E00177535,2,98,0
E00177537,4.6,95.4,0
E00177544,0,100,0
E00177547,0.9,99.1,0
E00177550,2.1,97.9,0
E00177555,2.1,97.9,0
E00177560,0.5,99.5,0
E00177563,32.2,67.8,0
E00177565,1,99,0
E00177566,0,100,0
E00177572,0.5,99.5,0
E00177577,1,99,0
E00177579,1.6,96.8,1.6
E00177587,0,100,0
E00177588,0.4,99.6,0
E00177591,1.9,98.1,0
E00177593,18.6,81.4,0
E00177597,0,100,0
E00177599,0.6,99.4,0
E00177602,0,100,0
E00177605,0,100,0
E00177615,0.8,99.2,0
E00177616,0.8,99.2,0
E00177618,0,100,0
E00177619,1.1,98.9,0
E00177622,0.4,99.6,0
E00177633,0,100,0
E00177634,0,100,0
E00177640,0,100,0
E00177645,0,100,0
E00177649,5.4,94.6,0
E00177651,22.6,77.4,0
E00177656,22.4,77.6,0
E00177658,0.4,99.6,0
E00177659,0,100,0
E00177662,11.8,88.2,0
E00177665,0.4,99.1,0.4
E00177666,0.6,98.7,0.6
E00177670,11.9,88.1,0
E00177676,0.9,99.1,0
E00177677,4.9,95.1,0
E00177678,1.2,96.4,2.4
E00177679,0.9,99.1,0
E00177680,1.8,98.2,0
E00177683,0.4,99.6,0
E00177688,0,100,0
E00177689,0,100,0
E00177690,26,74,0
E00177691,8.9,91.1,0
E00177693,0.7,99.3,0
E00183149,3.6,96.4,0
E00183154,1.3,98.7,0
E00183166,0.5,99.5,0
E00190385,36.8,62.4,0.9
