areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00015167,27.7,5.9,58.8,7.6
E00015168,39.3,6.8,33.5,20.4
E00015169,37,4.7,48,10.2
E00015171,37.1,4.5,38.2,20.2
E00015172,42.7,6.7,36,14.7
E00015173,23,2.5,65.6,9
E00015175,35.4,3.8,45.4,15.4
E00015176,25.9,3.8,65.8,4.4
E00015178,41.3,12,34.7,12
E00015179,43.5,7.6,33.7,15.2
E00015181,20.1,2.2,70.1,7.5
E00015182,22.3,8.3,61.2,8.3
E00015183,45.1,3.9,37.3,13.7
E00015184,39.7,5.1,47.8,7.4
E00015185,29.5,3.9,59.7,7
E00015186,34,8.5,29.8,27.7
E00015187,39.1,6.3,36.7,18
E00015188,41.5,5.7,39.6,13.2
E00015189,31.5,3,54.9,10.6
E00015190,38.9,6.9,32,22.3
E00015191,32.1,2.4,47.6,17.9
E00015192,40.8,4.8,33.6,20.8
E00015193,32.3,6.2,46.2,15.4
E00015194,47.3,4.1,40.5,8.1
E00015195,50.5,12.4,24.7,12.4
E00015196,27.5,4.3,62.3,5.8
E00015197,47.3,7.3,28.2,17.3
E00015198,47.5,7.1,37.4,8.1
E00015199,29.8,4.7,51.8,13.6
E00015201,22.6,1.5,68.7,7.2
E00015202,38.6,8.4,41,12
E00015620,45.5,9.8,28.7,16.1
E00015623,28.5,4.6,57.3,9.6
E00015624,33.1,6.5,54.4,5.9
E00015625,44.4,5.6,33.1,16.9
E00015627,30.9,5.9,55.5,7.7
E00015628,27.4,4.9,61.2,6.5
E00015629,42.3,4.6,32.3,20.8
E00015630,44.2,6.8,42.2,6.8
E00015632,37.3,6.8,39,16.9
E00015634,45.2,6.3,30.8,17.8
E00015635,25.2,3.7,65.7,5.4
E00015636,36,7,41.3,15.7
E00015637,30.5,4.1,52.3,13.2
E00015638,25.4,2.2,67.1,5.3
E00015660,36.8,8.3,47.2,7.6
E00015661,24.8,3.1,67.8,4.3
E00015662,43.5,5.9,32.9,17.6
E00015663,48.9,2.3,42.1,6.8
E00015664,39.6,2.4,43.9,14
E00015665,32.5,3.3,55.6,8.6
E00015667,25.7,6.1,54.1,14.2
E00015668,38.6,7.1,39.4,15
E00015669,50,6.1,27.6,16.3
E00015670,45.9,2.8,38.5,12.8
E00015671,39.7,6,37.9,16.4
E00015672,25.6,4.1,66.1,4.1
E00015673,44.9,2.4,39.4,13.4
E00015674,18.2,3.5,72.7,5.6
E00015675,42,7.2,35.4,15.5
E00015676,40.9,7,39.2,12.9
E00015677,35.9,10.5,39.8,13.8
E00015678,21.5,4.2,68.2,6.1
