areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00027113,95.7,4.3,0
E00027115,72,28,0
E00027116,94.4,5.6,0
E00027117,88.6,11.4,0
E00027119,100,0,0
E00027120,57.6,42.4,0
E00027122,100,0,0
E00027123,99.2,0.8,0
E00027125,100,0,0
E00027126,90.9,9.1,0
E00027127,97.3,2.7,0
E00027129,97.2,2.8,0
E00027130,100,0,0
E00027131,94.4,5.6,0
E00027134,95.5,4.5,0
E00027135,99.1,0.9,0
E00027138,99.2,0.8,0
E00027140,100,0,0
E00027141,97.3,2.7,0
E00027142,100,0,0
E00027143,97.4,2.6,0
E00027144,100,0,0
E00027145,100,0,0
E00027146,100,0,0
E00027147,97.3,2.7,0
E00027148,100,0,0
E00027149,87.1,12.9,0
E00027255,100,0,0
E00027273,100,0,0
E00027274,97.3,2.7,0
E00027275,90.3,8.7,1
E00027276,100,0,0
E00027277,99.1,0.9,0
E00027278,98.3,1.7,0
E00027279,100,0,0
E00027280,90.4,9.6,0
E00027325,100,0,0
E00027329,82.9,17.1,0
E00027331,99.2,0.8,0
E00027332,100,0,0
E00027335,99.2,0.8,0
E00027338,88.5,11.5,0
E00027342,83.5,16.5,0
E00027362,100,0,0
E00027363,95.2,4.8,0
E00027364,100,0,0
E00027365,91.1,8.9,0
E00027366,94.5,5.5,0
E00027367,54.1,45.9,0
E00027368,99.2,0.8,0
E00027369,85.6,14.4,0
E00027370,69.2,30.8,0
E00027371,70.7,29.3,0
E00027372,100,0,0
E00027373,100,0,0
E00027374,76,24,0
E00027377,75.2,24.8,0
E00027378,100,0,0
E00027395,94.5,5.5,0
E00027396,94.4,5.6,0
E00027397,100,0,0
E00027398,98.4,1.6,0
E00027399,99.1,0.9,0
E00027400,65.4,33.9,0.8
E00027401,94.7,5.3,0
E00027402,95.4,4.6,0
E00027403,97,3,0
E00027404,24.5,75.5,0
E00027405,90.8,9.2,0
E00027406,83,17,0
E00027407,100,0,0
E00027408,87.4,12.6,0
E00027409,100,0,0
E00027410,94.4,5.6,0
E00027413,98.6,0.7,0.7
E00027421,81.7,3.5,14.8
E00027422,98,2,0
E00027423,89.9,10.1,0
E00027424,98.6,0.7,0.7
