areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00027113,95.3,4.7
E00027115,95.6,4.4
E00027116,89.4,10.6
E00027117,95.1,4.9
E00027119,95.7,4.3
E00027120,89.8,10.2
E00027122,93,7
E00027123,99.3,0.7
E00027125,97.5,2.5
E00027126,98.3,1.7
E00027127,97,3
E00027129,97,3
E00027130,99.2,0.8
E00027131,95.2,4.8
E00027134,95.9,4.1
E00027135,97.1,2.9
E00027138,97.6,2.4
E00027140,96.7,3.3
E00027141,95.6,4.4
E00027142,98.1,1.9
E00027143,93.9,6.1
E00027144,94,6
E00027145,96.9,3.1
E00027146,95,5
E00027147,91.2,8.8
E00027148,93.8,6.3
E00027149,97.3,2.7
E00027255,98.8,1.2
E00027273,97.8,2.2
E00027274,94.9,5.1
E00027275,96,4
E00027276,97.8,2.2
E00027277,96.7,3.3
E00027278,97.9,2.1
E00027279,100,0
E00027280,94.4,5.6
E00027325,95.7,4.3
E00027329,98.1,1.9
E00027331,97.3,2.7
E00027332,97.8,2.2
E00027335,94.5,5.5
E00027338,97.6,2.4
E00027342,94.6,5.4
E00027362,95.6,4.4
E00027363,98.4,1.6
E00027364,96.3,3.7
E00027365,93,7
E00027366,94.6,5.4
E00027367,97.8,2.2
E00027368,98.7,1.3
E00027369,98.1,1.9
E00027370,97.2,2.8
E00027371,95.9,4.1
E00027372,95.6,4.4
E00027373,97.2,2.8
E00027374,99.3,0.7
E00027377,97.2,2.8
E00027378,98.4,1.6
E00027395,91.7,8.3
E00027396,99.3,0.7
E00027397,98.6,1.4
E00027398,95.5,4.5
E00027399,99.3,0.7
E00027400,97.7,2.3
E00027401,94.9,5.1
E00027402,97.3,2.7
E00027403,96.2,3.8
E00027404,94.8,5.2
E00027405,97.3,2.7
E00027406,97.9,2.1
E00027407,95.6,4.4
E00027408,97.7,2.3
E00027409,97.1,2.9
E00027410,98.6,1.4
E00027413,98.7,1.3
E00027421,96,4
E00027422,95.4,4.6
E00027423,96.4,3.6
E00027424,96,4
E00027425,98.1,1.9
E00027426,96.6,3.4
E00027427,96.6,3.4
E00027428,97,3
E00027429,97,3
E00027430,98.1,1.9
E00027431,95.3,4.7
E00027432,97,3
E00027433,96.8,3.2
E00027434,96.2,3.8
E00027435,98.1,1.9
E00027436,97.2,2.8
E00027437,100,0
E00027438,96.7,3.3
E00027439,94.1,5.9
E00027440,95.8,4.2
E00027441,97.5,2.5
E00027442,98.5,1.5
E00027446,86.7,13.3
E00027447,97.2,2.8
E00027448,94.8,5.2
E00027450,95.1,4.9
E00027451,87.2,12.8
E00027455,95.5,4.5
E00027457,88.4,11.6
E00027458,91,9
E00027459,96.3,3.7
E00027460,91.9,8.1
E00027461,83.5,16.5
E00027463,87.8,12.2
E00027464,84.4,15.6
E00027465,92.2,7.8
E00027466,84.7,15.3
E00027467,86.3,13.7
E00027468,89.9,10.1
E00027469,91,9
E00027470,82.9,17.1
E00027472,89.6,10.4
E00027473,88.1,11.9
E00027478,74.1,25.9
E00027480,76.5,23.5
E00027481,72.4,27.6
E00027485,50,50
E00027487,50.4,49.6
E00027504,71.9,28.1
E00027506,71.5,28.5
E00027507,78.8,21.2
E00027545,93.6,6.4
E00027546,96.5,3.5
E00027547,92.9,7.1
E00027548,93.2,6.8
E00027549,88.3,11.7
E00027550,90.9,9.1
E00027551,97.5,2.5
E00027552,96.5,3.5
E00027553,98.5,1.5
E00027554,97.7,2.3
E00027555,99,1
E00027556,98.4,1.6
E00027557,94.5,5.5
E00027558,98,2
E00027559,96.3,3.7
E00027560,93.1,6.9
E00027561,94,6
E00027562,91.2,8.8
E00027563,93.2,6.8
E00027564,96.7,3.3
E00027565,98.3,1.7
E00027566,96.4,3.6
E00027567,97.9,2.1
E00027568,93.2,6.8
E00027569,95,5
E00027570,88.4,11.6
E00027571,86.1,13.9
E00027572,88.9,11.1
E00027573,99.3,0.7
E00027574,97.2,2.8
E00027575,92.9,7.1
E00027576,84.2,15.8
E00027577,91.5,8.5
E00027578,85,15
E00027579,89.6,10.4
E00027580,82.5,17.5
E00027581,59.7,40.3
E00027582,95,5
E00027583,95,5
E00027584,97.8,2.2
E00027585,85.5,14.5
E00027586,98.4,1.6
E00027587,98.8,1.3
E00027588,96,4
E00027589,98.8,1.2
E00027590,95.4,4.6
E00027591,97.4,2.6
