areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00027113,20.4,50.5,25.3,3.8,0
E00027115,22.7,36,38.4,2.9,0
E00027116,30.6,36.1,29.2,2.8,1.4
E00027117,29.3,43.6,24.8,2.3,0
E00027119,29.3,43.6,24.8,1.5,0.8
E00027120,16.4,37.9,38.8,6,0.9
E00027122,58.8,26.3,14,0.9,0
E00027123,45.7,33.3,17.8,0.8,2.3
E00027125,33.3,43.7,21.4,1.6,0
E00027126,48.5,34.8,15.9,0.8,0
E00027127,29.2,49.6,20.4,0,0.9
E00027129,35.8,33,27.5,3.7,0
E00027130,46.5,38.8,14.7,0,0
E00027131,37.3,49.2,11.1,2.4,0
E00027134,42.7,44.3,13,0,0
E00027135,36,50.5,11.7,1.8,0
E00027138,41.6,42.4,16,0,0
E00027140,50.4,38.3,9.6,1.7,0
E00027141,44.6,21.4,29.5,3.6,0.9
E00027142,42.9,43.6,12.1,1.4,0
E00027143,10.4,50.4,33.9,5.2,0
E00027144,56.5,29.8,11.5,2.3,0
E00027145,54.9,32.8,12.3,0,0
E00027146,20.2,54.6,23.5,1.7,0
E00027147,31.3,48.2,17.9,2.7,0
E00027148,59.3,34.7,5.1,0,0.8
E00027149,28,38.6,27.3,6.1,0
E00027255,34.7,38.1,22.9,4.2,0
E00027273,38.9,44.3,16.8,0,0
E00027274,13.9,47.7,30.5,6.6,1.3
E00027275,24.5,48,23.5,2.9,1
E00027276,41,41.8,14.8,2.5,0
E00027277,39.5,34.2,22.8,3.5,0
E00027278,31,39.7,27.6,1.7,0
E00027279,32.1,33,32.1,2.7,0
E00027280,19.3,40.4,36.8,3.5,0
E00027325,46.3,43.5,8.8,1.4,0
E00027329,16,46.2,35.3,2.5,0
E00027331,29.9,36.8,31.6,1.7,0
E00027332,52.6,36.5,10.2,0,0.7
E00027335,43.5,34.7,20.2,1.6,0
E00027338,26.3,51.1,21.1,1.5,0
E00027342,15,45,39.2,0.8,0
E00027362,58.8,31.1,10.1,0,0
E00027363,53.9,29.4,14.7,2,0
E00027364,48.1,37.7,12.3,1.9,0
E00027365,40.7,31,25.7,2.7,0
E00027366,47.3,30.9,21.8,0,0
E00027367,35.1,38.5,25.9,0.6,0
E00027368,58.4,29.6,10.4,1.6,0
E00027369,34.9,38.9,26.2,0,0
E00027370,22.8,56.9,19.8,0,0.5
E00027371,32.3,39.1,28.6,0,0
E00027372,54.3,33.9,9.4,2.4,0
E00027373,52.2,24.3,21.7,1.7,0
E00027374,36.7,43.3,19.2,0.8,0
E00027377,28.7,32.4,33.3,5.6,0
E00027378,75.2,22,2.8,0,0
E00027395,57.4,16.7,25.9,0,0
E00027396,56,31.2,12,0.8,0
E00027397,68.5,25,6.5,0,0
E00027398,41.5,33.3,22.8,2.4,0
E00027399,44.2,35.4,19.5,0.9,0
E00027400,34.9,34.1,30.2,0.8,0
E00027401,62.8,24.5,12.8,0,0
E00027402,45.5,40.9,11.8,0.9,0.9
E00027403,73.7,18.2,6.1,2,0
E00027404,13.7,38.2,47.1,1,0
E00027405,35.2,47.5,16.4,0.8,0
E00027406,48.8,32.9,17.7,0.6,0
E00027407,63.9,31.1,4.2,0.8,0
E00027408,39.3,42.1,18,0.5,0
E00027409,40.2,31.3,24.1,4.5,0
E00027410,38.1,37.5,21.9,2.5,0
E00027413,63.6,25.9,9.8,0.7,0
E00027421,45.2,32.2,20,1.7,0.9
E00027422,40.1,47.4,11.8,0.7,0
E00027423,45,38.4,13.9,2.6,0
E00027424,48.6,34.3,13.6,3.6,0
E00027425,50.7,36.2,11.6,1.4,0
E00027426,29.3,42.9,27.1,0,0.8
E00027427,72.6,18.8,7.7,0.9,0
E00027428,18.5,28.2,50.8,0.8,1.6
E00027429,32,47.7,19.5,0.8,0
E00027430,41.6,39.8,17.6,0.9,0
E00027431,43.4,37.1,18.2,1.4,0
E00027432,42.4,35.6,18.6,3.4,0
E00027433,48,41.8,9.2,1,0
E00027434,51.7,35,10.8,2.5,0
E00027435,44.4,41.9,12,1.7,0
E00027436,57.7,28.2,11.5,2.6,0
E00027437,47.1,40.3,10.9,1.7,0
E00027438,57.1,32.5,9.5,0.8,0
E00027439,40.3,35.5,22.6,1.6,0
E00027440,31.8,49.1,18.2,0.9,0
E00027441,53.4,31.9,14.7,0,0
E00027442,30.9,43.9,22.8,2.4,0
E00027446,12.2,31.3,43.5,10.7,2.3
E00027447,28.8,46.8,23,1.4,0
E00027448,32.8,48.4,15.6,3.1,0
E00027450,33.3,45.6,19,2,0
E00027451,24.5,36,33.1,5.8,0.7
E00027455,23,53.3,23.7,0,0
E00027457,24.6,34.1,34.1,6.5,0.7
E00027458,31.8,29.9,33.1,3.9,1.3
E00027459,16.9,43.9,34.5,4.1,0.7
E00027460,11.3,50.4,31.3,7,0
E00027461,13.8,30.1,44.7,9.8,1.6
E00027463,3.3,26.4,56.2,14,0
E00027464,6.4,27.7,61.7,3.2,1.1
E00027465,17.8,47.3,29.5,5.4,0
E00027466,16.4,41.8,34.2,4.8,2.7
E00027467,31.8,36.4,22.7,9.1,0
E00027468,13.9,51.4,27.8,5.6,1.4
E00027469,5,31.9,47.9,13.4,1.7
E00027470,2.1,32.9,57.9,7.1,0
E00027472,6.7,51,37.5,4.8,0
E00027473,27.5,39.2,26.7,6.7,0
E00027478,11.5,40.5,37.4,9.2,1.5
E00027480,17.4,29.2,41.7,9.7,2.1
E00027481,1.4,18.7,74.8,5,0
E00027485,7,33.9,36.5,15.7,7
E00027487,6.7,32.1,32.1,15.7,13.4
E00027504,17.8,29.7,37.3,11.9,3.4
E00027506,5.7,47.8,36.3,9.6,0.6
E00027507,17.1,30.9,42.3,8.9,0.8
E00027545,18.1,39.8,38.6,3.5,0
E00027546,39.8,43.1,17.1,0,0
E00027547,18.3,32.1,47.3,2.3,0
E00027548,20,46.2,30.8,2.3,0.8
E00027549,13.8,38.4,40.6,5.1,2.2
E00027550,27.3,31.4,33.9,7.4,0
E00027551,37.9,42.7,17.7,0.8,0.8
E00027552,60,30.8,8.3,0.8,0
E00027553,50,36.6,11,2.4,0
E00027554,38.6,40.4,20.2,0.9,0
E00027555,39.4,46.5,13.4,0.8,0
E00027556,46,29.8,22.6,0,1.6
E00027557,2,29.3,63.3,4.1,1.4
E00027558,54.2,38.5,7.3,0,0
E00027559,66,20.8,12.3,0.9,0
E00027560,12.8,39.3,45.3,2.6,0
E00027561,13.3,62.2,23,0,1.5
E00027562,13.9,37.4,37.4,11.3,0
E00027563,71.7,23.3,5,0,0
E00027564,23.4,54.5,18.6,3.4,0
E00027565,49.6,36.5,13.9,0,0
E00027566,74.8,13.6,9.7,1.9,0
E00027567,52.1,29.9,17.1,0.9,0
E00027568,28.1,44.6,21.5,5.8,0
E00027569,23.8,57.4,16.4,2.5,0
E00027570,7.3,55.6,34.7,1.6,0.8
E00027571,7.6,59,30.6,2.1,0.7
E00027572,11.9,46.3,33.6,5.2,3
E00027573,41.1,41.1,17.8,0,0
E00027574,35.4,42.5,20.5,1.6,0
E00027575,6.6,28.7,60.3,2.9,1.5
E00027576,18.4,45.3,28.5,7.8,0
E00027577,22.3,27.7,47.7,2.3,0
E00027578,1.4,31.7,64,2.9,0
E00027579,17.1,33.3,42.9,6.7,0
E00027580,8.7,35.6,47.1,6.7,1.9
E00027581,7.7,35.4,41.5,11.5,3.8
E00027582,38.7,46.5,14.1,0.7,0
E00027583,49.2,31.9,18.3,0.5,0
E00027584,38.2,26,35.8,0,0
E00027585,6.2,18.5,70.5,3.4,1.4
E00027586,52.6,39.8,7.5,0,0
E00027587,35,44.1,16.8,4.2,0
E00027588,56.8,33.1,9.5,0,0.6
E00027589,64.5,25.2,8.4,1.9,0
E00027590,16.9,52.9,26.5,3.7,0
E00027591,9.8,59,27,3.3,0.8
E00027592,32.2,33.9,24,9.1,0.8
E00027593,20,43.5,31.3,5.2,0
E00027594,53.2,33,13.8,0,0
E00027596,29.8,48.1,16.3,5.8,0
E00027597,50.4,40.2,6.3,2.4,0.8
E00027598,41.4,43.1,14.7,0.9,0
E00027599,9.6,43.3,44.2,1.9,1
E00027600,11,28.3,55.1,3.9,1.6
E00027601,20.5,40.2,32.8,5.7,0.8
E00027602,7,28.7,56.6,7,0.7
E00027604,20.6,25.8,50.3,1.9,1.3
E00027605,22.2,36.5,31,7.1,3.2
E00027606,18.5,32.3,36.3,9.7,3.2
