areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00027113,42.4,25.5,19,13
E00027115,46.2,24.3,18.5,11
E00027116,24.7,28.1,22.6,24.7
E00027117,29.8,34.4,20.6,15.3
E00027119,22.9,32.1,26,19.1
E00027120,40.7,25.4,14.4,19.5
E00027122,20.7,44.8,16.4,18.1
E00027123,35.1,29.8,14.5,20.6
E00027125,26.2,44.4,11.9,17.5
E00027126,19.1,37.4,13.7,29.8
E00027127,34.8,43.5,9.6,12.2
E00027129,30,30.9,18.2,20.9
E00027130,35.2,45.3,9.4,10.2
E00027131,33.3,38.9,13.5,14.3
E00027134,38.2,34.6,15.4,11.8
E00027135,36,49.5,7.2,7.2
E00027138,24.6,39.7,19,16.7
E00027140,25.6,36.8,21.4,16.2
E00027141,23.2,27.7,15.2,33.9
E00027142,23.7,48.2,11.5,16.5
E00027143,36.2,23.3,25.9,14.7
E00027144,20.8,37.7,21.5,20
E00027145,16.7,36.7,28.3,18.3
E00027146,27.7,38.7,15.1,18.5
E00027147,35.7,34.8,17.9,11.6
E00027148,20.3,48.3,18.6,12.7
E00027149,19.8,32.8,22.9,24.4
E00027255,28.8,41.5,16.9,12.7
E00027273,22.1,39.7,20.6,17.6
E00027274,35.1,31.1,18.5,15.2
E00027275,29.4,31.4,17.6,21.6
E00027276,25.6,41.3,19,14
E00027277,25.9,31,23.3,19.8
E00027278,27.4,37.6,18.8,16.2
E00027279,23.6,40.9,14.5,20.9
E00027280,38.9,31.9,16.8,12.4
E00027325,27.9,40.1,20.4,11.6
E00027329,35.9,29.1,22.2,12.8
E00027331,37.3,28,16.1,18.6
E00027332,23.1,41,17.9,17.9
E00027335,25.6,48,12,14.4
E00027338,30.6,34.3,20.9,14.2
E00027342,39.2,30.8,22.5,7.5
E00027362,21.7,42.5,20,15.8
E00027363,28.6,35.2,11.4,24.8
E00027364,29.2,45.3,18.9,6.6
E00027365,36.6,35.7,9.8,17.9
E00027366,42.3,34.6,11.5,11.5
E00027367,50,28.5,10.5,11
E00027368,19.2,39.2,20.8,20.8
E00027369,35.7,36.5,11.9,15.9
E00027370,47.2,35,10.2,7.6
E00027371,50.4,34.6,11.3,3.8
E00027372,21.9,39.1,8.6,30.5
E00027373,28.1,44.7,12.3,14.9
E00027374,33.6,31.1,18.5,16.8
E00027377,34.2,30.6,12.6,22.5
E00027378,20.9,42.7,20,16.4
E00027395,22.2,44.4,22.2,11.1
E00027396,22,44.7,15.4,17.9
E00027397,15,37.4,21.5,26.2
E00027398,26.6,37.1,16.9,19.4
E00027399,22.1,30.1,20.4,27.4
E00027400,39.8,35.2,10.2,14.8
E00027401,18.5,41.3,20.7,19.6
E00027402,16.4,33.6,22.7,27.3
E00027403,28.6,46.9,12.2,12.2
E00027404,61.5,33.7,1.9,2.9
E00027405,32,37.7,19.7,10.7
E00027406,27.3,39.1,14.3,19.3
E00027407,20.5,40.2,20.5,18.8
